0,0,0,0,0,0,0,0,3418.6,0,2982.3,0,0,0,0,0,3497.4,0,3655.4,3891.6,0,3179.6,3230.8,3183.9,0,3503.2,3182.7,3119.5,2933,0,0,3373,0,0
0,0,0,0,0,0,0,0,2412.7,0,2080.3,0,0,0,0,0,2421.5,0,2474.1,2871.6,0,2230.9,2121.3,2024.9,0,2195.1,1904.9,1914.6,2007.3,0,0,2190.8,0,1989.3
0,0,0,0,0,0,0,0,2414,0,2033.9,0,0,0,0,0,2243.6,0,2359.3,2629.4,0,2017.5,1988,1908.2,0,2279.8,1885.7,1912.2,1826.9,0,0,2129.4,0,1819.2
0,0,0,0,0,0,0,0,2232.2,0,1883.5,0,0,0,0,0,2247.5,0,2233.4,2509,0,2003.9,1679.7,1901.9,0,2150.8,1826.2,1835.6,1874.3,0,0,1910.9,0,1816
0,0,0,0,0,0,0,0,2236,0,1830.3,0,0,0,0,0,1926,0,2159.3,2293.2,0,1802.6,1720.3,1851.7,0,2250.5,1787.2,1825.3,1749.4,0,0,1915.8,0,1807.5
0,0,0,0,0,0,0,0,2298.5,0,1822.4,0,0,0,0,0,2107.5,0,2190.4,2312.1,0,1736.2,1653.9,1853.4,0,2090.4,1751.1,1770.2,1697.2,0,0,1928.2,0,1797.5
0,0,0,0,0,0,0,0,2090.7,0,1766.5,0,1655.4,0,0,0,1991.1,0,2146.1,2156.9,0,1637.6,1654.5,1794.4,0,2116.8,1789.8,1762.9,1665.6,0,0,1928.7,0,1666
0,0,0,0,0,0,0,0,2080.7,0,1727.5,0,1704.7,0,0,0,1772.5,0,2071.7,2019.8,0,1706,1697.4,1772,0,2095.7,1709.9,1808.8,1620.7,0,0,1801.1,0,1686.2
0,0,0,0,0,0,0,0,2225.4,0,1721.3,0,1697.5,0,0,0,1812.6,0,2044,2024,0,1683.7,1579.7,1777.1,0,1951.9,1757.8,1730.2,1670.9,0,0,1824.1,1589.2,1678.7
0,0,0,0,0,0,0,0,3335.4,0,2781.2,0,2778.1,0,0,0,3232.5,0,3219.3,3196.4,0,2716.7,2840.2,2909.9,0,3212.3,2873.3,2871.9,2697.4,0,0,2897.6,3107.7,2812.8
2810.4,0,0,0,2933,3330.6,3000.3,0,3532.2,0,2923.6,0,2851.9,3026.2,3194.9,3358.6,3561.3,3133.1,3205,3494.9,3158.7,0,2849.4,3050.8,3337.3,3521.7,2888.9,3017.3,2865.3,3314.5,0,3107.6,3125.9,3049.4
1867.6,0,0,0,1877.3,2555.8,2057.7,0,2488.7,0,1844.2,0,1835,1846.9,2074.8,2496.8,2646.8,2198.2,2276.4,2681.2,2044.2,0,1728.5,1867,2168.1,2045,1805,1938.1,1812.4,2168.7,0,2039.1,1832.1,1977
1748.3,1791.8,0,0,1800.6,2195.9,1795.2,0,2320.2,0,1817.9,0,1756.5,1755.4,2052.3,2034.4,2270,1946.9,2175.7,2396.1,1810.1,0,1706.1,1791.4,2015.9,1991.6,1782.4,1820.4,1782,2150.6,0,1838.9,1693.1,1869.5
1708.3,1700.6,2179.6,0,1727.8,1900,1773.8,0,2183,0,1774,0,1668.1,1755,2030.7,1969.3,2169.2,1737.5,2083.9,2325.8,1713.6,0,1667.5,1730.5,1866.1,1921.2,1710.1,1741.7,1638.9,1902.3,0,1812.2,1642.3,1872.8
1658,1641.3,1955.7,0,1738.1,1994.5,1664,0,2284.3,0,1620.3,1891.6,1628.6,1663.8,1926.9,1889.8,1923.2,1639.7,1982.6,1841.5,1632.9,0,1552.4,1659.9,1886.1,1848.1,1648.4,1662.7,1622.4,1816.3,0,1730.1,1551,1794.7
1597.5,1584,1892.5,0,1676,1771.2,1565,0,2165.1,0,1702.5,1787.4,1571.3,1662.3,1839.8,1764.1,1922.1,1608.4,1974,1850.4,1566,0,1566.5,1687.9,1694.9,1890.6,1645.1,1655.6,1616.3,1694.6,0,1715.7,1567.9,1801
1583.7,1543,1662.6,0,1637.5,1802,1544.5,0,2107,1710.1,1628.3,1655.3,1552.7,1622,1774.9,1798.4,1777.5,1529.9,1875.9,1858.2,1526.9,0,1555.3,1618.3,1757.7,1678.7,1632.1,1663.7,1603.3,1814.7,0,1686.7,1459,1718.5
1593.1,1558.5,1851.2,1747.8,1688.7,1719.5,1518.4,0,2052,1710.7,1629.9,1695.6,1551,1619.9,1771.3,1708.9,1656.9,1503.4,1801.8,1792.8,1526.9,0,1556.5,1580.9,1591.8,1671.7,1610.6,1627.7,1532.8,1731.7,1373.1,1652.3,1452.4,1652.3
