5914.4,0,0,4858.9,5519.4,4879.5,5587.2,5388.7,0,0,0,0,5457.1,5031.3,5347.6,4578.6,4919.5,0,5071.1,5726.3,0,4916.8,6046.8,6414.9,0,6059,0,5011.4,0,5037.4,4261.9,5440.6,0,0,0,0,4390.9,0,0,0,0,5159
5901.6,0,0,4865.9,5387.5,4648.4,5599.4,5506.1,0,0,0,0,5197.6,4810.4,5252.1,4738.4,4938.6,0,4889,5471.7,0,4751.3,6016.7,6414.2,0,6059.5,0,4710.1,0,4955.8,4437.6,5282.4,0,0,0,0,4267.2,0,0,0,0,5068.7
7411.4,0,0,6401,8138.9,6985,7370.8,7549,0,0,0,0,9847.1,7857.4,8033.2,6987.1,8194.6,0,9009,10193,0,6705,9286.9,7486.9,0,9804.9,0,7731.7,0,8077.2,6319.2,7993.1,0,0,0,0,6481.4,0,0,0,0,6072.4
6849.7,0,0,6405.7,7980.7,6758.8,7037.9,7615.3,0,0,0,0,9816.4,7716.7,8733,6959.4,8029.3,0,8816.8,10313,0,6723.9,9856.2,7277.3,0,9680,0,7734.4,0,7945.4,6569.3,7402.7,0,0,0,0,6771.6,0,0,0,0,5825.4
7376,0,0,6527.9,8252.7,6569.2,7010.3,7139.8,0,0,0,0,8849.9,7972.8,8634.6,7001.6,8147.8,0,9354.7,8415.7,0,6659.3,8990.7,7123.4,0,9721.1,0,7560.2,0,7950.1,6288.1,7293.9,0,0,0,0,6757.9,0,0,0,0,5856.8
7189.8,0,0,6083.6,8195.1,6696.9,6909.3,7036.7,0,0,0,0,9355.4,7552.3,8542.4,6804.5,7594.3,0,9158.1,8785,0,6769.4,9355.3,7185.7,0,8752.2,0,7070.2,0,8295.1,6376,7355.9,0,0,0,0,6576.8,0,0,0,0,5761.1
7153.8,0,0,6283.5,7785,6793.4,6498.7,7154.9,0,0,0,0,8997.4,7226.8,7924.1,6963.2,7786.4,0,8557.9,9125.8,0,7023,9100.1,7078.9,0,8877,0,7202,0,7459.7,6027.7,7557.5,0,0,0,0,6722.1,0,0,5670,0,5829.8
6588.4,0,0,5953.1,7798.5,6643.9,6663,6899.4,0,0,0,0,8987.1,7064.1,7881.3,6828.5,7465.9,0,8455.5,9845.3,0,6646.7,8561,7097.4,0,8343,0,7361.5,0,7625.6,5888.2,7043.6,0,0,0,0,6620.9,0,0,5590.2,0,5768.9
6777.5,0,0,5838.7,7784.2,6290.4,6316.4,6892.1,0,0,0,0,9016.7,7276.9,7528.6,6736.3,7311.3,0,8331.6,8865.9,0,6492,8218.4,7115.6,0,8324.6,0,6839.7,0,7074.1,5825.2,7232.7,0,0,0,0,6638.6,0,0,5532.2,0,5895.6
6553.4,0,0,6104,7404.9,6078,6548.2,6675.6,0,0,0,0,8115.7,6937.1,7718.2,6217.2,7587.5,0,7878.3,8595.2,0,6497,8282.8,6891.3,0,8655.3,0,7267.2,0,7320.9,6101.6,7170.4,0,0,0,0,6524.3,0,0,5417,0,5727.6
