0,4037.6,3832.3,3671.4,4071,0,0,4234.1,0,3642.3,3853.8,4932.9,0,3558.9,4222.3,0,3750.8,3980.2,3683.7,0,3608.8,0,0,3618.1,0,4330,3660.7,0,3622.7,3618.3,3580.9,3625,0,0,0,4372.7
0,3996.9,3698.1,3594.2,3994.2,0,0,4227.9,0,3550.4,3780.2,4837.1,0,3535.1,4178.8,0,3570.9,3940.2,3720.1,0,3536.8,0,0,3549.2,0,4195.2,3554.6,0,3663.7,3561.8,3516.6,3497.1,0,0,0,4475.6
0,5866.8,5622.9,5286.3,5531.8,0,0,5960.4,0,5504.5,5479,6649.6,0,5424,5751.2,0,5190.7,5604.7,5568.5,0,5333.2,0,0,5509.1,0,6016.7,5385.4,0,5334.1,5621.7,5213.4,5549.3,0,0,0,6345.8
0,6034.2,5609.9,5270.6,5415.3,0,0,5878.5,0,5356.4,5665.6,6526.6,0,5379.2,5750.3,0,5238.9,5600.1,5890.7,0,5333.5,0,0,6181.8,0,5901.1,5376.8,0,5348.8,5247.3,5512.8,5746.6,0,0,0,6616.2
0,5936.9,5399.1,5374,5502.4,0,0,5826.5,0,5613.1,5516.4,6603.6,0,5708.1,5955.5,0,5246.8,6231.7,6013.4,0,5396.6,0,0,6230.9,0,6047.5,5561.9,0,5256.8,5400.6,5184.8,5511.9,0,0,0,6492.2
0,5905.5,5533.6,5326.1,5623.9,0,0,5908.1,0,5651.9,5383.4,6520.8,0,5576.3,5795,0,5158.9,5921.4,5752.4,0,5321.2,0,0,5947.1,0,5993.1,5301,0,5308.2,5566.9,5092.5,5583.6,0,0,0,6441.9
0,6034.9,5822,5293.7,5662.9,0,0,5919.1,0,5359.9,5593.2,6521,0,5923.9,5609.2,0,5099.6,6031.6,6029.1,0,5413.3,0,0,5758.9,0,6188.8,5306.7,0,5400.6,5812.8,5159.9,5488.6,0,0,0,6305.7
0,6196.1,5615.5,5266.6,5612.5,0,0,5842,0,5395.6,6015.5,6601.3,0,5301.4,5831.2,0,5336.5,5442.6,5806.6,0,5483.8,0,0,5695.3,0,5883.3,5378.7,0,5592.1,5850.2,5511,5602.1,0,0,0,6606.9
0,6079.8,5643.5,5328.5,5622.3,0,5458.4,5980.8,0,5454.6,5432.3,6477.8,0,5282.2,5776.6,0,5313.9,5880.4,5896.1,0,5447.8,0,0,5783.1,0,5866.5,5343,0,5399.8,5712.9,5590,5707.2,0,0,0,6388.3
0,5857,5767.8,5323.8,5161.9,0,5140.6,5548.4,0,5111.8,5695.9,6204,0,5410.7,5911.9,0,5159.5,5537.3,6299.1,0,5230,0,0,5792.4,5559.7,5827.1,5114.8,0,5659.8,5332.1,5215.3,5269.6,0,0,0,6050
0,6149.7,5777,5488.6,5415.1,0,5257.4,5974.4,0,5566.9,5646.9,6394.2,0,5501,5661.1,0,5244.1,5669.5,6224.3,0,5188.3,0,0,5533.6,5534.7,5812.9,5279.3,0,5415.4,5231.3,5142.2,5454.1,0,0,0,6224.7
0,5712.7,5216,5124.3,5640.5,0,5563.2,5661.6,0,5192.6,5297.1,6192.4,0,5237.9,5566.6,0,5165.1,5303,5546.1,0,5270.9,0,0,5245.5,5162.8,5587.6,5309.5,0,5559.3,5278.1,5345.3,5254.7,0,0,0,6080.1
0,5980.5,5457.1,5423.6,5350.6,0,5702.9,5860.2,0,5466.9,5640.8,6357.2,0,5356.7,5729.5,0,5034.5,5340.7,5817.1,0,5239.7,0,0,5206.6,5295.7,5682.1,5290.2,0,5633,5551.1,5328.3,5467.9,0,0,0,5934.2
0,6071.6,5539.1,4966.3,5137.5,0,5573.1,5685.6,0,5300.4,5267.1,6366.8,0,5190.6,5539.5,0,5183.2,5391.8,5731.9,0,5351.8,0,0,5433.6,5058.5,5694,5032.1,0,5034.4,5647.4,5006.3,5357.9,0,0,0,5758.2
0,5861.3,5352,4969.5,5085.8,0,5376.3,5429.8,0,5421.1,5432.2,6177.9,0,4967.9,5429.2,0,4843.3,5663.7,5842.1,0,5140.1,0,0,5557.2,5008.4,5680.8,4857.5,0,4573.9,5670.1,4602.3,5119.8,0,0,0,5559.5
0,5859,5571.3,4972.2,5083.2,0,5209,5513.7,0,5270.4,5209.8,6308,0,4917.3,5385,0,4997.4,5518.4,5839.3,0,5230.6,0,0,5415.3,5130.5,5778.1,4913.8,0,4872.6,5600.5,4810.9,5453.9,0,0,0,5769.7
0,5455.9,5236.4,4836.8,4927.3,0,5180,5218.9,0,5093.6,5203,6047,0,4734.1,5164.6,0,4683.4,5655.6,5563,0,4993.7,0,0,5126.6,4703.4,5623.4,4720.1,0,4520.2,5520,4493.7,4703.4,0,0,0,5211.6
0,5684.4,5481.2,4989.3,4940.3,0,5342.3,5429.7,0,5357,5410.4,6277,0,4779,5430.3,0,4892,5494.8,5666.3,0,5058.6,0,0,5326.3,5018.9,5501.7,4823.2,0,4707.9,5717.7,4713.7,5173.9,0,0,0,5524.7
0,5507.3,5263.4,4885.3,4978.6,0,5244.6,5403.9,0,5085.3,5280.4,6142,0,4792.4,5099.3,0,4784.8,5408,5788.4,0,5057.6,0,0,5133.8,4921.8,5431.8,4856.1,0,4716.7,5731.7,4550.9,5289.6,0,0,0,5324.8
0,5204.6,5220.6,4740.1,4909.6,0,4934,5112.7,0,5151.4,5067.2,5934.3,0,4705.6,5025.1,0,4422.8,5207,5518.3,0,4832.6,0,0,5057.6,4511.3,5185.4,4607.4,0,4453.7,5394.7,4564.5,4610.9,0,0,0,5197.9
0,5174.6,5063.8,4741.9,4808,0,4935,5063,0,5164.1,5073.6,5738.3,0,4670.4,5004.9,0,4437.1,5170.8,5516.2,0,4946.9,0,0,4920.7,4482.8,5186.6,4570.1,0,4425.1,5413.7,4485.5,4510.3,0,0,0,5110
0,5066.1,4780.3,4878.9,4839.9,0,4897.3,5199.8,4980.8,5064.6,4866.4,5874.1,0,5074.6,5455,5231.7,4886.1,5416,4981.9,0,4778.7,0,0,4605.6,5345.4,5278.2,4941.2,0,5184.9,4943.4,4933.4,4712.3,4697.2,0,0,5468
0,4956.8,4791.7,4736.6,4714.3,0,4772.2,4879,4694.6,4879.8,4599.1,5647.6,0,4917.1,5132,4926.3,4743.4,5405.1,4777.9,0,4432.4,0,0,4600.2,5514.5,5083,4779.7,0,4897.4,4523.9,4825.4,4209.1,4155.3,0,0,5376.3
0,5089.3,4772.6,4899.1,4912.9,0,4789.5,5046.7,4894.6,5132.2,4855.2,5782.8,0,4996.7,5299.7,5016.8,4862.7,5328.3,4905.5,0,4740.7,0,0,4548.7,5511.9,5362.7,4938.2,0,5121.4,4891.8,4803.3,4655.7,4565.3,0,0,5454.1
0,5086.3,4873.7,4834.5,4932,0,4626.3,5096.6,4791.4,5136.4,4816.8,5763.1,0,5230,5271.5,5030.8,4900.9,5322.3,4845.5,0,4679,0,0,4668.1,5365.4,5229.9,4918,0,4982.2,4788.1,4843.9,4504.7,4681.9,0,0,5493.5
0,5142.8,4810.1,5064.6,5039.6,0,4914.3,5278.8,5196,5343.9,4911.5,5977.2,0,5218.4,5331.9,5090.3,4884.4,5247.3,5207.9,0,4816.2,0,0,4585.2,5417,5496,5046.2,0,5076.4,5021.6,4942.4,4886.9,4770.1,0,0,5695.4
0,5112.2,4852.6,4816.8,4921.5,0,4843.9,5183.9,5075.8,5330.1,4798.7,5921.6,0,5064.8,5311.7,5031.7,4851.2,5162.5,5037.1,0,4761.6,0,0,4797.3,5163.1,5431.8,5072.5,0,5109.3,4948.3,4820.3,4904,4615.6,0,0,5536.5
0,5125.1,4825.6,4868.8,4980.1,0,4839.7,5269.8,5141.6,5383.4,4986,5909.6,0,5018.7,5222.3,5022.3,4902.7,5335.5,5199.9,0,4798.8,0,0,4763.8,5190.9,5358.7,4942,0,4949.8,4967.1,4780.2,4863.9,4559.4,0,0,5670.9
0,5272,4903.3,4848.4,4899.8,0,4852.4,5222.2,5198.2,5355.6,4826.8,5929.6,0,5010.7,5229.3,5079,4780.3,5190.6,5113.7,0,4775.2,0,0,4665.4,5181.7,5377.3,5107.8,0,4936.1,4979.9,4762.6,4907.4,4677.2,0,0,5535.7
0,5277.3,4919.1,4833.4,4930.9,0,4841.9,5305.9,5116.4,5258.3,4990,5930,0,4946.1,5352.1,5117.9,4975.5,5223.8,5108.1,0,4896.3,0,0,4774.3,5162.5,5510.6,4962.6,0,4879.1,5048.9,4858,4915.4,4881.7,0,0,5578.2
0,5489.8,5104.7,4830.6,5059,0,5175.1,5338.2,5063.6,5150.5,5024,5946.6,0,4815.1,5288.5,5510.9,4876.3,5113.5,5150.5,0,4934.7,0,0,4899,5088.1,5452,5014.2,0,5095.1,5307.1,4794.3,5002.6,4720.3,0,0,5653.8
0,5523.3,5202.2,5156.2,4863.5,0,5089.3,5302.7,5126.2,4993.7,5019.5,5964.2,0,4707,5196.4,5467.1,5507.1,5370.2,4946.9,5269.8,4826.7,0,0,4850.4,5044.9,5251.6,4871.7,0,5009.8,4976.4,4653.3,5200.8,4596.5,0,0,5583.4
0,5392.9,5173.8,4779.7,4914.6,0,4806.1,5247.6,5183.7,5104.9,5043.9,5975.1,0,5014.7,5518.2,5263.6,4860.2,5216.7,5199.3,5133.7,5099.1,0,5392.7,4799,5044.8,5469.5,4853.8,0,4888.9,5180.9,4720.8,4850.3,4915.9,0,0,5556
0,5385.2,4871.8,5136.9,4891.3,0,5338.5,5269.2,5218.4,5094.9,5207.8,5892.3,0,4975.6,5418.4,5305,4961.2,5175.1,5148.3,5179.8,4828.8,0,5060.6,5271.9,5015,5247.7,4837.2,0,5121.5,5103.8,4796.3,5215.6,5388.4,0,0,5458.5
0,5310.4,4735.2,4569,4801.9,0,4784.9,5167.2,5235.6,5139.6,5140.3,5829.1,0,4828.6,5397.7,5401.5,4850.3,5517.4,4889.7,4762.2,4898.6,0,4987.9,5062.8,4832.1,5217.6,4825,0,4770.6,4864.5,4599.4,4917.4,4526.4,0,0,5661.8
0,5384.6,4816.8,4776.9,4909.8,0,4787.9,5373.6,5155.4,5147.8,5140.1,5867.4,0,4987.1,5459,5317.9,4935.4,5350.3,4932.8,5004.6,5010.5,0,5142.8,5124.3,4846.4,5361.2,5022.9,0,4751,4931.6,4775.3,4982,4551.9,0,0,5554.9
0,5444.3,4862.1,4926.5,4891.3,0,4963.9,5574.7,5196.6,5116,5144.3,5879.8,0,4868.7,5452.6,5580.1,5086.2,5548.1,5224.2,5196,4901.3,0,5058.7,4693.5,4916.7,5280.5,4925.5,0,4959.3,4997.9,4897.9,4955.4,4541.2,0,0,5585
0,5355.9,5300.7,4935.9,4755.8,0,4786.7,5364.1,5335.4,5051.1,5075.4,5917.4,0,4885.4,5437.9,5146.5,4929.6,5125,4870.9,5127.6,5264.6,0,4989.8,4823.5,5039.6,5460.9,5012,0,4818.3,4947.7,4631.9,4918.2,4587.8,0,0,5593.1
