0,4139.8,0,5082.2,0,0,0,0,3967.9,0,0,0,0,0,0,4201.5,4127.3,5609.2,0,4153.6,6611.5,0
0,4024.2,0,4998.3,0,0,0,0,4170.5,0,0,0,0,0,0,4234.9,4287.7,5507.2,0,4082.1,6379,0
0,5934.2,0,6408.9,0,0,0,0,6055.5,0,0,0,0,0,0,5853,5853.3,6965.3,0,5949.3,8027,0
0,6312.6,0,6692.7,0,0,0,0,6345.4,0,0,0,0,0,0,6219.5,6240.7,7927.8,0,6240.3,8475.8,0
0,4639.8,0,5374.4,0,0,0,0,4393.4,0,0,0,0,0,0,4303.7,4658.9,6295.9,0,4615.7,7237.5,0
0,4303.2,0,4604.4,0,0,0,0,3955.6,0,0,0,0,0,0,4152.8,4147.4,5513.6,0,4419.4,6271.3,0
0,3952.2,0,4718.8,0,0,0,0,4091,0,0,0,0,0,0,4199.2,4159.8,5246.1,0,3855.4,6071.7,0
0,3816.1,0,4460.8,0,0,0,0,3968.8,0,0,0,0,0,0,4042.5,4127.6,5058.3,0,3791,5920,0
0,3903.5,0,4490.1,0,0,0,0,4024.2,0,0,0,0,0,0,4082.8,4010.6,5100.8,0,3796.3,5841.9,0
0,3811,0,4332.8,0,0,0,0,3907.1,0,0,0,0,0,0,4003.3,3935.5,4998,0,3901.6,5663.4,0
0,3786.5,0,4270.7,0,0,0,0,3936.7,0,0,0,0,4189.2,0,3924.8,3764.8,4851.8,0,3889.7,5628.4,0
0,3833.3,0,4274.7,0,0,0,0,3937.3,0,0,0,0,4134.1,0,3931,3863.6,4857.5,0,3891.7,5520.5,0
0,5617,0,5731.3,0,0,0,0,5623.4,0,0,0,0,6189.2,0,5673.8,5496.1,6463.9,0,5680.3,7115.7,0
0,5999.1,0,6145.5,0,0,0,0,5815.5,0,0,0,0,6585.6,0,5790.3,5781,7222.9,0,5965.1,7684.9,0
0,4396.1,0,4608.5,0,0,0,0,4103.8,0,0,0,0,4555.7,0,4025.8,4145,5398.9,0,4235.1,6240.2,0
0,3944,0,4473.7,0,0,0,0,3843.1,0,0,0,0,4334.5,0,3900.9,3873.3,4874.5,0,3799.4,5629.9,0
0,3705.4,0,4283.1,0,0,0,0,3877,0,0,0,0,4094.5,0,3865.1,4019.9,4615.6,0,3806.5,5265.5,0
0,3693,0,4134.4,0,0,0,0,3836.7,0,0,0,0,4078.7,0,3856,3780.2,4526.5,0,3778.5,5218.6,0
0,3662.1,0,4052.3,0,0,0,0,3671.8,0,0,0,0,3960.5,0,3771.4,3815.1,4487.5,0,3673.6,5001.5,0
0,3667.4,0,4055.8,0,0,0,0,3609.7,0,0,0,0,3860.1,0,3612.7,3626.3,4547.9,0,3651,4993.2,0
0,3570.4,0,3940.5,0,4046.3,0,3890.3,3717,0,0,0,0,3849.7,0,3648.9,3489.5,4450.4,0,3623.5,4887.2,0
0,3471.8,0,3896.7,0,3908.6,0,3793.9,3509.5,0,0,0,0,3859.4,0,3663.2,3671.5,4291.2,0,3577.8,4864.4,0
0,5271.7,0,5680.2,0,5450.7,0,5633.9,5343.7,5317.4,0,0,0,5815.9,0,5296.5,5380.6,5821.1,0,5322.5,6335.3,0
0,5688.4,0,6074.9,0,5843.4,0,5846.7,5576.5,5554.2,0,0,0,6153.4,0,5691,5356.1,6212.5,0,5603.9,7216.5,0
0,3948.5,0,4248.6,0,4069.2,0,3868.7,3674.5,3789.8,0,0,0,4232.5,0,3816.1,3779.6,4574.8,0,3834.9,5553.5,0
0,3826.4,0,3891.2,0,3825.4,0,3755.3,3520.7,3488.9,0,0,0,4024.3,0,3561.9,3573.3,4174.6,0,3647.1,4985.6,0
0,3564.8,0,3844.2,0,3653.6,0,3563.8,3482.9,3324.2,0,0,0,3774.6,0,3580.2,3462.4,4097.4,0,3475.8,4733.7,0
0,3414.7,0,3935.3,0,3757.7,0,3638.4,3454.6,3326.3,0,0,0,3913.1,0,3654.1,3448.5,4061,0,3598.7,4760.4,0
0,3366.7,0,3672.3,0,3658.8,0,3548.1,3418.5,3378.9,0,0,0,3809.5,0,3636.4,3465.7,4130.9,0,3445.2,4474.9,0
0,3312.5,0,3706.3,0,3645.6,0,3603.2,3438.3,3423.4,0,0,0,3805.1,0,3565.8,3518.5,4011.5,0,3526.4,4587.7,0
0,3306.4,0,3694.3,0,3713.2,0,3613.2,3471.5,3403.2,0,0,0,3733.5,0,3599.6,3392.1,4090.7,0,3509.7,4516.9,0
0,3379.6,0,3882.6,0,3549.8,0,3516.7,3422.8,3246.2,0,0,3624.4,3847.7,0,3421.8,3323.8,3887.2,0,3369,4356.5,0
0,5182.5,0,5371.7,0,5127.9,0,5481.5,5238.7,5097.8,0,0,5334.8,5849,0,4974.2,5054.9,5481.5,0,5200.7,5981.8,0
5675,5461.3,5495,5691.8,5553.4,5630.1,5623.8,5504.9,5362.9,5260.3,5366.8,5613.6,5753.4,5937.7,5707,5358.1,5372.2,6027,5534.2,5401.7,6584.9,5446.4
