0,0,3836.4,4577.5,0,0,0,4078.7,4378.6,0,5082.6,0,4260.5,0,0,3944.1,4321,0,0,4114.3,0,0,3718,0,0,3771.3,3562.1,0,4126.2,0,0,0,0,4245.6,0,3757.3,0,0,3191.8,0
0,0,3674.1,4369.5,0,0,0,3850.7,4310.5,0,5018.2,0,4061.6,0,0,3796.4,4243.4,0,3188.6,4033.8,0,0,3563.4,0,0,3621.7,3577.9,0,3876.9,0,0,0,0,4147.1,0,3588.6,0,0,3120.7,0
0,0,7809.3,8017.3,0,0,0,7345.3,7896.3,0,8809.9,0,7892.4,0,0,7576.2,8680.3,0,0,7813.7,0,0,7278.1,0,0,7679.9,7298.8,0,7810.8,0,0,0,0,7972.4,0,7765.9,0,0,7035.8,7775.3
0,0,7627.3,8385.1,0,0,0,7283.6,7732.5,0,8261.6,0,7935.9,0,0,7476.9,8415.1,0,0,7653.7,0,0,7104.1,0,0,7615.1,7362.4,0,7670.6,0,0,0,0,8002.6,0,7972.2,0,0,7028.7,7517.2
0,0,7520.7,8163.3,0,0,0,7341.5,7616,0,8296.9,0,7690.3,0,0,7624.2,8542.2,0,7321.4,7737.2,0,0,7114.7,0,0,7600.4,7268.5,0,7527.7,0,0,0,0,7736.1,0,7902.5,0,0,6910.6,7633.2
0,0,7572.6,8160.4,0,0,0,7363.2,7741.2,0,8155.2,0,7551.3,0,0,7644.2,8403.5,0,7196.4,7634.6,0,0,7099.4,0,0,7520.1,7237.9,0,7560.1,0,0,0,0,7755.4,0,7833.7,0,0,6892.1,7373
0,0,7420.7,8072.9,0,0,0,7361.7,7562,0,8147.5,0,7587.2,0,0,7496.4,8281.3,0,7185.8,7513.8,0,0,6948.2,0,0,7440.7,7360.3,0,7357.9,0,0,0,0,7536.8,0,7637.9,0,0,6880.5,7645.6
0,0,7576.3,8404.3,0,0,0,7470.2,7498.8,0,8001,0,7592.5,0,0,7651.6,8335.6,0,7224.8,7530.8,0,0,6923.8,0,0,7552.3,7306.3,0,7487.9,0,0,0,0,7663.1,0,7586,0,0,6917,7669.1
0,0,7435.1,7896.3,0,0,0,7264.4,7452.7,0,8302.1,0,7759.9,0,0,7528.8,8215.7,0,7149.8,7505.7,0,8331.5,6908,0,0,7291.3,7258.2,0,7314.8,0,0,0,0,7631,0,7018.7,0,0,6823.1,7624
0,0,7441.3,7778.6,0,0,0,7085.8,7253.3,0,7807.5,0,7474.6,0,0,7381.2,7956,0,7082.5,7274.1,0,8094.8,6739.4,0,0,7237.2,7008.1,0,7308.5,0,0,0,0,7306.4,0,7409.1,0,0,6634.9,7599.4
0,0,7317,7850.3,0,0,0,7121.2,7479.5,0,7958.2,0,7686.7,0,0,7379.8,8044.9,0,6995.8,7285.9,0,8155.2,6870,0,0,7167.3,7219.3,0,7317.2,0,0,0,0,7498.3,0,7718.6,0,0,6777.6,7500.5
0,0,7286,7661.1,0,0,0,6929.1,7365,0,7891.8,0,7564.2,0,0,7355.3,8151.8,0,0,7138.3,0,8198.2,6702.9,0,0,7164.6,7146.3,0,7383.4,0,0,0,0,7343.6,0,7588,0,0,6747.5,7450.9
0,0,7368.6,7653.2,0,0,0,7126.5,7408.1,0,8196.5,0,7652.8,0,0,7512.8,8176.7,0,0,7346.9,0,8325.3,6745.8,0,0,7163.4,7175.7,0,7273.6,0,0,0,0,7364.9,0,7529.4,0,0,6721.4,7432.3
0,0,7220.4,7719.5,0,0,0,7101.3,7435.6,0,7695.2,0,7494,0,0,7304.7,7966.8,0,0,7127.4,0,8219.9,6714.9,0,0,7053.6,7136.4,0,7180.6,0,0,0,0,7133.9,0,7508.8,0,0,6654.5,7427.3
0,0,7371.1,7715.3,0,0,0,7050.1,7582.2,0,7874.6,0,7277.6,0,0,7313.7,8030.1,0,6866.1,7205.9,0,8481.7,6635.4,0,0,7132.3,7016,0,7240.4,0,0,0,0,7266,0,7449.5,0,0,6699.4,7474.1
0,7045.9,7193.7,7479.2,0,0,0,7034.6,7661.6,0,7998.9,0,7356,0,0,7350.7,7883.6,0,0,7164.5,0,8020.7,6732.6,0,0,7113.8,6980.1,0,7108.3,0,0,0,0,7311.7,0,7422.5,0,0,6755.8,7380.6
0,7144.2,7146.2,7556.9,0,0,0,7070.6,7635.6,0,7726.4,0,7335.6,0,0,7282.9,7826.3,0,0,6995.6,0,8513.6,6756.7,0,0,7172.8,6957.4,0,7193.6,0,0,0,0,7193.6,0,7474.9,0,0,6632.3,7340.3
0,6871.1,7138.3,7315.4,0,0,0,7087.7,7615.2,0,7481.1,0,7311.2,0,0,7282.8,7804,0,0,7046.3,0,8088.9,6655.3,0,0,7211.3,7096.6,0,7212.6,0,0,0,0,7169.4,0,7390.4,0,0,6641.1,7313.2
