0,0,0,0,0,4429.6,4160.7,4239.5,0,4015.6,4815.2,0,0,0,5009.3,4903.3,0,4387.5,4435.1,5779.5,4952.5,0,0,4666.5,0,4250.7,0,0,3997.3,4007.1,4422.9,0,0,4381.9,0,0,0,4106.1,4256.4,0,5021.4,4967.4,0
0,0,0,0,0,4419.5,4165.1,3945.1,0,4122.4,4885,0,0,0,4917.4,4599.4,0,4300.7,4287.9,5636.9,4858.7,0,0,4637.3,0,4193.8,0,0,4160.5,4061.3,4245,0,0,4267.8,0,0,0,4118.7,4046.4,0,4820.6,5077.5,0
0,0,0,0,0,4456.7,3974.6,3953.8,0,3940.3,4654.2,0,0,0,4891.5,4444.3,0,4166.6,4199.8,5468.9,4718.1,0,0,4550.9,0,4071.2,0,0,3955.3,3863.7,4183.8,0,0,4187.1,0,0,0,3874.5,3966.6,0,4847.4,4866.1,0
0,0,0,0,0,4343.2,4062.6,3886.3,0,3903.9,4663.5,0,0,0,4774.7,4510.1,0,4109.7,4117.6,5379.2,4683.3,0,0,4445.4,0,4096.5,0,0,3796,3971.8,4217.5,0,0,4264.2,0,0,0,3938.5,3978.8,0,4721.6,4899,0
0,0,0,0,0,4201.4,3863.5,3823.1,0,3822,4510.8,0,0,0,4720,4460.1,0,4057.9,4087,5243,4529.2,0,0,4387.3,0,4059.3,0,0,3870.6,3912,4138.8,0,0,4184.6,0,0,0,3888.1,4011.7,0,4728.8,4837.3,0
0,0,0,0,0,4003.3,3896.2,3764.4,0,3947.9,4449.2,0,0,0,4543.5,4385.9,0,3989.3,4039.3,5130.1,4575.8,0,0,4319.1,0,3888.6,0,0,3718.7,3813.4,4061.4,0,0,4064.4,0,0,0,3813.3,3710.8,0,4677.9,4735.6,0
0,0,0,0,0,4109.5,3866.3,3692.1,0,3726.9,4467.7,0,0,0,4580.6,4439.1,0,3857.6,4059.2,5097.8,4520,0,0,4266,0,3896,0,0,3730.7,3881.8,4078.7,0,0,4043.2,0,0,0,3752.9,3696.8,0,4529.7,4719.6,0
0,0,0,0,0,3885.7,3832.1,3569.4,0,3782.6,4388.9,0,0,0,4522.7,4180.5,0,3961.3,3941.6,4977.3,4434.8,0,0,4264.3,0,3886.5,0,0,3639.9,3742.7,3985.2,0,0,4186.7,0,0,0,3734.3,3735.2,0,4501.1,4601.3,0
0,0,0,0,0,5404.3,5330,5204.8,0,5305.9,5883.1,0,0,0,5792.6,5580.2,0,5481.8,5507.7,6507.1,5884,0,0,5819,0,5452.8,0,0,5518.2,5331.2,5557.3,0,0,5496.5,0,0,0,5276.8,5277,0,6037.9,6094.5,5334.3
0,0,0,0,0,5608.3,5483.1,5333.6,0,5537.6,5893,0,0,0,5951.5,5777.6,0,5645.2,5874.7,6554,6039.1,0,0,6076.4,0,5687.5,5399.8,0,5608.1,5386.5,5698.8,0,0,5572.6,0,5568.6,0,5285.7,5324.4,0,5889.6,6539.1,5647.8
0,0,0,0,0,4146.2,4119,3847.5,0,3926.5,4422.9,0,0,0,4505,4326.6,0,4119.8,4394.3,5080.2,4560.4,0,0,4409.2,0,3942.6,3722,0,3905.4,4229.2,4065.3,0,0,4101.9,0,3817.2,0,3888.3,3650.5,0,4591.8,4764,4182
0,0,0,0,0,4018.8,3867.8,3705,0,3887.3,4396.6,0,0,0,4369.9,4331.8,0,3875.4,4144,4955.9,4482.7,0,0,4198.9,0,3951,3663.3,0,3774.7,3799.2,3962.9,0,0,4017.2,0,3967.6,0,3936.4,3910.5,0,4494.3,4849,3888.5
0,0,0,0,0,3827.9,3908.9,3654.3,0,3643.9,4231.1,0,0,0,4338.7,4018.8,0,3761.9,4062.1,4884.6,4401.4,0,0,4122,0,3778.8,3578.9,0,3721.1,3683.5,3869.5,0,0,3989.3,0,3844,0,3770.9,3629.3,0,4283.9,4632.3,3743
0,0,0,0,0,3744.1,3595.7,3566.3,0,3473.2,4081.2,0,0,0,4164.8,3825.8,0,3701.3,3698.3,4683.4,4280,0,0,4019.6,0,3633.7,3462.5,0,3554.2,3519,3703.9,0,0,3810.4,0,3615.8,0,3748.2,3509.9,0,4236.6,4195.5,3521.5
0,0,0,0,0,3774.4,3624.6,3611.7,0,3534.2,4140.4,0,0,0,4230.5,3895.7,0,3662.6,3787.1,4683.6,4239.8,0,0,4054.3,0,3678.1,3422.3,0,3575.8,3449.7,3768.9,0,0,3845.9,0,3610.7,0,3625.2,3542.3,0,4222.5,4407.6,3479.9
0,0,0,0,0,3757.8,3592.1,3488.2,0,3492.6,4054,0,0,0,4076.1,3971.2,0,3710.3,3757.7,4582,4238.9,0,0,3984.2,0,3698.3,3396.5,0,3709.2,3467.8,3756.4,0,0,3941.4,0,3577.5,0,3597,3529.3,0,4214.6,4286.8,3528.4
0,0,0,0,0,3783,3645.6,3422.8,0,3434.8,4013.8,0,0,0,4081.2,3700.1,0,3581.9,3564.6,4572.5,4222.8,0,0,3960.6,0,3561.1,3391.4,0,3491.3,3544,3712.2,0,0,3721.9,0,3602.7,0,3554.5,3451.5,0,4168.6,4395,3510.4
0,0,0,0,0,3588.2,3543.3,3399,0,3427.4,3968.6,0,0,0,3941.7,3739.4,0,3631.8,3726.6,4455.9,4086.1,0,0,4052.2,0,3590.9,3379.6,0,3392.4,3521.6,3641.7,0,0,3766.9,0,3758.7,0,3481,3408.9,0,4024.5,4089.1,3327.7
0,0,0,0,0,5113.6,5052.8,4984.1,0,4853.8,5577.8,0,4952,0,5436.2,5204.4,0,5083.3,5418.4,5963,5561.8,0,0,5529.8,0,5123.1,4884.6,0,4975,4999.4,5311.4,0,5236.6,5155.2,0,5177.5,0,5001.6,4951,0,5533.3,5571.3,5029
0,0,0,0,0,5139.5,5140.8,5142.3,0,5281.3,5505.4,0,5084.5,0,5399.6,5036.9,0,5126.9,5427.8,6074.5,5772.5,0,0,5505.9,0,5172.9,5078.4,5297.1,5241.2,5018.2,5279.1,0,5035.8,5132.4,0,5066.7,5078.1,5064.5,5120.7,0,5611.9,5992.4,5144
0,0,0,0,0,3622.8,3643.3,3580.8,0,4129.1,3994,0,3546.7,0,4006.9,3866,0,3684.6,3999,4548.5,4300.3,0,0,4066,0,3932.7,3643.7,3819.6,3466.9,3642.7,3653.3,0,3703.6,3699.1,0,3684.5,3820.8,3518.6,3694.3,0,4070.8,4147,3804.6
0,0,0,0,0,3682.9,3636.5,3510.2,0,3653.6,3960.1,0,3475,0,4012,3705.7,0,3809.5,3792.3,4385.7,4182.5,0,0,4168.3,0,3585.4,3519.6,3632.7,3414.5,3550.7,3577.9,0,3699.3,3822.1,0,3614.4,3796.9,3487.6,3753.2,0,4019.6,4278.8,3477.8
0,0,0,0,0,3613.5,3483.5,3581.2,0,3393.6,3943.7,0,3435.1,0,3921.2,3638.9,0,3573.4,3770.9,4360.3,4122.8,0,0,3743.5,0,3567.3,3372.4,3465.6,3343.2,3507.8,3538.2,0,3444.6,3719.6,0,3598.6,3458.1,3461.4,3512.6,0,4062.3,4166.4,3444.1
0,0,0,0,0,3670.6,3511.1,3362.2,0,3436.5,3991.8,0,3417.5,0,3972.7,3693.1,0,3567.8,3814.8,4392.6,4115.2,0,0,3706.3,0,3543.1,3439.3,3599.4,3445.4,3459.3,3590.3,0,3506.4,3633.5,0,3520.5,3400.6,3497.8,3470.1,0,4008.5,4075,3394.7
0,0,0,0,0,3525.9,3458.7,3354.4,0,3403.9,3959.4,0,3450.2,0,3828.4,3631.3,0,3634.5,3746.2,4326.7,4072.6,0,0,3740.8,0,3517.4,3366.6,3578.3,3657.4,3396.8,3650.5,0,3483.8,3562.8,0,3546.1,3559.9,3496.5,3414.7,0,4012.4,4119,3335.7
0,0,0,0,0,3676.1,3567,3403.7,0,3376.4,3982.2,0,3392.2,0,3940.1,3732.4,0,3503.9,3591.1,4425.6,4181.6,0,3850,3644.4,0,3539.5,3493.5,3592.9,3386.1,3359.1,3598.9,0,3502.5,3777.8,0,3738.1,3514,3478.7,3387.7,0,4092.3,4205.3,3344.5
0,0,0,0,0,3619.6,3468.3,3402.4,0,3350.4,3915.2,0,3434.8,0,3966.8,3631.1,0,3474.4,3564.9,4383.5,4110.4,0,3799.2,3768.5,0,3386.2,3448.3,3552.1,3447.1,3362.3,3560.2,0,3502.2,3639.9,0,3594.9,3402.6,3373.3,3508.1,0,3935.1,4005.8,3345.8
0,0,0,0,0,3576.2,3522.6,3403.4,0,3403.5,3864.2,0,3471.4,0,3839.2,3622.4,0,3532.2,3700.3,4425,4123.7,3731.8,3630.1,3844.2,3798,3533.8,3357.6,3468.7,3387,3356,3595.5,0,3391.8,3642.8,0,3587.8,3336.2,3324.8,3410.1,0,3934,4099.2,3337.7
0,0,5295.2,0,0,5018.4,5005.7,5007.8,0,4928,5538.7,4943.9,4843.1,0,5302.2,5115.9,0,4992.4,5190.4,5818.8,5644.9,5251.7,5310.2,5320.7,5359.2,5113.2,5060.3,4967.7,5030.1,5002.7,5179.9,0,5064.7,5013.5,0,5053,4882.1,4938.5,4947.7,0,5444.7,5405,4921.9
0,0,5267.6,0,5336.5,5104.2,5066.8,4952,0,5064.3,5533.3,4995,5010.4,0,5354.7,5109.7,5604.9,5038.3,5443.4,5937.7,5613.3,5374.1,5277.4,5582.3,5410.4,5164.2,4977.8,5018.8,5101.3,5231.2,5280.1,0,5100.6,5236.3,0,5067.7,5065.8,5073.1,5054.2,0,5466.3,5526.9,4975.3
0,0,3672.7,0,3691.5,3583.7,3557.8,3495.4,0,3556.5,3921,3433.8,3476.9,0,3903.9,3689.2,3589.7,3664.5,3946.5,4358,4165.1,3909.8,3826.8,3986.6,3924.1,3811.5,3540.9,3567.2,3577.3,3606.8,3610,0,3554.2,3712.1,0,3616.3,3485.9,3486.7,3514.6,0,3972.8,4418.2,3681.6
0,3508.2,3558.5,0,3394.4,3480,3472.4,3399.5,0,3397.3,3939,3559.7,3513.9,0,3800.1,3731.1,3497.1,3403.1,3640,4207.3,4132.6,3786.3,3763.3,3884.4,3792.6,3515.6,3487.8,3502.7,3325.8,3403.5,3438.1,0,3582.7,3646.5,0,3523,3423.8,3445.4,3470.9,0,3906.7,4014.6,3464.5
0,0,3420.6,0,3404.8,3451.1,3391.1,3269.3,0,3453,3907.8,3363.1,3270.2,3366.8,3729.7,3618.4,3502.8,3432.8,3511,4252.9,4150.1,3724.5,3641.2,3785.3,3692.1,3503.3,3319.4,3508,3263.3,3452.4,3434,0,3386.6,3583,3276,3477.5,3461.1,3462,3345.2,0,3882.7,4169.7,3263.1
0,0,3535.5,0,3482.4,3467.4,3382.4,3453,0,3279.2,3966,3418.7,3297.2,3458.6,3725.4,3511.8,3506.9,3376.2,3582.3,4166.5,4072.3,3773,3943.3,3752.4,3733,3492,3273.6,3454.9,3485.7,3352.9,3486.1,3726.5,3405.4,3581,3324.2,3498.4,3339.1,3445.8,3409.4,0,3907,3999.8,3270.8
0,0,3496.8,0,3398.7,3490.4,3471.8,3335.7,0,3235,3887.9,3446.3,3400.6,3332.2,3815.3,3526.7,3558.9,3304.5,3495.8,4233.5,4137,3652.1,4063.1,3551.4,3767.5,3437.9,3253.3,3385.2,3326.3,3208.8,3501.6,3684.9,3339.6,3611,3279,3629.8,3333.1,3393.6,3377.9,0,3824,4141.1,3368
0,0,3362.5,0,3383.1,3393.7,3376,3228.2,0,3307.3,3839.3,3358.3,3360.1,3146.6,3685.1,3444.3,3615.3,3394,3578.3,4131.1,4086.6,3655.9,3892.4,3503.2,3694.4,3444.8,3171.4,3373.3,3200.6,3464.7,3447.6,3700.7,3286.7,3604.1,3233.1,3499.2,3413.1,3444.6,3372.1,0,3777.2,3980.6,3273.1
0,0,3377.1,0,3342.6,3418.6,3274.9,3238.3,0,3245.2,3782.5,3202.5,3271,3238.1,3581.6,3404.8,3464.5,3372.5,3618.4,4096.8,3927.5,3681.7,3794.2,3524.5,3656.8,3388.6,3254.5,3211.6,3289.4,3151.6,3424.5,3607.7,3274.3,3450,3225.8,3480.8,3379.3,3229,3186.2,0,3732.4,4050.8,3180.8
0,0,4826,4535.5,4844.9,4726.9,4677.1,4721,0,4773.2,5301.7,4519.3,4713.4,4621.9,5090,4862.7,4914.9,4763.3,4880.9,5586.3,5341,4916.8,5133.6,4969.3,5088,4744.2,4620.5,4709.1,4974.5,4769.5,4940.7,5052.9,4766.7,4908,4723.4,4930.7,4746.1,4736.4,4652.1,0,5089,5263.7,4640.1
