0,4786.1,4505.9,4071.1,4635.2,0,0,5126.8,0,4091.3,4496.8,6327.2,0,3888.8,4932.4,0,4073.3,4412.8,4183,0,4146,0,0,4016.8,0,5494.2,4388.8,0,4006.6,4068.3,3992.5,4366,0,0,0,5851.2
0,4625.1,4496.1,4081.5,4512.1,0,0,5067.3,0,3935.1,4353.3,6015,0,3812.1,4969.1,0,3943.8,4362.6,4246.6,0,3926.5,0,0,3976.9,0,5328.5,4092.3,0,3970.8,4000.1,4009.1,4013.3,0,0,0,5998
0,7206.2,7430.2,6071.4,6486,0,0,7689,0,6152.4,6586.9,7613.7,0,6275.6,7707.9,0,6068.6,6424.7,6968,0,6041.9,0,0,6961.1,0,8278.5,6517.9,0,6163.4,6385.4,6641.6,6765.8,0,0,0,8890.5
0,6859.9,7401.3,5958.7,6724,0,0,7271.9,0,6236.5,7009.5,7751.7,0,6526.8,7933.2,0,6353,6539.4,7442,0,6081.5,0,0,7967.4,0,7742.3,6283.3,0,5827.5,6205,6919.3,6815.6,0,0,0,9814.7
0,6498.7,7178.2,6126.5,7087.3,0,0,7441.4,0,6322.7,6666.6,7504.6,0,7050.3,8004.6,0,6348.1,7155.1,7264.5,0,6179,0,0,8003.5,0,7875.3,6824.8,0,5858.6,6115.1,6550.9,6635.1,0,0,0,9281.5
0,6929.4,7144.1,6079.8,6702.8,0,0,7506.7,0,6682.3,6708.6,7662.4,0,6771.1,7868.2,0,5880.4,6856.9,7376.9,0,6373.6,0,0,7762.3,0,8069.1,6344.5,0,5766.6,6489.2,6122.7,6432.9,0,0,0,9277.8
0,6550.6,7373.9,6279.2,6502.2,0,0,7753.3,0,6326.2,6682.4,7908.1,0,6666.3,7467.6,0,5725.3,7225.2,7338,0,5992.8,0,0,7307.8,0,8344.5,6088.9,0,5846.5,6776.6,6540.5,6357.6,0,0,0,9061.7
0,6865.6,7184.9,6383.6,6614.8,0,0,7152.1,0,6330.5,7203.1,7947.2,0,6346.8,7381.3,0,6164.5,6797.1,7220.5,0,6221.6,0,0,7664.6,0,7844.3,6168.8,0,5977.2,6892.2,6678.1,6372.9,0,0,0,9197
0,6836.2,7328,6010.4,7186.2,0,6458,7685.1,0,6273.2,6640.3,7845.8,0,5940.3,7556.9,0,6115.2,6960,7329,0,6054.4,0,0,7570.3,0,7874.2,6357.2,0,6047.7,6641.5,6821.4,6715.4,0,0,0,9039.4
0,6506.7,7281.2,6315.2,6574.8,0,6103.7,7278.1,0,5949.1,6756.5,7343.5,0,6260.7,7189.1,0,6014.2,6667.4,7537.4,0,5873.4,0,0,7033.3,6067.1,7889,5991,0,6342,6259.2,6151.2,6218.7,0,0,0,8560.9
0,6681.3,7084.9,6492.5,6679.9,0,6329.3,8028.6,0,6298.7,6502.3,7657.7,0,6393.9,7456.6,0,5848.1,7028.3,7476.5,0,5992.7,0,0,7097.2,6338.5,7773.5,6020.8,0,5975.7,6195.6,6363.1,6531.6,0,0,0,8493.4
