10303,0,10248,11046,10325,11643,12756,0,13940,10984,10782,0,0,0,14073,0,13264,14336,14598,0,11544,13308,0,12217,0,12079,13451,0,11128,14379,0,14184,12029,14728,15167,15138,15353,14130,0,11668,0,13181,0,0,0,14770,14349,14725,0,0
10155,0,10140,10886,10110,11314,12323,0,13698,10775,10555,0,0,0,13837,0,12579,14076,14626,0,11182,13003,0,11970,0,11846,13256,0,11041,13726,0,13907,11598,14171,14727,14967,15408,13459,0,11413,0,12843,0,0,0,13697,14351,14544,0,0
14024,0,14094,14614,14048,14396,15532,0,14946,14389,13675,0,0,0,15280,0,15041,15329,15489,0,14710,14739,0,14617,0,14584,14932,0,14480,15305,0,15563,15103,15457,15336,15499,15631,15351,0,15001,0,15133,0,0,0,15504,15210,15461,0,0
14514,0,14584,15002,15105,14432,15095,0,15714,14272,13825,0,0,0,14262,0,14992,14975,15494,0,15050,14688,0,14217,0,15438,14694,0,14792,15039,0,15143,15363,15391,15479,15308,15572,15093,0,14730,0,14735,0,0,0,15313,15214,15459,0,0
13952,0,14407,14709,14114,14941,14640,0,15140,13681,14585,0,0,0,13908,0,15101,14867,15383,0,14859,14350,0,14482,0,15066,14753,0,14444,15198,0,15292,14840,15469,15013,15129,15510,14920,0,14912,0,14737,0,0,0,15322,15208,15465,0,0
14054,0,14433,14911,14101,14443,15464,0,15273,14501,13819,0,0,0,13796,0,14767,14952,15447,0,15216,14256,0,14277,0,15264,14649,0,14087,15160,0,15074,14860,15542,15165,15253,15453,15109,0,14565,0,14861,0,0,0,15206,15212,15513,0,0
13925,0,14014,14451,14306,14288,15325,0,14985,13999,13046,0,0,0,13783,0,14802,14727,15086,0,14571,14357,0,14258,0,14839,14497,0,14327,15179,0,15033,15486,15364,14881,15173,15322,15068,0,14895,0,14774,0,0,0,15141,15157,15211,0,0
13866,0,14010,14488,14361,14444,14644,0,15085,13811,13433,0,0,0,13043,0,14744,14573,15337,0,14687,14234,0,14057,0,14885,14412,0,14146,15093,0,14887,14834,15210,15026,15161,15481,14802,0,14713,0,14410,0,0,0,15016,14980,15649,0,0
14034,0,13920,14857,14674,14101,15077,0,14969,13611,13091,0,0,0,12749,0,14535,14300,15501,0,15039,14125,0,14190,0,14598,14229,0,14280,15469,0,14893,15243,15756,15056,15084,15282,14701,0,14432,0,14388,13341,0,0,14848,14918,15153,0,0
14010,0,13812,14292,14635,14459,14806,0,14974,13594,13421,0,0,0,12028,0,14532,14382,15635,0,15241,13847,0,14150,0,14777,14280,0,14431,14946,0,14797,15107,15723,15080,14985,15207,14502,0,14359,0,14272,0,0,0,14676,15000,15014,0,0
13493,0,14203,14154,14378,14464,14781,0,15107,13635,13536,0,0,0,12152,0,14571,14197,15352,0,14240,13728,0,13979,0,14330,14323,0,14139,15248,0,14955,14886,15139,14969,14792,15071,14621,0,14537,0,14378,13817,0,0,14797,14788,15045,14446,0
13172,0,13835,14338,14626,14161,14516,0,14741,13601,13276,0,0,0,12410,0,14489,13922,15346,0,14185,13637,0,13749,0,14374,13907,0,14123,15033,0,14881,14143,14990,15056,14988,14986,14504,0,14129,0,14046,13276,0,0,14791,14457,14804,0,0
13379,0,13364,14033,13952,13932,14499,0,14515,13040,13310,0,0,0,12900,0,14100,13660,14817,0,14171,13575,0,13484,0,14422,14064,0,13519,14534,0,14625,13970,15311,14703,14976,14907,14265,0,14235,0,14075,13175,0,0,14073,14821,14731,14746,0
13316,0,13389,13842,13599,14069,14903,0,14551,13274,12971,0,0,0,12896,0,14196,13688,14970,0,13998,13252,0,13314,0,14497,13931,0,13509,14475,14181,14283,14465,15042,14906,14503,14816,14793,0,13819,0,13983,13016,0,0,14018,14696,14738,14990,0
12968,0,13478,13876,13608,13676,14491,0,14479,13341,12747,0,0,0,13119,0,13945,13770,15416,0,13657,13401,0,13754,0,13955,14024,0,13549,14289,14454,14799,14566,14979,14660,14571,14704,14457,0,14374,0,13865,12978,0,0,13740,14672,14695,14767,0
13082,0,13321,13451,14135,13270,14297,0,14635,13355,12310,0,0,0,12939,0,14118,13893,15402,0,13888,13336,0,13822,0,13984,13846,0,13062,14617,14103,14718,14487,14922,14583,14789,14878,14245,0,14218,0,14324,13433,0,0,13691,14625,14422,14747,0
12955,0,12571,14049,13847,13755,13888,0,14424,13008,13096,0,0,0,13046,0,13926,13853,15174,0,13745,13217,0,13301,0,13970,13937,0,13797,14627,13913,15043,13692,14879,14448,14966,14647,14566,0,14392,0,13824,12972,0,0,14055,14849,14691,13972,0
