8900.3,8693.6,9471.6,8356.5,8927.8,8353.2,9254.4,9274.1,9684.2,9184.3,9046.3,9439.9,9211.9,8782.5,9276.4,9310.6,0,10263,9977.2,10159,9116.3,10396,9574.3,10758,9977.7,9512.8,9770.9,9950.8,9093.4,9772,9091.6,10401,8796,9485,10998,9724.6,9497.6,10697,9291.8,8289.5,9578.2,8726.4,10242,0,9519,8415,9763.5,8457.6,8690.2,8814.5,8544.3,9189.7,9398.2,8745.4,8665.6,9628.5,8674,8833.5
8635.6,8492.8,9375.6,8317.9,8699.3,8142.5,9095.8,9066.7,9399.8,8922,8843.9,9070.4,8940.8,8747,9216,9230.7,0,9720.4,9679.3,9976,8999.8,10132,9620,10036,9802.1,9666.4,9507.3,9637.2,8789.9,9788.8,8839.6,9873.4,8643.8,9317.8,10398,9343.1,9664,10661,9137.6,8033.7,9522.8,8531.9,10338,9576.8,9263,8434.6,9437.9,8087.4,8423.2,8627,8291.1,9258.3,9207.7,8399.5,8584.2,8910.1,8328.7,0
8596.5,8364.7,9375.8,8315.7,8526.3,8111.1,8875.1,9021.7,9395.4,8860.5,8509.7,9030,8739,8533.6,8662.5,8918.3,0,9435.4,9667.7,9754.3,8831.9,10029,9394.4,9913.6,9486.7,9444.3,9351.4,9558.6,8814.2,9758.6,8825.6,9254.7,8435.7,9438.1,10466,9129.5,9390.5,10297,8876.8,7866.1,9333.3,8449.4,9951.2,9399.9,8702.2,7962.1,9283.5,7878.7,8314.6,8420.1,8166.5,8900.2,8954.2,8246.3,8327.6,9285.7,8211.4,0
8661.7,8368.7,9313.7,8279,8603.8,8046.4,8978.3,8897.3,9454.5,8828,8557.1,8952.7,8904.8,8467.5,9050.3,9014.1,0,9587.9,9153.3,9684.5,8873.5,10034,9404.7,9934.8,9572.9,9500.7,9270.6,9492.3,8725.7,9662.2,8879.7,9358.7,8697.9,9526.1,10222,9355.2,8938.4,9995.1,8875.8,7899,9197.6,8382,9776.3,8851.2,8789,8249.5,9435.6,7947.6,8423.4,8536.2,8200.5,9010.8,9060,8431.1,8464,9179.6,8102,0
8905.3,8355.1,9274.9,8462.4,8635.7,7937.9,9154.5,8596.3,9033.3,8964.5,8818.5,8972.5,9116.7,8471.6,8810,8665.1,0,9604.8,9194.4,9939.1,9082.6,9764.8,9514.4,9985.7,9195,8946.8,9491.3,9766.9,8731,9294.9,9122.5,9419,8474.8,0,10215,8895.5,8764.6,9941.7,8942.4,8279.2,9074.1,8335,9788.7,8796,8506.8,8050.1,9379.1,8016,8279.8,8265.8,8462.8,8988.9,9033.1,8336.4,8465.8,9249.8,8185.3,0
8708.6,8048.9,9017.7,7936.4,8156.9,7825.4,8797.2,8359,8601.6,8825.1,8564.1,8201.5,8675,8473,8722.5,8360.6,0,9033.4,8968.2,9744.8,8907.3,9832.7,9270.6,9450.6,8984,8514.8,9087.2,9640.4,8413.8,8776.4,8607.2,8955.8,8131.9,0,10070,8659.9,8628.7,9689.4,8503.7,8420.7,8741.6,8049.6,9420.5,8527.2,8402.1,8233.1,8970.9,7798.6,8058.8,8026.5,8182,8537.1,8504.5,7964.1,8511,8935,7916.4,0
8451.5,7873.2,8544.4,7771.6,7891.8,7426,8801.4,7949.5,8245.7,8346.2,8038.8,8099.1,8307.1,8185.8,8497.7,7961.5,0,8893,8585.4,9370.8,8457,9460.4,9053,9253.9,8664.5,8374.4,8746.4,9604.2,8150.7,9016.1,8583.8,8524.3,7817.7,0,9819.9,8372.4,8314.7,9013.1,8225.2,7832.5,8455.8,7981.4,9063.8,8123.2,8243.8,7714.2,8563.6,7408.5,7640.6,7723.8,7636.3,8261.8,8197.3,7663.5,8034.2,8485.6,7681.7,0
7967.5,7697.6,8423.9,7461.1,7598.1,7187.5,8235.8,7682.9,8290.2,8183.4,7935.4,7908.1,8172.5,7765.7,8048.1,7836.4,0,8737.2,8377.6,8797.8,8142.2,9125,8535.8,9003.2,8449.9,8123.1,8575.9,9203.3,7769.5,8633.8,8236.8,8217,7855.3,0,9142.5,8250.6,8125.1,8868.9,7909.6,7434,8216.9,7737,8720.1,8184.3,8013.1,7644.1,8269.5,7327.5,7836.2,7432,7383.6,8158.8,8062.3,7479.6,7856.7,8325.5,7495,0
7942.4,7382.3,8277.7,7358.7,7393.5,7315.1,8170,7695.7,8093.4,7970.2,7710.6,7931.3,8072.7,7655.6,7946.2,7677.4,0,8420.3,8021.1,8693.2,7966.4,8890.8,8560.5,8859.6,8244.5,8006.9,8260,9033.4,7918.4,8534.7,8080.1,8283,7535.7,0,9139.9,7866.8,8046.8,8751.9,7719,7380.7,8001,7509.6,8743.9,8100.7,7770.7,7456.5,8276.8,7073.9,7378.1,7375.3,7364.1,8206,7911.3,7325.5,7772.1,8116.1,7318.6,0
7800.7,7373.3,8027,7252.3,7514.8,7003.5,8092.1,7349.4,7985.8,7865.7,7539.8,7858,7887.3,7452.3,7778.3,7629.7,0,8215,7838.6,8666.2,7727.6,8946.7,8107.3,8680,8470.5,8016,8202.6,8591.5,7717.7,8415.2,7866.4,8124.1,7403.7,0,9058.8,7663.5,7970.9,8792.1,7632.7,7120.7,7942.3,7378.8,8610.5,7910,7648.1,7064.8,8080.1,6963.5,7354.3,7347.3,7180.5,7731.4,7871.3,7186.9,7577.1,7858.1,7157.8,0
