0,0,8349.9,0,7378.2,9077.3,7934.2,14890,8199,14272,8759.3,0,0,8739.3,12368,12239,7144.8,10118,0,0,7588.2,0,6373.1,7156.6,7522.5,7719.6,9322.6,6968.9,0,0
0,0,8237.9,0,7249.7,8637.8,7926.8,14504,8129.7,14310,8903.6,0,0,8637.7,11674,12474,6965.4,10084,0,0,7658.1,0,6223.8,7032.7,7497.6,7357.1,9360,6853,0,5918.6
0,0,7936.4,0,7004.8,8278.7,7513.7,13716,7804.9,14016,8315.4,0,0,8259.7,11175,11934,6843.1,9805.1,0,0,7093,0,6016.1,6692.8,7089.1,7165.9,9013.5,6769.8,0,5771.8
0,0,7734,0,6754.3,8071.8,7098.9,12852,7570.6,13246,8328.2,0,0,8139.8,11346,11476,6576.8,9435.8,0,0,7068.8,0,5961.7,6468.5,7039,7185.7,8793.8,6599.9,0,5608
0,0,10636,0,9460.3,9762.3,10223,14763,9587.9,14368,11662,0,0,10893,12315,13729,8901.7,13405,0,0,9687.1,0,7695,8736.8,9600.7,8421.1,12335,8938.1,0,7754.9
0,0,12805,0,11301,10124,11453,14475,10544,14652,13183,0,0,11165,13428,13926,10001,14473,0,0,12225,0,9023.7,10089,11342,9291.7,13745,10656,0,8607.4
0,0,10565,0,10081,9374.9,10545,14251,8950.2,13981,13220,0,0,9495.5,13349,13562,9106.1,13018,0,0,10579,0,7977.6,8992.4,9076.5,8201,10462,8938.4,0,7869.1
0,0,9516.9,0,8338.2,9276.5,8242.2,14067,8206.9,13442,10309,0,0,8415,11210,11807,7905.5,11140,0,0,8605.1,0,7152.7,7780,8119.9,7227.4,10119,7348.3,0,6698.4
0,0,8103.8,0,7005.4,7959,7900,13621,7403.8,12695,8678.9,0,0,7985.5,10914,10903,6981.6,9836.5,0,0,7518,0,6225.4,6817.6,7081.6,6829.4,8921.3,7013.4,0,5978.3
0,0,7500.1,0,6536.8,7509.1,7013.1,12454,6906.2,12034,7869.2,0,0,7402.7,10434,10608,6221.5,8792.1,0,0,6762.9,0,5806,6381.5,6607.4,6798.4,8743.2,6542.5,0,5769.8
