5869.8,8714,0,0,10077,7507.2,7975.1,0,0,7556.4,6584.2,7001.5,0,7403.6,7111.7,7965,0,7801.6,6882.2,7780.1,15296,6809.8,7492.1,7006.3,7371,6220.5,6202.8,9430.6
6031.1,8468.9,0,0,9792.7,7463,7922,0,0,7602.6,6387.7,6512.4,0,7449.5,6839.9,7944.7,0,7620.9,6882.8,7764.8,14432,6859,7283,7029.4,7232.8,6063.1,6248.4,9250.4
5928.7,8170.9,0,0,9645.2,7047.9,7540.4,0,0,7305.3,6310.3,6641.8,0,7160.4,6632.7,8049.8,0,7386.1,6753.3,7751.5,15179,6727.9,7250,6844.7,6804.8,5879.6,6040.6,8778.9
6786.3,11376,0,0,13533,10641,10913,0,0,9863.9,8928.6,9015.5,0,8989.8,9401.8,9685.7,0,10191,9917.1,10236,16120,8719.2,9862.2,9821.3,9505.7,8478.9,7997.5,12345
8375.5,13224,10047,0,14385,12597,13923,9920.7,0,12076,10020,11106,0,10857,11193,10713,0,11396,11523,12798,16048,9995.4,10637,11688,11089,9447.8,9797.4,13497
7613.3,12006,8567.2,0,13314,13358,12283,9075.8,0,11989,10380,9257.4,0,10626,10279,8556.6,0,10614,10482,11992,15906,9360.2,9541.3,11921,10040,8956.1,9258.2,13451
6663,10229,8077.4,0,12321,10959,9862.1,7092,0,9118.7,8018.9,8110.6,0,8479.4,8123.9,7849.7,0,7945.8,8175.3,10111,15730,7993.7,7518,9031.5,7995.5,7251.5,7815,12043
5760.9,8610.3,6251,0,10203,8463.5,8249.4,6010.1,0,7886.4,6502.1,6792.4,0,7182.7,6433.1,7483.9,0,7506.9,7149.6,8560.2,15590,6444.3,6858.8,7567.5,6639,6242,6463,9537.1
5140.2,8159.1,5691.9,0,8781.8,7012.1,7622.6,5178.2,0,7035.1,6140.6,6502.9,0,6487.8,6258.2,6798.4,0,6622.4,6691,7342.8,15289,5967.3,6429.2,6580.1,6211.3,5745.5,5756.2,8120.1
6456.3,10509,8052.8,0,11928,10094,9861.5,7220.9,0,9503.9,8157.9,8491.1,0,7942,8444.2,8894.5,0,9407.4,8773,9868.8,16083,7967.7,8425.5,8914.2,8775.8,7711.9,7500.6,11510
7731.1,11835,8808.7,0,12849,11831,13120,8752.6,0,11887,10066,9657.1,0,9932.2,10056,9542.3,0,10455,10869,11988,15420,9717.3,9368.1,10588,9945.5,8694.5,8863.7,13862
6570.3,10950,8322.3,0,12881,11407,10742,8060.7,0,11026,8446.2,8540.6,0,9174.6,9414.7,8055.2,0,9212.8,9176.7,11192,15189,8958.7,8364.1,9391.4,8836.8,7601,8705.3,12388
5681.4,9095.8,6492.4,0,9617.4,8827.6,8573.9,6113.7,0,9663.8,6650,7168.5,0,7696.5,7226.3,7344.3,0,7479.6,7768.9,9660.5,14764,7744.1,6919.2,7675.8,6859.6,6316.2,6900.2,9247.5
4924,7974.2,5949,0,8686.4,7355.3,7496.5,5549.5,0,7541.5,6204,6429.7,0,6369.7,6219.9,6592,0,6646.9,6278.5,7740.1,15010,6482.9,6137.9,6704.6,6161.9,5639.3,6192.5,8600.2
4772.5,7528.4,5135.6,0,8287.3,6387.7,6930.4,4908,0,6675.3,5691.8,5816.6,0,6112.9,5777.9,6785.9,0,6134.5,5902.9,7170,14877,6052.8,6010.9,6348.4,5908.8,5216.3,5329.9,7546.4
