9023.9,0,5733.4,6386.6,6386.6,8420.2,6136.1,0,0,10909,0,7182.7,0,6532.1,7717.3,6915.9,9187.7,5749.5,0,7106.5,8643.6,9535.7,11018,6932.9,6025.4,6176.3,5521.5,6010.3,5525,0,5998.8,6744.8,0
8550.4,0,5365,6268.5,6268.5,7908.9,5769.9,0,0,11180,0,7129.4,0,6820,7520.2,6927.9,9132.4,5635.3,0,7201,8430.1,8992.2,10514,6891.3,5969.2,6134.4,5595.9,5842.3,5360.7,0,5681.2,6747.2,0
8642.2,0,5548.8,6298,6298,8236.9,5841.9,0,0,10855,0,6992.3,0,6312.5,7536.4,7120.6,9293,5541.5,0,7099.8,8306.7,8738.5,9952,6317.3,6087.3,6092.8,5677.6,5793.1,5311.6,0,5810.8,6927.5,0
8407.3,0,5420.6,5998.3,5998.3,8278.4,5855.5,0,0,10416,0,6831.1,0,6322.3,7019.9,6601.2,8927.6,5548.3,0,6938.9,8266.5,8497.4,9974.6,6437.6,5929.5,5992.4,5368.1,5713.9,5330.4,0,5707.2,6682.1,0
10123,0,6886.7,7500.3,7500.3,9338.8,7004.4,0,0,11655,0,8431.2,0,7210,8769.4,7909.7,10597,7020.3,0,8444,9793.5,10289,11279,7724.1,7514.7,7735.8,6732.4,7290.9,6973,0,7195.9,7943,0
10340,0,7861.5,7854.2,7854.2,9065.8,7565.5,0,0,10758,0,8983.1,0,7558.1,9079.8,8286.8,10188,7338.3,0,8566.5,9989.3,10296,11223,7911.7,8046.5,8027.5,7400.9,8007.1,7339.1,0,7535.4,8744.1,0
9107,0,6647.8,6945.8,6945.8,8050.7,6469.9,0,0,9926.1,0,7450.7,0,6204,7594,7238.4,8628.6,6095.8,0,7360,8521.9,9005.6,9946.2,6704.9,6757.9,6789.1,6123.9,7053.4,6522.6,0,6517.7,7131.3,0
8221,0,5647.8,5848,5848,7676.3,5567.8,0,0,9493.8,0,6606.6,0,5609.5,6367.4,6103.2,7684.7,5173.2,0,6313.4,7433,8198.9,9373.8,5945,5966.4,5949.4,5073.3,5730,5654.7,0,5461.3,5681.5,0
7428.5,0,4988.3,5300.6,5300.6,7180.6,5255.3,0,0,9240.6,0,6272.3,0,5580.4,6255.3,5639,7590.9,4944.1,0,5660.9,7091.8,7655.1,8987.6,5595,5498.3,5572.4,4791.7,5162.5,4970.8,0,5154.1,5687.3,0
6993,0,4750.3,5245.8,5245.8,7165.2,5042.9,0,0,8823.7,0,6145.3,0,5290.4,6028.7,5664.5,7223.5,4795.5,0,5763.6,6985.7,7510.1,8715.1,5689.9,5300.3,5395.2,4676.2,4959.2,4694.6,0,4899.4,5709.9,0
7062,0,4673.4,5096.9,5096.9,6913.1,4817,0,0,8811.4,0,5895.3,0,5256.9,5815.2,5562.1,7008.6,4737.5,0,5777.4,6855,7168.2,8105.2,5546,5049.1,5180.8,4728.5,4846.8,4694.8,0,4953,5319.9,0
6773.2,0,4662.2,4861.6,4861.6,6892.8,4734.9,0,0,8847.9,0,5798.2,0,5173.9,5781.8,5435.2,7089,4751.7,0,5570.1,6464.7,6993.9,8224.3,5360.6,5052.2,5149.7,4536.6,4763.2,4701.9,0,4812,5490.5,0
6737.7,0,4563.9,5007.9,5007.9,6693,4854.8,0,0,8464.5,0,5705.6,0,5099.6,5814.2,5297.7,6888.9,4656.1,0,5435.3,6439.8,7002.9,8073.2,5322.5,4992.2,4984.6,4826.9,4809.2,4504.3,0,4821.5,5687.2,0
6432.4,0,4341.1,4885.5,4885.5,6456.4,4649.2,0,0,8327,0,5553.1,0,5049.3,5601.5,5212.8,6827.3,4470.1,0,5553.5,6275,6480.2,7629.6,5165.6,4861.6,4978.5,4681.7,4673.7,4453.5,0,4817.7,5377.5,0
6332.2,0,4468.5,4770.5,4770.5,6219.4,4630.8,0,0,7995.2,0,5480.7,0,5162.3,5675.5,5079.4,6751.3,4463.6,0,5398.2,5941.3,6508.4,7715.2,5008.5,4808,4830.3,4576.1,4530.2,4518.4,0,4738.9,5422.4,0
6307.9,0,4320.3,4687.9,4687.9,6474.3,4693.7,0,0,7915.6,0,5395.5,0,4968.1,5572.6,5150,6687.6,4475.6,0,5259.5,5806.5,6394.1,7238.2,5140.1,4794.1,4777.4,4466.4,4591.6,4453.9,0,4658.3,5255.8,0
5977.3,0,4288.2,4691.1,4691.1,6439.2,4535,0,0,7585.7,0,5220.2,0,4956.1,5347.9,4813.9,6337.3,4333.1,0,5145.8,5967.6,6069.6,7696.2,4853.6,4469.4,4669.8,4446.4,4521.4,4434,0,4703.6,5043.3,0
5972.4,0,4340.8,4561.1,4561.1,6349.3,4745.3,0,0,7520.8,0,5193.3,0,5190.6,5331.6,4801.3,6514.4,4412.4,0,5112.1,5733.9,6101.2,7215.3,4843.9,4431.1,4698.3,4274.4,4423.2,4375.6,0,4434,5096.3,0
7473.7,0,5770.9,6216.4,6216.4,7646.6,6115.6,0,0,9348,0,6875.5,0,6241.3,6796.8,6211.9,8128.7,5989.9,0,6735.8,7574.7,7761.2,8893.9,6319.1,6012.5,6415.6,6067.6,6152.3,5873.2,0,6385.4,6404.2,0
8631.5,0,6587.3,6830.8,6830.8,7757.3,6902.4,0,0,9693.3,0,7428.3,6330.2,6341.3,7723,7238.4,8817.5,6359,6603.9,7403,8336.9,8324.9,9818.9,6924.4,6628.4,6864.2,6535,6993.5,6365.3,0,6629.4,7179.9,0
7183.5,0,5498.7,5773.7,5773.7,6815.3,5481,0,0,8535.2,0,6120.2,5238.5,5163.7,6013.2,5757.1,6979.3,5106.9,5466.1,5693.5,6416.7,7184.8,8620.1,5761.2,5525,5550.2,5297.7,5546.4,5531.5,0,5138,5575.4,0
5946.2,0,4460.7,4718.8,4718.8,6195.1,4695.6,0,0,7401.1,0,5340.4,4897,4821,5412.8,4882.7,6032.8,4565.1,4645.9,5093.1,5888.2,6091.1,7581.9,5001.5,4633.6,4877.3,4494.9,4520.6,4548.9,0,5150.4,4795.5,0
5549.2,0,4172.1,4385.4,4385.4,6257.6,4366,0,0,6956.8,0,5123.6,4395.7,4348,5112.8,4519.3,6038.2,4235.4,4384.4,4665.1,5539,6089.3,6883.2,4565.5,4386.1,4620.7,4143.4,4294.3,4115.2,0,4343.8,4671.5,0
5384.6,0,4196.6,4285.4,4285.4,6109.2,4218.8,0,0,7004.7,0,4933.8,4336.7,4372,4978.2,4466.6,5738.8,4220,4117.3,4656.6,5326.2,5941.7,6685.6,4556.3,4192.3,4442,4039.8,4084.6,3994.1,0,4192.4,4546.1,0
5518,0,4017.8,4163.4,4163.4,5930.8,4165.1,0,0,6878,0,4910,4294.6,4395.4,4939.8,4497,5696,4332.7,4303.8,4625.5,5327.4,5780,6529.5,4524.9,4261.6,4476.5,4336.5,4127.5,4054.3,0,4136.9,4422,0
5229.6,0,4002.9,4199.2,4199.2,5847.4,4066.6,0,0,6839.5,0,4843.7,4202.3,4460.4,4735,4533.4,5692.2,4154.2,4328.3,4699,5239.3,5509.1,6294.5,4417.3,4219.1,4542.4,4031.3,4085.6,3972.2,0,4162.4,4514.1,0
5263.5,0,4031.5,4292.3,4292.3,6122.4,4090.1,0,0,6952.6,0,4802.5,4084.5,4435.7,4801.6,4525.9,5670,4122.1,4197.3,4672.9,5181.6,5559.7,6369.9,4435.7,4318.2,4376.7,4002.2,4098.1,3956.9,0,4449.7,4478.6,0
5247.7,0,3965,4098.4,4098.4,5693.1,4164,0,0,6497.9,0,4796.4,4139.6,4433.4,4877.9,4405.7,5679.5,4104.8,4276.1,4596.1,5175.8,5494.7,6379.7,4485.9,4197.3,4326.2,4007,4059.9,3955.6,0,4202.3,4499.1,0
5155.8,0,4008.2,4062.7,4062.7,5755.5,4141.4,0,0,6556.2,0,4725.5,4151.9,4421.2,4774.5,4410.7,5637,4123.2,4170.6,4469.4,5134.3,5533.9,5998.6,4332.1,4080.4,4429.7,3842.4,3948.4,3882.2,0,4191,4483.9,0
5106.9,0,3896.5,4110.7,4110.7,5502.9,3959.8,0,0,6409.6,0,4669.8,4058.5,4237.3,4807.6,4329.1,5158.1,4037.8,4203.8,4542.8,4963,5381.2,5814.8,4420.8,4089.4,4296.9,4034.6,4016,3990.8,0,4116.9,4425.2,0
5061,0,3959.7,4170.8,4170.8,5684,3980.6,0,0,6286.2,0,4511,3975.4,4327.7,4697.7,4180.2,5228.7,4027.5,3956,4574.4,4919.2,5323.9,5925.1,4236.8,4119.1,4262.8,4014.6,3841.2,3978.4,0,4003.1,4440,0
4874.9,0,3803.7,4025.3,4025.3,5188.8,4136.2,0,0,6068.5,0,4521.3,4005.1,4283.3,4589.6,4337.1,5106.7,4026.5,4051.2,4469.5,4895.7,5135.1,5938.8,4208.5,3904.8,4138.5,3774.9,3897.4,3761.2,0,4057.8,4116.4,0
6232.3,0,5291.4,5432.8,5432.8,6630.4,5526.5,0,0,7892,0,6167.4,5672.1,5650.4,5923.9,5750.6,6548,5679.7,5631.1,5772.5,6383.3,6477.5,7476,5572.4,5540.8,5814.6,5299.8,5490.7,5519.7,0,5574.6,5603.9,0
6801.2,0,5819.6,6041.3,6041.3,6783.3,5880.4,0,0,8291.2,0,6511.4,5960.2,5622.3,6412.7,5727.5,7374.8,5546.9,5630.1,6164.5,6490,6947.3,8214.7,5908.2,5950.7,6114.9,5766.8,6122.4,5592.9,0,5889.6,6026.9,0
5739.1,0,4506.7,4821.3,4821.3,5867.5,4647.8,0,0,6764.1,0,5386.2,4879.4,4377.5,5184.3,4957.9,5689.6,4569.9,4734.2,4802.8,5491.7,5515.3,6848.3,4675.4,4737.7,4803.7,4396.3,4551.8,4773.6,0,4880.3,4626.4,0
5008.6,0,4267.8,4112.9,4112.9,5366.8,4088.3,0,0,6100.6,0,4693.2,4244.5,4127.2,4612.7,4098.1,5221.5,4179.8,4214.4,4533.7,4828.5,5181.3,6115.6,4172.7,4444.9,4433,4230.7,4165,4302,0,3954.1,4317.3,0
4715.6,0,3871.2,3815.3,3909,5275.4,3890,0,0,5928.8,0,4518.8,4103.7,4070.2,4490.9,3991,5078,3991.3,3856.1,4317.3,4873.7,5013.4,5793.7,4028.6,3824.8,4549.9,4040.6,3861.2,3910.8,0,3875.9,4133.3,0
4686.9,0,3745.1,3875.8,3925.2,5300,3864.5,0,0,5926.6,0,4478.8,3945.2,4127.1,4437.4,4022.3,4981.4,3908.5,3905,4221,4792.4,5066.5,5611.5,3976.6,3905.2,4147.2,3960.4,3802.2,3683.6,0,3852.9,4081.9,0
4418.1,0,3647.4,3797.9,3759.6,5115.9,3638.1,3611.1,3591.7,5665.9,0,4289.7,3883,4041.3,4202.4,3879,4580.8,3773.7,3813.2,4011.2,4659,4739,5535.7,3981.4,3675.3,4060.4,3589.7,3620.7,3645,0,3717.7,3920,0
4518.3,0,3679,3876.8,3737,5219.3,3643.4,3500,3598,5680.4,0,4221.2,3806.3,3929.4,4228.4,3934,4926.3,3725.7,3842.3,4032.6,4548.2,4686.2,5306.8,3852.7,3743.1,3949.3,3640.1,3622,3691.2,0,3947.9,3942.9,0
4451.2,0,3620.4,3801.6,3746.1,5205,3723.8,3578.8,3574.6,5562,0,4277.2,3746.7,3901.8,4255,3825.7,4815.9,3686.1,3871.1,4061.7,4506.6,4774.8,5225,3872.7,3692.1,3796.7,3657.7,3520.1,3618.4,0,3762.6,3842.2,3671.6
4454.4,3646.7,3608.8,3741.8,3705.6,5070.2,3813.5,3609.6,3659,5470,3813.5,4274.7,3787.3,4089,4242.1,3746.5,4738.4,3730.6,3842.9,4024.9,4433.8,4703.9,5325.2,3937,3641.4,3880.4,3582.4,3575.3,3707.3,3532.4,3892,3895,3667
