12591,13989,0,15054,13009,12322,14857,13519,15118,12580,15971,14604,12921,0,13321,13718,13664,14279,0,15071,11837,0,0,14465,10262,14348,13026,0,0,14772,14825,15301,14007,13555,0,0,14769,0,14603,0,10306,0,0,14021
12703,13513,0,14503,12625,11996,14807,12964,15398,12050,15805,14478,12404,0,12756,13434,13709,14062,0,14822,11876,0,0,13956,10073,13723,13074,0,0,14110,14550,14544,13575,13464,0,0,14945,0,14006,0,9968.8,0,0,13767
15008,14819,0,15500,14842,14406,15568,13196,15356,14939,15896,15392,14773,0,14947,15218,15191,15431,0,15243,14391,0,0,15321,13738,14948,15012,14687,15125,15107,15048,15318,14939,15122,0,0,15248,0,15052,0,13654,0,0,14961
15217,14861,0,15385,15064,14552,15809,12264,14828,14622,15769,15280,14270,0,14824,15554,15248,15214,0,15134,15234,0,0,15487,13908,15100,14740,14388,15045,14882,15024,15011,14953,15058,0,0,15349,0,15203,0,13833,0,0,15109
14723,14913,0,15095,15113,14426,15432,11979,15011,15073,15742,15303,14428,0,14759,14973,15446,14960,0,14647,14424,0,0,15377,13664,14827,15015,14533,14961,15133,15633,14837,15137,14875,0,0,15415,0,14965,0,14114,0,0,15400
15107,14786,0,15319,14456,14130,15165,11753,14701,14649,15628,15202,14622,0,14862,14799,15086,15097,0,14658,14576,0,14228,15216,13464,15083,14618,14636,15142,14940,15181,15106,15004,15250,0,0,15222,0,14799,0,13782,0,0,15045
14537,14812,0,15231,15137,14278,15268,11485,14695,14693,15630,15227,14170,0,14513,15007,14600,14914,0,14699,13977,0,14443,14800,13505,15098,14605,14572,14759,14954,15038,14982,14922,15474,0,0,15129,0,14465,0,13541,0,0,14978
14853,14665,0,15374,14480,14109,15444,11522,14701,14893,15672,15218,13911,0,14417,14715,14617,14820,0,14618,14362,0,14944,14670,13432,14669,14299,14617,14745,14636,15344,15042,14955,15058,0,0,15238,0,15116,0,13551,0,0,15253
14295,14916,0,14821,14782,13686,15337,11287,14382,14755,15494,15142,13908,11864,14595,14564,14595,15084,0,14644,14036,0,14057,14522,12858,14554,14327,15116,14595,14580,15060,14808,14556,15383,0,0,14820,0,14634,0,13177,0,0,14900
14855,14846,0,14965,14404,14049,15129,11422,14147,14861,15350,15019,13571,11128,14603,14612,14765,14571,0,14529,14052,0,13964,14268,12834,14354,13846,14872,14291,14481,14901,14729,15070,15322,0,0,14833,0,14863,0,13534,0,0,14722
14514,15231,0,14861,14416,13459,14836,10980,14492,14718,15376,14979,13585,11752,14217,14530,14296,14658,0,14428,14060,0,14222,14711,13155,14467,14271,14173,14350,14201,14703,14693,14885,15121,0,0,15182,0,15236,0,13290,0,0,14589
13912,14629,0,14648,13899,13531,14741,11112,14581,14546,15324,14849,14033,11488,14089,14503,14246,15202,11703,14374,13681,0,13918,14559,13027,14795,14367,14418,13962,14349,15015,14720,14759,14617,0,0,14746,0,14517,0,13284,0,0,15037
