0,7064.8,0,5295.5,5359.3,6352.6,5666.1,5623.9,0,5809.3,0,0,5965.9,6697.6,0,5499.1,6305.2,7027.3,7130.3,8383.9,6063,5641.6,5951.8,5902.6,5960.3,5137.7,5253.5,5395.7,5649.7,0,5507.8,6582.4,5791.3,0,0
0,8047.1,6033.9,5982.7,5747.8,7076.7,6173.3,6005.5,0,6396.8,0,0,6480.7,7742.1,0,5965.9,6859.9,7303.1,7688.7,9393.5,6514.3,6280.2,6305.9,6470.3,7375.1,5673.8,5736.4,5776.1,6302.3,0,6135.7,7337.2,6078.5,0,5632.8
0,7335.1,5485,5840.9,5325.1,6549.7,6028.3,5546.9,0,6077.9,5901,0,6201.7,6903.7,0,5283.9,6276.8,7138.6,7259,8794.3,6087.5,5827.2,5853.7,6132,7254.7,5343.1,5440.6,5506.5,5894.5,0,6007.4,7243,5570.6,0,5323.1
0,6622.9,5013.3,5344,4796.5,5785.3,5248.2,5127.5,0,5655.7,5174.4,0,5468.2,6522.3,0,4869.4,5549.6,6525.6,6070.6,8023,5549.3,5449,5163.4,5444.2,6226.6,5168.7,5063.7,5366.6,5298.4,0,5499.4,6089.6,5142.6,0,4906.2
0,5985.5,4618.5,4561.5,4534.4,5482.4,4888.9,4949.4,0,5129.2,4649.4,0,5077.1,6107.4,0,4711.9,5232.8,6319.5,5850.7,7267.1,5089.9,5081.8,5014.3,5023.7,5466.1,4807.6,4654.6,5041.1,4906.4,0,4703.3,5596.3,4903.4,0,4393.7
0,5753.5,4306.5,4236.6,4283.7,5230.7,4694.4,4499.1,0,4805.4,4496.3,0,4919.3,5829.3,0,4914.7,5023.4,6125.4,5677.1,7317.6,5055.4,4850.7,4756.4,4816.8,5317.1,4191.1,4184.1,4621.8,4637.8,0,4620.1,5568.9,4778.1,0,4177.3
0,5777.8,4059,4142.8,4165.7,5216.4,4471.9,4350.8,4580,4598.6,4237.2,0,4724.1,5461.5,0,4717.1,4867.1,5749.7,5524.3,7035.1,4795.8,4701,4687.9,4700.4,4783.4,3977.4,4132,4279.7,4471.6,4126.1,4627,5291.8,4646.3,0,4091
0,5765.6,4134.6,4225,4252,5192.1,4440.8,4369.1,4539.3,4639.9,4321.3,0,4802.3,5480,0,4633.8,4885.8,5697.2,5490.9,6657.2,4843.1,4696.9,4597.3,4700.6,4834.6,4020.4,4097.4,4282,4506,0,4477.9,5162.2,4664.8,0,4050.6
0,5867.6,4132,4222.3,4170.5,5148.1,4329.9,4483.9,4862,4551.8,4374.2,0,4782,5334.6,0,4727.8,4913.8,5746.9,5505.1,6770.2,4898.4,4743.9,4889.6,4742.8,4737.3,4023.5,4074.8,4263.4,4563.1,0,4594.2,5184.9,4743.5,0,3969.9
0,5866.9,4044.6,4174.9,4111.4,5027,4534,4469.7,4800.8,4478.6,4331.6,0,4757.7,5333.8,0,4624.4,4856.9,5653.2,5616.6,6512.1,4768.7,4609,4699.7,4655.4,4760.2,4114,4045.3,4068.6,4434.7,0,4548.9,5049.6,4577.3,0,4154.2
0,6283.4,4729.6,4978.6,4925.5,5660.7,5130,5198.1,5466.9,5239.9,5029.2,0,5346.9,5954.7,0,5408.5,5624.1,6182.7,5929,7200.9,5591,5323.7,5384.4,5433.4,5213.7,4784.9,4796,4876,5172.9,4904.3,5161.3,5689.6,5241.2,0,4814.8
0,6792.4,5096.9,5344.9,5425.9,6698.5,5343.7,5553.9,5572.3,5883.2,5615.2,0,6014.8,6717.7,0,5552.1,5948.4,6814.2,7251.3,7859,5996.1,6107,5679.8,5832.8,6019.7,5107.6,5166.6,5265.3,5301.6,0,5624.9,6312.1,5504.1,5540.2,5180.6
0,6057.5,4750,4997,4702.6,5821.5,4994.4,5139.1,4935,5427.2,5157.5,0,5884.3,6239.4,0,5228,5320.6,6301.1,6860.7,7405.9,5454,5642.8,5389.3,5261.5,6130.6,4750.5,5216,4789.6,4713.6,5103.2,5074,6200.5,4825,5201.1,4547.1
0,5606.6,4504.4,4673.3,4421.7,5180.4,4703.4,4619.9,4514.7,5078.8,4666,0,5045.6,5628.1,0,4596,4915.1,6018.2,5895.5,6849.8,5069.2,5123.9,4874.8,4801.6,5089.5,4378.6,4786.2,4782.7,4629.4,0,4890.8,5301.9,4710.5,4769.7,4393.6
0,5381.3,4040,4307.3,4075.9,4949.7,4263.2,4216.4,4325.3,4773.4,4369.7,0,4585.9,5224.4,0,4345.4,4775.1,5629.7,5541.9,6394.3,4731.5,4673.2,4629.3,4561.2,4690.7,4075.5,4202.2,4211.6,4213.1,4305,4407.8,5030.1,4550,4101.6,4098.5
0,5443.9,3981,4211,4018.5,5062,4344.3,4325.2,4428,4361.4,4253.8,0,4562.7,5064.4,0,4386.1,4685.9,5548.3,5182.6,6506.6,4592.4,4625.9,4450.5,4463.5,4520,3943.4,4390.5,4513.3,4506,4121.9,4308.1,4926.1,4460.3,4016.2,3983.4
0,5281.7,4118.1,4027.4,4064.1,4858.3,4111.1,4131.2,4445.4,4277.3,4172.6,0,4494.8,5108.7,0,4216.3,4486.4,5488,4962.9,6246.7,4568.7,4439.7,4414.8,4440.1,4588,3909.6,3897.2,4227.8,4221.6,0,4293.1,4831.9,4463.9,4033.8,3957.9
0,5086.7,3994.3,3943.8,3915.6,4681.7,4069.8,4165.7,4365.7,4293.1,4062.4,4315.8,4410.6,4883.9,4197.3,4394,4526.4,5300.4,4856.6,6076.4,4535.8,4433.4,4331.2,4450,4307.7,3898.9,3881.7,4057.3,4159.5,0,4206.5,4727.8,4433.3,3970,3818.5
0,5098.1,3930.8,3908.5,3844.2,4741.7,4048.2,4086.9,4374.4,4258.5,4137.1,4163.2,4410.9,4837.9,4248.3,4261.8,4493.4,5047.3,4727.9,5983.9,4389.8,4413.4,4597,4367.2,4410.1,3785.5,3839.9,4077.8,4157.5,0,4280.3,4706.6,4556,4005.7,3829.9
