10434,8964.1,9263.2,9383.6,9729.3,9213.3,10465,9138.1,9471.8,11275,11324,9302.7,9509.4,11469,10233,10560,9837.5,10000,0,10985,9578.5,10947,11777,9908.9,10027,9871.6,9768.2,0,9238.3,9465,9401.3,8464.1,8710.1,11734,8651.9,12132,9562.5,12045,8703.4,9451.5,9695.9,9831.4,9167.7,8728.5,8414.8,0,0,9149.1
10058,8702.9,8875.3,8880.9,9329.1,8754,9958.3,8665.5,8804.5,10859,10924,8833.7,9153.3,10933,9780.9,10090,9338.5,9468.9,0,10651,9040.1,10343,10884,9639,9567.1,9747.5,9479.3,0,8751,8813.2,8974.2,8194.4,8406,11456,8311.7,11602,9380.9,11543,8640.9,9315.8,9360.1,9613.1,9077.6,8083.4,7961.1,8302.2,8106.9,8292.5
9878.5,8758.2,8879.2,8775.2,9214.8,8712.6,9701.7,8608.4,8909,10790,10690,8749.2,9053.9,11171,9552.2,9915.7,9270.3,9309.7,0,10422,8777.8,10281,10919,9412.4,9583.3,9277.4,9235.8,0,8652,8837.4,8870.6,7955.8,7792.1,11250,8094.4,11330,9267.2,11369,8347.1,9096.3,9260.6,9496.2,8965.2,8193.1,8053.3,8400.6,7992.8,8508.6
9826.4,8350.8,8882.1,8627.2,8833.7,8508.6,9729.8,8311.9,8545.5,10460,10258,8494.1,8690.1,10734,9504.3,9649.2,9124.8,9082.7,9512.2,10162,8847.5,10037,10709,9272.3,9147.7,8994.4,8852.2,8855.5,8607.6,8459.8,8417.9,8006.6,8024.6,11192,8161.2,10148,9025.3,11110,8362,8895.9,9023.5,9226.7,8845,7840.1,7757.7,8164.4,7982.4,7875.9
9564.6,8274.2,8750.7,8643,8718.1,8456.2,9623.6,8185.9,8510.8,10389,10044,8427.3,8882.9,10214,9141.5,9498.9,8904.5,9023.2,9151.7,9921,8567.5,10081,10195,9008.6,9089.4,8834.2,8747.4,8819.3,8440.1,8714.4,8430.1,7840.5,7989.8,11069,7945.4,11039,8737.4,10988,8330.6,8624.5,8959.8,9189.6,8447.4,7834.2,7754.2,8016.3,7788.4,8358.8
9295.6,8098.8,8336.1,8412.1,8504.7,8310,9310.3,8073.3,8453.1,9977,9991,8315.5,8765,10031,8826,9353.5,8882.7,8918.7,9011.1,9757.2,8284.1,9709.3,10261,8937.2,8973.2,9080.7,8625.7,8530.1,8306.9,8408.1,8420.9,7803.4,7838.7,10722,7795.4,10239,8593.3,10756,7993.2,8654.5,8733.8,8701.4,8355.3,7785,7543.6,7826,0,7999.2
9351.4,8169.4,8291.3,8301.3,8587.6,8320.9,9255.9,8149.1,8062.5,9780,9648.4,8216.5,8611.7,10207,8941.8,9221.4,8770,8698.7,8963.6,9733.2,8415.4,9700.7,10029,8769.4,8839.8,8747.6,8510,8567.5,8276.1,8365.9,8085.3,7642,7831.7,10728,7923.7,10589,8602.3,10533,7698.2,8566.5,8704.2,8778.8,8355.3,7690.7,7635.7,7837.5,0,8133.5
8840.3,7845.9,8143.3,8180.5,8279,7794.5,9052.3,7952,8053.1,9588.8,9728.2,8198.5,8381.5,10028,8838.9,9011.9,8650.3,8327.9,8564.4,9299,8137.6,9217.6,9698.2,8780.7,8662,8555.8,8508.6,8266.9,8082.1,8110.5,7938.1,7634.7,7633.7,10259,7680.7,10460,8336.2,10359,7946.3,8275.9,8472.9,8397.9,8143.8,7325,7493.9,7705.8,0,7767.4
8628.8,7590.6,7774.6,8020.1,8221.9,7849.9,8945,7643.9,7951.3,9300.7,9326.9,7943.5,8531.7,9775.1,8438.3,8818.1,8450.7,8306,8325.9,9173.6,7926.2,9092.6,9748.9,8310.3,8538.9,8588.5,8088.2,8360.4,7951.5,7978.5,7697.2,7268.8,7195.6,10152,7545.4,10081,8111.6,10108,7753.2,8188.5,8203.4,8461.8,7962.7,7120.8,7261.7,7700.4,7338.9,7559
8474.2,7632.2,8152.7,7851.7,7969.9,7709.4,8740.7,7543.8,7547.7,9198.3,9061.7,7983.6,8050.4,9358.9,8298.7,8543.4,8282.1,8154.5,8427.6,8980.9,7869.8,9160.1,9215.3,8191.6,8273.1,8340.2,7967.6,8255.3,7807.6,7786.8,7679.9,7221,7311.2,10064,7313.1,9127.6,8086.7,9708.6,7661.6,8138.5,8034.6,8182.8,7686.6,7056.2,7271.9,7412,7199.4,7771.3
