10313,11252,9949,0,0,11163,0,9710.5,10357,10126,10347,0,11109,10583,10614,0,0,10857,10401,10711,0,10523,11165,0,0,10276,9681.7,0,9839.8,10784,11035,0,0,10465,0,0,11224,9878.8,11167,10685,10444,9656.6,0,10337,10120,11306,0,0,0,10366,9979.7,10557,10069,0
10153,10202,9642.5,0,0,11146,0,9189.9,9959.5,9829.7,10680,0,10711,10347,10262,0,0,10255,10000,11114,0,10862,10945,0,0,10005,9465.3,0,9671.2,10792,10323,0,0,10159,0,0,10975,9584.3,10899,10169,10177,9661.7,0,10174,9979.2,10788,0,0,0,10066,9818.7,10334,9878.7,0
8755.1,9044.1,8546,0,0,9678.5,0,8130.3,8757.4,9121.6,8721.5,0,8801.5,8833.8,9402.9,0,0,8890.1,8515.4,9579.2,0,9149.3,9647.1,0,0,8683.7,8485.4,0,8169.3,9828,9649.9,0,0,8657.9,0,0,9811.7,8398.3,9986.7,8793.3,8709.5,8726.9,0,8839.4,8238.1,9762,0,0,0,8826.8,8651.5,9052.2,8855.7,0
7570.5,8111.5,7633.1,0,0,8110.7,0,7154.3,7628,7813.8,7550.6,0,7844.8,7780.8,7842.2,7151.5,0,7462.9,7015.5,8545.3,0,7836.9,8994.6,0,0,6879.5,7010.4,0,7207.7,8144,7603.4,0,0,7788.7,0,0,8335.5,6891.6,7571.5,8242.3,7848.9,7140.2,0,7669.7,7823,8465.1,0,0,0,7047.7,7631,7567.8,7164.7,0
7150.1,7477.7,7393.1,0,0,8111.5,0,6614,7253.3,7726.9,7067.2,0,7555.8,7308.9,7312.4,6961.9,0,7482.4,6921.4,8127,0,7498.2,8736.8,0,0,6961.9,6863.9,0,7040,7875,7535.8,0,0,7336.5,0,0,8080.5,6784.4,7397.8,7801.8,7704.9,7128.5,0,7459.2,7433.4,8232.2,0,0,0,6700.4,7261.1,7268.5,6914.8,0
7294.2,7675.9,7476.7,0,0,8490.4,0,6279.6,7196.8,7604.5,7096.6,0,7415.7,7309.6,7377.5,7046.9,0,7607.3,7022,8062.3,0,7463.1,8853.2,0,0,6987,6967.9,0,7212.1,7924.5,7650.8,0,0,7357.8,0,0,8124.4,6766.6,7479.5,7756.1,7702.6,7042.2,0,7450.1,7455.1,8305.4,0,0,0,6650.4,7148.1,7484.2,6849.1,0
7099.6,7454.4,7368.5,0,0,7979.4,0,6435.7,7111.4,7492.5,6849.3,0,7588.5,7106.2,7229.6,7162.9,0,7489.1,7023,7890.2,0,7306.6,8614.7,0,0,6744.1,6913,0,6954.4,7663.5,7519.8,0,0,7220.5,0,0,8022.9,6630.2,7397.9,7647.9,7457.4,7094.8,0,7331,7355.5,7911,0,0,0,6613.8,7008.8,7242.4,6686.1,0
7158.3,7548,7449,0,7086.8,7872.7,0,6261,7158.2,7381,6905.5,0,7327,7002.8,7235.9,7046.3,0,7495.4,6892.5,7901.8,0,7284.6,8602.9,0,0,6759.6,6999.8,0,7082.9,7653.6,7691.3,0,0,7263.3,0,0,7924.1,6729.9,7198.4,7629.4,7506.4,7097.3,0,7311.4,7380.9,7805.8,0,0,0,6656.6,7119,7301.4,6600,0
6925.1,7496.7,7302.2,0,7143.5,7641.3,0,6332.7,7076.2,7373.8,6933.8,0,7335,7010.5,7871.9,6921.8,0,7349.9,6852.5,7761.3,0,7209.4,8573.6,0,0,6825.2,6814.9,0,7056.9,7570,7560.9,0,0,7118.3,0,0,7796.2,6544.7,7398.9,7590,7291.8,7104.3,0,7248.5,7169.3,7890.9,0,0,0,6646.2,7075.9,7184.1,6597.2,0
6930.8,7367.3,7336.2,0,7091,7836.3,0,0,7045.3,7341.8,6818,0,7402.6,7060.9,7084.9,7358,0,7464.4,6793.6,7712.1,0,7186.4,8604.9,0,0,6724.4,6891.6,0,7006.2,7592.3,7576.9,0,0,7087.1,0,0,7825.6,6633.6,7448.5,7632.8,7216.7,7026.8,0,7108.8,7318,7873,0,0,0,6588.3,6992.8,7145.5,6689.5,0
6875.2,7497.5,7129.2,0,7016,7339.9,0,6121,7083.5,7196,6770.5,0,7260.5,6956,7269.6,6948.6,0,7256.4,6754.2,7665.7,0,7129.9,8327.1,0,0,6843.6,6715.7,0,6887.2,7522.4,7494.1,0,0,7157.7,0,0,7739.5,6612.8,7151.8,7492.4,7329,6935.1,0,7078.8,7219,7797.9,0,0,0,6589,6896.4,7105.1,6535.8,0
7016.7,7487.1,7140.4,0,7153.9,7596,0,0,7065.5,7341.6,6832,0,7279.9,7018.6,7448,6986.7,0,7253.2,6712.7,7804.1,0,7089.6,8622.2,0,0,6719.2,6841.4,0,6889.8,7533.2,7575.8,0,0,7108.6,0,0,7786.5,6666.4,7278.3,7434.5,7356.4,7005.1,0,7097.4,7244.5,7837.5,0,0,0,6650.3,6971.4,7125.1,6522.7,0
6934.2,7622.2,7262.9,0,7184.7,7684.1,0,6322.6,7067.3,7307.3,6903.6,0,7228.4,6877.2,7380.8,6901.5,0,7334,6872.1,7748,0,7144.5,8498.3,0,0,6960.5,6845.6,0,6953.7,7586.5,7304.8,0,0,7195.5,0,0,7767.4,6781.8,7367.8,7566.8,7256.8,6958,0,7122.3,7231.3,7827.8,0,0,0,6567.2,6993.9,7199.6,6527.7,0
6956.4,7338.1,7134.3,0,6949.2,7528.3,0,0,6980.5,7172.8,6717.2,0,7119,6869.2,7092.5,6828.6,0,7203.6,6667.9,7571.5,0,6978.1,8548.1,0,0,6732.3,6583.6,0,7000.6,7316.8,7333.3,0,0,6956.5,0,0,7596.3,6646.4,7264.9,7413.7,7256.5,6785.7,0,7002,7058.1,7622.9,0,0,0,6445.5,6918.5,6996.6,6437.2,0
6940.1,7276.8,7046.8,0,7121.4,7468.3,0,0,7122,7273.3,6724.8,0,7090,6794.7,7181.9,7023.4,0,7096.4,6580.7,7673,0,7007.7,8393.8,0,0,6722.3,6735.8,0,6883.5,7408.4,7332.5,0,0,7173.1,0,0,7750.8,6707.8,7184.6,7535.1,7188.6,6855.1,0,7245.4,7160.2,7815.2,0,0,0,6581,6881.4,7123,6592.4,0
6931.3,7176.7,7125,0,7008.6,7482.2,0,6152.5,6982.8,7243,6785.8,0,6868.5,6871.4,7244.9,6889.1,0,7155.1,6600.9,7598.9,0,7006.8,8272.6,0,0,6955.9,6793.2,0,6999.3,7458.5,7383.5,0,6430.8,7003.3,0,0,7703.1,6598.3,7105.7,7548.5,7190.8,6850.3,0,7127.6,7156.9,7560.2,0,0,0,6511.1,6874.5,7106.6,6555.2,0
6879.5,7199,7143.4,0,6858.4,7454,0,6158.9,6971.8,7168,6953.7,0,6856.7,6876.9,7624.7,6732.4,0,7143,6612.8,7605.2,0,7019.5,8161.1,0,0,6790.5,6843.9,0,6884.4,7350.3,7532.8,0,6419.8,6996.8,0,0,7605,6538.7,7106.2,7475.6,7039.8,6637.6,0,7056.4,7052.8,7572.7,0,0,0,6437.9,6880,6999.9,6461.8,0
6803.4,7273.5,7120.1,0,6765.7,7308.4,0,6100.5,6969.7,7129.9,6736.8,0,7094.1,6838,7565.4,6625.2,0,6935.2,6548.2,7595.9,0,7047.9,8153.1,0,0,6799,6718,0,6892.2,7346.7,7434.8,0,6257.3,6877.9,0,0,7619.5,6511.8,7215.2,7344.3,7378.8,6757.8,0,7095.7,7056.2,7458.6,0,0,0,6409.3,6799.4,7017.1,6420.2,0
6628.4,7218.2,6889.1,0,6825.6,7208.9,0,6325.1,6960,7167.6,6699.5,0,7012.5,6716,7491.7,6707.9,0,6918.3,6533.5,7654.2,0,6898.2,8336.6,0,0,6744.6,6877.7,0,6914.1,7283,7115.3,0,6250.1,7089.7,0,0,7522.5,6466.8,7183.4,7396.6,7338.9,6787.3,0,7024.2,6972.7,7527.6,0,0,0,6390.8,6863,6993.7,6449.2,0
6580.3,6962.1,6909.9,0,6667.3,7145.2,0,5973.4,6804.5,6978.8,6669.7,0,6789.2,6572.5,7438.6,6427.8,0,6846.9,6395.3,7473.7,0,6681,7924.7,0,0,6744.4,6698.3,0,6655.3,7100.7,7060.8,0,6065.4,6881.3,0,0,7345.7,6361.3,7131.8,7273,7091.4,6666.1,0,6862.7,6850.2,7277,0,0,0,6391.9,6629.8,7024.4,6270.8,0
6562.4,7171.4,6921.7,0,6774.3,7208.2,0,0,6787.4,7017.8,6544.2,0,6892.1,6625.5,7296.4,6495.1,6556.4,6732.7,6314.8,7441.8,0,6765.6,8033.6,0,0,6619.4,6647.4,0,6712.7,7152,7039.5,0,6187.7,6696.2,0,0,7317.2,6312.2,7013.4,7306.4,7204.8,6825.7,0,6891.9,6997,7320.2,0,0,0,6325.6,6656.5,6785.8,6200.6,0
6521.9,6912.1,6790,0,6698.8,7202.1,0,6015.2,6732.9,6910.3,6573.8,0,6740.5,6604.9,7354.3,6755.7,6533.5,6770.8,6392.9,7482.8,0,6705.9,7711.6,0,0,6644.6,6640.4,0,6774.4,7163.8,7154.7,0,6216.7,6781.9,0,0,7292.5,6459.2,6919.6,7224.7,7003.7,6709.7,0,6818.3,6907.3,7386.1,0,0,0,6266.5,6619.6,6618,6203.9,0
6507.1,6976,6733.7,0,6752,7146.6,0,6002.8,6638.8,6922.6,6433.3,0,6673,6489.3,7160.3,6451.8,6485.4,6611,6271.8,7262.9,0,6680.9,7587.7,0,0,6591.7,6512.7,0,6548.5,6971.9,6950.3,0,6163.9,6775.6,0,0,7079.9,6044.5,6804,7132.1,6909.2,6602.8,0,6817.7,6825.8,7283.3,0,0,0,6115.6,6508.3,6562.3,6217.4,0
6550.7,6898.5,6659.6,0,6610.2,7052.4,0,5911.6,6687.4,6886.3,6411.5,0,6636.6,6430.9,7052.2,6511.1,6455.3,6668,6235,7204.3,0,6591.4,7619.9,0,0,6511.2,6526.8,0,6572.4,7042.9,6917.6,0,6058.8,6719.6,0,0,7183.8,6279.4,6856.8,7122.1,6812,6547.4,0,6689.8,6723.1,7264.9,0,0,0,6164.2,6460.5,6609.6,6203.7,0
6494.3,6749.6,6732.2,0,6663.2,7216.9,0,6076.7,6688.7,6937.3,6517.9,0,6819.5,6577.1,7331.6,6643.8,6510,6668.1,6287.9,7394.7,0,6684,7955.2,0,0,6593,6760,0,6679.2,7121,7160.9,0,6212.4,6873.6,0,0,7263.2,6344.7,7000.9,7206.8,6990.2,6674,0,6822.2,6900.9,7297.8,0,0,0,6296.5,6638.9,6566,6206.5,0
6467.3,7064.5,6714.8,0,6740.9,7226.4,0,5895.4,6729.4,6921.3,6475.3,0,6681.2,6506.1,7112.7,6523.9,6468.2,6744.9,6286.6,7306.9,0,6640,7774.9,0,0,6385.2,6659.6,0,6728.1,7098,6953.5,0,6131,6818.7,0,0,7190,6211.1,7023.5,7199.5,6837.3,6620.3,0,6823.4,6834.5,7212.2,0,0,0,6255.1,6588.7,6825.4,6251,0
6410.1,6801.7,6650.5,0,6402.4,6829,0,0,6648.4,6815.3,6442.1,0,6609.5,6543.7,7153.2,6402.8,6360.4,6734.4,6298.6,7396.3,0,6584,7668.4,0,0,6386.7,6693.8,0,6467.7,7004.2,6864.1,0,6105.8,6678.2,0,0,7075.7,6341.3,6847.4,7107.8,6834.8,6486.8,0,6759.3,6741.3,7131,0,0,0,6177.4,6431.3,6687.2,6186.1,0
6439.7,6899.5,6754.9,0,6546.3,6899.6,0,5922.8,6732.2,6917.5,6461,0,6556.1,6552.2,7211.3,6496,6456.3,6608.6,6254.8,7269.5,0,6641.6,7633.8,0,0,6642.1,6667.2,0,6778,7084.6,6998.2,0,6170.1,6835.4,0,0,7155.8,6140.5,7073.3,7215.7,6794.1,6544,0,6783.2,6766.4,7105.8,0,0,0,6193.3,6607.8,6659.8,6182.5,0
6495,7077.7,6798.4,0,6658,7077.9,0,5921.1,6775.1,6934.2,6611.1,0,6772.7,6535.7,6942.9,6404.8,6525.8,6814.2,6345.7,7421.6,0,6644.9,7651.9,0,0,6608.5,6743.6,0,6800.2,7157.3,7118.1,0,6197.7,6754,0,0,7168.9,6367.7,7054,7221.4,6974.2,6612.6,0,6917.9,6861.1,7088.1,0,0,0,6289.2,6648.3,6832.1,6270.3,0
6532.3,6747.5,6697.3,0,6536.6,6936.6,0,5934.8,6777.7,6942.8,6466,0,6719.4,6628.2,7227.3,6626.5,6504.6,6717.3,6428.8,7381.5,0,6678.8,7537.3,0,0,6588.9,6800,0,6839.2,7096.2,7280.9,0,6250.2,6743.1,0,0,7215.7,6449.6,6896.5,7237.3,7161.3,6604,0,6929.8,6821.7,7248.8,0,0,0,6199.9,6606.7,6742.7,6201.2,0
6426.7,6982.3,6640.6,0,6624.9,7020.8,0,5910.6,6766.5,6882.1,6484.1,0,6726.5,6488.7,7193,6652.5,6371.9,6727.3,6295.6,7348,0,6595.1,7578.9,0,0,6386.3,6692.1,0,6807.9,7082.6,7058.2,0,6165,6691.4,0,0,7199,6284,6816,7165,7014.2,6606.9,0,6832.9,6857.8,7046.8,0,0,0,6210.7,6561.8,6606.1,6210.6,0
6499.3,6954,6598.2,0,6507.3,6866.8,0,5931.2,6753.4,6886.6,6496.9,0,6541.4,6438.2,7153.3,6527.1,6433.4,6777.1,6241.4,7302.4,0,6587.1,7498.3,0,0,6542.9,6535.4,0,6790.7,7056.7,7038.7,0,6085,6812.6,0,0,7075.1,6152.9,6795.5,7092.1,6900.2,6582.9,0,6748,6762,7209.2,0,0,0,6186.8,6552,6549.8,5988.4,6095.1
6161,6683.9,6510.9,0,6146.8,6703.1,0,5705.9,6608.2,6680.3,6379.7,0,6493.1,6312.7,6946.2,6351.7,6220.8,6646.3,6050.4,7195,0,6480.4,7427.6,0,0,6409.2,6531.2,0,6515,6958.7,6862.7,0,6015.1,6478.4,0,0,6905.4,6033.8,6823.3,7005.3,6784.6,6440.8,0,6694.7,6663.8,7082.9,0,0,0,6030.3,6400.5,6748.4,5935.6,0
6277.9,6736.2,6567.5,0,6468.5,6898.4,0,5965.1,6492.1,6771.3,6357.3,0,6530,6410.6,6930.2,6278.8,6286.2,6625.1,6054.6,7168.8,0,6571.1,7489.9,0,0,6318.8,6424.3,0,6613.3,6934.3,6927.4,0,6054.7,6606,0,0,6958.6,6124,6865.1,7084.7,6796.9,6516.8,0,6645.1,6616.1,7074.1,0,0,0,6138.1,6480.8,6669.1,5887.4,5929.7
6279.4,6770.5,6531.3,0,6491.1,6988.9,0,5934.3,6578.3,6829.1,6376.9,0,6564.4,6412.6,6790.5,6597.7,6283.4,6681.1,6168.3,7210.4,0,6553.2,7574.8,0,0,6381,6747.5,0,6660.9,6995.4,6877,0,6153.1,6513.6,0,0,6923.4,6286.6,6788.4,7048,6838.6,6603.1,0,6705.2,6670.6,7000.9,0,0,0,6211.1,6534.2,6733.5,6055.6,6137.1
6412.5,6910.2,6562.7,0,6475.8,6896.1,0,5893,6629.9,6905.8,6470.6,0,6706.4,6532.3,7239.1,6509.8,6388.6,7024.1,6262,7317,0,6543.8,7675.7,0,0,6425.8,6727.8,0,6696.4,7131.1,7126.6,0,6265,6777.5,0,0,7036.8,6201.3,6975.7,7179.8,6729.8,6583.1,0,6888.3,6763.1,7167.8,0,0,0,6292.3,6639,6601.7,6038.2,6105.6
6358.6,6825.8,6711.8,0,6547.6,6973.2,0,6080.8,6699.3,6967.5,6591.2,0,6680.1,6544.3,7301.2,6631,6466.9,6792.1,6290.8,7345.5,0,6696.1,7656.9,0,0,6590.2,6773.9,0,6909,7161.2,7271.8,0,6196.2,6840.4,0,0,7124.2,6307.2,7002,7185.2,6942.5,6649.1,0,6907.5,6833.1,7106.2,0,0,0,6232.4,6674.9,6779.1,6060.9,0
6376.8,6937.6,6728.7,0,6385.7,6974.5,0,6068.5,6778.6,6950.5,6490.3,0,6584.5,6639.4,7186.8,6719.4,6425.1,6733.8,6300.8,7280.7,0,6649.1,7734.1,0,0,6508.5,6810.6,0,6746.2,7203.2,7124.1,0,6150.6,6609.3,0,0,7147.8,6265.8,6924,7174.9,7166.7,6582.9,0,6814.2,6805.2,7246.6,0,0,0,6280,6625.5,6765.2,6183.6,6031.6
6299.7,6834.8,6572.4,0,6574.8,7035.9,0,5851.9,6626.8,6851.2,6539.2,0,6642.2,6486.9,7118.2,6404.2,6523.3,6767,6168.3,7282.7,0,6634.6,7572.2,0,0,6521.2,6648,0,6749.2,7106.9,6939.3,0,6165.9,6621.2,0,0,7043.1,6128.7,6981.6,7093.4,6644.6,6582.8,0,6715.1,6770.4,7077.1,0,0,0,6217.8,6552.5,6721,6047.2,0
6119.9,6562.7,6568.6,0,6372.3,6731.7,0,5927.4,6653.5,6836.6,6494.3,0,6638.8,6416.6,7064.4,6718.5,6409.8,6720.1,6126.5,7288,0,6556.1,7390.5,0,0,6525.6,6628.8,0,6682.1,7119.3,7024.4,0,6143.9,6550.8,0,0,7036.6,6291.6,6888.9,7121.7,6701.7,6495.1,0,6765.5,6703.4,7053.7,0,0,0,6255.2,6658.3,6670.1,5986.1,0
6365.6,6598.7,6491.6,0,6374.3,6585.2,0,5843.3,6494.3,6780.7,6395.1,0,6391,6381.7,6953.1,6442.4,6298.8,6648.3,6124.5,7168.1,0,6435.5,7300.3,0,0,6402.6,6430.4,0,6439.5,6940.6,6960.8,0,6041.9,6599,0,0,6946.9,6170.5,6850.3,7141.1,6814.6,6385,0,6696.1,6606.5,6873.4,0,0,0,6321.1,6514.9,6678.1,6043.7,6040.9
6138.3,6714.8,6514.5,0,6440.6,6750.5,0,6054.3,6699.9,6746.7,6357.5,0,6518.9,6389.8,6987.3,6395,6298.7,6674.2,6046.2,7171.4,0,6515.8,7451.9,0,0,6514.9,6617.2,0,6679.2,7020.4,6913.1,0,6083.1,6688.2,0,0,6852.6,6335.1,6921.7,7085.9,6858.9,6434.7,0,6722.2,6516,6819.5,0,0,0,6261.9,6523.1,6581.3,6005.9,0
5980.5,6328.5,6326.6,0,6344.7,6632.5,0,5814.9,6452.9,6587.4,6236.1,0,6298.6,6339.2,6891,6304.7,6110.2,6550.9,5920.2,7098.1,0,6397.8,7232.2,0,0,6523.9,6338.2,0,6459.1,6964.5,6701.1,0,6000.5,6524.5,0,0,6761.3,6178.9,6793.2,6934.5,6589.5,6442.4,0,6521.7,6438.6,6719.2,0,0,0,6013.5,6359.6,6365,5802.1,5743.8
5965.9,6417,6386.1,0,6263.6,6727.2,0,5648.7,6414.9,6584.5,6276.5,0,6344.9,6287.4,6923.6,6418.2,6227.8,6518.8,5986.4,7108,0,6462.1,7203.3,0,0,6094.5,6599.1,0,6479.4,6903.1,6778.3,0,5919.4,6394,0,0,6837.2,6029.8,6776.4,6968.1,6539.1,6463.8,0,6614.4,6501.9,6829.4,0,0,0,6023.1,6407.8,6466,5917.8,0
5982.9,6336.8,6409.7,0,6042.6,6401.6,0,5718.3,6493.4,6614,6302.1,0,6300.1,6242.4,6851.2,6345.3,6133.1,6369.1,6019.6,7085.1,0,6392.2,7100.1,0,0,6410.4,6488,0,6439.1,6892,6830.1,0,5970.4,6528.5,0,0,6816,6166.8,6562.6,7030.8,6754.3,6474.4,0,6510,6477.9,6796.4,0,0,0,5917.7,6370,6593.6,5914.2,5864.4
6029.7,6675.8,6378.8,0,6193.8,6533,0,5878.2,6615,6569.3,6176.7,0,6249.2,6254.4,6874.1,6298.1,6180.7,6718.6,5928.1,7075.6,0,6409.8,7184.5,0,0,6397.4,6313.6,0,6371.8,6837.7,6885.3,0,5999.7,6536,0,0,6828.7,6154.1,6778.7,6893,6550.6,6343.3,0,6636.5,6517.2,6732.3,0,0,0,6116.7,6376.3,6280.4,5903.2,0
5936.8,6499.9,6409.7,0,6180.7,6685.7,0,5736.2,6474.8,6606.6,6309.1,0,6544.6,6223.3,6957.7,6296.9,6294.7,6396.6,5976.8,7147,0,6425.4,7186.4,0,0,6373.4,6351.5,0,6404.3,6855.9,6775.4,0,6001.6,6484.9,0,0,6852.6,6119.5,6720.1,6916.1,6685.4,6348,0,6577.5,6475.9,6694.2,0,0,0,6023.8,6411,6303.1,5799.1,5910.8
6028,6548.7,6466.8,0,6280.2,6770.9,0,5812,6456.4,6640.8,6331,0,6425.8,6346.5,6887.7,6325.3,6340.6,6591.2,6031.1,7100.3,0,6357.9,7216.4,0,0,6468.6,6490.5,0,6668.7,6970.4,7043.4,0,5991.4,6471.5,0,0,6787.5,6232.7,6805.7,7081,6695.2,6460.2,0,6676.1,6608.4,6687.5,0,0,0,6095.7,6403.4,6301.2,5841.1,0
5923.6,6590.2,6292.9,0,6199.7,6584.3,0,5843.8,6532.2,6586.1,6263.9,0,6230.3,6370.1,6896.7,6318.2,6333.9,6751.8,6005.6,7023.3,0,6382.1,7192.9,0,0,6264.7,6515.1,0,6565.9,6918.7,7109,0,6011.3,6401.5,0,0,6790.9,6183.7,6686.9,6961.9,6518.9,6482.2,0,6602.7,6572.9,6884.2,0,0,0,6029.6,6432.1,6339.6,5876.9,0
5971.9,6491,6296.6,0,6145.8,6547.3,0,5869.3,6343.3,6591.5,6173.9,0,6250.5,6285.3,6827.4,6416.9,6226.5,6537.5,5974.3,6978.6,0,6443.5,7121.7,0,0,6406.6,6508,0,6637.6,6942.3,6685.8,0,5996,6408.5,0,0,6737.5,6097.1,6661.5,7044.7,6540.9,6363.9,0,6518.4,6517.2,6701.7,0,0,0,5966.6,6352.8,6332.4,5874.8,0
5857.2,6464.5,6243,0,6169.5,6344.3,0,5679.8,6467.8,6513.6,6114.9,0,6019.1,6224.1,6705.7,6398.2,6183.6,6432.7,5981.4,6926.5,0,6384.2,7032.8,0,0,6201.3,6281.8,0,6328.5,6770.2,6839.6,0,5915.2,6256.7,0,0,6700,6113.8,6634.1,6909,6478.5,6302.2,0,6521.9,6338,6651.6,0,0,0,6002.1,6297.7,6326.5,5743.4,5689.8
