1.726633166,1.558549223,1.591578947,1.581052632,1.570491803,1.61827957,1.51005291,1.653763441,1.558730159,1.56344086,1.542105263,1.620540541,1.482291667,1.517460317,,,,,,,,,,,,,,,,
1.574904943,1.596825397,1.569918699,1.532786885,1.523012552,1.6975,1.558677686,1.589121339,1.610126582,1.562553191,1.594782609,1.597510373,1.504201681,,,,,,,,,,,,,,,,,
1.545263158,1.570526316,1.587628866,1.55027027,1.644919786,1.610928962,1.498395722,1.583516484,1.681967213,1.669230769,1.684269663,1.638251366,1.612154696,,,,,,,,,,,,,,,,,
1.669709544,1.753846154,1.565289256,1.648672566,1.525663717,1.613100437,1.584684685,1.516521739,1.706140351,1.705217391,1.675221239,1.727192982,1.668722467,1.544736842,1.607239819,,,,,,,,,,,,,,,
1.663157895,1.610676157,1.531899642,1.704444444,1.577935943,1.784946237,1.591366906,1.634057971,1.671014493,1.747211896,1.717777778,1.618518519,1.551492537,1.791338583,,,,,,,,,,,,,,,,
1.464353312,1.56,1.452525253,1.476975945,1.55170068,1.524161074,1.518771331,1.633333333,1.583157895,1.597231834,1.588235294,1.577241379,1.626896552,1.619858156,1.513194444,1.483959044,,,,,,,,,,,,,,
1.550177936,1.473309609,1.516541353,1.496268657,1.523193916,1.536153846,1.518287938,1.577777778,1.634920635,1.653174603,1.565217391,1.660728745,1.536,1.5896,1.4953125,1.560483871,1.561702128,,,,,,,,,,,,,
1.661187215,1.534862385,1.653773585,1.573831776,1.612322275,1.606603774,1.717924528,1.637320574,1.559808612,1.637320574,1.653333333,1.710679612,1.732380952,1.655502392,1.612621359,1.56281407,,,,,,,,,,,,,,
1.633587786,1.528571429,1.515079365,1.477235772,1.526446281,1.576859504,1.510084034,1.52244898,1.505627706,1.510833333,1.515021459,1.535294118,,,,,,,,,,,,,,,,,,
1.523144105,1.508928571,1.606926407,1.558744395,1.470222222,1.560368664,1.488584475,1.504545455,1.487387387,1.510502283,1.589814815,1.534862385,1.546976744,1.608450704,,,,,,,,,,,,,,,,
1.519557196,1.615613383,1.496603774,1.596923077,1.558914729,1.592217899,1.495719844,1.530677291,1.644268775,1.534693878,1.586831276,1.527272727,1.577868852,,,,,,,,,,,,,,,,,
1.593774319,1.544444444,1.641463415,1.59338843,1.64,1.57394958,1.52742616,1.58111588,1.639111111,1.606060606,1.559130435,1.585903084,1.497797357,1.54375,1.728506787,1.512888889,,,,,,,,,,,,,,
1.515241636,1.54904943,1.587951807,1.665322581,1.511740891,1.542386831,1.705726872,1.701694915,1.676271186,1.701287554,1.756828194,1.641201717,1.569298246,1.606113537,1.553303965,,,,,,,,,,,,,,,
