0,7002.9,0,7385,0,8215.2,7339.6,0,0,7550.8,0,0,7637.7,8247.1,0,0,0,0,0,0,0,7555,0,8545.5,7709.3,0,8914.2,0,0,0,7319.4,0,0,6673.8,0,0,0,6535.1,0,7650.3,0,0
0,7042.5,0,7225.4,0,8228.3,7264.5,0,0,7447.8,0,0,7563.2,8179.6,0,0,0,0,0,0,0,7103.5,0,8712.9,7595.1,0,8952.7,0,0,0,7236,0,0,6525.6,0,0,0,6477.9,0,7310.9,0,0
0,11133,0,12201,0,13037,11910,0,0,11380,0,0,11316,12490,0,0,0,0,0,0,10649,11453,0,12049,10940,0,12980,12656,0,0,10642,10560,0,10156,0,0,0,9769.4,0,12171,10978,0
0,13498,14092,13509,0,13664,13620,0,0,14211,0,0,14113,14131,0,0,0,0,0,0,13037,13981,0,14100,12504,0,13948,14184,14049,0,12495,12453,0,11211,0,0,0,12836,0,14381,13646,0
0,13862,14062,14389,0,13515,12986,0,0,14858,0,0,14758,14700,0,0,0,0,0,0,12784,14075,0,14170,11927,0,14634,14193,12724,0,12919,12086,0,11150,0,0,0,12712,0,14570,13643,0
0,13654,14213,13776,0,14057,13753,0,10295,14064,0,0,14862,14713,0,0,0,0,0,0,12729,14367,0,15989,12012,0,15374,14305,12592,0,12134,12447,0,11443,0,0,0,12815,0,14589,13719,0
0,13730,14133,13928,0,13824,13095,0,10975,14081,0,0,15040,15237,0,0,0,0,0,0,12389,13840,0,14417,12088,0,14952,14674,13741,0,11927,12041,0,10884,0,0,0,13106,0,15080,12897,0
0,14106,14432,13747,0,13678,13136,0,10415,14174,0,0,13886,15044,0,0,0,0,0,0,12439,13222,0,14944,11825,0,14486,14791,12806,0,11565,12172,0,10432,0,0,0,12757,0,14827,12776,0
0,14417,14291,12863,0,13805,12977,0,10372,13104,0,0,15200,14525,0,0,0,0,0,0,12573,13046,0,15305,11903,0,15029,14356,12870,0,12119,11494,0,10282,0,0,0,11736,0,14696,13479,0
0,14522,13697,13226,0,12883,12257,0,10447,12529,0,0,13948,14107,0,0,0,0,0,0,12214,13168,0,14946,11490,0,15555,15173,12270,0,11344,12176,0,10436,0,0,0,11692,0,15076,12876,0
0,14121,13682,12992,0,13448,12015,0,10889,12426,0,0,14243,14621,0,0,0,0,0,0,12173,13088,0,14838,12441,0,14914,15226,12631,0,11126,12304,0,10380,0,0,0,11264,0,14110,12211,0
0,13590,13160,13112,0,12309,12194,0,10812,12360,0,0,14125,14571,0,0,0,0,0,0,12012,12025,0,14718,12368,0,15270,13605,11984,0,11705,10982,0,10575,0,0,0,11867,0,14378,12820,0
0,13765,12856,11903,0,12721,11458,0,10985,12337,0,0,13829,14971,0,0,0,0,0,0,12300,12160,0,15165,11227,0,14567,14436,12568,0,11887,11599,0,9699.5,0,0,0,11851,0,14832,12401,0
0,12966,13187,12654,0,12489,11761,0,10312,12277,0,0,13508,14506,0,0,0,0,0,0,12354,12040,0,15307,11380,0,14670,14214,12752,0,10337,11165,0,9786.8,0,0,0,11735,0,14499,12814,0
0,13061,13317,13247,0,12502,12037,0,10616,12275,0,0,13133,13958,0,0,0,0,0,0,12059,12317,0,15403,10951,0,14150,14284,11362,0,10807,11229,0,9717.1,0,0,0,11810,0,14600,12262,0
9248.7,13837,12895,12080,0,11172,11443,0,10756,12265,0,0,14669,13526,0,0,0,0,0,0,11619,11737,0,14480,10823,0,13266,13892,11968,0,10583,11226,0,9654.5,0,0,0,11905,0,14400,12598,0
9213.9,13357,11828,12274,0,11767,11895,0,10612,12177,0,0,13354,14609,0,0,0,0,0,0,11539,11446,0,14319,10819,0,13843,14916,11200,0,10578,11177,0,9713.2,0,0,0,11068,0,14847,13106,0
