5240.8,7337.6,0,0,8159,6749.6,6897.9,0,0,6474.2,5918.3,6361.6,0,6211,6308.9,6360,0,7193.7,6471.4,6682.2,10865,6167.6,6819.4,6240.6,6499.5,5636.7,5862.1,7559.1
5108,7161.2,0,0,8047.5,6507.1,6888.9,0,0,6278,5883.7,6132.6,0,6176.4,6282.4,6194.4,0,6885.1,6328.9,6648.7,10471,5981.7,6539.5,6029.1,6423.6,5614.6,5501.2,7430.2
4988.2,7059.8,0,0,7792,6446.5,6464.8,0,0,6114.6,5867.2,5806.9,0,6013.9,6229,6125.6,0,6715.7,6100.3,6600.2,10611,5968.8,6421.5,6018.1,6410.8,5512.1,5487.8,6990.2
6477.6,8965.7,0,0,10350,8438.8,8342.6,0,0,7753.7,7534.9,7771.7,0,7538.2,7603.4,8096.4,0,8351.9,7930.3,8463.6,12223,7835.2,8327.4,7973.8,7842.9,7097.1,6976.1,9756.5
7040.7,9181.1,7761.6,0,10189,8767.7,9361,8133.1,0,8341,7632,7973.4,0,7508.1,8036.1,8390.2,0,8391.5,8365.5,8733.5,11814,8397.3,8328.6,7931,8189.4,7716.5,7779.6,9637.9
6173.9,7795.1,6400.7,0,8544,7610.8,7490.5,6822.8,0,7286.8,6948.4,6331,0,6860.3,6590.6,7280.4,0,7084.7,6872,7111.2,10860,7214.9,7029.7,6992.4,6485.3,6409.3,6655.6,8191
5995.4,6758.4,6032,0,7858.4,6562.5,6558.7,5674.5,0,6051,5799.7,5845.5,0,5780.7,5628.6,6482.4,0,6184.8,5832.6,6196.2,10466,6358.1,6092.1,6040.4,5799.3,5430.1,5620.8,7434
5256.3,6423,4872.4,0,7498.6,5795.2,6189.4,4856.6,0,5648.4,5102.1,5296.6,0,5234,4953.8,5865.6,0,5749.6,5315.9,5821.4,9844.4,5490.2,5819.7,5431.4,5482.6,5039,4994.5,6939.5
5087.4,6555,4788.7,0,7056.9,5463,6028.6,4553.2,0,5387.4,5102.3,5195.5,0,5494.6,5056.9,5553.7,0,5675.1,5174.1,5640.7,9916.6,5320,5744.9,5321.4,5244.1,4747.7,4718,6309.8
5999.4,8171.3,6441,0,8776.2,7512.4,7612.8,6257.9,0,7115.6,6733.9,7038,0,6723.6,6898.3,7263.8,0,7402.1,7182,7361.3,11501,7185.9,7466.6,7066.6,7012.1,6716.6,6308.5,8564.1
6820.8,8525.8,6874.3,0,8962.7,7938.1,8580.5,7285.2,0,8196.6,7610.8,7190.9,0,7095.5,7435,7843.6,0,8078.1,7984.6,7880.2,11084,8032,7759.8,7323.9,7582.8,7399.9,6839.3,9276.4
5652,7158.2,6289.8,0,7773.4,6693.5,6702.9,6067.1,0,6808.4,6106.7,5985.4,0,6418.5,6213.9,6662.6,0,6259.5,6255.9,6537,9994.4,6796.8,6293.9,6496.2,6096.8,5858,6235.8,7465.8
4878.2,6202,5223.1,0,6833.5,5534,5965.6,5064.6,0,6039.1,4893.4,5167.9,0,5649.4,5234.5,6025.1,0,5467.1,5543,5947.9,9280.1,5979.2,5633.6,5318.1,5195.3,4884.6,5225.8,6397
4408.6,6144.9,4768.8,0,6673.5,5321.7,5621.7,4712.3,0,5386,4906.6,4955.1,0,5014.8,4737.3,5497.5,0,5351.4,4883.4,5481.3,9213.2,5127.7,5443,5021.8,5071.6,4615,4929.1,6192.4
4364.9,5942.7,4334.4,0,6454.5,5119.2,5388.5,4262.7,0,5103.3,4822.1,4693.2,0,5012,4634.8,5164.9,0,5221.8,4700.3,5305.1,9167.1,5051.1,5346.8,5004.7,4998.8,4524.5,4361.8,5989.8
