0,0,0,0,6758.9,0,0,7133.2,0,6774.9,0,0,0,6139.2,5950,7244.7,0,8664.1,6712.9,5903.8,6430.5,0,6426.2,0,9308,6823.9,7893.8,0
0,0,0,0,6846.2,0,0,7088.1,0,6687.8,0,0,0,5858.4,5921,7292.9,0,8291.9,6557.8,5802.1,6127.5,0,6472.8,0,7955.6,6707.4,7641.9,0
0,0,0,0,6823,0,0,6817.3,0,6719.1,0,0,0,5933.3,5857.9,7086.6,0,8470.6,6367,5790,6077,0,6410.3,0,8419.5,6651.3,7736.1,0
0,0,0,0,6675,0,0,6898.8,0,6580.6,0,0,0,5913.3,5873.9,6978.3,0,7923.8,6237.5,5864.6,5949.2,0,6285,0,8377,6754.7,7628.4,0
0,0,0,0,6644.7,0,0,6631.8,0,6513.3,0,0,0,5818,5793.8,6800.2,0,7802.8,6087.2,5666,6034.5,0,6300.9,0,7933.9,6376.3,7439.9,0
0,0,7534.2,0,9233.1,0,0,9574.5,0,8996.2,0,0,0,8518,8272.7,9399.8,0,10790,8323.4,7848.8,8950.5,0,8734.1,0,8787.4,8456.5,10408,0
0,0,10092,0,10203,0,0,12212,0,10846,0,0,0,9835.8,9807.4,11661,0,13646,9710,9415.2,10724,0,10759,0,8805,9369.1,12497,0
0,0,8939.7,0,9256.6,0,0,11084,0,9755.5,0,0,0,9218.3,7905,9801,0,12370,8531.5,8171.1,9339.9,0,9328.7,0,7895.4,7778.6,10910,0
0,0,6834.6,0,8109.2,0,0,8149.7,0,7833.7,0,0,0,7373.5,6953.9,8610.9,0,10437,7227.9,6988,7708.3,0,7582.2,0,7886.6,6943.8,8748.2,0
0,0,5577.8,0,6650.4,0,0,6755.6,0,6778.9,0,0,0,6466,6432.9,7403.5,0,8802.9,6380.3,5935.5,6483.1,0,6849,0,7383.8,6312.1,7863.8,0
0,0,5033.8,0,6321.2,0,0,6511.3,0,6141.3,0,0,0,5777.3,5632.5,6456.8,0,7700.9,6006.3,5739.8,6017.7,0,6200.6,0,7632,5972,7202.2,0
0,0,4838.5,0,6202.1,0,0,6108,0,5720.8,0,0,0,5518.4,5437.1,6476.2,0,7083.5,5636.1,5350,5605.6,0,5813.7,0,7862,5942.5,7019.7,0
0,0,4829.3,0,5759.5,0,0,5969.8,0,5646.9,0,0,0,5350,5287,5967.7,0,6792.3,5249.2,5186,5461.8,0,5637.4,0,7345.9,5854.5,6761.7,0
0,0,4750.2,0,6043.7,0,0,5943.8,0,5623.6,0,0,0,5438.4,5200.9,6028.2,0,6850.4,5388.7,5316.2,5443.3,0,5593,0,7843.9,5962,6852.8,0
0,0,4607.4,0,5855.1,0,0,5746,0,5468.9,0,0,0,5141.4,5240.8,5828.3,0,6487.6,5226.9,5153.5,5237.4,0,5369.8,0,7431.1,5803.5,6577.2,0
0,0,4504.3,0,5717.7,0,0,5713.3,0,5411.4,0,0,0,5132.3,5078.2,5837.1,5346.4,6343.2,5148,5165.6,5165.7,0,5401.7,0,7369.4,5718.1,6424.9,0
0,0,4540.4,0,5727.7,0,0,5536.6,0,5411.4,0,0,0,5162.2,5011.3,5746.4,5420.4,6211.3,5244.5,5177.4,5091.2,0,5346,0,7250.5,5699.4,6369.3,0
0,0,4442.4,0,5581.9,0,0,5557.1,0,5292.7,0,0,0,5156.5,4949.9,5632.1,5225,6125.1,5100.5,5141.6,5217.8,0,5250.4,0,7136.4,5684.6,6171.8,0
0,0,4347.6,0,5486.8,0,0,5514.9,0,5218.8,0,0,0,4896,4861.6,5624.5,5042.2,5854.5,4964.9,5001.7,4920,0,5277.8,0,7184,5487.9,6031.2,0
0,0,4497.6,0,5405.8,0,0,5207.4,0,5112.3,0,0,0,4986.2,4810.6,5583.6,5082.8,5672.7,4786.5,5016.2,4822.4,0,5145,0,6951.3,5542,5844.4,0
0,0,4325.3,0,5388.1,0,0,5226.2,0,4990,0,0,0,4885.3,4744.3,5396.2,4937.8,5669.5,4835.3,4853.6,4753.8,0,5009.5,0,7203.7,5283.3,5623.4,0
0,0,4245.7,0,5383.9,0,0,5355,0,4926.8,0,0,0,4941.6,4591.5,5350.2,4931.1,5521.2,4734,4785,4819.5,4901.9,4971.3,0,7050.6,5233.1,5871.8,0
0,0,4190.2,0,5248.8,0,0,5022,0,4823,0,0,0,4776.6,4488.2,5208.7,4803.2,5382.5,4783.9,4784.7,4912.1,4869.9,4994.9,0,7024.7,5150.1,5644.1,0
0,0,6153.9,0,7600.3,0,0,7418.9,0,7463.8,0,0,0,6790.2,6676.7,7777.7,6467,7473.9,6360.7,6880.3,6781.3,6550.6,6861.1,0,8236.6,6938.9,7989.3,0
0,0,7311.4,0,8684.9,0,0,8876.3,0,8742.7,0,0,0,7539.6,7993.4,8439.6,7321.8,9296,7262.8,7382.5,8092.8,7457.5,8605.5,0,8166.1,7786.2,9158.5,0
0,0,6366.7,0,6847.2,0,0,6997.5,0,7257,0,0,7355.7,6344.9,6550,7035.4,5879.1,8086.7,5941.7,6389.7,6462.6,5872.4,7454.4,0,7374.9,5815.8,8250.8,0
0,0,5465.2,0,6037.6,0,0,6217.6,0,5928.7,0,0,5740.9,5552.6,5721.9,5943.7,5357.5,6523.8,5030.7,5619.3,5358.7,5451.2,5770.6,0,7040.3,5320.1,6590.8,0
0,0,4883.1,0,5709.6,0,0,5529.4,0,5438.4,0,0,5045.1,5127.1,4903.7,5985.4,5016.9,5840.2,4873.4,5112,5101.9,4985.7,5287,0,7300.6,5267.1,5929.9,0
0,0,4457.1,0,5234,0,0,5147.3,0,4923.1,0,0,4607.8,4764.7,4533.6,5297.6,4934.3,5379.4,4542.2,4930.2,4788.5,4781.5,5034.4,0,7033,4994,5535.9,0
0,0,4154.8,0,5244.8,0,0,5020.9,0,4799.3,0,0,4553,4571.2,4372.2,5029,4677.8,5096.5,4416.4,4738.4,4634.1,4601,4813.6,0,7198.5,4912.1,5237.2,0
0,0,4103.5,0,5017.8,0,0,4759.8,0,4565.9,0,0,4344.8,4386.4,4360,4963.8,4645.6,5018.5,4373.7,4520.2,4549,4433.7,4598.4,0,7102.9,4907.3,5036.5,0
0,0,3920.8,0,4846,0,0,4554.1,0,4384.3,4144.6,0,4150.1,4387.3,4280.7,4709.5,4531.8,4849.6,4243.5,4416.7,4337.5,4311.6,4492.6,0,7090.3,4660.8,4946.9,0
0,0,3844.6,0,4767.3,0,0,4600.2,0,4387.2,4112.7,0,4135,4371.6,4222.9,4872.3,4371.4,4713.3,4354.6,4435.6,4371.4,4226,4421.7,0,6838.4,4673.1,4918.5,0
0,0,3721.6,0,4650.3,0,0,4318.8,0,4298.8,4010,0,4130.6,4239.1,4097.6,4684,4361.4,4661.3,4084.5,4374.1,4297.1,4236.6,4315.2,0,7002.1,4508.5,4869.9,0
0,0,3938.1,0,4835.3,0,0,4445.9,0,4507.5,4103.5,0,4176.1,4450,4320.3,4701.8,4590,4615.5,4118.3,4351,4298.5,4370.7,4482,0,7127.4,4671.1,4948.6,0
0,0,3950.5,0,4906.5,0,0,4587.1,0,4415.8,4082.8,0,4254.8,4374.5,4320.4,4723.4,4507.9,4787.6,4175.9,4467.4,4255.1,4330.3,4429.8,0,7324.2,4633.1,4939.6,0
0,0,3925.9,0,4918.9,0,0,4443.3,0,4373.1,4102.5,0,4100.3,4444.4,4282.7,4714.6,4427.9,4654.9,4191.9,4380.8,4319.6,4247.9,4358.6,0,7155.3,4677.4,4752,0
0,0,3839.3,0,4805.8,0,0,4387.6,0,4304.9,3926.1,0,4076.2,4274.8,4151.7,4611.3,4354.2,4546.7,4214.4,4401.9,4152.8,4212.3,4362.4,4701,6888.3,4572.9,4673.7,0
0,0,3768,0,4734.4,0,0,4444.8,0,4189.4,3897.2,0,4078.9,4243.9,4231.2,4491,4448.5,4434.2,4037.5,4213.1,4138.1,4162.8,4218,4639.9,6880.5,4607.2,4649.1,0
0,0,3807.1,0,4580.2,0,0,4358.8,0,4230.2,3957.6,0,4030.4,4338.1,4163.9,4572.6,4324.6,4500.9,4043.6,4207.1,4052.7,4087.5,4254.2,4549.8,7274.1,4430,4615.6,0
0,0,3845.4,0,4525.1,0,0,4258.3,0,4225.2,3864,0,4019.5,4360.7,4171.3,4586.1,4352.2,4398.1,4068.6,4239.2,4130.2,4093.8,4232.6,4604.5,6888.8,4384.4,4502.4,0
0,0,5535.4,0,6434.7,0,0,6312.7,0,6152.5,5696.8,0,6157.9,5808.1,6122.3,6488.5,5964.8,6033.9,5621,5880.6,5844.1,5676.7,5856.4,6150.6,8054.7,6046.4,6337.7,0
0,0,6303.8,0,7009.9,0,0,7149.8,0,7692.5,6381.8,0,6617.6,6466.2,6903,7033.8,6306.4,7223.9,6078.7,6621.4,6613.6,6321.5,6849.8,6644.7,7849.1,6582.5,7351.8,0
0,0,5478.6,0,5832.6,0,0,5763.2,0,6249.9,5295.1,0,5348,5419,5408.6,5838.6,5047.8,5604.7,4963.8,5148.3,5624.3,5399.3,6192.6,5546.5,6654.9,5239.8,5878.4,0
0,0,4389.3,0,5060,0,0,4911,0,4958.1,4749,0,4723.4,4830.2,4740.7,5088,4615.6,4814.5,4472.6,4387.8,4714.4,4669.8,4981,5119.9,7212.4,4714.3,5023,0
0,0,4076.5,0,4527.7,0,0,4498.9,0,4506.2,4314.8,0,3990.7,4253.6,4326.2,4839.5,4402.5,4432.5,4112.3,4252.8,4411,4152,4340.9,4822.2,6947.7,4472.5,4559.5,0
4336.3,0,3906.8,0,4523.7,0,0,4448.9,0,4322.6,4039.5,0,3906.8,4317.2,4183.6,4434.2,4308.3,4389,4078.1,4201.3,4166.7,4108.3,4328.6,4781.7,7019.7,4379.1,4555.9,0
4261.2,0,3793.1,0,4572.7,0,0,4319.7,0,4181.5,3924.9,0,3971.8,4011.6,4076.4,4417.8,4204.6,4257.1,4007.2,4098.7,4083.7,3974.4,4234.7,4552.8,6813.8,4352.5,4300,0
4340.3,0,3734.4,0,4404.5,0,0,4280.4,0,4073.4,3826.5,0,3825,4094.7,4060.3,4315.3,4199.9,4202.8,3994.2,4121.4,4226.3,3912.1,4203.4,4393.7,6794.2,4413.1,4251,0
4194.1,0,3610.2,0,4363.3,0,0,4208.4,0,3984.6,3804.9,0,3873.6,3998.6,3933.1,4358.7,4127.7,4103.9,3911.3,3998,4003.4,3885.3,4068.2,4258.2,6830.1,4263,4205.2,0
4127,0,3648.5,0,4312.1,0,0,4245.6,0,4066.3,3758.5,0,3778.9,3934.6,3976.8,4280.2,4000.5,4061.4,3841.1,4005.8,3970.2,3864.1,4019.9,4310.6,6770.8,4199.3,4071.2,0
4291.8,0,3515.1,4273.6,4305.4,0,0,4145.6,0,3990.8,3726.9,0,3693.4,3956.8,3937.4,4296,4027,4054.5,3928.3,3968.9,3924.5,3860.9,3949.4,4157.5,6935.7,4207.8,4043.5,0
3989,0,3591.2,4442.9,4179.1,3974.9,3680.2,4104.2,0,3910.3,3688.1,0,3715.1,3948.6,3917.1,4307.1,3945.5,3986.4,3797.9,3922,3970.4,3938.1,4015.1,4265.9,6940.6,4159.4,3987.1,0
4222.9,0,3649.9,4278.7,4286.5,3888.6,3659.5,4045,0,3922.3,3749.8,0,3731,4234.2,3927.6,4315.7,4086.6,3999.5,3760.7,3938.3,3861.2,3928,3941.6,4283.5,6702.3,4210.8,4100.1,0
4128.3,0,3599.1,4258.1,4280,3867.3,3607.7,4104.9,5575.5,3937.9,3721.4,0,3662.5,3920.1,3987.1,4285.8,3926.2,4027.4,3853.3,3893.5,3880.9,3790.9,3927.1,4131.5,6941.3,4145.9,4049.9,4659.6
4114.6,0,3483,4354.8,4436.6,3858.7,3599.7,4039.4,5504.2,3891.8,3669.7,0,3753.9,3990.4,4003.8,4244,3929.5,3940.1,3810.3,3893.8,3913.4,3858.6,3968.9,4094.4,6719,4126.8,3985.3,4551.4
