4347.4,0,0,5101.2,4624.2,0,6267,4676.9,4213.1,0,4398.6,4805,0,4520.3,0,4272.6,4201.4,5035.7,4669.2,4926.4,0,4630.4,4501.3,4619.5,4172.3,5205,4867.8,5528.4,5485.8,0,4789.3,4372.4,0,4892.6,4529.8,4524.4,0,4613.6
0,0,0,5025,4771.1,0,6237.4,4599.1,4222.4,0,4379.4,4839.4,0,4417.4,0,4261.6,4371.3,5262.6,4660.5,4811.7,0,4717.2,4611.8,4527,4349.9,5139.7,4964.8,5539.8,5511.1,0,4874.5,4347.1,0,4634.9,4532.5,4566.6,0,4556.9
0,0,0,4921.1,4537.7,0,6049,4513.3,4058.9,0,4410.6,4705,0,4316.5,0,4500.9,4337.7,5135.9,4574.1,4740.2,0,4623.5,4546.1,4415.5,4143.4,5030.5,4789,5545.6,5367.4,0,4661.4,4349,0,4715,4513.4,4411.8,0,4657.9
0,0,0,4870.8,4502.8,0,6110.8,4555.4,4083.7,0,4361.2,4643.1,0,4345.5,0,4159.6,4184.9,5159.5,4630.2,4647.4,0,4580.5,4440.9,4403.4,4152.1,5073.9,4676.5,5415.9,5337.5,0,4875.5,4302.8,0,4835.4,4340.7,4453.4,4006.5,4676.3
0,0,0,4783.9,4443.7,0,5955.6,4358.2,3931.8,0,4288.4,4666.6,0,4279.7,0,4121.9,4348.3,4848,4526.5,4456.8,0,4481.8,4538.7,4352.5,4124.2,4921,4629.4,5348.4,5236.1,0,4788.1,4266.8,0,4602.8,4313.7,4401.1,3955.7,4588.5
0,0,0,4791.9,4370.4,0,5892.6,4469.8,3934.9,0,4272.6,4536.6,0,4149.3,0,4216.2,4263.9,4865.6,4417.1,4448.3,0,4563,4321,4279,4261.9,4814.2,4599.3,5225.8,5137,0,4783.1,4315.7,0,4690,4305.6,4315.1,3954.2,4577.4
0,0,0,4661.7,4373.7,0,5645.8,4290.2,3874.4,0,4161.3,4571.3,0,4051.5,0,4217,4246.8,4813.4,4492.6,4459.7,0,4413.1,4277.9,4179.4,4027.6,4993.6,4487.2,5062.4,5078.2,0,4620.6,4172.6,0,4467.6,4236.4,4286.5,3830.1,4486.2
5633.8,0,0,6350.8,5897.5,0,7321.2,5872.3,5543.1,0,5542.6,5953.1,0,5667.7,0,5596.8,5491,6074.4,6243.2,5938.5,0,5447.8,5799.7,5876,5594.6,6211.7,6111.2,6855.9,6666.4,0,6082,5619.8,0,5576.8,5873.4,5765.7,5259.1,5605.3
6027.1,6860.5,0,6680,6690,0,7666.1,6267.5,5916.5,6361,6032.8,6171,6373.5,6065.3,6449.7,6219.8,6194.4,6207.9,6570,6608.4,6754.4,6138.5,6019.1,6509.8,5869.6,6711.7,6579.6,7238.7,6940.8,6018.8,6425.2,6352.9,0,6443.4,6680.8,6056.3,6055.8,5834.6
4607.8,4801.4,0,5217.4,5333.2,0,6199.3,4989.8,4551.9,5070.9,5335.2,4673.5,5272.7,4683.5,4708.9,5114.2,4663.8,4756.4,4855.4,5292.1,5322.3,4692.6,4821.7,4929.8,4688.6,5254.7,5005.9,5733.9,5787.3,4206.3,5345.2,4922.4,0,5023.8,5420.8,4680.1,4729.9,4981.7
4430.1,4436.2,0,4727.3,4885.7,0,5390.1,4170.5,4428.9,4424,4403.1,4524.5,4292.4,4246,4076.1,4414.4,4201.3,4438.6,4359,4596,4416.3,4329.8,4311.1,4393,4120.2,4807.5,4408.1,5109.6,5130.2,3946.8,4472,4324.4,0,4260.3,4558.7,4281.6,4153,4192.5
4007.2,4110.9,0,4571.7,4514.3,0,5459.8,4161.1,4003.1,4132.2,4125.8,4447.7,4164.7,3986.5,3956.1,4199.6,3982.9,4441.3,4376.9,4311.8,4404,4103.7,4117,4269.9,4054.9,4783,4426.1,4978.3,5000.4,3967.1,4458.9,4047.2,0,4314.9,4294.9,4320,3805.4,4254.9
3988.8,4159.3,0,4534.7,4281.4,0,5511.5,4202.4,3987.6,4086.2,3986.1,4458.4,4669.6,4040.3,3905.6,4200.5,4096.5,4461.3,4338.5,4389.9,4198.3,4146.7,4067.4,4168.8,4005.7,4649.6,4331.2,4877.2,4859,4040.7,4478.3,4219.9,0,4305.5,4233.4,4312.6,3889.1,4152.4
3846.5,3999.5,0,4357,4053.5,0,5102.2,4033.3,3765.2,3930.7,3855.8,4286,4204.2,3868.9,3636.8,4003.9,3876.2,4323.8,4197.8,4127.8,4023.7,4104.3,4108.6,3995,3894.9,4498.3,4314.5,4764.7,4752,3975.3,4180.6,3921.4,4068.7,4120.2,4079.1,4031.9,3656,4117.3
0,4016.8,0,4373.9,4138.3,0,5113.8,4148.4,3732.9,3783.4,3969.4,4262.5,4167.1,3918.3,3695.3,4000.6,3882.1,4549.9,4158.1,4124.9,4085.9,4215.1,4023.4,4054.5,3952.8,4446.6,4089.3,4688.7,4582.1,3797.5,4181.4,3973.7,3969,4095.3,3966.1,4124.6,3721.5,4188.8
0,3944,0,4367.5,4093.5,3924.4,5119.4,4182.1,3629.8,3719.8,3812.2,4237.4,4064.2,3877,3734.6,3974.2,3912.4,4643,4148.8,4073.8,4128.1,4139.8,4025.5,4014.4,3869.5,4458.2,4100.8,4561.9,4629,3873.5,4187,3798.8,3978.5,4234.1,3978,4027.4,3509,4033.2
0,4050.3,3770.1,4436.8,4052.6,3992.1,5442.7,4148.5,3662.3,3653.9,3871.5,4166.5,4084.6,3796.4,3664.4,3952.5,3969,4540.2,4038,4165.2,4082.9,4063.1,4045.1,4073.1,3885,4490.6,4300.8,4734.9,4540.3,3930.7,4184.6,4043.4,3929.2,4278.3,4046.5,3985.1,3617.5,4222.7
0,4038.6,3712.7,4411,4048.6,3931.6,5334.5,4047.6,3671.3,3719.6,3811.1,4160.4,3974,3826.5,3765.5,3917.7,3961.2,4565.5,4100.6,4096.7,4134,3973.1,4098.8,4018.2,3976.9,4278.3,4190.8,4573.7,4603.5,3794.2,4163.2,3968.1,3867.5,4279.2,3909.4,4036,3642.5,3992.7
0,3870.3,3563.7,4229.6,3752.6,3869.8,5186.1,3964.6,3592,3632.9,3596.5,3985.7,3986.1,3678.6,3551.3,3738,3679.7,4407.8,4184.8,3942.8,4106.6,3908.6,3872.1,3768.3,3736.3,4209,3954,4338.5,4358.2,3760.2,4012.4,3706.9,3762.2,3927.3,3783.9,3868.4,3559.2,4004.1
