6936.9,0,0,9061.7,7943.8,0,12914,7598.9,0,0,0,7499,0,7188.4,0,7031.2,7328.2,9547.3,8207.4,9689,0,7308.3,7327.5,8268.9,6278.6,9203,8917.6,12160,10580,0,8570.8,7172.2,0,7712.3,7511.1,0,0,7521.5
6923.4,0,0,8815.1,7764.9,0,11977,7391.2,0,0,0,7333.3,0,6968.2,0,6876.2,7277.9,9361.8,7950.7,9918.9,0,7337.5,7314,8128.4,6241.4,8995.8,8628.5,11645,10449,0,8486.9,6996.2,0,7819.3,7436.4,0,0,7184.8
6870.1,0,0,8930.3,7753.9,0,11718,7250.6,0,0,0,7245.6,0,6801.9,0,6918.1,7252.3,9269.6,7791.3,9722.6,0,7238.9,7147.8,7814.8,6222.2,9053.3,8487.3,11637,10288,0,8535.3,7120,0,7617.7,7305.8,0,0,7133.8
6690.7,0,0,8560.3,7498.5,0,11786,7181.9,0,0,0,7108.7,0,6777.3,0,6832.7,6838,8924.9,7772.9,9226.5,0,7212.5,6761.7,7652.2,5909.6,8941.6,8239.2,11373,10034,0,8252.2,6858.3,0,7495,7140.3,0,0,6954.1
9137.3,0,0,10917,10413,0,14214,9734.8,0,0,0,8273,0,9764.8,0,9347.4,9298.6,11670,10340,10746,0,8955.8,9762.8,9870.9,8636.6,11693,11603,14164,13225,0,11677,9119.1,0,9632.8,9082.4,0,0,9226.9
11104,0,0,11473,13247,0,15024,12132,0,0,0,8188.9,0,12081,0,11175,10736,12365,12197,11523,0,10030,11764,10742,9907.8,13932,13190,15119,14958,0,13500,12270,0,11675,9809.5,0,0,10529
11335,0,0,10609,10952,0,14711,10363,0,0,0,6936.3,0,10537,0,11144,8887,11972,10972,11303,0,10158,11135,9431.4,7748.9,12716,12107,15407,14514,0,12032,10601,0,10685,9106.7,0,0,9003.7
8889.2,0,0,9450.3,8997.7,0,13248,7990.5,0,0,0,6590,0,8585.1,0,10222,7618.2,9825,9458,9683.7,0,8107.6,8801,8040.3,6839.2,10355,10374,13542,12841,0,9564.7,8290,0,8928,8046.1,0,0,7900.8
7078,0,0,8537.8,8159,0,11922,6945.3,0,0,0,6314.7,0,7102.3,0,7791.8,6520.3,8325.3,7770.7,8486.2,0,6976.8,7346,7349.7,6122.1,8420.8,8427.7,11845,11301,0,8585.4,7175.5,0,7808.8,6714.8,0,0,7083.8
6680.3,0,0,7932.7,7257.4,0,10771,6510.2,0,0,0,6417.1,0,6342.7,0,6652.2,6049.6,7580.5,7370.5,7769,0,6440.4,6499.2,6574.8,5583.2,7991.5,7712.1,10918,9420.2,0,7520.1,6491,0,7042.9,6747.1,6717,0,6365.3
0,0,0,7453.5,6802.3,0,10036,6385.9,0,0,0,6294.8,0,6081.1,0,6059,5964.6,7328.3,6759.6,7755.1,0,6208.9,6287.4,6533.4,5585.2,7783.5,7150.9,9424.4,8493.6,0,7603.4,6039.8,0,6499.6,6211.1,6416.8,0,6209.5
0,0,0,7677.2,6370.4,0,9544.4,5961.4,0,0,0,6197.6,0,5729.6,0,5950.3,5722.4,7061.8,6510.5,7801.9,0,6230.4,5990.2,6212,5342.6,7320.1,6903.7,9222.4,8360.2,0,7021.1,5855.1,0,6361,6044.8,6222.4,0,6084.2
5627.9,0,0,7388.8,6124.8,0,9073.5,5948.4,0,0,0,6188.2,0,5565.6,0,5619.1,5590.7,6746.6,6430,7378.5,0,5838.7,5829.8,6259,5277.3,7190.6,6785.2,8712.9,8026.6,0,6987.1,5872,0,6271.6,5960.1,6271.9,0,5959.1
0,0,0,7021.1,6103.2,0,8880,5706.2,0,0,5681.7,6130.6,0,5475,0,5629.6,5591.8,6678.7,6084.8,7221.3,0,5631.5,5703.4,6098.3,5079.8,6756.6,6455.2,8706.8,7887.1,0,6793.9,5705,0,6240.4,5758,6342.8,0,5906.4
0,0,0,6811.5,6109.3,0,8992.1,5657.4,0,0,5602.9,6013.1,0,5367,0,5420.6,5555.2,7004.5,5995.3,7058.4,0,5659.7,5500,6034.6,5021.3,6946.2,6448.6,8165.9,7317.4,0,6625.5,5556.7,0,6021.4,5638,6250.9,0,5629
0,0,0,7105.3,6245.9,0,8386,5596.3,0,0,5563.8,6256.1,0,5262.7,0,5358.3,5426.7,6616.8,6074.5,7052.7,0,5677,5668.4,5761.8,4947.3,6730.8,6373.9,8080.1,7479.9,0,6471.5,5611.4,0,6021.8,5493.5,6074.3,0,5692.8
0,0,0,6639.8,5685.3,0,8496.6,5433.8,4559.2,0,5390.1,5813.9,0,5139.8,0,5120.2,5045,6186.9,5777.2,7022.7,0,5294.7,5343.6,5752.9,4787.7,6621.2,6184.8,7879.5,7301.3,0,6185.4,5449.9,0,5821.7,5205.7,5919.7,0,5402.7
0,0,0,6423.3,5647.6,0,8042.1,5303.7,4632.8,0,5226.4,5841.1,0,5000.6,0,5119.8,5158.1,6379,5765.8,6732.4,0,5416.1,5397.7,5867.6,4945.3,6294.5,6126.9,7858,7200.3,0,6183.3,5323,0,5596.8,5274.9,5808.7,0,5536.3
7324.1,0,0,8591.7,8279.4,0,11641,7611.5,6481.3,0,7186,7306.2,0,7328.2,0,7142,7094.3,8257,7703.6,8377.3,0,7204.8,7374.6,7357.2,6864.9,8970.4,8561.1,10283,9758.3,0,8952.8,7314.1,0,7616.4,7064.1,7381.2,0,7686.5
8880.1,0,0,9479.8,9878.2,0,14360,9761.3,7620.1,0,9174.6,7314.3,0,8973.1,0,8441.3,8539.6,10468,8774.2,9550.1,0,8012.1,8585.1,8028.2,8405.8,10347,10332,12579,12580,0,10930,9374.5,0,9150.7,8442.9,8178,0,9034.6
8423.1,0,0,8663.7,9066.4,0,14034,8051.2,6772.8,0,8009.3,5984.9,0,8274.5,0,7550.2,7217.6,10130,7208.2,8379.4,0,7185.7,7578.1,6755.4,7500.8,9274.3,9541,11364,12344,0,9721.5,7989.4,0,8667.2,7024.9,6798.4,0,7938
0,0,0,6939.4,7046.4,0,11650,6411.8,5394,0,6334.6,5687.5,0,6674.4,0,6539.2,5674.9,7610,6268.8,7058.6,0,5788.8,6618.2,5886.9,5889.7,7451,7840.6,9338.3,9646.1,0,7557.5,6650.2,0,6817.1,5902.2,5781.8,0,6510.3
0,0,0,6810.3,6227.4,0,9343.8,5943.8,4622.7,0,5341.2,5492.1,0,5423.5,0,5615.1,5151.3,6688.6,5754.6,6214.6,0,5589.8,6088.7,5316.9,5247,6511.7,6749.6,8277.6,7701.6,0,6813.6,5857.4,0,6028.1,5526.1,5442.7,0,5524.5
0,0,0,6395.8,5628.2,0,8338.7,5359.3,4490.5,0,4999.4,5570.1,0,5385,0,5092.6,4816.9,5953,5379.5,6427.3,0,5624.3,5214.9,5276.4,4825.5,6196.7,6034.7,7740.9,7025.9,0,6219.9,5352.2,0,5635.8,5065.6,5321.9,0,5393.4
0,0,0,6296.8,5424.6,0,7822.9,5238.6,4372.7,0,4797.4,5519.9,0,4851,0,4868.1,4864.7,5936.5,5241,6253.5,0,5071.3,5130.1,5108.7,4746.7,6149.1,5973.1,7656.3,6802.2,0,5912.2,5177.9,0,5683.6,4872,5408.1,0,5356.4
4946.6,0,0,6102.6,5325.3,0,7513.7,4963.5,4324.9,0,4786.6,5444.1,0,4831.1,0,4890.4,4617.5,5867,5254.1,6008.8,0,5137.5,4982.2,5092.2,4621.4,6006.5,5582.1,6858.3,6551.2,0,5625.3,4877.7,0,5376.8,4807,5373.7,0,5071.9
0,0,0,5978.2,5250.5,0,7402.3,5006.7,4358.9,0,4824.2,5337.9,0,4795.3,0,4854.8,4637.6,5642.9,5128.5,6122.6,0,5183.8,4956.5,4969.9,4616.2,5904.5,5586.5,6754.4,6602.3,0,5661.9,4840,0,5160.5,4787.7,5367.9,0,5047.3
0,0,0,5873.5,5119.1,0,7061.6,4787.4,4258.8,0,4695.8,5370.6,0,4612.1,0,4835.3,4834,5653.1,5291,5615.6,0,5100.7,4848.1,4915.8,4618.8,5714.8,5389.7,6669,6260.9,0,5506.2,4762.5,0,5124.7,4697.5,5073.5,0,4863.2
0,0,0,5800.1,5095.9,0,7125.7,4865.8,4265.9,0,4595.7,5267.6,0,4485.6,0,4569.2,4488.3,5376.9,5089,4966.4,0,4929,4917.2,4977.9,4654.2,5790.1,5328.7,6508.2,6149.8,0,5605.4,4772.5,0,5299.1,4626.1,5204.2,4106.4,4816.7
0,0,0,5769.9,5063,0,7060.7,4722,4155,0,4297.8,5218.7,0,4477.5,0,4501,4479.2,5404.7,5253.4,4876.2,0,4762.2,4674.7,4843.4,4557.9,5560.7,5249.7,6649.9,6211.7,0,5273.3,4642.4,0,4924,4566.1,5134.2,3968.2,4835.8
0,0,0,5587.3,4839.5,0,6733.6,4704.3,4120.9,0,4621.7,5163.1,0,4376.8,0,4448,4471.4,5367.4,5019.6,4871.2,0,4705,4715.3,4713.8,4518.6,5485.3,5169.2,6592,6085.5,0,5050,4595.1,0,5078.4,4623.1,5019,3963.5,4931.1
0,0,0,5497.4,4835.6,0,6830.7,4723.8,4067.3,0,4406.5,5025.7,0,4270,0,4512.8,4413.9,5114.4,5126.1,4785.7,0,4890.7,4640.6,4648,4375,5412.3,5027.1,6457,5916.5,0,5125.8,4439.4,0,5022.9,4498.1,5054.4,3844.8,4718.9
6253.7,0,0,7156.3,6966.4,0,9613.2,6665.1,5781.9,0,6369.5,6423,0,6243.5,0,6433.4,6139.3,7211.3,7254.6,6826,0,6143.9,6395.8,6270.8,6244.9,7579.8,7353.7,8543.7,8459.6,0,7603.6,6476.9,0,6413,6093.9,6550.6,5628.7,6339.4
7498.9,8390.7,0,8124.2,8645.4,0,11777,8034.7,6754.1,6637.2,7744.5,6597,8095.8,7545.7,7321.3,7880.1,7482.9,7997.3,7786.7,9403.3,9335.4,7077.5,7465.3,7230.2,6990.2,8653.6,9181.9,10150,10073,6439.3,8504.9,7619.9,0,8000.3,7144.7,6752.2,6906,7129.6
6097.5,6486.1,0,7160.7,8045.1,0,11955,6635.6,5441.6,5444.8,7290.8,5171.8,7386.3,6431.5,6038.4,6218.8,5704.5,6918.9,6477,8129.8,7488.3,5659.6,6530.7,5572,6094.4,7756,7498.8,8761.9,9119.1,4928.4,7774.1,6356.4,0,6697.6,5917,5630.1,5558.3,6709.9
5850.7,6106.5,0,6172,7029.8,0,8554.6,5266.6,5021.6,4747.8,5809.2,5016.5,6129.6,5201.8,4903,5154.8,5002.5,5801.2,5539.5,7039.1,5926.9,5035.1,5652.6,5009.3,5304.6,6688.2,5899.2,7526.9,7329.4,4454.5,6395.8,5471.6,0,5568.7,5329.7,4969,4210.8,5492.4
4877.1,5272.7,0,5916.1,5946,0,7570.9,4956.8,4320.8,4370.9,4983.7,5011.1,5152.7,4755.6,4613.3,4682.6,4603.4,5578.8,5365.8,5907.9,5519.6,4863.9,4922.3,4639.1,4843.5,5885.8,5957.6,7111.4,6351.9,4492.9,5709.9,4913.5,0,5253.7,4691.4,4893.8,4060.3,5199
4695.2,4866.7,0,5706.5,5277,0,6853.4,4792.7,4118.6,4280.4,4443.3,4997.1,5194.6,4560.8,4429.9,4535.4,4516.8,5356.7,5062.6,5730.1,5067.8,4709.8,4729.1,4590.8,4566.4,5697.1,5403.3,6351.9,5968.7,4369.8,5700.2,4801.1,0,4913.6,4520.3,4764,3936.5,4768
4239.2,4545.6,0,5123.3,4729,0,6297.4,4529.4,3942.9,4055.3,4045.9,4809.2,4858.8,4308.9,3979.5,4256.7,4233.9,4968.4,4952.5,4924.4,4828.6,4491.5,4515.2,4330,4397,5196.7,4874.2,5938.6,5595.6,4172.5,5001.5,4392.2,4343.4,4646.4,4317.1,4651.9,3764.9,4453.5
0,4512.1,0,5164.3,4561.2,0,6256,4399.3,3942.3,3983.3,4172.6,4856.1,4935.6,4001.5,3863.1,4243.3,4195.8,5141.3,4673.6,4786.2,4686,4468.5,4424.2,4240.7,4433.3,5105.6,4762.7,5747.6,5402,3972.3,4972.5,4320.9,4282.8,4628.9,4273.2,4677.3,3830.2,4456.5
0,4275.4,0,5002.6,4520.1,4267.1,6089.2,4549.7,3921.6,3989.3,4064.7,4684.4,4891.4,4047.7,3882.7,4152.8,4164,5124.4,4766.4,4388.6,4490,4468.9,4543.3,4237.5,4284.5,5045.1,4700.2,5703.8,5292,4091.1,4605.4,4380.5,4345.5,4557.3,4227.2,4651.7,3675.2,4347.7
0,4489.3,3770.6,4956.3,4421.9,4195,5855.5,4522.2,3897.8,3875.4,3995.3,4794.5,4712.9,4044,3886,4263.6,4226.3,5092.5,4632.9,4533.8,4620.3,4265.1,4390.9,4323.2,4230.9,4932.4,4756.1,5553.5,5159.4,4065.3,4725.1,4342.5,4195.6,4661.6,4141.5,4556.8,3637.3,4340.1
0,4238.7,3820.9,5047.8,4432.7,4130.4,5923.2,4315.4,3819.6,3847.9,4031,4601,4532.1,4002.8,3920.8,4060.6,4109.8,4862.3,4632.2,4427.3,4634.2,4347.5,4382.9,4157.8,4340.9,4881.2,4682.8,5426.5,5327.9,3956.5,4669.2,4168.1,4111.2,4558.4,4173.9,4552.3,3801.7,4258.5
0,4118.9,3676.8,4876.3,4048.2,4076.8,5697.1,4190.7,3729.3,3697,3713,4511,4419.9,3876.7,3697.9,4030.4,3810.8,4736.2,4539.7,4242.8,4394.7,4111.1,4163.5,4093.3,4319.6,4557.7,4535.1,5250.8,4921,3906.5,4463.3,3875.2,3901.3,4338.5,3924.4,4370.2,3591.5,4096.9
