6033.4,0,6153.2,0,5778,0,6333.6,0,6047.5,6041,6980,6624.8,6309.9,6678.1,5289,6245.5,7157,6521.8,0,0,0,6323.4,5854.3,6257.4,5680.1,5485.2,6321.6,5996.3,5997.9,6991.4,6893,5902.2,7723.9,8008.4,7735.1,7857.1,6744.6,7241.1,5414.7,6405,6147,0,7533.5,6434.2,5346.4,0,0,0,5945.9,6258,6345.6,5348.5,5897.1,6591.3,6043.9,5941.6,0,8142.2,5857.6,5443.5,5745.5,0,0
5853.4,0,6182.1,0,5635.8,5571.2,5997.8,0,5825.9,5812,6787.3,6382,6026.2,6219.5,5069.6,6150.2,6882.1,6523.1,0,0,0,6156.6,5693.5,6131.7,5657.9,5286.7,6129.5,6226.4,5587.3,6684.4,6858.4,5660.4,7702.2,8110.5,7830.9,7663.9,6659.6,6941.2,5311.6,6312.3,6039.9,0,7233.8,6186.4,5206.8,0,0,0,5937.4,5991.7,6242.9,5187.5,5880.7,6200.7,5573.4,5750.2,5350.1,7903.6,5663.6,5315.1,5704,0,0
7331.7,0,7674.2,0,7188.3,6828.6,7487.3,0,7483.2,7273.2,8359.8,7788.1,7426.2,7369.5,6777.1,7555.9,8131.3,7241.8,0,0,0,7528.4,7113.8,7505.2,7191.5,6976.9,7330.3,7616,7286.8,7842.3,8117.9,7468.3,9368.3,9321.7,9025.8,8992.1,7735,8429.8,6809.8,8042.6,7194.1,0,8862.1,7568.3,6921.6,0,0,0,7038.5,7696.8,7818.4,6856.5,7470.4,7872.6,7242.8,7195.5,7043.8,9822.6,7103.1,7054.3,7062.4,0,6953.6
8720.7,0,8981.7,7899.1,8435.2,8096.6,8883,0,8462,8219.7,9250,8509.2,7919.8,8765,7800.1,8782.9,8705.1,8099,7444.4,8281.2,8184.4,8608.9,7747.1,8477.6,7490.1,7706.4,8591.1,8529.5,7986.5,8698.9,8674,7636,9779.5,9219.3,9871.9,9259.4,8358,8783.2,7901.9,8368.8,8315.9,0,8901.2,8228.2,8056.8,8842.4,8740.8,7769.1,7788.1,8452.9,8386.8,7771.2,8613.7,8875.3,7834.8,7867.8,7486.5,9923,7617.3,7417.1,7496.1,0,0
7334.6,0,7676.6,6667.8,6775.5,7471,7473.8,0,7084.4,7050.8,7830.9,7049,7130.2,7338.3,6339.9,7514.2,7187.3,7171.1,6764.5,7187.5,7053.2,6847.7,6578.4,7584.5,6571.3,6610.1,8285,7402.9,7162.9,7255.6,7644.1,7164.2,8863,8124.8,8558,7761,7066.5,7313.6,6694.7,7222,7244.6,0,7808.6,7110.3,7303.6,7940.3,7691.7,7222,6508.5,7919.9,7314.8,6952,7418.6,7857.8,6623.5,6714.5,7183.8,8595.4,7195.2,6538.7,6611.1,0,7098
6436.2,0,6669.8,5879.4,5854.7,6234.1,6446.7,0,6013.2,6770.3,6905.5,5984.6,5943.1,6380.9,6126.2,6428.9,6301.8,5913.6,5704.1,6294.4,5953.4,5849.3,5751.7,6119.3,5806.3,5214.4,6705.1,5849.7,6025.9,6411.9,6764.3,6015.5,8073.6,7271.6,7806.4,7319.8,6055.5,6748.5,6221.5,6137.6,6721,0,7034.7,6221.1,6345.3,6751.4,6062.8,5996.6,5802.9,6542.3,5724.4,5818.2,6527.1,6692,5886.9,5815.5,6661.2,7984,6298.1,5469.4,5681.7,0,0
7529.6,0,8069.4,7287.9,7167.5,7066.5,7691.8,0,7278.7,7973,8192.2,7863.8,7294.6,7379.4,6915.6,7716.1,7768.8,7247.6,6762.4,7724.6,7083.4,7670.3,7150.1,7306.6,7078.7,6863.5,7748.1,7370.1,7368.9,7507.8,8296.9,7444.1,9164.2,8738.1,8948.8,8550.9,7446.9,7898.9,7113,7694.1,7129.5,0,8558.9,7674.7,7498.3,8145.6,7057.3,7001.7,7038,7437.7,7358.4,6833,7289.5,8256.1,7181.9,7352.7,7224.5,9217.7,6854.6,7176.6,7018.7,0,7036.1
8259.2,7427.4,8649.4,7873.5,7962.2,8244.3,8929.1,0,7866.7,9149.9,8569.5,8297.5,8194.2,8365.3,7346.2,8626.5,8309.4,7869.9,7235.3,8144.1,7751.6,8207.2,7488.6,7902.2,7739.9,7467.5,8744.3,8216.8,7768.8,8100.8,8207.4,7924.8,9320.2,8594.6,9580,8694.1,7721.7,8240,7553.4,8132.4,7818,0,8654.2,7720,8244.3,8695.3,7809.1,7615.2,7168.3,8141,8270.1,7889.5,8701.3,8408.6,7467.2,8050.7,7543.8,9304.3,7614.2,7351.8,7397.1,0,0
7321,6625.7,7385.1,6469.9,6551.2,7049.5,7514.5,0,6434.4,6819.5,7495.6,7038,6847.9,7105.3,6105.5,7074.1,6951.5,6414.1,6666.9,6944.6,6890.8,6681.8,6159.5,6896.8,6188.6,6289.6,7926,6724.8,6774.2,7109.9,7232.1,7316.4,7976.3,7715.8,7921.1,7647.6,6826.3,7314.6,6555.8,7296.6,6972.9,0,7489.8,6547.2,6836.8,7345.5,6688.9,6917.9,6414.9,7497.3,6891.1,6895.4,7027.3,7353,6207,6897.7,7052,8156.2,7031.9,6154.2,6432.2,0,0
6192.3,0,6505.2,5523.7,5410.7,5721,5676.4,0,5441.1,6006.2,5962.6,5724.1,5533.8,6321.1,5403.7,5716.3,5722.1,5466.4,5161.3,5998.4,6039.5,5411.6,5455.4,5834.1,5555.9,5126.1,6288.6,5369.7,5687.1,5716.2,5992.6,5962.8,6914.8,6418.7,7049.8,6726.4,5312.4,6159.8,5599.3,5850.3,5585.8,0,6519.4,5699.9,5632,6425.1,5880.3,5515.3,5362.5,6102.9,6205,5337.6,6070.5,6325.1,5346.7,5535.1,5968.9,7349.7,5530,5385.8,5315.2,0,5369.7
