10143,0,10571,10964,11050,10667,11684,0,11141,10494,10227,0,0,0,10651,0,10875,10882,11768,0,10615,11307,0,10806,0,11180,10456,0,9991.9,10925,11081,11727,10700,11595,11251,11522,11406,11047,0,10952,0,10846,10367,0,0,10919,11031,11008,10607,0
10269,0,10043,10310,11118,10433,11765,0,11124,10088,10451,0,10330,0,10753,0,11015,10920,11320,0,10549,10934,0,10467,0,10693,10451,0,9925,11036,10948,11528,10773,11884,11261,11394,11526,10836,0,10550,0,10716,10255,0,0,10586,11353,11366,11116,0
10091,0,9819.9,10618,10511,10049,10901,0,11131,10075,10291,0,10509,0,10294,0,10681,10977,11246,0,9999.9,11054,0,10651,0,10478,10099,0,10065,11017,10513,11690,10949,11790,10978,11326,11450,10715,0,10025,0,10383,10238,0,0,10681,11386,10751,10814,0
10077,0,9948.1,10412,10774,10343,10718,0,11184,10030,10314,0,10535,0,10377,0,10638,10567,11317,0,10133,10883,0,11100,0,10209,10561,0,10496,11264,10969,11396,10813,11124,10801,11071,11529,10750,0,10594,0,10431,10358,0,0,10808,11534,11015,11157,0
9903.7,0,10281,10739,10958,10511,11473,0,11055,9777,10103,0,0,0,10688,0,10636,10585,10779,0,10451,11037,0,10052,0,10269,10148,0,9711,10772,10547,11476,10825,11136,10851,11139,11640,10688,0,10680,0,10569,10542,0,0,10539,11458,11088,10718,0
9855.5,0,10034,10399,10823,10276,10566,0,10739,9845.7,10165,0,10122,0,10759,0,10975,10639,10975,0,10392,10921,0,10033,0,10021,10010,0,9870.5,11191,10868,11677,10566,10652,10825,11075,11153,10887,0,10678,0,10627,10435,0,0,10731,10890,10656,10771,0
10328,0,9930.9,10235,10409,10010,10426,0,10807,9618.8,9725.7,0,9597.1,0,10843,0,10878,10417,11234,0,10205,10863,0,10630,0,10188,10058,0,9671.3,10999,10478,11176,10714,10592,10822,10748,10899,10282,0,10155,0,10325,10355,0,0,10473,10991,10658,10023,0
10401,0,9855.6,10140,10490,10276,10722,0,10816,10127,9625.4,0,9631.4,0,10706,0,10952,10480,11025,0,10584,10845,0,10871,0,10363,10280,0,9570.7,11174,10577,11143,10559,10612,10727,11002,11110,10240,0,10230,0,10506,10104,0,0,10586,11167,10705,10642,9929.4
9875.5,0,9885.9,10446,10661,10183,10451,0,10484,9866.4,9745.3,0,10022,0,10445,0,10313,10532,10834,0,9997.7,10657,0,10629,0,10121,10098,0,9802.9,11089,10894,10967,10658,10646,10526,10961,11049,10525,0,9996.4,0,10530,10009,0,0,10235,10564,10923,10495,0
9958.8,0,9625.4,10234,10250,10166,10475,0,10724,9552.2,9803.6,0,9462.9,0,10474,0,10247,10323,11029,0,9834.4,10977,0,11174,0,10043,10115,0,9969.8,10828,10406,10976,10534,10285,10319,10811,11114,10089,0,10166,0,10790,9963.9,0,0,10401,10241,10483,9892.6,10365
9637.9,0,9923.9,10024,10916,10296,10172,0,10459,9389,9668.5,0,9391.8,0,10306,0,10499,10041,10750,0,9737.9,10519,0,10774,0,9524.6,9773,0,9869.1,10563,10143,10843,10530,10412,10324,10940,11394,10260,0,9967,0,10207,9864.2,0,0,10127,10503,10252,9801.2,10264
9657.8,0,9841.6,10177,9979.2,10034,10751,0,10566,9617.9,9813.4,0,9401.5,0,10385,0,10218,10122,10686,0,9801.9,10596,0,10051,0,9936.9,9832.9,0,9564.2,10438,9782.3,10953,10507,10365,10267,10802,11216,10127,0,9549.9,0,10174,10157,0,0,10092,10900,10231,10026,10309
9719.4,0,9429.3,10258,10054,9792.7,10337,0,10472,9619.1,9818,0,9578.2,0,10585,0,9949.6,10280,10519,0,9697.1,10582,0,10471,0,10177,9861.2,0,9818.1,10558,10423,10611,10092,10404,10303,10797,11121,10171,0,9660.1,0,10160,9745.5,0,0,10056,10628,10245,10174,9741.1
9965,0,10098,9802.1,9987.2,9395.6,10289,0,10688,9369.8,9754,0,9946.2,0,10180,0,10467,9997.4,10157,0,9779.3,10424,0,10360,0,9697.4,9997.2,0,9721.8,10765,9955.4,10699,10597,10263,10220,10790,11110,9983.1,0,9982.9,0,10566,9957.3,0,0,10507,10286,9962,9902.6,9957.4
9644.6,0,9563.8,10092,9751.6,9688.1,10211,0,10212,9466.9,9821.4,0,9585.2,0,9766.1,0,10346,9691.7,10333,0,9394.3,10386,0,9775.6,0,9668.1,9619.5,0,9464.7,10334,11375,10415,10334,10029,10363,10451,10575,9968.7,0,9647.1,0,10524,10034,0,0,10102,10358,9751.4,10029,9466.5
9833.9,0,9747.9,10016,9505.2,10209,10022,0,10368,9756.3,9726.3,0,9396,0,10160,0,10157,10056,10223,0,9515.4,10430,0,10573,0,9614.4,9778.1,0,9318,11018,10419,10546,10092,10292,10395,10592,10878,9865.4,0,9615.9,0,10786,9849.6,0,0,9906.8,10084,9641.8,9703.9,9578.4
9660.8,0,9494.6,10025,9515.2,9782.1,9750.5,0,10129,9494.8,9483.5,0,9280.8,0,10345,0,10324,9965.3,10250,0,9484.1,10494,0,10255,0,9453.8,9640.3,0,9375.9,10841,9707.9,10663,10198,9805.7,10237,10384,10686,10149,0,9488,0,9884.1,9778.6,0,0,9783.2,9970.4,9500.1,9636.1,10056
9413.9,0,9463.2,10019,9707.9,9730.4,9810.4,0,10309,9628.1,9303.5,0,9455.2,0,10075,9715.7,10284,9831.7,10144,0,9428.8,10136,0,10186,0,9746.9,9721,0,9437.5,10482,10374,10389,9834.2,10121,10234,10336,10829,9711,0,9419.3,0,9923.4,9483.7,0,0,9708.9,10462,9599,9739.5,9948.5
9445.2,0,9325.1,9941.1,9356.5,9521.3,9769,0,9941.6,9338.9,9741.7,0,9442,0,9794,9030.4,10176,9671.6,10329,0,9764.1,10142,0,9888.7,0,9204.4,9628,0,9216.9,10559,10323,10213,9875.9,9758.7,10143,10301,10900,10068,0,9276.8,0,10872,9842.5,0,0,9737.8,10497,10225,10001,9718.9
9478.3,0,9476.8,9937.7,9619.3,9603.9,9327.2,0,9907.3,9637.9,9516.8,0,9430.3,0,9554.9,9123.4,10131,9692.1,10031,0,9462.7,10258,0,10272,0,9363.4,9403.6,0,9197.3,10786,10079,10005,10155,9945.8,10104,10167,10366,9640,0,9165.5,0,9727.4,9447.7,0,0,9625.7,10284,10127,9594.1,9738
9161.6,0,9395.4,9770.2,9727.2,9430.9,9444.1,0,9951.1,9148.1,9333.1,0,9674.5,0,9520.9,8913.3,10039,9768.7,10056,0,9193.9,9895.5,0,10032,0,8794.6,9566.8,0,9122.5,10680,9622.2,10063,9654.9,9470.1,10077,10034,10284,9672.9,0,9260.1,0,10291,9921,0,0,9525.5,9534.2,9646.7,9515.8,9535.7
9249.9,0,9438.8,9712,9764.8,9503.1,9441.9,0,9765.9,9118.6,9783.1,0,9437.7,0,9855.9,8979.1,10282,9359.3,10129,0,9598.5,9953.5,0,9432.8,0,9510.9,9361.8,0,8908.1,10681,9690,9708.2,9694.5,9529.1,10138,10122,10206,10153,0,9581.8,0,9398.6,9796.7,0,0,9573,9876.6,9635.9,9516,9512.5
9221.2,0,9396.3,9612.9,9564.4,10016,9378.4,0,9892,9187.5,9210.4,0,9037.1,0,9530.5,9070.3,10081,9319.6,9882.6,0,9014.9,9893.9,0,9609.8,0,8809,9240.7,0,8817.5,10401,9644.2,9683.3,9640.8,9345.4,9969.2,9893.8,10311,9950.7,0,8969.8,0,9691.3,9513.4,0,0,9633.6,9749.7,9565.7,9459,9159.6
8982.3,0,8937.6,9374,9338.3,9613.6,9335.3,0,9778.4,8986.1,8835.9,0,9092.4,0,9949.9,8881.2,9768.5,9200.8,10016,0,9125.8,9682.9,0,9539.4,0,8967.5,9247.6,0,8761.8,10323,9326.2,9673.6,9422,9402.9,9683.2,9945.6,10355,9570.6,0,9211,0,9747,9104.7,0,0,9564.9,10105,9818.9,9288.3,9832.1
9173.6,0,8914,9472.8,9470.8,9096.3,9304.9,0,9512.4,8929.3,9178.4,0,8990.1,0,9521.8,8942.8,10177,9336.1,9853.4,0,9009.6,9784,0,9404.8,0,8939.1,9270.5,0,8771.8,10142,9788.2,9818.9,9539.1,9503.6,9914.3,9812.5,10154,9286.3,0,8911.5,0,9028.9,9340.6,0,0,9443.2,9555.3,9468.7,9410.2,9502.9
9152.5,0,9501,9283.7,9462.1,9375.2,9593.3,0,9408.8,9056.1,9466.2,0,8943.9,0,9250.5,8987.9,9775.6,9293.5,10071,0,9758.8,9773.1,0,9407,0,9135.5,9421.3,0,8855.3,10244,9504.2,9788.8,9659.3,9610.9,9866.6,9936.3,10151,9469.9,0,8940.6,0,9565.2,9681.4,0,0,9264.3,9702.6,9475.7,9359.1,9199.3
9109.8,0,9640.7,9562.3,9262.6,9122.7,9140.6,0,9698.3,9073.4,9349.5,0,8832.3,0,9404.3,8967.8,9946.4,9132.3,9974,0,9540.7,9648.7,0,9357.7,0,9091.9,9371.4,0,8809.3,9926.6,9019.8,9577.3,9518.7,9348.4,9846,9925.2,10168,9094.2,0,9081,0,10162,8888.6,0,0,9422.5,9572,9426.9,8994.1,8945.3
9098.2,0,9157.6,9471.2,9179.3,9465.5,9342.2,0,9549.4,9115.1,8595.4,0,8959.8,0,9141.5,9070.2,9735.4,9169.4,10116,0,9202.5,9820.1,0,9299.8,0,9099.5,9273.1,0,8795.2,10282,9132.3,9656.1,9446.2,9409.1,9840.4,9755.3,9434.5,9293.8,0,8844.5,0,9643.4,9600,0,0,9398,9586.3,9390.8,9307,9013.9
8885.3,0,9137.2,9406.7,8859.1,9449.6,9430.3,0,9540.5,8917.6,8849.9,0,8807.3,0,9191.5,9060.1,9857.6,9035,9811,0,9121,9573.7,0,9413.2,0,9159.8,9276,0,8757,10373,9105.5,9699.7,9481,9228.7,9666,9819.9,9912.6,9367.8,0,8882.1,0,9594,9410.8,0,0,9449.3,9490.3,9516.3,8836.2,9431
8968.5,0,9376,9490.8,9648.5,9428.7,9161.2,0,9914.3,9247.1,9026.7,0,8950.8,0,9549,9110,9771.3,9265.9,10079,0,9256.3,9773.1,0,9610.5,0,9340.2,9389.9,0,8714.4,10057,9575.6,9650.8,9542.4,9680.4,9762,9828.3,10220,9687.5,0,9002.3,0,10361,8991.3,0,0,9349.9,9719.8,9887,9461.7,9641.9
9046.4,0,9501.7,9258.3,9120.8,9724.9,9056.1,0,9626.9,9106.4,9006.5,0,8728.3,0,9815.8,9276.7,9824.8,9323.7,9739,0,9230.3,9673.9,0,9469.1,0,8870.2,9042.8,0,8679.3,9958.8,9460,9381.2,9575.2,9381.2,9720.3,9736.5,9981.9,9556,9296.8,9362.2,0,9629.2,9461.9,0,0,9204.1,9276.2,9651.7,8833.8,8734.7
9006.5,0,9624.4,9357.5,9133.5,9487.3,9190.4,0,9655.7,9006.3,9013.4,0,8887.9,0,9231.1,9096.1,9763.2,9217,9763.3,0,9269.9,9481,0,9507.9,0,8846.4,9264.5,0,8909.2,10321,9425.9,9250,9263.5,9178,9797.5,9688.2,10203,9498.1,9120.2,8549.9,0,9309.3,9068.3,0,0,9504.9,9975.5,9591.6,8838,9131.6
8746.3,0,9229.9,9095.3,8921.7,8930,8852.5,0,9580.4,9073.3,8937.5,0,9026.4,0,9319.1,8787.5,9855.4,9250,9736.9,0,8981.3,9610.3,0,9533.5,0,9091.5,9069.8,0,8836.7,9970.4,9563.7,9293,9380.8,9259.9,9739,9555.5,9668.2,9183.1,8634.3,8969.6,0,9834.4,9224.2,0,0,9363.3,9636.3,9432.6,9253.6,9089.4
9142.5,0,9170.4,8854.2,8872.7,9035,9009.3,0,9368.3,8676.6,8714.9,0,8593.9,0,9442.7,8721.6,9691.3,8829.2,9596.3,0,9011.9,9716.2,0,9290.7,0,8933.6,8935.7,0,8578.7,10067,9005.6,9189.3,9196,8969.4,9730,9591.5,9805.9,9299.8,8802.9,8591.4,0,9409.6,8756.7,0,0,8995.4,9640.7,9479.3,8848.6,9120.5
8917.6,0,8852.5,9008.9,8891,9238.2,9171.5,0,9417.3,8616.7,8615.6,0,8729.8,0,9318,8807.1,9859.6,9006,9754.5,0,8922.9,9653.2,0,9138.4,0,8736.3,9000.6,0,8721,9807.6,9236.9,9198.3,9255.6,9208.2,9606.3,9574.9,9567.8,9380.1,8708.4,8633.1,0,9323.5,8957.6,0,0,9067.2,9882,9034.8,8880,8803.5
8890.2,0,8985.5,9195.1,8938,8755,8968.5,0,9355.9,8859.8,9066.2,0,8745,0,9156.6,9030,9577.6,9186.4,9873.3,0,8952.1,9530,0,9587.4,0,8650.3,9195.7,0,8650.4,9965.3,9654.9,9427.5,9355.3,9222.9,9797.9,9721.9,9909.8,9099,8814.9,8855.8,0,9298.1,8807.1,0,0,9033.5,9703,9646.1,8741.5,8537.7
8933.6,0,8918.1,9295.4,8834.2,8963.6,9240.2,0,9484.6,9102.2,8788.2,0,9041.9,0,9088.6,8851.5,9791.7,9179.6,9591.2,0,9216.2,9812.6,0,9248.9,0,9023.7,9194.1,0,9172.4,9863.4,9205.1,9099.2,9466,9185.7,9760.1,9517.4,10012,9082.5,8824.6,8447.2,0,9384.3,9501.2,0,0,9317.7,10003,9361.1,9541.4,8848.4
9164.8,0,9117.2,9190.6,9151,9060.2,9117.5,0,9432.1,8917.3,8838.2,0,8760,0,9292.5,8928.9,10050,9128.4,9673.9,0,9228.1,9745.2,0,9233.9,0,8769.2,9150.5,0,8865.5,9961.3,9245.4,9225,9419.9,9451.7,9742.4,9971.3,10063,9285.5,9401.4,8602.2,0,9548,9152.1,0,0,9280.7,9537.5,9418.2,8879.4,8877.6
9206.1,0,9157.4,9229.8,8839.5,9412.6,9016.3,0,9425.1,9038.9,8864.1,0,8634.5,0,9076.8,9048.1,9860.2,9141.6,9474.5,0,9145.3,9736.8,0,9267.3,0,8688.9,9309.9,0,8768.4,9698.1,9192.1,9175.8,9634.7,9259,9776.1,9665.2,10015,9428.5,8879.3,8721,0,9328.6,9066,0,0,9035.8,9691.5,9346.9,8819.2,8731.6
8797.7,0,8948.4,8941.9,9066,8889.2,8952,0,9325.7,8793.9,8649.9,0,8934.2,0,8982,9144.8,9699.7,9174.5,9476.9,0,9022.1,9375.1,0,9146.9,0,8607.7,8928.6,0,8679.4,9879.4,8827.2,9144.9,9206.6,9070.8,9684.2,9597.6,9785.9,8895.4,9050.9,8661,0,9143.8,9059.1,0,0,9072.8,9361.5,9444.5,8771.7,8798
9205.9,0,8876.8,9002.3,8968.7,8879,8899.6,0,9355.5,8825,8616.1,0,8626.8,0,9149.9,9199.9,9689.5,9057.5,9222.7,0,8998.9,9430.5,0,9135.4,0,8644,9030.6,0,8796.7,10058,9456.4,9098,9317.1,9315.4,9676.4,9660.9,9850.6,9008.4,8657.6,8584.8,0,9314.3,9062.1,0,0,8933.2,9730.2,9452.5,8816,8551.1
8677.2,0,8780.1,8958,8917.8,8962.5,8907.7,0,9157.7,8977.5,8615.2,0,8669.6,0,8810,9016.3,9674,8986.2,9361.1,0,8974.7,9505.9,0,9008,0,8544.8,9033.3,0,8574.3,10106,8984.6,9046.4,9345.1,9008.2,9640.6,9473.4,9789.2,9340,8788.6,8668.9,0,9149.5,8553.8,0,0,8958.9,9568.2,9351.8,8765.7,8643.3
8788.6,0,9307.4,8759,8753.3,8854.8,8667.3,0,9283.7,8740.6,8376.1,0,8643,0,9127.6,9150.2,9568.9,8996,9219.6,0,9014.7,9358.6,0,8919.7,0,8785,8918.4,0,8495.3,9735.3,9354.3,8931.6,9292,9147.3,9654.9,9433.6,9653.4,9121.5,8905.6,8341.6,0,9016.3,8911.1,0,0,8945.7,9467.9,9340.2,8858,8402.3
8784.2,0,8806.6,8580.5,8586.7,8642.7,8583.3,0,9008.4,8665.1,8882.6,0,8286,0,8740.1,9000,9495.7,8766.8,9074.5,0,8649.6,9166.5,0,9060.9,0,8560.8,8661.3,0,8533.1,9704.5,8922.6,8657.6,9209.3,8814.2,9473.2,9170.1,9640.2,9036.9,8701.7,8317.4,0,9026.6,8694.8,0,0,8891.8,9255.1,9024.8,8500.1,8348.5
8818,0,8728.5,8660.4,8897.8,8806.6,8871.3,0,9025.2,8572.5,8407.9,0,8587.8,0,8867.5,8723.5,9683.5,8978.6,9273.9,0,8808.3,9386.7,0,8870.5,0,8484.7,8700.9,0,9028.6,9580.6,8975.9,8846,9103.6,8999.3,9532.1,9488.9,9584.3,8790.1,8692.7,8280.8,0,8987.2,8541.8,0,0,8955.8,9253.1,9158.6,8570.9,8564.1
8848.4,0,8616,8620.5,8910.3,8570.1,8826.7,0,9164.4,8501.8,8366.4,0,8269,0,8756.7,8937.1,9294,9044.6,9217.5,0,8828.8,9438.5,0,8640.6,0,8582.7,8857.5,0,8766.1,9589.8,8775.9,8877.5,8901.2,8965.5,9432.7,9241.1,9540,9097.9,8457.2,8295,0,9135.3,8947.3,0,0,9112.2,9386,9132.9,8838.3,8232.2
8759.6,0,8690.5,8524.6,8699.7,8788.9,8708.4,0,8984.3,8377.4,8411.9,0,8617.5,0,8867.4,8789.4,9298.9,8912.3,9189,0,8944.8,9048.7,0,8768.8,0,8954.7,8615.4,0,8902.2,9446.5,8702.1,8854.4,9082.4,8816.1,9420.7,9238.2,9729.7,9053.9,8666.5,7945.9,0,8781.7,9116.8,0,0,8869.5,9452.8,8929.9,8269.2,8526.4
8702.3,0,8670.6,8652.6,8550.4,8723.3,8837.7,0,8988.8,8846.4,8256.6,0,8386,0,8793.5,8932.1,9508.2,8918.7,9132.4,0,8788.9,9209.1,0,8788.4,0,8718.2,8575.9,0,8713.9,9562.3,8727.7,8757.2,8932.6,8910.2,9457.8,9246.9,9379.9,8560.4,8414,8150.6,0,8841.8,8862,0,0,8898.9,9121.7,8988,8134,8541.9
8728.1,0,8514.4,8556.7,8959.5,8915.8,8748.3,0,8996.6,8381.3,8786.4,0,8308,0,8953.5,8854.3,9426.5,8897.8,9275.5,0,8782.6,9251.7,0,9322.3,0,8626.3,8662.1,0,8873.5,9629.7,9021,8794.7,9064,8842.9,9478.8,9340.1,9443.1,8701.5,8587.5,8416.4,0,8882.1,8633.7,0,0,8748,9167.5,9233.3,8435.2,8259.4
8834.8,0,8661.1,8515,8605.9,8739,8616.6,0,8820.5,8390.3,8479.8,0,8238.1,0,8741.9,8931.8,9356,8951.8,9123.2,0,9053.2,9330.1,0,8797.2,0,8669.9,8571.5,0,8633.4,9440.9,8792.6,8731.5,8947,9051.4,9434.6,9335.7,9281.3,8449.9,8679.8,8349.7,0,9225.5,8838.9,0,0,8641.3,8942.1,8747.1,8244.5,8485
9053.5,0,8541.4,8627.8,8858.5,8686.2,8829,0,8914.3,8391.3,8937.5,0,8255.1,0,8705.4,8902.6,9245.8,8861.1,9229.8,0,8704.4,9272.7,0,8874.2,0,8506.7,8641.3,0,8688.6,9308.9,8658.6,8780.1,8940.9,8694.4,9527.4,9336.9,9296.9,8356.2,8274.3,8373.8,0,9331.8,8723.1,0,0,8764.3,8939.2,8824.6,8129.8,8429.2
8745.1,0,8856.8,8352.3,8743.7,8548.9,8521.3,0,8944.5,8448.7,8399.7,0,8037.6,0,8760.3,8898,9282.9,8758.8,9046.9,0,8918.1,9055.3,0,8885.5,0,8662.3,8709.7,0,8724.8,9423.4,8550.8,8586,8698.6,8719.2,9476,9259.5,9282.7,8538.5,8482.1,7877.5,0,9046.9,8647.4,0,0,8568.9,9013.8,8652.1,8105.2,8288
8619,0,8522.8,8458.9,8328,8514.5,8667.7,0,8773.5,8359.6,8176.2,0,8150.5,0,8791.7,8807.9,9244.4,8738.8,9307.1,0,8711.7,9122.9,0,8601.6,0,8620.4,8600.1,0,8546.9,9278.7,8712.3,8625.3,8978.5,8694.2,9276.7,9131.3,9230.3,8427.4,8311.7,8374.7,0,8764.8,8318.6,0,0,8534,8821.5,8730.6,8067.5,8310.3
8445.4,8739.8,8915,8327.9,8498,8691.7,8440.1,0,8696.7,8326.1,8102.1,0,8236.6,0,8667.5,8667.9,9339.1,8897.3,9186.3,0,8385.1,9140.6,0,8772,0,8377.2,8514.9,0,8432.4,9275.8,8814.6,8653.7,8785.2,8694.9,9179.3,9053.7,9205.1,8373.4,8633.1,7964.8,0,8722.9,8591.3,0,0,8808.8,8858.9,8974.8,8076.6,8047.3
8488.1,8143.5,8566.6,8221.7,8247.5,8490.5,8490.3,0,8866.4,8222.7,8303.5,0,8212.6,0,8560.5,8667.4,9057,8694.2,9113.7,0,8444.1,9086.4,0,8599,0,8386.4,8584.4,0,8468.4,8985.3,8530.4,8572.9,8828.4,8707.9,9177.5,9130.9,9315,8636.7,8373.8,8016.5,0,8550.9,8416,0,0,8655,8890.8,8857.5,7950.4,8338.6
8660.1,7941.2,8597.5,8360,8684.8,8364.1,8471.8,0,8787.6,8376.4,8320.4,0,8217.9,0,8801.9,8768.5,9179.4,8785.9,8895.8,0,8508.6,9071.7,0,8630.5,0,8323.5,8728.6,0,8678,9288.9,8629.2,8563.1,8625.5,8697.5,9251.1,8941,9297.9,8461.9,9140.3,8065.9,0,8760.7,8375.1,0,0,8633,8831.1,8923,8365.5,8059.2
8547.6,8262.8,8588.3,8119.5,8339.6,8774.6,8437.9,0,8875.3,8132.5,8604.8,0,8051.1,0,8517.4,8759,9271.7,8904.7,9132,0,8575.3,9127.1,0,8700.2,0,8405.4,8517.3,0,8659.6,9167.2,8772.4,8610.4,9036.1,8813.1,9355.7,8910.1,9264.7,8374.9,8244.5,8368.1,0,9372.3,8445.9,0,0,8855.5,8677,9054,8365.2,8384.9
8506.9,8094.1,8787.5,8467.6,8551.9,8524.8,8636.1,0,9048.3,8311.1,8106.3,0,8330,0,8690.9,8964.8,9402.8,8889,9070.2,0,8780.2,9272.2,0,8699.3,0,8796.9,8570.2,0,8664.3,9177.3,9015.9,8608.5,8827.2,8880.5,9333.7,9284.7,9216.3,8366,8678.5,8079.9,0,8602.2,8727.8,0,0,8828.6,9052.4,9170.5,8005.9,8349.6
8534.5,8073.4,8438.8,8263.5,8339.6,8428.9,8818.7,0,8896,8499.2,8192.2,0,8128.5,0,8706.8,8842.2,9228.4,8784.4,9111.2,0,8445.4,9229.8,0,8574.5,0,8338.2,8424.2,0,8880.7,9091,8639.5,8792.3,8637.7,8882.4,9335.4,8966.9,9140.6,8760.8,8371.1,8178.5,0,8900.9,8517.1,0,0,8936.1,8933.7,8885.3,7878.3,8382.3
8663.3,8199.6,8507,8294.8,8367.8,8353.8,8420,0,8699.8,8814.3,8264,0,8026.4,0,8606.6,8736.4,9216.8,8715.9,9020.1,0,8516.7,9100.7,0,8686.7,0,8566.3,8767.2,0,8590,8988.7,8572.2,8557.3,8555.4,8663.7,9351.4,8885,9187.6,9078.2,8771.5,8141.1,0,9051.7,8599,0,0,8569.4,8733.7,8732.2,7976,8185
