0,0,7392.6,0,7320.7,0,6359.8,7722.5,6765.1,8180.8,6463.4,6133.7,0,0,0,8222,7130.7,0,0,0,0,0,0,0,6721.8,0,0,6461,0,0,7690.7,7586.6,0,0,6733.2,6700.2,0,0,0,7438.3,5838.7,0,6879.3,0,0,5890.7,0,0,0,0,0,0,0,0,0
0,0,7487,0,7517,0,6004.4,8355,6766.1,8043.2,6417.7,6640.1,0,0,0,8124.7,7154.7,0,0,0,0,0,0,0,6819.2,0,0,6151.8,0,0,7931.7,7374.7,0,0,6669.7,6861.5,0,0,0,7232.1,5857.5,0,6783.5,0,0,5786.3,0,0,0,0,0,0,0,0,0
0,0,11375,0,10748,0,8965.1,11752,10631,11777,10185,9687,0,10019,0,12833,11004,0,0,0,0,0,0,0,10049,0,0,9268.4,0,0,12313,11180,0,0,9575.4,10709,0,0,0,10942,9709.2,0,10813,0,0,10095,0,0,10766,0,0,0,0,9393.7,0
0,12435,14146,13274,13318,12372,10656,13899,12048,13997,13008,13513,12322,10883,12874,13889,12809,13371,0,10584,0,14140,0,13206,12634,0,13716,12209,0,0,13441,13726,13627,14796,11530,14354,0,14637,0,14309,13401,0,13756,0,11659,13287,0,12700,14030,11695,10279,0,12668,10862,12605
0,12657,14334,13749,13555,12138,10617,14441,12241,14045,14330,13703,13436,11789,13190,14360,13011,12871,0,10934,0,13452,0,13906,11406,0,13310,12809,0,0,13478,14206,13840,14693,11217,14899,0,14571,0,13576,12767,0,14671,0,12691,12732,0,12427,13480,11776,11055,0,12402,10850,12934
0,13282,14785,13719,14805,11849,10806,14036,12160,13530,14478,13331,12151,11502,12874,14905,13797,13813,0,10737,0,13482,0,13040,12046,0,13451,11907,0,0,13512,13852,14264,13820,11533,14265,0,14067,0,14274,12738,0,14428,0,12678,12714,0,12542,14459,11775,11031,0,12711,11019,13581
0,12472,14546,12781,14094,11847,10748,14326,12075,13510,13775,13311,12681,12167,13190,14072,12749,13178,0,10921,0,13356,0,14102,11645,0,12974,11992,0,0,12490,13830,14422,13715,11272,13527,0,14464,0,13969,13118,0,14166,0,12752,12005,0,12130,13940,11512,10750,0,11853,10764,12807
0,13026,14191,13424,13766,11360,11429,15192,11659,13733,13998,13251,12496,10451,13241,13855,12353,13224,0,11679,0,13682,0,14127,11717,0,12399,11594,0,0,13714,14066,14081,13469,10994,14073,0,13961,0,13840,12376,0,14443,0,12285,12367,0,11833,13867,11442,11207,0,11937,11587,13119
0,12825,14806,13777,13642,11005,11500,14825,11466,14080,13628,14106,12250,11156,12582,14415,13912,13167,0,11734,0,12518,0,13386,12450,0,13441,11405,0,0,12705,13081,13049,13209,10241,14456,0,14231,0,13288,12305,0,14502,0,12109,12342,0,11460,13875,11114,10671,0,12839,11369,13173
0,12583,14234,13161,13407,11543,10726,14326,10524,13370,13564,13193,13267,10714,11797,14311,13567,12646,0,10866,0,12499,0,13134,11912,0,13433,10955,0,0,11380,12842,12945,12319,10033,13836,0,13947,0,12969,11870,0,14292,0,11397,11241,0,11287,13790,11089,10762,0,12003,11490,13193
0,12264,13643,12937,12511,11083,11120,14362,11317,13547,13821,12973,12556,10897,12496,14010,12558,12385,0,11201,0,12416,0,13283,11732,0,12533,10668,0,0,12127,12469,12980,12389,9260,13768,0,14241,0,13605,12249,0,14258,0,12112,10839,0,10809,13941,11533,10790,0,11519,10936,12461
0,11839,13485,13205,13319,11264,9854.6,14251,10783,13813,12751,13319,12556,10573,12459,14072,13472,12606,12125,10371,0,12229,0,13855,10509,0,12308,10715,0,0,11711,12727,12741,11655,9557.8,13166,0,13015,0,12648,12278,0,13715,0,11794,10935,0,11624,12765,11041,10301,0,12013,11061,12181
0,10963,14073,13051,12491,10941,10243,14410,10092,13284,13409,12896,12467,10517,12318,14421,13329,12766,12811,10565,0,11760,0,13485,10107,0,12832,10698,0,0,12323,12628,13045,11358,9268.1,13392,0,13081,0,13310,11915,0,14193,7964.6,11744,10893,0,11874,13694,10501,10717,0,12571,10654,12322
0,10929,13531,12196,12311,10934,9916.5,14166,10859,13961,13216,12301,11781,10379,12208,13944,13019,12702,12671,9408.7,0,11942,0,12053,10451,0,13007,10633,0,0,11433,12124,12406,11111,9132.3,12711,0,12341,0,12504,11931,0,13720,8246.1,11195,10719,0,11535,12357,11064,10039,0,12824,11296,12579
0,10950,13954,12064,11788,11536,10000,13878,11026,13088,14062,12653,11697,10544,11969,14193,13690,12451,11797,10173,0,12554,0,13178,10277,0,12549,10418,0,0,12121,11982,12366,11834,9170.3,13452,0,12765,0,12260,11354,0,13134,8019,11318,11250,0,10795,12845,10783,10156,0,11857,11133,11772
0,10124,14290,12556,12339,11203,10279,13298,10041,12906,13462,12528,11647,10133,12180,14225,13457,13010,12628,10570,0,11917,0,12724,9945,0,12897,10684,0,0,11667,12049,12867,12063,9421.4,13746,0,12409,0,13455,11513,0,12681,8341.2,11444,10082,0,11162,12390,10315,10519,0,11650,10594,11048
0,10310,13416,12460,12557,10308,10789,14385,9880.7,12828,12829,12931,12316,9696.5,11429,13272,12644,12629,12324,10909,0,11830,0,11773,9939.2,0,11727,10760,0,0,11576,11858,12203,11624,9082.8,12962,0,13021,0,12277,11907,0,13254,8157.3,11428,10324,0,11565,12467,10560,9784.7,0,12781,10528,12625
0,10139,12840,12182,12080,10155,10828,14029,10063,12881,12505,12552,11945,9992.4,11261,13947,13133,12347,11283,10704,0,11505,0,12180,9628.3,0,11987,10617,0,0,10936,11767,12550,12562,9065,12876,0,13416,0,12398,11461,0,13503,8054.6,10813,10299,0,10768,12634,10257,9711,0,12019,10563,11704
0,10599,11881,11476,12268,10093,10401,12807,9906.2,12386,11805,11804,11127,10675,12081,13721,12455,12300,11613,10481,0,11957,0,11679,9890.5,0,12771,10329,0,0,11200,11352,11933,10878,8977.5,12771,0,12307,0,11333,11166,0,12962,8379.2,10964,10697,0,11291,12212,10173,9553.3,0,11492,11162,12147
0,10267,12233,12261,12240,9886.8,10035,12233,9107.8,12792,11403,11310,10976,10388,11471,13336,11886,12880,10961,10521,0,11129,10046,11284,9239.7,0,11572,10299,0,0,10079,11077,11547,11399,8783.6,12736,0,11463,0,11104,10989,0,13090,8032.4,10539,10733,0,10907,12035,10279,9239.3,0,11235,10037,11810
0,10180,12572,11805,11589,10373,9956.8,13236,9510.9,12804,11624,11113,11569,10745,10567,14168,12773,11439,11746,10388,0,10814,9711.8,11088,9292.3,0,10288,10150,0,0,10975,11629,11364,10688,8725,12678,0,11284,0,11512,11323,0,12025,7523.6,10090,10379,0,11558,12278,9876.9,9003.6,0,12410,9717.3,11141
0,9847.7,11893,11685,12391,9929,9690.6,13293,9448.4,12051,12323,11320,10511,10429,11719,13954,13384,11005,11278,10350,0,10985,9916.3,11929,9245,0,10317,9912.1,0,0,10492,11481,12578,11286,8828.1,12807,0,12839,0,10781,10798,0,13108,7542.4,10934,9948.1,0,10588,12237,9872,9390.7,0,12042,9968.7,11026
0,10091,11602,11903,12513,9954.8,9346.5,13171,9975.4,12900,11397,10512,10879,10363,11082,12975,11787,10415,11161,10383,0,11038,9871.2,11778,9223.9,0,9680.7,9672.2,0,0,9834,11114,11174,11231,8320,11965,0,12062,0,11210,11394,0,12686,7604.9,10514,9702,0,10897,11683,9764.3,9104.7,0,11841,10680,10946
0,10165,11309,10965,11766,9491.9,9587.4,12266,9341.8,13018,11664,10668,11192,9963.4,11348,13637,11602,9463.8,11169,10139,0,11492,9484.5,11825,9504.9,0,9484.3,10553,0,0,10255,11136,11417,11120,8677.9,11288,0,12082,0,10829,10588,0,12545,7281.9,10271,9861.2,0,10543,11857,9566.7,9172.4,0,11474,10671,11313
0,10220,11138,10785,11342,9222.5,9460.7,12167,8773.7,13393,10587,10851,10727,10069,11403,12855,12295,9805.5,10392,10182,0,10349,9621.1,11402,8925,0,9608.4,9685.5,0,0,9690.9,10918,11092,10482,8696.5,12590,0,11959,0,10413,10251,0,13307,7097.3,10049,10382,0,10256,12566,9717.8,9142.3,0,11887,10547,11009
