0,6129.9,0,6375.2,0,7169.8,6176.5,0,0,5919,0,0,6659.7,6858.5,0,0,0,0,0,0,0,6112,0,7190.9,6718,0,7696.9,0,0,0,6313.5,0,0,5968.4,0,0,0,5895.5,0,6225.5,0,0
0,6278.9,0,6580.4,0,7357.6,6335.8,0,0,5841.5,0,0,6523.9,6804.5,0,0,0,0,0,0,0,6276.5,0,7075.8,6630.2,0,7787,0,0,0,6045.7,0,0,5893.9,0,0,0,5907.5,0,6224.5,0,0
0,8796.4,0,9240.5,0,9707.9,9101.4,0,0,8792,0,0,9177.4,9438.9,0,0,0,0,0,0,8750.2,8444.5,0,9167.6,8588.6,0,9362.8,9699.2,0,0,8440,8545.3,0,8349.3,0,0,0,8121.9,0,9320.4,8518.8,0
0,9893.3,10046,9784.8,0,10154,10104,0,0,10527,0,0,10194,11127,0,0,0,0,0,0,10229,10699,0,10009,9813.5,0,9593.8,10362,10586,0,9991.7,9886.4,0,9663,0,0,0,9825.8,0,10370,10067,0
0,10235,10340,10648,0,10462,9612.8,0,0,11453,0,0,11696,11781,0,0,0,0,0,0,9824.2,10778,0,10860,9574.4,0,10828,11098,10281,0,10634,9961.1,0,9268.3,0,0,0,10215,0,10894,10521,0
0,10262,10710,10374,0,10933,10379,0,9352.9,11160,0,0,11103,11677,0,0,0,0,0,0,10184,11143,0,11910,9681.1,0,11796,11070,9810,0,10091,10130,0,9646.1,0,0,0,10035,0,11229,10295,0
0,10624,10543,10063,0,10767,9949.2,0,9494.8,10624,0,0,11242,12059,0,0,0,0,0,0,9963.5,10844,0,11261,9784.5,0,10959,11151,10393,0,9744.6,9733.9,0,8884.3,0,0,0,10312,0,11429,9768.4,0
0,11323,10760,10225,0,10642,10027,0,9411.4,11165,0,0,10913,11584,0,0,0,0,0,0,9824.5,10428,0,11696,9632.6,0,10912,11139,9878.5,0,9499.3,10121,0,9181.6,0,0,0,10353,0,10970,10011,0
0,10959,10487,9517.1,0,10785,9791.7,0,9197.5,10738,0,0,11475,11187,0,0,0,0,0,0,9679.4,10420,0,11851,9562.1,0,11186,11023,9831.3,0,9741.9,9650.1,0,9164.3,0,0,0,9583.6,0,10887,9882.3,0
0,10865,10390,10034,0,10003,9711.5,0,9193.2,9976.8,0,0,11313,11135,0,0,0,0,0,0,9976.3,10399,0,11067,9225.2,0,11413,11653,9915.6,0,9313.1,9581.7,0,8952.5,0,0,0,9459.7,0,11050,9786,0
0,10908,9993.2,9638.7,0,10168,9461.4,0,9662,9891.6,0,0,11160,11474,0,0,0,0,0,0,9994.6,10250,0,11438,10066,0,11536,11117,10095,0,9371.6,9771.1,0,9038,0,0,0,9360.4,0,10892,9731,0
0,10159,9980.9,9709.1,0,9760.5,9862.5,0,9603.8,9890,0,0,10672,11479,0,0,0,0,0,0,9527.9,9821.6,0,10786,9596.6,0,11331,10560,9497.8,0,9544.6,9042.7,0,8997.3,0,0,0,9674.5,0,11080,10066,0
0,10503,9813.7,9051,0,9898.4,9087,0,9043.4,9799.7,0,0,10579,11526,0,0,0,0,0,0,9985.5,9877.7,0,11193,9035.2,0,11115,11556,10353,0,9920.1,9255,0,8680.4,0,0,0,9508.5,0,10860,9941.7,0
0,9714.1,9800.9,9725.9,0,9871.4,9268.6,0,8752.7,9956.4,0,0,10531,11085,0,0,0,0,0,0,10428,9786.7,0,11705,9459.1,0,11049,10630,10337,0,8662.4,9078.9,0,8464,0,0,0,9415.5,0,10518,9696.9,0
0,10071,10190,9941.3,0,9653.3,9009.3,0,9052.3,9881.8,0,0,10301,10892,0,0,0,0,0,0,9975.5,9926.6,0,11681,9252.2,0,10314,10983,9292.5,0,9401.2,9361.2,0,8306.6,0,0,0,9499.7,0,10881,9892.1,0
8789,10172,9677.4,9449.4,0,9050.8,9035.2,0,9030.1,10036,0,0,10652,10131,0,0,0,0,0,0,9297.9,9299.1,0,10971,9203.1,0,9724,10350,9840.6,0,8839.9,9293.9,0,8584.4,0,0,0,9195.9,0,10462,9339,0
8747.9,9961.5,8776.1,9463.8,0,9539.8,9153.8,0,8837,9435.5,0,0,10115,10689,0,0,0,0,0,0,9466.9,9429.9,0,10317,9016.5,0,10238,10904,8825,0,8868,9034.6,0,8580.8,0,0,0,9061.7,0,11002,9552,0
8449.6,9836.6,8702.2,9431.3,0,9105,8847.5,0,9146.1,9273.9,0,8329.2,10389,9949.5,0,0,0,0,0,0,9450.4,9051.5,0,10540,8987.3,0,9865.5,10298,8797.5,0,8587.9,8714.1,0,7962.9,0,0,7966.8,9206.3,0,10745,9098.7,0
8757.8,9056,9066.8,8727.8,0,9061.1,8721,0,8872.9,8981,0,8702,10198,10174,0,0,0,0,0,0,8816.6,9000.9,0,10115,8703.8,0,9892.3,10105,8993.5,0,8599.5,8563.3,0,8161.8,0,0,8489.1,8851.4,0,10542,9085.1,0
8056.7,9479.6,8815.7,9138.3,0,8943.4,8557.1,0,8542.3,9062.9,0,8765.3,9643.4,9741.8,0,0,0,0,0,0,8948.2,8887.1,0,10164,8497.1,0,9965.1,10176,8982.1,0,8378.4,8230.5,0,7886.6,0,0,8516.4,8847.9,0,10106,9051.7,0
7977.8,9557.4,9062.6,8905.8,0,9277.1,8380.3,0,8470.5,8861.9,0,8656.6,9853,10076,0,0,0,0,0,0,9044,8782.8,0,9866.9,8824.7,0,10235,9752.1,9186.5,0,8366.8,8497,8553.2,8350.1,0,0,8458.8,8222.4,0,10334,8761.1,0
8034.9,9336.6,8830.6,9053.3,0,8694.1,8373.3,0,8406,8944.3,0,8124.3,9879.8,9359.3,0,0,0,0,0,0,8591.3,8816.6,0,10016,8430.4,0,10343,9562.3,8725.2,0,8303.9,8299.2,7878.7,8195,0,0,8801.6,8494.2,7980.7,10273,9064.8,0
8408.9,9239.9,8478.3,8619.9,0,9080.3,8306.6,0,8339.9,8935.1,0,8648.3,9703.7,9720.6,0,0,0,0,0,0,8569.6,9013.8,0,9688.4,8641.8,0,10905,9664.3,9649.6,0,8122,8755.7,8047,7923.1,0,0,8081.6,8337.5,7903.3,10057,8382.4,0
7818.8,8593.5,8516.9,8379.9,0,9200.8,8520.8,0,8297.1,8721.8,0,8714.9,9412.9,9771.5,0,0,0,0,0,0,8125,8371.1,0,9428.2,8427.6,0,10037,9894.2,8345.7,0,8033.1,8299.7,7932.8,7694,0,0,7921.6,8841.5,7878.2,9821,8347.7,0
8126.1,9777,8584.8,8217.8,0,8566.3,8118.5,0,7907.8,8418.1,0,8710.7,9174.4,9901.9,0,0,0,0,0,0,8546.1,8628.6,0,10537,8397.8,0,9862.5,9329.2,8892.9,0,8264.6,8651.3,8468.5,7510.4,0,0,7994.4,8518.8,8445.8,9907.8,8414.3,0
8216.9,9102.1,8340.1,8322.8,0,8740.3,8074.3,0,8377.6,8458.6,0,8027.8,8988,9492.3,0,0,0,0,0,0,8326.8,8240.6,0,10017,8240.8,0,9311.5,8914.9,8847.7,0,8058.8,8320.2,7848.5,7599.4,0,0,8229.5,8407.5,8029.8,9338.5,8282.3,0
8245.2,9237.9,8546.8,8683.5,0,8854,8278.4,0,8419.5,8956.2,0,9169.1,8905.9,9450.1,0,0,0,0,0,0,8658.1,8522.2,0,9951.9,8600.1,0,9681.4,9222.1,9118.8,0,8155.6,8660.1,8101.4,7541.4,0,0,8376.4,8322.2,7935.3,9532.9,8103.9,0
7637.7,9108.8,8688.6,7805.3,0,8962.6,8973.4,0,8340.4,8722,0,8190.5,9004.6,9402.7,0,0,0,0,0,0,8363.3,8700.3,0,9568.5,8126.8,0,9249.2,9339.6,8661,0,7980.7,8483.7,8099.3,7331.8,0,0,7903.8,7946.7,7661.3,10219,7761.1,0
7607.5,8180.8,8226.5,8377.5,0,8485.9,7961.7,0,7894.3,8493.4,0,8605.4,8680.3,9080.3,0,0,0,0,0,0,8220.7,8313.5,0,9595.7,8308.7,0,9524.2,9056.9,8159.8,0,7987,7967.8,8533.8,7400,0,0,8074.1,7292.7,7974.9,9698.8,7406.3,0
7660.4,8533.3,8377,7922.7,0,8745.6,8226.5,0,7875.5,8123.3,0,9069.2,8565.8,9589.7,0,0,0,0,0,0,8014.2,8159.3,0,9424.2,8266.3,0,9668.1,8548.9,8107.5,0,8042.2,8118,8462.9,7370.4,0,0,7927.8,7611.6,8042.2,9581.7,7489.3,0
7711.4,8601.2,8460.4,7844,0,8608,7895.4,0,7949.1,8453,0,8136.4,8855.4,9373.6,0,0,0,0,0,0,8053.1,8357.9,0,9246.4,7703.1,0,9698.2,8694,8389.7,0,7851.8,7557.7,8157.5,7739.7,0,0,7872.9,7679.5,7610.2,9273.7,7728.4,0
7611.7,7906.5,8313.2,8119.1,0,8313.1,7572.9,0,7741.1,8699.5,0,8623.5,9009.4,9500,0,0,0,0,0,0,7884.9,7985.2,0,9022.2,8202.9,0,9074.5,8820.7,8084,0,7753.7,7886.7,8073.5,7355.8,0,0,7605.4,7571.6,7287,8797.6,7371,0
7965,8182.7,8038.6,8366.4,0,8479.4,7975.2,0,7777.8,8642.7,0,8214.6,8245.7,9399.9,0,0,0,0,0,0,8216.3,7972.6,0,9230.7,7474.7,0,9506.7,8730,8665.3,0,7480.4,8140.4,7910.7,7380.1,0,0,7149.1,7826.4,7615.7,8425.1,7755.8,0
7225.8,7780.9,7353.4,7979.5,0,8045.8,7592.3,0,7608.2,8099.5,0,8026,8700.2,8603.5,0,0,0,0,0,0,7870.4,7868.3,0,8295.5,8009.6,0,9561.7,8560.2,8233.9,0,7379.1,7469.7,7999.5,7011.9,0,0,7418.6,7599.5,7500.4,9146.9,7204.2,0
7446.7,8329.7,7525.1,7978.1,0,8223.2,7809.9,7038.9,7888.9,8321.4,0,8671.6,8122.3,8756.4,0,0,0,0,0,0,7714.5,7948.7,0,8238.8,7719.3,0,9170.4,8739.9,8491.5,0,7380.2,7613.2,7879.9,7219.1,0,0,7641.7,7447.8,7507.7,8733.5,7222.7,0
7130.4,7845,7403.5,7450.1,0,7666.9,7537.8,7623.4,7964.5,8147.9,0,8696.3,8062.2,8091,0,0,0,0,0,0,7719,7308,0,8610.1,7481.7,0,8285.5,8520,8436.1,0,7363.4,7346.2,7772.1,7160.7,0,0,7488.6,7613.3,7720.1,8551.1,7039.1,0
6912.4,7948.6,7140,7365.7,0,7842.8,7496.2,7042.7,7523.7,7932.9,0,8037.2,8118.7,7931.9,0,0,0,0,0,0,7681.8,7739,0,8226.2,7340.6,0,9025,8990.8,8425.2,0,7425.1,7457.2,7876.9,6944.9,0,0,7387.3,7245.5,7347.5,8706.3,7111,0
7221.6,7708.5,6942.4,7126.2,0,8097.2,7951.5,6896.6,7774.1,7904,0,7782.4,8293.4,8403.4,0,0,0,0,0,0,7403.4,8390.8,0,7674.3,7795.8,0,8748.2,8034.7,8650.3,0,7279.9,7198.2,7910.6,7000.5,0,0,7470.5,7166.2,7535.5,8223.3,7140.3,0
7212.6,7602,7294.2,7378.5,0,7718.9,7708.6,7129.6,7548.6,7643.7,0,8005.3,8187.7,8411.7,0,0,0,0,0,0,7464.8,8561.2,0,8144.3,7388.6,0,9195.2,8183.8,8675.2,0,7290,7028.4,7841.4,6874.3,0,0,7285.5,6851.6,7700.6,8222.5,7553.5,0
7436.4,7851.1,7141.8,7292.7,0,8402.6,7254.5,6912.9,7914.4,8029.5,0,8350.9,8149.9,7958.2,0,0,0,0,0,0,7206.5,7713.7,0,8084.6,7296.4,0,8767,7993.5,8265.3,0,6862.3,7491.9,7580.6,6746.4,0,0,7214.1,7114.3,7383.1,8287,6952.2,0
7315.6,7921.6,6969,7589,0,7754.8,7886.9,6853.8,7167.9,7640.8,0,8032.4,8026.1,8148.8,0,0,0,0,0,0,6899.8,7369.8,0,8891.6,7294,0,9200.9,7985.5,8117.9,0,7106.5,6977.4,7650.6,6883.9,0,0,7647.4,7491,7608,9065.9,7316.9,0
7664.2,7578.8,7003.2,7126,6908.3,7904.2,7315.5,6878.9,7574.7,7291.9,0,7555.7,8560.1,8054.3,0,0,0,0,0,0,7088.1,7631.3,0,8599.3,7294.9,0,7947.2,8189.7,7780.9,0,6808.7,7556.9,7973.7,6947.8,0,0,7354.1,7460.2,7670.8,8338.9,7015.8,0
5175.5,5807.3,5031.5,5390.6,4598.4,5744,5236.2,4904.9,5694.3,5423.7,0,6076.4,6368.3,6182.4,0,0,0,0,0,0,5392.3,5855.5,0,6685,5343.2,0,6393.4,6278.7,6077.6,0,5299.4,5375.5,6115.8,5020.3,0,0,5577.6,5184,5956.3,6601,5358.8,0
4583.8,4396.8,4141.7,4581.8,4089.7,5105.9,4257.4,4393.3,4764.1,4778.5,0,5089.8,4945.3,4695.6,0,4090.5,0,0,0,0,4585.3,4510.2,0,5079.2,4348.7,0,4916.6,4884.3,4714,4226.8,4572.2,4324.7,5111.8,4122.4,0,0,4214.2,4630.8,4657.7,4746.8,4224.9,0
4499.1,4220.6,4047.9,4473.5,3894.9,4815.9,4087.2,4113.6,4607.9,4267.9,0,4681.1,4244.8,4463.1,0,4167.9,0,0,0,0,4424.3,4298.9,0,4828.2,4391.5,0,4753.8,4410,4450.5,4266.7,4538.6,4243.6,5041.2,4045.2,0,0,4219.9,4442.1,4483.1,4196,4204.7,0
4436.1,4243.3,4150.6,4517,4180.6,4738.4,4162.3,4061.5,4452.1,4275.1,0,4562,4305.6,4570.3,0,4249.7,0,0,0,0,4405.9,4355.9,0,4834.5,4369,0,4794.5,4272.9,4422.6,4327.1,4380,4175.7,4995.7,4080.1,0,0,4273.9,4302.8,4488.6,4216.4,4201.4,0
4400.2,4329.1,4125.4,4323.6,4016.5,4755.8,4183.8,4059.2,4371.9,4180.8,0,4525.5,4204.7,4461.6,0,4235.9,0,0,0,0,4236.1,4386.3,0,4820.1,4341.5,0,4765,4314.9,4476.8,4371.6,4327.6,4165.7,4983.2,4012.7,0,0,4333.2,4249.8,4403.8,4139.2,4226.6,0
4483,4304.5,4108.5,4450.5,4069.3,4787.6,4153,4008.8,4409.3,4153.6,0,4437.4,4244.3,4374.7,0,4269.8,0,0,0,0,4273.7,4345.2,0,4773.1,4309.4,0,4714.3,4201.5,4496.3,4263.5,4341.2,4117.9,4975,3991.3,0,0,4268.8,4297.7,4437.8,4121.7,4279.3,0
4367,4237.2,4106.7,4411,3952,4749.1,4028.4,4078.7,4388.5,4125.7,0,4375.2,4230.2,4429.3,0,4342.3,0,0,0,0,4322.4,4253.7,0,4764.2,4419.7,0,4773.8,4371.7,4430.9,4221.5,4297,4199.7,4962.7,4018,0,0,4184.4,4206.7,4337.1,4164.2,4353,0
4427.7,4231.9,4025,4426.8,4023.6,4748.7,4141.9,4266.7,4322.5,4151.1,0,4500.2,4241.9,4464.1,0,3968.6,0,0,0,0,4238.8,4261.3,0,4764.5,4286.2,0,4729,4282.7,4463.6,4099,4196.1,4100.9,4867.6,4238.2,0,0,4095.3,4180.8,4378.1,4130.3,4254.3,0
4251.5,4196.1,3907.7,4222.4,4135.7,4553.2,4073,3997,4218.7,4039.8,0,4412.7,4144.4,4430.4,0,4029.4,0,0,0,0,4120.9,4044.8,0,4671.2,4125.6,0,4595.6,4074.4,4274.1,4124.7,4151.7,4025.5,4767.6,4003.4,0,0,4192.1,4149.6,4221.6,4068.6,4167.9,0
4261.7,4096.1,3936,4203.5,4283,4539.3,4027.6,3920.5,4127.8,4043.3,0,4275.3,4052.4,4301.8,0,3864.6,0,0,0,0,4085,4022.7,0,4623.4,4085.9,0,4524.6,4126.6,4276.2,4178.9,4207.3,4040.1,4769.4,3908.2,0,0,3932.2,4009.1,4151.3,4157.5,4068.8,0
