0,8148.3,0,0,9214.8,9620.4,0,0,8383.4,0,0,0,7858.8,8870.5,0,0,0,10650,8819.8,8783.4,0,0,11022,0,12636,0,0,0,8651.2,9101.5,11057,0,8283.1,8326.4,0,0,0,0,0,9856.4,7429.9,0,0,0,9030.6,9730.3,0,8426.2,6739.4,8195.5,10548,8433.6,0,0,0,0,0
0,8077.2,0,0,9035.9,9525.7,0,0,8316,0,0,0,7624.3,8780.4,0,0,0,10288,8363.6,9409,0,0,11157,0,11603,0,0,0,8677.5,9199.5,10970,0,8325.2,8114.7,0,0,0,0,0,9543.5,7244.8,0,0,0,8841.9,9565.6,0,8269.2,6864.7,7524.7,9811.9,8406.5,0,0,0,0,0
0,13285,0,0,13269,13279,0,0,13964,0,0,0,11468,13392,0,13998,0,13837,13531,12697,0,0,14302,0,14760,0,0,0,13968,12974,13931,12086,13190,13166,0,0,0,0,0,14410,10547,0,14060,0,12676,13928,0,11647,10176,12931,13478,13565,0,0,0,0,0
0,15146,0,0,14216,14663,0,0,15128,0,0,0,13324,14587,0,14769,0,13819,15071,13489,0,0,14171,0,15298,0,0,0,14732,14738,14331,14502,13680,13988,0,0,0,0,0,14773,11924,0,15517,0,13078,14316,0,14068,12491,14424,13484,15334,0,0,0,0,0
0,14768,0,0,14290,14907,0,0,14973,0,0,0,14230,14105,0,14907,0,14763,14614,12934,0,0,13861,0,15328,0,0,0,15094,14476,13892,14666,13812,14919,0,0,0,0,0,14054,11903,0,15448,0,13363,14540,0,13873,13199,14310,13650,15165,0,0,0,0,0
0,14762,0,0,14106,14807,0,0,15002,0,0,0,14074,13497,0,14468,0,14305,14159,13013,0,0,13877,0,15362,0,0,0,14747,14377,13886,14705,13738,13607,0,0,0,0,0,14379,12744,0,15642,0,13253,14805,0,13994,12228,14282,13961,14204,0,0,14916,0,0
0,15738,0,0,14098,14732,0,0,14280,0,0,0,14626,13909,0,14407,0,14195,14004,12763,0,0,14194,0,15139,0,0,0,14996,13743,14102,14486,13652,13582,0,0,0,0,0,14834,12639,0,14926,0,13161,14150,0,13975,12896,13824,13831,14045,0,0,0,0,0
0,14713,0,0,13505,13990,0,0,15108,0,0,0,13661,13478,0,13733,0,14526,13928,12671,0,0,14584,0,14954,0,0,0,14265,14324,14103,14156,13429,14316,0,0,0,0,0,15392,12992,0,14929,0,12843,14945,0,13688,13136,14757,14363,13565,0,0,13694,0,14714
0,13821,0,0,13304,14395,0,0,15095,0,0,0,13446,13566,0,14013,0,14283,12809,12286,0,0,14198,0,15708,0,0,0,14695,13504,13653,12610,12817,14002,0,0,0,0,0,14205,12687,0,14946,0,11957,15035,8561.6,14047,12420,13990,14232,14593,0,0,14315,0,14520
0,14313,0,0,12894,13100,0,0,15221,0,0,0,12884,12290,0,13931,0,14596,13037,12110,0,0,13371,0,15550,0,0,0,14139,13624,13804,12951,12899,14089,0,0,0,0,0,14086,11971,0,15427,0,11899,14315,8686.4,13981,11417,12992,14820,13755,0,0,14045,14163,13994
0,13076,0,0,11737,12094,0,0,14541,0,0,0,12756,10881,0,10773,0,14574,10157,9695.6,0,0,12231,0,14519,0,0,8584.3,14133,9412.7,10013,9018.9,9866.6,11513,0,0,0,0,0,13535,10019,6448.2,14351,0,10537,11054,6822.8,13547,9225.5,10325,14925,12075,0,0,12289,11576,12509
0,9370.1,5500.8,0,8426.7,8492.1,0,0,10387,0,0,0,9263.6,9134.3,0,8500.4,0,11749,8419.5,7683.6,0,0,9677.1,0,11707,0,0,8226.2,10481,7909.4,9188.8,7729.6,7646.8,7545.7,0,0,0,0,0,11327,6986,6535.4,10203,0,8469.8,8411.7,6301.3,10449,7048.1,8544.2,11761,8988.1,0,0,8868.4,8423,9723.1
0,7639.5,5630.9,0,7635.5,7684.9,0,0,9625.8,0,0,7636.8,7505.7,7448.3,0,7289.7,0,10666,7440.3,7332.7,0,0,8382,0,9630.4,0,0,7599.2,8795,7702.8,8570.5,7008.8,6862.9,6991.9,0,0,0,0,0,9698.7,5958.6,6759.3,7895.2,0,7646.4,7638.8,6484.3,9526.5,6130.5,7489.2,9712,6897.5,0,0,7298.3,7959.1,7987.2
0,6928.7,5573.6,0,7284,7364.1,0,0,7600.7,0,0,7516.7,6901.9,7056.5,0,6704.2,0,9315.6,7050.8,6970.2,0,0,7685.3,0,8961.7,0,0,7617.7,7370.9,7175.8,8177.8,6651.4,6314.7,6446.2,0,0,0,0,0,8433.6,5668.5,6614.7,7189.1,0,7148.9,7361.8,6302.6,8804.9,5964.7,7094.3,7940.8,6579.2,0,0,6716,7604.2,7620.4
0,6389.8,5679.6,0,6892.7,7306.4,0,7159.9,7264.5,0,0,7658.5,6535.3,6998.7,0,6310.1,0,8349.5,6921.9,6778.8,0,0,7400.8,0,8459.4,0,0,7521.2,6723.1,6781.4,8004.3,6586.8,6258.3,6524.3,0,0,0,0,0,8850.2,5716,6556.9,6801.2,0,6908.6,7261.6,6357.8,7625.6,5705.9,6779.3,7639.2,6397.2,0,0,6692.7,7439.1,6872.6
0,6167.3,5641.5,6062.7,6711.1,7130.4,0,7037.2,7534.5,0,0,8005.8,6162.9,6734,0,6106.9,0,8080.3,6594,6752,0,0,7130.1,0,8425.5,0,0,7585.8,6617.3,6747.8,7870.5,6339.9,6155.6,6321.7,0,0,0,0,0,7711.5,5744.5,6630.7,6466.2,0,6526.8,7114.4,6482.1,7214.9,5688.6,6536.8,7541.1,6295.8,0,0,6574.7,7403,6740.5
