0,5864.1,4930.5,4782.5,4928.1,5098.6,4791.3,5137.2,4873,5668.6,0,5668.6,0,4740.9,0,0,0,0,0,4915.4,0,4879.4,5949,5960.6,4933.7,5311.4,5125.3,5765.6,5082.1,5558,5523.2,0,0,5924.5,4994.9,5474.5,6274.3,5262.1,5369.3,5192.5,5867.4,5667.1,5597.6,0,5078.1,0,5172.7,4709.5,5742.1,0,6103.3
0,5747.1,4978.2,4556.9,4968.3,5020.8,4901.7,5116.2,4924.6,5600.4,0,5600.4,0,4749.1,0,0,0,0,0,4904.5,0,5025,5877.2,6071.8,5079.5,5330.4,5000.9,5787.6,5176.2,5506,5517.6,0,0,5911.3,5019.9,5448.9,6081.4,5124.6,5400,5232.2,5798.3,5671,5417.6,0,5051.5,0,5151.5,4670.3,5875,0,6390.7
0,5696.1,5008.8,4617.4,4973.9,4938.7,4897.7,5174,4806.8,5514.9,0,5514.9,0,4700,0,0,0,0,0,4913.7,0,4808.1,5767.6,6058.9,4957.6,5218.7,4945.2,5722.8,5013,5366.2,5440.8,0,0,5766,5013.7,5496.6,6095.1,5171,5216.9,5128.4,5786.9,5659.7,5570.1,0,4981.5,0,5062.1,4476.5,5721.4,0,6265.8
0,5661.6,4930.6,4538.2,4943.2,4851.4,4857.8,5057.4,4774.8,5470.6,0,5470.6,0,4653.4,0,0,0,0,0,4773.6,0,4819.1,5779.8,5671.4,4701.5,5021.1,5016.8,5590.4,4795.2,5305.2,5513.6,0,0,5710.6,4873.6,5288.4,5905.7,5025.6,5366.6,5018.6,5630.4,5598,5397.9,0,4931.2,0,5052.9,4509.6,5477.5,0,6023.4
0,5594.7,4862.8,4610,4845.1,4810.4,4791.1,5037.8,4691.8,5382.9,0,5382.9,0,4558.9,0,0,0,0,0,4672.2,0,4561.5,5449.7,5578.2,4834.6,5070.5,4782.9,5407.3,4913.9,5374.8,5266.4,0,0,5682.8,4795.5,5279.3,6004.8,5085.1,5147.6,4964.3,5538,5473.7,5365.8,0,4723.3,0,4962.6,4546.6,5603.9,0,5689.2
0,5559.4,4813.7,4382.2,4855.1,4829.6,4708.6,4874.4,4679.9,5388.1,0,5388.1,0,4634,0,0,0,0,0,4595.7,0,4637,5645.6,5620.3,4802.8,5099.4,4850.3,5348.6,4906,5237.7,5250.7,0,0,5518.8,4770.1,5270.9,5931.1,4926.7,5031.6,4963.1,5508.9,5458.2,5222,0,4767.2,0,4949.8,4397.2,5500.6,0,5691.9
0,5516.9,4873.2,4411.9,4838.6,4818.7,4689.6,4925.1,4657.5,5308,0,5308,0,4532,0,0,0,0,0,4717.9,0,4655.7,5657.1,5671.4,4707.1,4958.3,4804.5,5391.4,4891.9,5123.1,5243.1,0,0,5530.2,4729.2,5285.4,5748.2,4995.7,5064.7,4942,5454.6,5413.7,5253.9,0,4620.8,0,4864.8,4427.6,5742.9,0,5818.9
0,5494.1,4785.2,4338.8,4781.4,4800.4,4726.5,4874,4644.2,5320.6,0,5320.6,0,4529.5,0,0,0,0,0,4578.8,0,4517.1,5354.8,5565.5,4604.2,4906.4,4707.8,5318.9,4758.3,5188.6,5129.7,0,0,5438,4682.8,5221,5758.4,4993.8,4947.8,4823.2,5358.2,5389,5189.3,0,4640.3,0,4831,4309.4,5408.9,0,5773.5
0,5534.1,4901.3,4374.7,4751.2,4753.4,4736,4844.6,4617.2,5214.4,0,5214.4,0,4604,0,0,0,0,0,4520.3,0,4763.7,5389.6,5404.3,4638.9,4939.8,4828.6,5284.8,4699.6,5080,5183,0,0,5377.9,4647.9,5134.7,5786.8,4868.4,4924.7,4830.2,5325.7,5410,5070.3,0,4624.5,0,4890.8,4359.8,5367.5,0,5919.7
0,5321.9,4753.2,4337.2,4670.8,4691.3,4599.7,4673.5,4546.8,5145.2,0,5145.2,0,4513,0,0,0,0,5628.1,4520,0,4486.2,5085,5351.7,4532.8,4929.3,4717.5,5226.7,4594.4,4903.8,4912.8,0,0,5310.4,4596.8,5136.9,5667.1,4697.4,4745,4770.9,5282.3,5324,4848.6,0,4542,0,4710.2,4310.6,5152.7,0,5585.4
0,5265.5,4784.6,4371.8,4706.4,4722.8,4684,4755.9,4511.9,5178.6,0,5178.6,0,4463.8,0,0,0,0,5659.2,4478.8,0,4554.7,5343.6,5283.9,4642,4841,4736.3,5145.4,4647.4,4986.6,4975.7,0,0,5335.2,4687.3,5159.9,5608,4936.9,4720.1,4789.4,5253.6,5329.2,4964.7,0,4563,0,4719.9,4349.5,5420.3,0,5675.7
0,5338.6,4716,4111,4661.8,4640.8,4645.5,4767.9,4550.1,5073,0,5073,0,4434.1,0,0,0,0,5735.8,4405.8,0,4437.8,5082,5280.3,4562.2,4815.4,4586.9,5218.5,4453.6,4857.6,4919,0,0,5249.1,4501.7,4899.1,5522.1,4882.7,4842.5,4699.4,5145.6,5238.4,4984.1,0,4613.8,0,4683.9,4274.2,5335.7,0,5473
0,5269,4671.1,4161.7,4566.1,4591.6,4566.3,4635.5,4436.9,5035.6,0,5035.6,0,4413,0,0,0,0,5659.6,4507.6,0,4390.1,5129.5,5244.4,4446.8,4679.8,4620.9,5065.8,4705.5,4786.5,5042,0,0,5292.1,4573.3,4932.1,5488.5,4835.4,4817.4,4719.5,5060.3,5212.4,4786.7,0,4565.6,0,4677.9,4309.8,5377.1,0,5610.8
0,5251.3,4646,4246.9,4551.6,4587.9,4540.9,4610.4,4449.4,4909.3,0,4909.3,0,4391,0,0,0,0,5534.8,4369.9,0,4504.5,5192.9,5265.2,4483.5,4694.9,4574.1,5128.5,4782.3,4854.9,4877.2,0,0,5316.5,4493.3,5049.3,5596,4853.4,4790.9,4701.2,5038.4,5132.7,4736.9,0,4490.9,0,4614.9,4215.7,5100.4,0,5535.1
0,5247.2,4649.9,4287.8,4586.8,4601.7,4476.9,4577.1,4403.9,4958.2,0,4958.2,0,4427.2,0,0,0,0,5657.3,4340.8,0,4423.5,5209.5,5350.9,4433,4702.1,4615.2,4938.1,4523,5025.1,4891.1,0,0,5311.5,4466.3,4947.5,5593.8,4833.9,4726,4756,4966.9,5215.9,4706.1,0,4495.7,0,4645.8,4416.8,5553.3,0,5495.6
0,5219.1,4657.6,4303.9,4584.4,4611.9,4480.1,4640.3,4458.5,4930.8,0,4930.8,0,4351.4,0,0,0,0,5657.5,4347.1,0,4587.6,5322.4,5199.3,4505.9,4655.2,4529.2,4967.5,4548.9,4867.2,4956.5,0,0,5231.6,4540.9,4925,5406.8,4806.3,4692,4739.5,5002.1,5198.8,4832.4,0,4428.7,0,4646.1,4232.1,4961,0,5635
0,5265,4641.5,4316.3,4559.9,4629.3,4576.5,4632.9,4497.9,5043.9,0,5043.9,0,4321.7,0,0,0,0,5678.4,4414.3,0,4619.8,5236.1,5216.3,4487.7,4676.6,4629.5,5103.2,4582.6,4790.4,4763.1,0,0,5319.1,4457,4977.4,5408.4,4800,4775.3,4735.8,5019.4,5225.1,4770.1,0,4520.1,0,4557.8,4386.6,5108,0,5313.5
0,5207.7,4572.6,4170.7,4567.2,4582.8,4446.1,4506.6,4405.4,4951.6,0,4951.6,0,4319.6,0,0,0,0,5634,4376.1,0,4369.7,5145.6,5037,4446.4,4512.7,4498.9,4959.1,4496.2,4767.2,4593,0,0,5190.9,4493.4,4737,5427.3,4775,4785.9,4595.1,4989.3,5089.2,4820.9,0,4392.4,0,4487,4264,5045.9,0,5456.3
0,5071.7,4515.5,4243.6,4500.9,4495.6,4326.3,4436.4,4455.2,4901.6,0,4831.3,0,4215.1,0,0,0,0,5687.4,4284.1,0,4373.7,5018.5,5028.5,4286.4,4559.1,4437.1,5003.7,4388,4758.9,4642,0,0,5030.9,4440.4,4981.5,5371.4,4709.7,4687.4,4468.3,4933.2,5014.4,4704.9,0,4413.8,0,4363.8,4249.9,5037.9,0,5288.1
0,5115.1,4495.2,4281,4497.4,4517.4,4349.7,4405.4,4240.8,4837.1,0,4769.7,0,4246.7,0,0,0,0,5631.3,4297.1,0,4412,5156.7,5186.6,4335.3,4528.4,4500.6,5029.4,4565.9,4649.2,4540,0,0,5051.1,4335.4,4833.9,5205.3,4717.4,4697.1,4545.3,4807.9,4986.2,4585.5,0,4397.6,0,4353.1,4264.4,4936.8,0,5271.8
0,5087.5,4554.3,4169.6,4468.7,4523.3,4440.8,4459.6,4354.6,4894.3,0,4804.2,0,4221.5,0,0,0,0,5445.4,4295.4,0,4425.6,5071,5234.1,4326.6,4501.5,4512.3,4808.5,4422.5,4701.4,4587.7,0,0,5070.7,4373.3,4774.9,5099.9,4745.4,4706,4541.8,4830.3,4995.9,4734.1,0,4436.8,0,4324.7,4086.1,4907,0,5146
0,4850.3,4475.5,4135.8,4389,4486.9,4294.9,4390.1,4329.1,4916.5,0,4779.7,0,4246.1,0,0,0,0,5490,4238.6,0,4301.5,5044.5,4968.9,4287.2,4484,4389.5,4819.2,4506.3,4730.6,4653.2,0,0,5017.1,4304.4,4580.8,5263.2,4677.5,4592,4541.1,4839.4,4981.4,4611.1,0,4404.4,0,4319.5,4074.9,4991,0,5258
