0,0,0,0,0,0,0,4361.3,0,0,0,0,3902.1,4456.1,4702.2,0,4686.4,0,0,0,0,0,0,0,0,4996.8,0,0,4625.1,0,5663.1,0,0,0,0,0,0,5379.7,0,0,4219.7,0,0,0,4826.4,5137.6,4589.1,0,4524.4,0,6442.5,5844.3,5369.9,0,0,5167.4,5461.7,5632.4,0,5835.1,5086.6,4658.6,5120.6,4308.6,0,0,0,0,6532.8,0,5916.2,0,0,0,0,5301.3,0,0,4380.2,4507.9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4232.5,0,0,0,0,0,4491.1,4486.4,0,4702.9,0,0,0,0,0,0,0,0,4909.1,0,0,4611.4,0,5341.2,0,0,0,0,0,0,5220,0,0,4198.8,0,0,0,4639.6,5012.6,4612.6,0,4389.7,0,6303.7,5881.3,5288.9,0,0,4927.3,5357.4,5522.1,0,5602.3,5147,4619.6,5206.2,4416.9,0,0,0,0,6324.7,0,5682.3,0,0,0,0,5181.3,0,0,4302.3,4424.3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5715.4,0,0,0,0,0,5707.9,6055.3,0,6052.1,0,0,0,0,0,0,0,0,6199.2,0,0,5873,0,6358.8,0,0,0,0,0,0,6764.2,0,0,5523,0,0,0,5968.3,6433.4,5843.9,0,5731.2,0,7801.8,7167.3,6624.2,0,0,6115.4,6677.3,6932.3,0,6916.6,6750.3,5924,6330,5570.5,0,0,0,0,7465.3,0,6488.8,5666.7,0,0,0,6414.5,0,0,5639.1,5778.6,0,0,0,0,0,0,0
0,0,0,0,0,6842,0,6388.5,0,0,0,0,0,7264,6928,0,7603,0,0,0,0,0,0,0,7598.4,7615.3,0,8177.7,6658.1,7889,6300.9,0,0,6526.1,0,0,0,7066.1,0,0,6481.9,0,0,0,7236.3,7661.7,6967.2,7172.8,6537.4,0,9306.8,8855.8,7987.4,0,0,7165.3,8325.2,8457.5,0,7746.8,8437.7,5897.4,7482.6,6893.7,0,0,6732.1,0,9471.8,0,6734.7,6704.2,0,0,0,8355.9,0,0,6466.6,6801.7,0,0,0,0,0,0,0
0,0,0,0,0,6275.5,0,5555.6,0,0,0,0,0,7355.3,6483.3,0,6690.2,0,0,0,0,0,0,0,7065.4,7337.2,0,7569.2,5642.7,7029.9,5659.6,0,0,5800.6,0,0,0,6437.1,0,0,6380.3,0,0,0,7087.3,7309.4,6864,7186.8,6234.4,0,9141.6,9020.4,6920.7,0,0,7146.6,7441,8469.3,0,7546.3,8223.8,4664.1,6681.5,6276.1,0,0,5801.1,0,9183.7,0,5974.6,6256.1,0,0,0,8775.2,0,0,6416.2,6285.2,0,0,0,0,0,0,0
0,0,0,0,0,5728,0,5461.4,0,0,0,0,0,6638.1,6015.8,0,5654.4,0,0,0,0,0,0,0,5753.6,6223.5,0,6598.2,5242.4,6324.8,5520.5,0,0,5514.7,0,0,0,5935.9,0,0,6138.6,0,0,0,5931,6455.4,6027.3,6322.2,5976.1,0,8013.6,7650,6677.6,0,0,6176.2,6703.7,7786.1,0,6595.8,6501.8,4664.4,6586,5641.4,0,0,5090.9,0,8492.2,0,5774.6,5576.6,0,0,0,7517.7,0,0,5473.7,5491,0,0,0,0,0,0,0
0,0,0,0,0,6289.6,0,6149.6,0,0,0,0,0,6864.8,6833.3,0,6671.4,0,0,0,0,0,0,0,6691.8,6960.3,0,7253.5,6103,6895.2,6160.5,0,0,6162.2,6844.9,0,0,6708.6,0,0,6227.1,0,0,0,6870.8,6958.6,6512.3,6938.2,6264.7,0,8831.4,7767.5,7090,0,0,6468.9,7543.5,7574.1,0,7059,7340.8,5751,6930,6423.5,0,0,5801.7,0,8446.8,0,6640.9,6133.4,0,0,0,7335.4,0,0,6029.4,6203.1,0,0,0,0,0,0,0
0,0,0,0,0,7292.9,0,6777.5,0,0,0,0,0,7766.2,7203.2,0,7544,0,0,0,0,0,0,0,7937.5,8207.1,0,8239.4,6934.4,7695.5,6467.1,0,0,6666.1,7974.4,0,0,7265,0,0,6899.1,0,0,0,7462.8,8067.8,7118.2,7896.8,6690.1,0,9319,8798.6,7799.4,0,0,7482.9,7967,8574.6,0,8015.1,8169.8,5763.9,7746.7,7086.4,0,0,6390.6,0,9631.2,0,6683.3,7216.5,0,0,0,8900.9,0,0,6912.1,7156.2,0,0,0,0,0,0,0
0,0,0,0,0,6144.6,0,5566.5,0,0,0,0,0,6998.2,6805.2,0,6373.3,0,0,0,0,0,0,0,7303.8,7723.9,0,7900.5,5688,6806.7,5248.7,0,0,6100.5,7506.4,0,0,6298.8,0,0,6129.8,0,0,0,6877.7,7063.8,6309.3,6970.2,6195.1,0,8931.5,8701.4,6963,0,0,6737.9,7632.6,7843.1,0,7027.1,7475.4,4581.8,6938,5794,0,0,5607.5,0,9945.6,0,5832.4,6182.3,0,0,0,8455.6,0,0,6005.4,6095.2,0,0,0,0,0,0,0
0,0,0,0,0,5551.2,0,5159.3,0,0,0,0,0,6428.9,5672.8,0,5796.6,0,0,0,0,0,0,0,6194.6,6719.7,0,6401.5,5236.8,6513.4,5173.9,0,0,5572.2,6081.5,0,0,5578.4,0,0,5407.1,0,0,0,6886.3,6176.3,5975.9,5818.1,5773.5,0,8533.9,7517.7,6129.7,0,0,6037,6241.6,7718.6,0,6219.9,6434.4,4547.6,5863.2,5331.7,0,0,5299.5,0,8103.8,0,5498,5400.4,0,0,0,6608.3,0,0,5107.5,5461.9,0,0,0,0,0,0,0
