0,9427,9126.9,7818.6,0,9890.2,10068,8038.6,9432.8,9753.2,0,8606.8,9274.8,8757.5,9164.5,9164.5,7620,9335.5,8964.8,9247.7,7873.5,7928.5,8861.3,8099.4,0,8371.9,0,9226.8,10238,9054.8,9910.5,9041.7,0,0,8758.5,0,8687.3,8243.7,8211.5,0,8830.1,8378,0,0,9277,9037.8,8145.1,0
0,9206.8,8929.2,7513,0,9861.7,9846.8,7906.5,9459,9537.9,0,8263.4,8979.3,8717.4,8967.5,8967.5,7737.7,9086.9,8814.3,8948.6,7747.2,8079,8790.8,7983.4,0,8304.6,0,8996.6,10155,8858.1,9848.1,8655.8,0,0,8729.7,0,8512.4,7927.2,8138.9,0,8415,8226,0,0,9079.4,8841.7,7850,0
0,8956.3,8774.3,7389.5,0,9803.5,9596.5,7722.6,9238.4,9428.5,0,8312.2,8772.3,8504.3,8867.4,8867.4,7671.2,9128.2,8712.4,9025.3,7822.6,7904.6,8664.4,7854.9,0,8171.4,0,8878.9,9848.9,8666.5,9734.9,8649.3,0,0,8409.7,0,8417,7750.8,8059.6,0,8347.4,8092.5,0,0,8568.3,8646.7,7635.1,0
0,8939.4,8551.5,7308,0,9633.9,9494.7,8067,9009.1,9143.9,0,8053.6,8779.3,8205.9,8769.6,8769.6,7597.8,8794.1,8358.1,8887.7,7724.7,7647.9,8533.4,7824.2,0,8162.6,0,8715,9794.1,8650.1,9593.9,8475.5,0,0,8442.1,0,8247.6,7701.1,7713,0,8325.5,7978.5,0,0,8916.8,8558,7577.3,0
0,8693.8,8339.1,7161.6,0,9272.3,9183.3,7641.9,8959.4,8817.4,0,7949.6,8634.8,8115.4,8619.9,8619.9,7427.7,8811,8229.6,8722.7,7557.2,7549.9,8361.8,7590.3,8103.8,7924.7,0,8584.9,9215.6,8432.3,9249.9,8387.9,0,0,8265.7,0,8089.6,7558.7,7714.9,0,8173,7954.1,0,0,8737.5,8397.2,7552.3,0
0,9239.8,9272.5,7967.9,0,10087,9665,8133.2,9167.9,9401,0,8362.8,9127.8,8770.8,9407.4,9407.4,7954.9,9331.7,9018,9178.9,8022.7,7911.7,9172.4,8162,8740.8,8257.4,0,9263.1,10302,9112.1,9372.7,8845.3,0,0,8884.7,0,8803.2,8346,8379.2,0,8698.4,8268.4,0,0,8662.6,8761.1,8056.3,0
0,9717.8,9389.9,8279.9,0,10093,10133,8678.3,9552.8,9304.7,0,8737.8,9445.6,9681.6,9916.8,9916.8,8511.3,9653.3,9592.2,9525.3,8252.4,8173.4,9783.8,8253.6,8775,8681.4,0,9544.3,10354,9623.3,9695.9,9451.7,0,0,9245.8,9497.9,9498.1,8584.6,8665.3,0,8674.7,8199.1,0,0,9232.7,9849.7,8381.2,0
0,9182.6,8576.1,7810.3,0,9946.5,9293.2,8719.9,9225.7,8448,0,8055.8,8817.3,9244.7,9219.7,9219.7,7707.9,8936.6,9359.8,8853.8,7753,7518.9,9115.9,7671.7,8789.2,8435.7,0,8966.3,9798.2,8877.3,8976.1,8962.2,0,0,8366.4,8920.3,8968.2,8379,8409.6,0,7908.1,7674.7,0,0,8658.3,9427.3,8062,7668.7
0,8682.1,8014.4,7308,0,9596.5,9415.5,7488.9,8623.9,7990.4,0,7696.3,8190.7,8208.1,8421.2,9002.6,7646.7,8350.6,8384.2,8419.7,7390.3,7391.2,8745.6,7495.5,8118,7644.3,0,8494.2,9415.3,8317.2,8475.5,8454.1,0,0,7928.2,8709.9,8442.1,7783.6,7706.7,7320.9,7718.9,7456.1,0,0,8116.6,8562.2,7539.8,7270
0,8309.3,7787.5,6920.7,0,8956.5,8844.8,7118.9,8234.5,7717.4,0,7357.8,7948.3,7978.3,8332.1,8625.1,7355.7,8091.3,8058.1,8105.8,7249.5,7113.4,8440.7,7364.6,7695.8,7376.7,0,8139.8,9154.8,7954.8,8144,7915.1,0,0,7647.7,8086.7,7926.1,7341.8,7339.7,7253,7599.3,7295.4,0,0,7411.1,8253.7,7370.5,7029
0,7933.7,7605.4,6746.8,7978.3,8485.2,8664.9,7074.9,7991,7642,0,7153.2,7748.2,7686.1,7941,7905,6953.3,7743.9,7604,7703.5,7075.3,6964.9,8029.1,7054.2,7553.3,7160.9,0,7895.6,8764,7787.2,8057.5,7454.7,0,0,7399.8,7825.2,7840.2,7233.9,7110.8,6871.3,7943.4,6910.7,7726.2,8350.6,7420.5,8126.6,6969.3,6789.5
0,7958.5,7663.9,6606.8,7244,8623.1,8681,6868.4,8307.9,7632,8329.3,6936.5,7678.8,7446.8,8209.3,8200.6,6835.3,7710.8,7514.1,7539.5,6892.7,6842.8,7836.5,6877.3,7187.9,7061.9,0,7794.6,8687,7634.1,8071.9,7505.8,0,0,7295.6,7684.6,7114,7093.1,6924.3,6987.9,7656.7,7222,7408.6,8098.4,7238.3,7827.6,6848,6591.4
0,7594.6,7601.4,6659.9,7293.2,8416.9,8268.2,6841.8,7880.6,7880.5,8065.3,6939.4,7569.7,7339.7,7909.6,7982.9,6711.4,7633.5,7515.2,7481.7,6852,6701.3,7544.3,6844.8,7114.3,6916.1,0,7627.3,8461.9,7567.2,7856.1,7261.8,7301.5,7504.4,7450.5,7741.6,6969.2,6970.5,6953.9,6731,7407.1,7098.3,7377.2,7701.2,7142,7542.9,6705,6430.2
0,7529.9,7536.6,6501.4,7268.6,8211.9,8003.2,6635.9,7717.2,7507.3,8081.2,6798.5,7439.9,7184.3,7783.6,7792.4,6786.8,7308.1,7277.6,7353.9,6691,6924.7,7479.8,6844.3,6968.8,6869.8,6569.8,7478.2,8366.8,7313.6,7963.5,7381.9,7308.8,7302.3,7088.1,7197,7078.8,6799.1,6633.8,6879.5,7384.1,7018.4,7251.4,7433.5,7058,7430.2,6629.7,6407.7
