5493.4,0,5616.7,5594.2,0,0,5212.5,0,0,6199.8,0,0,5365.4,6271.9,5888.2,5272.3,5190,0,0,5501.2,0,5104.6,5825.2,5617.8,5466,5664.2,0,5350.8,5396.3,0,5541.3,0,6393.4,6033,5778.6,5410.5,5538,6507.2,4998.6,6033.5,5808.9,6968.4,5786.9,0,5480.8,0,0,5498.4,4832.4,5238.2,0,5018.7,5779.2,5253.3,6544.8,5447,5906,0,5470.6
5499.2,0,5528.4,5538.6,0,0,5315.2,0,0,6219.8,0,0,5113.3,6514.4,5946.1,5258.3,5170.5,0,0,5358.7,0,5217.6,5642.4,5473.8,5223.5,5595.5,0,5427.4,5507.2,0,5221,0,6179.8,5969.8,5746.5,5207.9,5404.8,6421.6,5083.4,6067.6,5995.7,6882.2,5783.5,0,5458.5,0,0,5627.2,4744.5,5209.2,0,4996.2,5877.3,5161.7,6374.4,5383.9,6015.8,0,5309.5
0,0,5437.7,5439,0,0,5188.2,0,0,6090.8,0,0,5119.1,6203.1,5818.4,5238.7,5226.5,0,0,5237.9,0,5253.9,5749.5,5468.7,5473.5,5602.7,0,5277.6,5363.4,0,5321.3,0,6331.1,5984.6,5825.6,5158.4,5343.9,6371.5,5120.3,5978.6,5926.1,6830.6,5543.7,0,5283.2,0,0,5516.9,4740.6,5109.2,0,4940.3,5809.2,5089.7,6238.3,5348.8,6049.4,0,5350.1
5300.6,0,5445,5436,0,0,5121.9,0,0,5870.8,0,0,5083.3,6102.4,5734.3,5219.4,5253.5,0,0,5462.1,0,5140.5,5540.2,5558.5,5310,5713.2,0,5249.5,5606,0,5228.1,0,6292.2,6076.7,5736.8,5429.9,5341.7,6276.6,5178.9,5936.3,5698.7,6686.2,5632.8,0,5206.9,0,0,5648,4728.6,5211.6,0,4868.9,5735.2,5211.8,6359.7,5378.1,5972.8,0,5388.6
0,0,5391.8,5253.1,0,0,5077.3,0,0,5823.1,0,0,4955.8,6077,5687.6,5105.5,0,0,0,5235.9,0,4976.5,5679.6,5253.4,5216.4,5588.3,0,5082.8,5438.8,0,5125.7,0,6197.5,5660,5702.4,5230.8,5242.6,6110.7,4928.8,5671.7,5926.9,6811.5,5424.6,0,5033.7,0,0,5606.5,4693.4,5043,0,4901.8,5636.3,5008.3,6056.9,5370.7,5869.1,0,5237.6
5371.3,0,5357.3,5348.4,0,0,5021.5,0,0,5711.8,0,0,5043.3,6153.9,5394.7,5136.5,0,0,0,5119.7,0,5176.2,5581.6,5283.2,5208.6,5481.3,0,5063.9,5255.2,0,5538.6,0,6021.8,5694.6,5569.1,5179.5,5225.3,5951.4,5002.6,5850.3,5789.1,6640.4,5414.6,0,5274.1,0,0,5452.4,4761.6,4967.3,0,4866.1,5665.7,4939,6107.2,5124.9,5922.1,0,5148.3
0,0,5256.6,5157.9,0,0,5034.1,0,0,5809.9,0,0,4977.4,6044.4,5476.9,5073.2,4954.6,0,0,5155.4,0,4992.2,5375.2,5342.6,4881.3,5437.2,0,5035.1,5290.1,0,5092.7,0,6061.1,5424.7,5325.5,5385.9,5116.8,5991.7,4950.8,5724.5,5651.7,6555.2,5491.4,0,5201.1,0,0,5415.2,4688.1,5014.9,0,4855.7,5505.7,4905.8,5957.3,5291,5726.8,0,5341
0,0,5345.6,5120.5,0,0,4949.1,0,0,5676.9,0,0,4882.9,6034.6,5478.8,4972.4,0,0,0,5115.1,0,4964.1,5419,5277.8,4989,5522.4,0,5101.7,5271.5,0,5205.5,0,5727.3,5536.2,5326.6,5018.8,5252.9,6146.1,4890,5736.4,5785.4,6392.1,5352.6,0,5093,0,0,5344.9,4525.6,5010.9,0,4819.5,5292.3,4830.8,5987.7,5316.7,5716.3,0,5311.2
0,0,5170.5,5100.1,0,0,4916.5,0,0,5567.9,0,0,4936,5941.2,5331.5,4982.7,5219.7,0,0,4954.8,0,5074,5468.2,5030.5,4976.1,5410.5,0,5201.4,5226.6,0,5199.6,0,5787.5,5498.7,5249.6,4908.5,5037.2,6082.4,4846,5600.4,5636.1,6503.3,5333.3,0,5002,0,0,5301.6,4629.1,4908.1,0,4760.2,5389.9,4772,5791.1,5184.4,5640.6,0,5025.9
0,0,5247.2,5102.1,0,0,4890.6,0,0,5515.4,0,0,4960.3,5682.9,5314.6,4924.8,0,0,0,5028.1,0,4930.3,5354,5055.8,4935.9,5531,0,5189.9,5222,0,5159.5,0,5838.3,5464.6,5251.2,4859.8,4985.2,5796.9,4805.5,5539,5620.7,6461.3,5152.9,0,4943.5,0,0,5372,4474.2,5045.3,0,4704.7,5340.6,4895.1,5754.9,5036.4,5635,0,5175.8
0,0,5097.8,4930.9,0,0,4816.2,0,0,5401.2,0,0,4740.5,5784.1,5028.7,4774,0,0,0,5013.9,0,4948.5,5319.1,5058.7,4879.9,5438.2,0,5109.7,5051.2,0,5153.1,0,5839.9,5279.2,5105.6,5111.3,4968.5,5837.1,4763.1,5389.9,5423.1,6267.4,5049.5,0,4886.9,0,0,5399.1,4482.6,5045.5,0,4703,5307,4563.2,5693.5,4941.8,5580.3,0,5093.7
4986.9,0,5088.2,4811.6,0,0,4757.1,0,0,5188.1,0,0,4577.1,5689.9,5104.1,4801.9,4833.4,0,0,4915.4,0,4706.9,5266,4975.5,4810.3,5323.9,0,4959.9,5037.1,0,4876.6,0,5686,5096.2,5007.5,4647,4834.5,5863.8,4707.5,5461.6,5451.9,6166.7,4961.5,0,4846.5,0,0,5128.9,4421.9,4911.2,0,4656.6,5151.1,4689.2,5670.4,4811.4,5387.9,0,5011
4874.5,0,4922.3,4881.4,0,0,4562.4,0,0,5183.6,0,0,4689.2,5442.1,4985.8,4806.6,4687.8,0,0,4729.3,0,4708.9,5127.4,4945.1,4802.7,5399.3,0,5144.6,5142.7,0,4874.7,0,5590.5,5122.1,4734.2,5143.2,4797.4,5844.8,4551.1,5213.2,5285.4,6044.9,4988.8,0,4826.3,0,0,5169.2,4271.1,4967.2,0,4637.4,4955,4668.1,5526.7,4936.8,5339.5,0,4940.5
4954.8,0,4909.3,4749.7,0,0,4471.1,0,0,5128.3,0,0,4576.9,5366.6,4872.8,4785.3,4723.7,0,0,4713.1,0,4615.7,5201.8,4647.3,4669.4,5183.9,0,4820.7,5010.2,0,4871.8,0,5408.6,5199,4846.4,4641.6,4798.6,5836.6,4602.4,5185.3,5207.1,5865.2,4856,0,4813.5,0,0,5065.2,4280.6,4784.2,0,4609.5,4859.5,4597.9,5557.2,4871,5407,0,4731.8
4937,4505.4,4853.6,4841.4,0,0,4502.1,0,0,5061.7,0,0,4522.8,5341.3,4864.4,4773.7,0,0,0,4792.7,0,4689.9,5050.1,4775.7,4713.5,5252.6,0,4813.3,4956.7,0,4811.7,0,5417.6,5189.7,4744.4,4799.7,4914.9,5654.8,4746.4,5295.4,5242.4,6065.8,4872.9,0,4940.2,0,0,5002.7,4354.8,4706.3,0,4456,5007.9,4704.6,5420.3,4655.8,5258.5,0,4928.3
0,0,4842.6,4841,0,0,4423.6,0,0,4947.9,0,0,4532.4,5530.6,4901.5,4566.1,0,0,0,4837.3,0,4790.1,5116.3,4767.6,4668.6,5067.5,0,4921,4992.3,0,4728.8,0,5174.8,5016.6,4867.9,4805.3,4815.9,5527.8,4615.4,5160.2,5332.6,5886.3,4901.8,0,4859.3,0,0,5041.8,4213.3,4635.5,0,4447.8,4907.2,4660.8,5353.6,4704.4,5207.8,0,4787.2
4909.2,0,4977.9,4836.1,0,0,4479.9,0,0,4968,0,0,4488.2,5310.1,4928.1,4826.2,0,0,0,4693.9,0,4642.5,4894.1,4763.5,4740.5,5146,0,5001.8,5040.4,0,4862.1,0,5197,4979.7,4723.2,4614,4751.9,5553,4582.5,5241.7,5330.7,5956.5,4864.4,0,4773.9,0,0,5001.6,4356.2,4848,0,4503.6,4833.8,4524.7,5336.9,4647.7,5162.8,0,4841.2
4803.9,4387.5,4951.9,4707.9,0,0,4471.2,0,0,4956.2,0,0,4569.5,5319.4,4837.3,4650.1,0,0,0,4692.3,0,4548.8,4976.8,4641.4,4590.4,5138.1,0,4852.4,4948.6,0,4674.1,0,5282.3,4925.6,4851,4676.8,4580.2,5594,4440.8,5062.1,5175.4,5944.4,4768.3,0,4607.4,0,0,5068.6,4266,4739.6,0,4465.1,4759.2,4702.5,5401.6,4701.2,5210.9,0,4735.2
0,4441.4,4851.8,4708.1,0,0,4467.7,0,0,4946.8,0,0,4464.8,5330.4,4886,4554.6,4628.5,0,0,4774,0,4652.4,4840,4657.9,4607.2,5285.8,0,4883.6,5016,0,4824,0,5325.9,5035.6,4726.7,4652.5,4564.6,5677.3,4583.7,5127.1,5183.3,6009,4773.9,0,4706.3,0,0,5086.9,4372.2,4695.1,0,4480.7,4822.2,4512.1,5302.7,4644.7,5150.8,0,4665.1
0,4305.1,4731.4,4728.4,0,0,4273.3,0,0,4871.2,0,0,4507.1,5261.3,4798.8,4558.6,4685.1,0,0,4642.8,0,4551.8,4907.6,4761.6,4652.5,5018.9,0,4842,5011.1,0,4753.8,0,5274.5,4779.2,4726.7,4510.6,4727.4,5643.5,4673.7,5065.6,5075.2,5928.9,4720.1,0,4750,0,0,5019.9,4153.7,4850.4,0,4423,4902.6,4512.2,5273.8,4476.2,4950.4,0,4639.2
0,0,4954.6,4585.5,0,0,4386.8,0,0,4992.1,0,0,4462.4,5314.9,4693.1,4688,0,0,0,4742.2,0,4653.3,4959.2,4708.3,4636.4,5198.1,0,4960.8,5070.3,0,4720.3,0,5229.6,4886.4,4683.1,4540.1,4611.5,5554.4,4435.5,5011.5,5040.7,5826.1,4638.3,0,4677.2,0,0,4946,4340.7,4764.2,0,4503.9,4845.9,4535.6,5313.6,4669.3,5148,0,4675.8
0,0,4866.1,4720.4,0,0,4557.2,0,0,4797.5,0,0,4423.8,5116.3,4631.6,4542.2,0,0,0,4710.9,0,4591.9,4901,4797.8,4635,5203.1,0,4864.7,4977.7,0,4786.3,0,5136.9,4688.5,4527.9,4564.8,4651.2,5560.9,4548.1,5030.3,5246.7,5868,4837.8,0,4731.2,0,0,5080.4,4206.3,4707.3,0,4393,4818.8,4477.2,5283.8,4672.2,4991.3,0,4618.3
0,0,4709,4641.7,0,0,4605.2,0,0,4861.9,0,0,4413.7,5219.4,4617,4518.1,0,0,0,4572,0,4700.8,4896.7,4675.1,4819.3,5119.6,0,4935.4,5054.8,0,4717.4,0,5028.4,4862.6,4610.2,4541.6,4707.7,5506.4,4535.5,5039.7,5344.5,5578.4,4759.4,0,4677.8,0,0,4998.4,4259.6,4785.1,0,4484.4,4853.1,4502,5176.7,4599.5,5087.8,0,4571.6
0,0,4844.7,4699.5,0,0,4617.1,0,0,4923.8,0,0,4572.8,5159,4693.4,4636.4,4677.3,0,0,4821.3,0,4765.4,5071.5,4744,4777.5,5200,0,4855.3,5129.6,0,4869.5,0,5247.6,4812.2,4636,4544.7,4651.4,5423,4507.5,5268.5,5262.7,5777.4,4853.1,0,4826.9,0,0,5144.1,4339.2,4757.2,0,4585.7,4875.8,4595.9,5256.9,4730.1,5083.4,0,4862.3
0,4464.3,4806.2,4574.2,0,0,4719,0,0,5017.9,0,0,4448.7,5048.9,4637.2,4514.2,4762.7,0,0,4642.3,0,4703.4,5021,4778.8,4724.5,5208.1,0,5074.8,5063.7,0,4941.9,0,5022.8,5044.4,4664.1,4630.2,4719.7,5563.7,4613.6,5128.2,5225.5,5518.1,4735,0,4855.2,0,0,5145.5,4273.3,4763.4,0,4507.5,4916.6,4730.5,5259.5,4532.6,5214.7,0,4666.9
0,0,4835.9,4673.5,0,0,4641.8,0,0,4856.5,0,0,4434.1,5198,4796.4,4549.7,4608.9,0,0,4843.7,0,4767.5,5073.9,4718,4764.3,5103.7,0,4960,5122.2,0,4678.2,0,5024.1,4933.2,4541.6,4666.3,4620.4,5702,4646.7,5137.4,5176.4,5442.5,4765.7,0,4761.3,0,0,5103.4,4301.3,4816.3,0,4578.4,4801,4654.9,5359.8,4623,5146.2,0,4767.7
4916.3,4296.2,4785.4,4634.5,0,0,4605,0,0,4896.3,0,0,4508.4,5302.3,4835.5,4660.6,0,0,0,4655.5,0,4770.6,4976.3,4822.4,4632.2,5237.3,0,5016.2,5016.6,0,4822.1,0,5191.3,4933,4713.4,4546.1,4569.7,5480,4811,5274.1,5200.3,5599.9,4765.4,0,4894.3,0,0,5032.8,4231.7,4702.6,0,4544.1,4860.1,4733.9,5279.6,4717.6,5309.3,0,4690.9
0,4270.7,4722.7,4681.3,0,0,4693.1,0,0,5015.5,0,0,4525.8,5257.5,4658.8,4675.6,4644.8,0,0,4789,0,4716,5101.8,4707.6,4489,5238.9,0,4957.3,4989.3,0,4769.7,0,5203.7,4802.8,4731.8,4677.7,4731.2,5467.8,4537.4,5035.2,5204.2,5516.6,4741.3,0,4750.1,0,0,5058.1,4321.8,4837.5,0,4519.4,4787.6,4664.9,5180.7,4578,5319.6,0,4747.2
0,4185.3,4748.3,4653.8,0,0,4665.5,0,0,4952.9,0,5328.1,4502.2,5099.4,4676.8,4564.4,4651.2,0,0,4679.7,0,4757.1,4879.3,4812.2,4573.2,5287.1,0,5049.8,5108.6,0,4939.9,0,5268.8,4845.2,4630.8,4540.2,4592.5,5363.2,4635,5144.7,5193.1,5562.2,4647.4,0,4716.6,4274.1,0,5017.7,4271.3,4630,0,4426.7,4865,4750.1,5442.4,4516.3,5364.5,0,4774.2
0,0,4719.2,4622.8,0,0,4542,0,0,4858.1,0,5193.8,4396,5131.3,4550.8,4584,4484.2,0,0,4710.5,0,4567.8,5017.4,4744.9,4536,5005.2,0,4838.3,5012.4,0,4760,0,4995.5,4673.8,4631.8,4514.8,4572,5344.8,4467.8,5117.8,5028.4,5245.2,4574.9,0,4706.8,4091.9,0,5026.5,4157.1,4712.2,0,4437.4,4835.6,4606.4,5193,4603.2,5301.4,0,4600.9
0,4157.1,4591.1,4476.7,0,0,4469.4,0,0,4709.4,0,5451.4,4369.6,4982.9,4597,4353,4631.8,0,0,4689.2,0,4452.9,5015.9,4652.5,4467.1,4979.1,0,4951.9,5049.5,0,4523.6,0,4836.8,4647.6,4416.2,4622.6,4423.5,5395.2,4431.1,4914.2,4917,5225.2,4551,0,4571.3,4187.3,0,4892.4,4192.7,4635.2,0,4370.7,4573.5,4489,5175.9,4340.9,5192.8,0,4538.5
0,4130.3,4551.6,4435,0,0,4522.4,0,0,4874.3,0,5299,4233.8,4894.3,4617.6,4456.9,0,0,0,4396.4,0,4634.8,4812.9,4626.1,4533.5,4874.9,0,4844.3,4965.2,0,4598.4,0,4946.4,4631.4,4468.9,4452.1,4548.5,5275,4229.8,4990.8,4943.8,5116.5,4481.6,0,4543.9,4139,0,4921.4,4226.1,4608.6,0,4297.3,4613.7,4437.6,5056,4315.1,5478,0,4420.9
4636.5,0,4523.8,4374.5,0,0,4628.8,0,0,4697,0,5293.5,4305.6,4955.8,4489.6,4450.3,4610.3,0,0,4553.6,0,4596.1,5049.5,4515.1,4424.5,5011.1,0,4911.8,4825.7,0,4721.1,0,4931.3,4461.7,4383.3,4451.8,4478.7,5451.1,4257.2,5106.7,4909.2,5156.7,4458.5,0,4550.7,4153.2,0,4875.5,4163.9,4598.5,0,4255,4520.3,4396.9,5063,4484,5351.7,0,4451.8
0,4197.2,4606.9,4529,0,0,4545.1,0,0,4770.2,0,5412.4,4268.1,5097.3,4535.1,4542.9,0,0,0,4430.3,0,4543.7,4917.2,4619.6,4510.1,4977.9,0,4937.5,4886.5,0,4611,0,4908.7,4614.1,4362.2,4519.5,4415.6,5323.9,4435.9,5073,4859.7,5044.5,4510.2,0,4567.1,4124.1,0,4933.5,4124.1,4687.8,0,4399.8,4642.2,4519.3,5114.2,4485.1,5523.5,0,4480.6
0,0,4536.5,4478.7,0,0,4542.4,0,0,4927,0,5321.6,4394.2,5042.8,4585.6,4577.9,4556.3,0,0,4708.1,0,4629.2,4872.5,4584.9,4471.7,4958.7,0,4835.2,4872.9,0,4702.4,0,4966.5,4544.2,4493.1,4442.1,4568.1,5419.7,4436.9,5194.2,4868.5,4955.2,4563.9,0,4579.3,4118.4,0,5063.7,4257.6,4645.8,0,4367.7,4637.4,4586.4,5131.2,4616.4,5460.8,4358.4,4556.8
0,4090.7,4546.2,4373.9,0,0,4540.8,0,0,4794.7,0,5419.1,4485.8,5178.4,4608.7,4528.6,4540.6,0,0,4550.9,0,4818.2,4933,4600.1,4591.7,5001.9,0,4773.8,4939.9,0,4696.8,0,5071.8,4637.9,4407.6,4627,4469.4,5374.5,4413.2,5081.7,4927.8,5135.2,4584.1,0,4689.6,4179.7,0,5123.1,4151.7,4536.9,0,4424.5,4786.4,4463.4,5142.2,4658,5403.5,4301.1,4533.4
4657.8,4107.8,4570.5,4477.3,0,0,4304.2,0,4974.2,4831.6,0,5526.7,4345.2,5063.6,4571.9,4438.6,4466.7,0,0,4507,0,4678.8,4939.1,4646.3,4482.3,4876.3,0,4847,4792.7,0,4718.5,0,5011.5,4675.7,4370.8,4472.9,4449.3,5547.5,4261.8,5154.2,4867.2,4968.1,4542.4,4116.1,4630.2,4178.7,0,5036.5,4248.4,4612.2,4317.6,4407.8,4597,4549.4,5091.5,4595.1,5637.1,4407.2,4549.5
0,4179.5,4593.3,4399,0,0,4573,0,5222.7,4810.5,0,5526.1,4385,5006.3,4628.2,4530.7,0,0,0,4643.3,0,4850.8,4992.5,4648.7,4451.1,4947.7,0,4822.7,4957.4,0,4752.7,0,5013.8,4727.6,4372.6,4482,4507.8,5499.6,4427.3,5053.2,4839.5,5071.2,4559.1,4347.6,4594.9,4167.7,0,5091.1,4169.2,4720,4381.1,4263.2,4624.9,4620.3,5154.3,4495.2,5468.1,4328.3,4492.9
0,4135.4,4572.4,4422.4,0,0,4464.2,0,5020.4,4764.6,0,5611.6,4424.1,4909.7,4515.9,4582.1,4487.2,0,0,4566.1,0,4779.1,4861,4718.6,4430.7,4973.7,0,4751.5,4878.3,0,4650.8,0,4946.4,4765.5,4371.5,4472.1,4366,5362.2,4284.3,5006.5,4844.2,5015.7,4461.5,4066.4,4523,4174.7,0,5022.4,4105.7,4581.1,4263.8,4542.2,4629.1,4591.8,5044.4,4601.3,5380.8,4269.5,4426
0,4253.7,4558.8,4383.2,0,0,4554.2,0,4972.2,4845.5,0,5604.6,4323.9,4911.8,4533.6,4507.1,0,0,0,4574.6,0,4671.7,4925.4,4602.8,4482.7,4950.4,0,4877.9,4884.6,0,4771.7,0,4859,4678.1,4460.5,4369.8,4412.4,5319.6,4216.9,5171.5,4786.3,5041.3,4535,4319.8,4538.9,4281.6,0,4964.8,4286.2,4626.8,4330.1,4410,4624.8,4547.9,5113.9,4524.1,5650.8,4471.5,4415.5
0,4070.8,4466.3,4463.3,0,0,4331.7,0,5115,4761.8,0,5330.3,4283.4,4983.8,4406.6,4612.8,0,0,0,4446,0,4584.6,4939.6,4589,4418.1,4798.1,0,4767.4,4901.5,0,4601.8,0,4661.8,4580.3,4319.1,4403.4,4509.6,5308.2,4266.5,5038.3,4875.5,4899,4543.3,4157.5,4432.2,4105.7,0,5142.8,4299.9,4499.7,4282.8,4373.5,4437.4,4482.2,5109.2,4486.5,5719.6,4277.5,4232.7
4549,0,4498.5,4388.6,0,0,4279.3,0,4921.4,4704.5,0,5293.1,4290.3,4748.5,4473.1,4581.2,4561.2,0,0,4596.7,0,4692.9,4867.3,4617,4380.5,4748,0,4790.4,4803.8,0,4519.2,0,4790.4,4575.7,4369,4354.3,4321.8,5207.1,4256.5,4944.2,4786.6,4788,4525.9,4154.1,4481.3,4139.1,0,5038.1,4141.8,4477.6,4215.3,4275.7,4483.8,4458.6,4986.7,4452.2,5512.1,4308.3,4334.3
0,3940.9,4509.6,4339.6,0,0,4339.3,0,4907.8,4621.7,0,5408,4276.8,4872.7,4481.3,4366.5,4878.6,0,0,4756.7,0,4517.2,4811.8,4604.4,4460.1,4745.8,0,4769.3,4852.7,0,4687.7,0,4892,4672.6,4351.9,4408.1,4501.2,5233.1,4309.8,4996,4751,4864.8,4568.4,4183.5,4461.4,4237.2,0,5011.6,4300.6,4561.9,4281.6,4239.7,4343.6,4475.4,5158.2,4440.8,5826.1,4386.8,4240.3
