12127,0,11818,11823,12669,11142,0,12945,12143,10112,0,12118,10751,10798,11240,11462,13018,10323,0,11445,12924,0,13188,10361,12747,10419,12056,11162,12216,12103,11976,12548,10026,13016,12952,10347,0,12316,10908,13421,13144,0,13330,0,0,0,11572,0
12318,0,11796,11609,12207,10615,0,12228,11511,9916.7,0,11531,10319,10709,11242,11424,12654,9810.2,0,11190,12298,0,13175,10339,12224,10088,11579,11335,11803,11901,11765,12174,9938.8,12841,12372,10042,0,12303,10369,12951,13078,0,12694,0,0,0,11220,0
13336,0,13367,12674,13693,12967,0,13616,13194,12792,0,12739,11892,12830,12811,12940,13578,12148,0,12350,13316,0,13827,12293,13763,12300,12490,13052,13167,13230,13271,13833,11561,13226,13769,12244,0,12839,11924,13711,13682,0,13695,0,0,0,13204,0
12748,0,12457,12461,13217,13061,0,13117,12975,12617,0,12957,11205,12445,12342,12839,13257,12472,0,12241,12951,0,13390,11901,13400,12254,12426,12828,12807,12533,13110,13264,10925,13767,12702,12170,0,12866,12011,12024,13062,0,13329,0,0,0,12919,0
12910,0,12478,12115,12973,12285,0,12602,12591,12520,0,12599,11317,12613,12389,12621,12932,11875,0,11978,12652,0,13333,11776,12915,11842,12856,12760,12599,12604,12912,13119,10908,13438,12427,12171,0,12512,12492,12121,12740,0,13413,0,0,0,12910,0
12688,0,12645,12212,13113,12782,0,12626,12360,12306,0,12621,11209,12080,12198,12271,12496,11961,0,11534,12830,0,12797,11793,12794,11764,12636,12340,12440,12105,12920,12909,10787,13373,12251,11574,0,12166,11602,11768,12812,0,13043,0,0,0,12703,0
12740,0,12460,12582,12752,11976,0,12318,12484,12272,0,11921,11086,12235,12793,12495,12565,11713,0,12124,12703,0,13173,11905,12993,12223,12658,12726,12781,12271,12883,12857,10814,13174,12093,11689,0,12505,11314,11802,12860,0,13277,0,0,0,12333,0
12418,0,12237,12504,13032,11971,0,12482,12097,12444,0,11905,11398,11904,12055,12151,12609,11197,0,11965,12383,0,12402,11214,12719,11603,12364,12231,12326,11978,12506,12586,10937,13703,12065,12160,0,12187,11412,11916,12602,0,13168,0,0,0,12441,0
12284,0,12094,11951,12566,12110,0,12347,12027,11907,0,11974,11155,12007,12456,12217,12226,11265,0,11733,12311,0,12439,11297,12875,11307,12356,11975,11787,11917,12679,12669,10767,13013,11957,11115,0,12054,10964,11313,12105,0,13041,0,0,0,12361,0
11681,0,12240,11799,12763,11505,0,12379,12124,11132,0,11754,11237,12137,11810,11913,12324,11209,0,11703,12003,0,12552,11381,12576,11601,12287,12424,11784,11806,12575,12570,11315,12880,11944,11247,0,11830,11621,11663,12211,0,12516,0,0,0,12323,0
11881,0,12158,12485,12402,11988,0,12402,11880,11367,0,11873,10521,12191,11561,11895,12084,11157,0,11557,12081,0,12389,11155,12253,11834,12061,11792,11545,11590,12670,12316,11410,12796,11891,11291,0,11621,10764,11382,12516,0,12652,0,0,0,12142,0
11653,0,11676,11496,12607,11774,0,12115,11816,11551,0,11327,11121,11700,11827,11903,12085,11238,0,11293,11919,0,12609,10981,12188,12019,11839,11814,11186,11459,12018,12247,10588,12601,11850,11528,0,11591,11100,11160,12126,9987.5,12612,0,0,0,11543,0
11567,0,11678,11146,12415,11649,0,11990,11649,11338,0,11509,10334,11639,11289,11689,11677,10579,0,11365,11589,0,12132,11435,11822,11272,11672,11839,11150,11443,12096,12126,10734,12386,11801,10960,0,11869,11085,11478,12280,10043,12185,0,0,0,11900,0
11447,0,11365,11579,12253,11673,0,12073,11441,11128,0,11440,10855,11500,11453,11336,12122,11031,0,10926,11473,0,12037,10800,11586,10763,11775,11797,11377,11292,11550,11906,10732,12456,11573,10726,0,11730,10795,11468,11866,10470,12427,0,0,0,11658,0
11270,0,11479,10871,12357,11051,0,12003,11259,11192,0,11566,11145,11325,11390,11657,11809,10964,0,10950,11841,0,11978,11266,11549,11301,11468,10967,11146,10906,11931,11852,10730,12125,11756,10592,0,11447,10197,11453,12050,9861,12057,0,0,0,11818,0
11066,0,11040,11135,12120,11313,0,11670,11114,10466,0,11140,11350,10890,11233,11668,11384,10634,0,10909,11381,0,11741,10485,11723,11714,11403,11149,11049,11058,11192,11809,10776,12186,11882,10916,0,11566,10335,11257,11817,9701.4,12293,0,0,0,11509,0
11010,0,10923,11632,12301,11355,0,11613,11148,10615,0,11076,11329,10979,11437,11248,11485,10308,0,10948,11844,0,11749,10682,11642,10848,11630,11551,11025,10622,11668,11910,10684,12220,11802,10533,0,11501,10589,11294,12112,9622,12394,0,0,0,11597,0
10486,0,10898,11121,11557,10838,0,11147,10930,10701,0,10988,10405,10976,11104,11023,11547,10580,0,10796,11182,0,11606,10724,11266,11298,11398,11050,10709,10610,11196,11578,10426,12046,11553,10305,0,11076,10555,11179,11894,9677.8,11367,0,0,0,11541,0
10684,0,10888,11245,11339,11192,0,11426,10688,10231,0,10978,10605,10655,10679,11150,11547,10051,0,10954,11245,0,11698,10429,11497,10293,11561,11192,10901,10937,10942,11544,10574,11700,11692,10161,0,10875,10216,10711,11712,9731.6,11649,0,0,0,11098,0
10242,0,10779,10950,11712,11493,0,11612,10677,10687,0,10719,10490,10475,10999,11038,11472,10317,0,10544,10946,0,11274,10431,11268,10667,10962,10948,10641,10462,10663,11344,10132,11619,11421,10009,0,10826,10237,11004,11795,9723.5,11934,0,0,0,11072,0
10573,0,11172,10791,11365,11300,0,11351,10830,10932,0,10703,10681,10959,10684,11080,11320,9780.5,0,10439,11051,0,11260,10143,11108,10709,11252,11137,10456,10452,10814,11306,9985.5,11754,11639,10442,0,11068,10494,10955,11612,9527.4,11984,0,0,0,11023,0
10195,0,10383,10752,11446,10226,0,11147,10931,11128,0,10668,10341,10336,10594,10993,11509,9673.4,0,10278,10903,0,11386,9914.6,10910,10615,10978,10360,10242,10345,10491,11085,10138,11078,11378,9947,0,10613,10228,10228,11171,9375.8,11331,0,0,0,11192,0
10016,0,10280,10445,11465,10534,0,11476,11078,10597,0,10575,10434,10316,10539,10725,11441,9937.6,0,10235,10712,0,11417,9868.6,10680,10096,10986,10468,10319,10312,10953,11112,9846.2,11112,11130,10705,0,10806,10621,10265,11510,9746.4,11327,0,0,0,11216,0
10202,0,10385,10098,11118,10238,0,10750,10567,10728,0,10593,10010,10281,10518,10725,11425,9809.8,0,10730,10723,0,11236,10334,10753,10162,10778,10429,10197,10555,10676,11194,10297,11037,11090,10126,0,10618,10286,10559,11270,9885.7,11847,0,0,0,10770,0
10161,0,10478,10495,10776,10502,0,10992,10564,9896.7,0,10506,10210,9980.2,10644,10725,11157,9884.5,0,10492,10816,0,10918,9897,10538,10521,10544,10686,10082,10238,10624,10954,10124,10954,11081,9787.3,0,10574,10248,10743,11087,9573.1,11193,0,0,0,11228,0
10027,0,10463,10129,10758,10643,0,10836,10104,10158,0,10429,9951.9,10144,10797,10842,11194,10047,0,10326,10667,0,10803,9771.7,10488,10561,10704,10287,9871.6,10187,10509,10947,10188,10946,10958,10055,0,10428,10196,10956,11232,9379.7,11151,0,0,0,10521,0
10086,0,10174,10184,10295,10859,0,10637,10128,10047,0,10211,9910.2,10472,10319,10548,10843,9949.1,0,10238,10356,0,10895,9905.9,10531,10094,10317,10374,9841.9,10070,10537,10815,9424.9,11077,10746,9530.1,0,10013,10198,10978,11148,9429.2,11103,0,0,0,10704,0
9636.9,0,9980,10261,10578,10358,0,10744,10229,9796.8,0,10187,9893.9,10395,10667,10735,10428,9404.3,0,10043,10564,0,10636,9888,10610,9828.2,10556,9975.8,9994.5,9990.8,10380,10826,9087.8,11331,10617,9851.9,0,10373,10091,10842,11054,9545.7,11204,0,0,0,10556,0
10096,0,10101,10319,10939,10383,0,10682,9695.3,9491.4,0,9973.4,9831.7,9835.8,10042,10635,10823,9431.1,0,10094,10290,0,10660,10180,10588,9794.6,10619,10024,9881,10151,10560,10771,9782.2,10740,10730,9641.6,0,10177,9924.1,10248,10668,9331.1,10767,0,0,0,10535,0
9427.2,0,10033,10593,10990,9806.7,0,11084,10077,9779.7,0,10126,9908.7,10020,10442,10540,10382,10602,0,9993.7,10171,0,10763,9463.1,10279,10298,10660,10463,9696.8,10169,10572,10700,8900.9,10545,10752,9694.3,0,10386,9931.7,10527,10990,9133.2,11038,0,0,0,10433,0
9720.8,0,9790.7,9800.7,10658,9920.9,0,10557,10203,9677.6,0,9904.9,9602.1,9907.6,10156,10145,11150,9891.1,0,9998.2,10089,0,10709,9269.3,10607,9687.3,10569,9723.4,9740,9811.4,10322,10678,9461.6,10595,10658,9633.5,0,10159,9908.4,10135,10835,9231.7,10459,0,0,0,9994.4,0
9664.3,0,9837.9,9547.3,10417,9817.3,0,10469,9608.4,10325,0,9858.9,9534.9,9797,10325,10319,10639,9717.3,0,9902.8,9984.6,0,10535,9558.2,10217,10214,10681,9784.7,9694.4,9840.1,10628,10626,9555.6,10354,10925,9481.5,0,10026,9668.4,10174,10683,9214.8,10833,0,0,0,9768.5,0
9455.6,0,9996.8,9970.8,10722,9917,0,10784,9616.8,9555,0,9878.1,9052.3,9962.1,9883.4,10640,10821,10378,0,9522.1,10170,0,10491,9499.5,10334,10375,10466,9291.7,9617.3,10231,10566,10409,9198.1,10362,10616,9548.1,0,10096,9574.8,9730.1,10900,9329.9,10803,0,0,0,10072,0
9758.4,0,9960.2,9932.3,10215,9676.4,0,10596,9634.3,9578.9,0,9886.7,9040.2,10015,9754.7,10183,10231,9763.8,0,9542,9833.1,0,10475,9057,10117,10198,10102,9583.7,9827,9861,10633,10445,9306.1,10414,10615,9451.7,0,10041,9417.4,9890,10538,9075,10500,0,0,0,10165,0
9788.7,0,9680.9,10215,9925.4,10059,0,10142,9790.4,9676.3,0,9810.5,8942.2,10135,10150,10043,10689,10221,0,9403.6,9952.7,0,10078,9355.8,10100,10279,9954.5,9497.8,9474.8,9915.6,10393,10328,9494.1,10457,10887,9596,0,9972.1,9466.9,9901.7,10537,9175.9,10595,0,0,0,10084,0
9756.8,0,9606.1,9780.9,10158,9817.5,0,10531,9468.3,9379.6,0,9882.1,9330.9,9739.1,9878,10075,10579,9767.7,0,9661.4,9995.6,0,10276,9333.7,9952.6,10259,9880.3,9458.9,9534.8,10239,10725,10275,8969.1,9964.8,10830,9471.5,0,10028,9410,9954.6,10455,8973.1,10193,0,0,0,9976.8,0
9525.4,0,9639.4,9878,10074,10235,0,9304.2,9361.8,9385.2,0,9645.6,9324.1,9765,9891.1,10023,10061,9393.1,0,9499,10048,0,10062,9108.4,10093,9961.5,10044,9452.6,9758.7,9905.2,10425,10071,8954.1,10442,10416,9415,0,9901.3,9139,9954,10437,8723.6,10154,0,0,0,9647.4,0
9537.1,0,9338.1,9426.7,9814.1,9330.4,0,9682.2,9540.2,9876,0,9783.1,9266.8,9556.7,9501.8,10136,10468,9515.9,0,9797.4,9948.6,0,10151,9431,9788.8,10238,9789.6,9467.4,9509.7,9584.3,10479,10099,8797.8,10265,10406,9403.3,0,9735.2,9274.5,10142,10324,8784.7,10094,0,0,0,9706.9,0
10175,0,9331.4,9285.7,9548.7,9009.1,0,9262.5,9408.6,9557.6,0,9498.7,9127.9,9510.4,9640.5,9976.8,10362,9122.1,0,9759.8,9784.1,0,10024,9189.4,10026,9956.4,9702.4,9343.1,9492.4,9734.6,10152,10026,9197.7,9860.1,10288,9222.6,0,9725.6,8992.2,9613.6,10079,8590.7,9902.8,0,0,0,9654.2,0
9784.6,0,9332.3,9591.3,9998.3,9922.9,0,9353,9377.3,9031.5,0,9445.3,9130.7,9207.8,9502.7,9701.6,10017,9395.3,0,9973.7,9730.4,0,10069,9088,10022,9810.1,10081,9131,9261.9,9464.3,10147,10091,8610.3,9912.6,10229,9012.9,0,9575.1,8938.1,10322,10279,8487,10114,0,0,0,9532,0
9989,0,9503.6,9452.7,9911.4,9408.4,0,9605.7,9958.9,9599.3,0,9394.1,8943.9,9205.5,9443.8,9700.3,10265,8986.7,0,9638.3,9608,0,10079,8728,9872,9937.1,9658.4,9262.2,9237.8,9404.3,10256,9955.5,8751,10103,10145,9269.8,0,9479.9,8615.6,9782.8,10409,8808.4,10011,0,0,0,9640.2,0
9598.6,0,9288.5,9509.2,9655.1,9456.4,0,9668.2,9633.2,9283.8,0,9264,9030.1,9176.7,9252.4,9779.4,9586.5,9168.4,0,9866.8,9312.8,0,9750.4,9257.1,9809.8,9523.5,9565.1,9343.1,9229,9910.6,10167,9883.4,9114.7,9940.2,10082,9204.1,0,9517.2,8917.3,9622,9920.1,8296.6,9553.5,0,0,0,9631.9,0
8111.1,0,7907.5,7815.5,8116.8,7917.9,0,7901.3,7649.9,7204.4,0,7547,7324.3,7858.2,7331.4,7945.1,8116.2,7828.5,0,7655.2,8181.6,0,8152.8,7334.9,7973.7,7778.6,7917,7496.4,7888.3,7934.9,8094.9,8192,7400.8,8072.9,8039.3,7848.7,0,7578.9,6791.7,7427.5,8015.8,7137.3,7773.5,0,0,0,7619,0
7176.9,0,6938.4,6627.1,7078.8,6643,0,7093.8,7004.1,6478.1,0,6901.5,6251.3,6848.5,6701.6,6992.2,7397.1,6843.1,0,6768,7347.5,7098.1,7415.4,6789,7351.6,6915.5,6628.4,7239,6863.1,7060.1,7393.2,7515.2,6192.3,7450.4,7302.1,6170.5,0,7417.4,6075.9,6774.7,7235.2,6273.5,7188.4,0,0,0,6647.1,0
7115.6,0,6907.9,6693,6778.2,6595.5,0,7058,6939.2,6390.9,0,6781.1,6234.3,6818.6,6723.5,6805.2,7317.9,6744.2,0,6728.7,7246.9,6886.5,7187.5,6742.2,7265.7,6724.5,6584.3,6992.3,7145.5,7099.4,7303.5,7322.1,6132.4,7100.3,7256.2,6058.8,0,7159.4,5956.8,6863.1,7299.5,6449.3,7434.8,0,0,0,6478.7,0
7035.9,0,6785,6550.7,6770.6,6554.1,0,6965.3,6822.2,6192.8,0,6610.6,6119.5,6717.9,6535.1,6658.4,7209,6704.3,0,6608.6,6971.8,6901.5,7247.5,6541.3,7090.4,6603.7,6495.3,6905.4,7034.4,7091.8,7165.6,7264,6123.6,7084.5,7154.6,5937.1,0,7090.7,5919.3,7116.4,7185,6354.4,7353.8,0,0,0,6612.9,0
6893.1,0,6707.1,6517.7,6896.9,6444.8,0,7011.3,6803.5,6355.3,0,6714.8,6084,6578,6616.3,6674.6,7215.2,6542.3,0,6530.5,7104.7,6801.1,7176.1,6435.3,7117.2,6574.2,6542.1,6853.1,6868,6970.9,7128.7,7207.2,6083.2,6992,7169.8,6061.5,0,7243.9,5887.8,7017.6,6979.3,6332.6,7185.4,0,0,0,6372.6,0
6794.7,0,6764.9,6668.4,6825.2,6374.7,0,6955.4,6846.6,6201.4,0,6641.3,6181.3,6703.9,6710.6,6630.2,7346.9,6592.5,0,6645.3,6951.6,6769.5,7216,6473.6,6996.3,6620.9,6596.2,6926.7,7058.6,7041.8,7127.6,7235.6,6126.6,7120.9,7160.3,5996.4,6569.4,7037.4,5889.6,6660.3,7026.6,6296.3,7347,0,0,0,6453.6,0
6907.7,0,6809.7,6646.5,6722.8,6554.1,0,7054.3,6891.4,6435.7,0,6785.6,6240.7,6690.9,6594.1,6719.9,7185.5,6678.2,0,6697.7,7049.6,6911.4,7200.6,6564.3,7102.3,6644.1,6613.5,6837.6,7184.4,7074.2,7230.9,7297.6,6171.6,7160.2,7246.6,5975.7,6416.4,7174.8,6086.6,7122.1,7166.4,6321,7158.7,0,0,0,6497.6,0
6877.9,0,6795.2,6681.3,6759.2,6508.8,0,6956.2,6863.8,6360.2,0,6699.4,6195.5,6678.6,6668.9,6651.7,7182.5,6612.8,0,6619.3,7108.9,6799.1,7248.9,6613.1,7119.2,6569.9,6377.7,6872.3,7092.9,7010.6,7168.9,7237.7,6207.4,6893.1,7230.6,5991.3,6517.3,7117.4,5822,6742.2,7087.8,6291.4,7084.3,0,0,0,6548.3,0
6922.1,0,6812.5,6413.4,6855.9,6483,0,6993.1,6740.2,6366.3,0,6656.3,6160.8,6648,6659.4,6551.1,7202.1,6599.3,0,6546.6,6909.5,6787,7128.4,6506.4,7139.7,6640.7,6499.1,6813.1,7093.5,6828.1,7151.7,7263.1,6126,7081.1,7232.9,6005.9,6489.2,7004.3,6040.8,6988.2,7112,6314.4,7134.3,0,0,0,6671.8,0
6775.5,0,6765.5,6406.6,6744.8,6335.4,0,6864.2,6731.2,6229.2,0,6671,6099.4,6684.5,6540.9,6529.8,7146.7,6544,0,6533.7,7074.1,6744.7,7124.8,6450.9,7132.7,6684.3,6384.2,6887.3,6848.7,6951.5,7185.4,7155.6,6263.9,7232.2,7111.2,5984.2,6394.3,7123.7,5881.2,6655.7,6999.8,6334.1,7165,0,0,0,6405,0
6680.4,0,6587.4,6325.4,6615.1,6263.5,0,6710.2,6546.6,6098,0,6602.9,6076.6,6428.4,6524,6441.3,7107.1,6411.5,0,6435.1,6819,0,7019.6,6355.4,6915.3,6384.2,6315.4,6677.4,6825.7,6878,6970.7,7070.4,6076.6,6836.4,6944.7,5783.6,6298.6,6721.3,5772.7,6709,6928.5,6130.1,7006,0,0,0,6460.1,0
6849.5,0,6782.4,6467.7,6657.9,6428.5,0,6812.9,6643.7,6179.3,0,6511.6,6151.8,6592.2,6655.6,6497.1,7091.7,6469.5,0,6411.4,6891.8,6680.7,6895.5,6486.6,6974.9,6494.7,6440.3,6810.3,6868.5,6925.4,7000.8,7138.3,6121.4,6853.9,7023,5971.6,6381.7,6977.8,5772.1,6534.5,6874.5,6193.4,6989.2,0,0,0,6405.6,0
6838.1,0,6781.6,6552.7,6834,6425.3,0,6890.8,6696.8,6365.3,0,6801.6,6240.5,6672.9,6595.3,6503.8,7075.9,6667.5,0,6575.4,6982.3,6740.2,7125.6,6553.2,7140.9,6534.7,6404.7,6888.4,7067.8,6983.7,7052.8,7181.8,6297.7,6881.5,7059.6,6006.4,6402.3,6998.5,5820.5,6917.6,7061,6332.9,7112.6,0,0,0,6299.7,0
