0,0,7519.9,0,6753.6,8133.8,7443.3,12197,7395.5,11606,7956.5,0,0,7641.7,9268,9879.8,6714.8,8862.2,0,0,7257.3,0,6025.9,6512,7089.5,6628.4,8222.4,6262.8,0,0
0,0,7601.2,0,6677,7676.1,7467.2,11931,7171.1,11371,7668.6,0,0,7625.9,8719.1,9636,6551.4,8632.8,0,0,7059.6,0,6057.3,6437.1,6914.2,6447.4,8291.8,6149.9,0,5902.8
0,0,7276.9,0,6474.6,7477.4,7106.5,11673,6960.2,10935,7267.4,0,0,7339.8,8616.6,9075.5,6491.4,8059.2,0,0,6650.1,0,5736.6,6166.3,6413.8,6290.3,7957.6,6066.6,0,5663.1
0,0,7142.1,0,6244.2,7229.5,7079.8,11626,6783,10410,7233.8,0,0,7195.5,8537.8,9037,6267.3,8024.5,0,0,6676.5,0,5631.3,5932,6480.1,6213.4,7875.3,5949.9,0,5448
0,0,8134.4,0,7442.2,7913.7,7889.7,11375,8255.4,10804,8459.8,0,0,8316.4,8958.1,10037,7255.9,9430.1,0,0,7681.3,0,6970.6,7179.8,7790.1,6937.9,9277.3,7167.9,0,6624.7
0,0,8598,0,8186.8,7632.1,8094.1,10790,9020.6,10856,8621.3,0,0,8034.3,8880.3,9774.5,7609.6,9693,0,0,8450.2,0,7527.7,7799.1,8130.1,7367.8,9589.3,8128.8,0,7240.1
0,0,6679.3,0,7082.8,7053,6850.3,9859.7,7488.4,10015,7822.4,0,0,6982.5,8395.5,9055.7,6551.6,8293.6,0,0,7056.6,0,6561.9,6816,6646.8,6522,7480.9,7002.6,0,6592.5
0,0,6608.4,0,6319.3,6911.3,6272.6,10033,7021.3,9576.7,6977.5,0,0,6796,7849.6,8450.9,5953.8,7602.7,0,0,6067.2,0,6397.2,5877.3,6187.6,6053.8,7604.2,5745.6,0,5867.2
0,0,6398.6,0,5766.5,6698.2,6292.8,10014,6373.6,9520.3,6494.7,0,0,6795.5,7787.8,7996.4,5702.6,7358.8,0,0,6014.1,0,5583.1,5655.2,5768.4,5755.7,7443.2,5740.7,0,5404.9
0,0,6268.4,0,5787.7,6404.3,6122.7,9879.7,6233.8,9489.5,6424.6,0,0,6451.5,7735,8010,5553.1,7146.3,0,0,5937.9,0,5235.7,5665.4,5820.2,5824.4,7198.6,5530.7,0,5368.6
0,0,6259.3,0,5755.5,6325.2,6090.8,9622.2,6000,9313.7,6319.3,0,0,6259.2,7566.8,7969.8,5595.1,7094.2,0,0,5753.5,0,5317.3,5371.9,5749.7,5787,7050.3,5561.3,0,5207.1
0,0,6253.3,0,5587.5,6193.4,6024.9,9586.7,5916.8,8764.5,6323.2,0,0,6266.1,7408.6,7812.6,5468,7023.5,0,0,5783.3,0,5193.6,5511.4,5586.7,5673.8,7068.6,5314.1,0,5223.8
0,0,6088,0,5598,6049.5,5869,9203.8,5783.4,8873.5,6022.1,0,0,6237.1,7358.9,7357.3,5390.7,6861.4,0,0,5482.7,0,4992.2,5229.3,5403.4,5462.4,6810.4,5217.5,0,4958.6
0,0,6076.2,0,5426.1,6062.8,5848.1,8954,5643.4,8107.1,6020.8,0,0,6271.4,7210.3,7241.8,5347.2,6558.4,0,0,5541.6,0,4879.6,5131.8,5512.8,5407,6684.4,5106.2,0,4859.4
0,0,7240.9,0,6590.6,6974.7,6870.2,9865.7,7213.9,9309.9,7022,0,6602.3,7109.3,7939.6,8623.8,6476.3,7769.7,0,0,6642.9,0,6048.4,6368.6,6632.9,6238.6,7798.4,6295.8,0,6075.2
0,6406,7472.7,0,6872.8,7192.5,7242.3,9791,7567.1,9433.9,7326,0,6672.9,7296.6,7969.4,9022.5,6879.5,8098,0,0,7095.5,0,6407,6750.1,7046.8,6489.3,7963.1,6956.7,0,6858.3
0,5931.6,6086.4,0,6218.9,5639.2,5907.8,8769.3,6513.5,8596.9,5950.2,0,5442.2,6089.4,6812,7294.7,6123.2,6861.1,0,0,5983.5,0,5367.2,5762.5,5825.2,5455.1,6810.7,5858.4,0,5849.6
0,5100.3,5665.2,0,5224.3,5837.5,5591.3,8191.3,5935.6,8284.5,5719.1,0,5320.3,5765.5,6735.9,7012.6,5194.7,6482,0,0,5531.6,0,5224.4,5203.2,5371,5322.1,6458.2,5488.5,0,5154.9
0,5013,5569.8,0,5103.6,5871.1,5444.7,7909.3,5478.8,8032,5496.8,0,5040.4,5758.6,6583.5,6600.1,4940.7,6100.7,0,0,5120.9,0,4781.4,4860.3,5177.2,5161.2,6193.8,4963,0,4768.6
0,4700.1,5257.4,0,4890.2,5492.5,5282.7,7435.8,5228.3,7323.4,5257.9,0,5154.8,5348.7,6216.2,6434,4785.8,5887.7,0,0,4833.9,0,4728.9,4637.1,4827,4852.4,6147.9,4678.6,0,4684.1
0,4755.2,5404.4,0,4954.4,5483.5,5443.5,7600.7,5121.6,7299.1,5240.9,0,5007.4,5530.2,6486.2,6335.1,4902.4,6028.6,0,0,4901.6,0,4625.5,4814.9,4948,5015.9,6071.8,4685.1,0,4586.7
0,4819.1,5313.9,0,5107.4,5435.6,5466.8,7656.3,5016.8,7253.9,5467.9,0,5014.7,5528.5,6458.8,6365.1,4940.8,6062.4,4648.8,0,5015.1,0,4652.1,4823.7,4973.5,4989.5,6111.3,4652.9,0,4824.7
0,4925.5,5433.5,4814.8,4888.8,5515.6,5504.9,7518.6,5103.6,6903.7,5296.7,0,4907.3,5258.9,6519,6251.7,4786.9,5864.5,4477.3,0,4903.4,0,4614.4,4772.5,5008.8,4900.6,5871.8,4646.3,0,4609
0,4754.8,5201.6,4789.1,4849.8,5340.6,5503.2,7414.9,5047.5,6885.3,5287.4,0,4935.6,5394.6,6210.8,6083.5,4752.3,5751.2,4378.9,0,4893.2,0,4650.2,4760,4938.1,4933,5896.1,4600.2,0,4520.5
0,5649.6,6268.7,5713.9,5814.2,5936.4,6095.6,8139.3,6421.3,8156.3,6108,0,5673.6,6176.7,6876.1,7447.4,5704.7,6732,5455.8,0,5921,0,5610.3,5637.9,5818.1,5662.4,6898.2,5720.9,0,5509.7
6321.3,6158.7,6860.1,5830,6262.1,6543.8,6152.1,8307.1,6755.5,8440.8,6273.2,0,5738.2,6597.8,7050.4,7599.4,6054.4,6925.9,5849.7,5848.3,6327.2,0,5721.1,5878.6,5952.3,5854.3,7511.6,5994.9,0,5866.1
4768.4,5010.5,5645.1,4814.3,5202.4,5443.3,5404.1,7218.1,5753.5,6935.7,5321.3,0,4852.9,5324.9,5817.3,6328,4975.1,6137.5,4897.5,5124.1,5527.8,0,5141.1,4968.2,5091.8,5133.7,6435.6,5082.4,0,5052.6
4624.2,4727.9,4982.2,4667.2,4775.4,5061.8,5142,6871.8,5266.6,6750.6,5113.5,0,4852.6,5080.7,5717.8,6103.7,4496.4,5707.2,5007.4,4903.4,4812,0,4554.1,4789,4789.2,4716.7,5783.4,4730.9,0,4472.9
4433.1,4475,4939.8,4595.2,4786.6,5054.6,5034.6,6968.3,4931.3,6738.3,5041.3,0,4895.6,5180.5,5858.1,6008.7,4502.9,5591.9,4595.8,4684.8,4650.4,4590.8,4492.4,4490.2,4677.7,4823.9,5693.1,4602.7,0,4527.6
4485.5,4454.2,4927.3,4571.3,4734.5,4936.4,5152.9,6748,4768.4,6493.7,4970.8,4555.5,4664.9,5171,5803.1,5801.9,4573.9,5626.9,4621.3,4628.1,4680.7,4470,4469.9,4592.9,4721.6,4678.6,5639.4,4604,0,4414.9
4428.4,4531.6,4914.2,4449.2,4609.3,5127.2,5232.3,6420.2,4756.7,6587.9,4838.2,4465.5,4685,4909.8,6088.4,5649,4432.9,5425.9,4418.5,4643.3,4565.6,4271.7,4458.1,4550.6,4677.6,4603.7,5569.4,4461.4,5075.1,4255
4282.6,4354.3,4848.7,4415.5,4627.2,4860.4,5183.1,6650.3,4642.7,6250.4,4788.4,4388.8,4697.1,5062.7,5769.4,5646.5,4407.2,5231.5,4425.6,4583.8,4580.9,4127.2,4397.7,4408,4708.4,4647.9,5398.9,4418.3,5243.3,4272.9
