5973.1,6149.7,6074.2,6436.2,5204.9,0,5822.7,5836.7,5576.1,6212.3,0,0,0,0,5662,0,5837.5,5969.1,6526.4,6039.8,5934.5,0,7060,0,6279.6,0,6047.6,6088.1,6094.1,0,6666.7,5744.1,5425.6,5202,0,5325.8,0,5260.9,5592.7,5375.4,4990.5,5240.1,6008.6,5782.6,6599.8,5740,6102.2,6102.2,9173.1
5903,6230.7,6009.4,6493.9,5267.6,0,5730.7,5594.4,5278.1,6308.4,0,0,0,0,5581.6,0,5771.8,5694.6,6486.8,6058.1,5799.3,0,6834.1,0,6028.8,0,6179.7,6082.8,6060.4,0,6726.1,5668.2,5484.7,5258.8,0,5330.2,0,5584.4,5585,5295.3,5026.7,5330.8,5605.9,5525.8,6567.4,5727.4,5930.9,5930.9,9398.2
5831,5953.8,5764,6359.7,5153.9,0,5843.3,5649.8,5264.1,6041.1,0,0,0,0,5425.2,0,5810.1,5706.5,6418.7,5848.1,5704.8,0,6711,0,6180.2,0,6002.6,5928.8,5929,0,6566.1,5661.1,5456.9,5048.6,0,5346.6,0,5455.6,5586.2,5367,4987.6,5313,5981.1,5492.5,6386.1,5748.5,5751.2,5751.2,8823.1
5608.6,5996.1,5771.8,6276.7,4988.8,0,5616.2,5495.7,5377.3,6010.3,0,0,0,0,5298.2,0,5875.9,5659.7,6432.4,5752.4,5502,0,6996.9,0,6089.7,0,5680.4,5873.9,5921.7,0,6707.5,5425.3,5171.8,5161.5,0,5248,0,5339.4,5541.8,5326.4,5050.8,5245.7,5539,5463.3,6350.4,5634.5,5638.5,5638.5,8583.8
5906.3,6119.7,5796.7,6200.8,5024.7,0,5558.8,5620.9,5218.6,6141.7,0,0,0,0,5347.9,0,5646.2,5611.3,6085,5796.9,5469.4,0,6688,0,5870.8,0,5647.1,5797.9,5853.8,0,6447.8,5467.7,5396.8,5324.3,0,5204.6,0,5510.4,5563.8,5479.7,5064,5235,5221.8,5306.5,6449.3,5597.9,5669,5669,8568.5
5907.7,5966.7,5642.8,6289.5,5127.2,0,5633.1,5595,5272.3,6205.9,0,0,0,0,5213.3,0,5781.9,5678.8,6338.2,5725.2,5338,0,6644.1,0,5984.1,0,5744.4,5789.5,5932,0,6616.8,5439,5593.3,5356.9,0,5188.3,0,5232.6,5417,5363.8,5032.8,5129.3,5380.3,5530,6572.3,5733.7,5695,5695,8611.3
5662.2,5879.9,5601,6109.5,4895.3,0,5537,5540.5,5070.9,6050,0,0,0,0,5136.7,0,5594.5,5419.8,5980.1,5684.2,5124.3,0,6520.9,0,6177.2,0,5807.5,5713.5,5669,0,6363,5355.2,5384.3,5062.4,0,4954.4,0,5288.8,5325.4,5255.1,4874.8,5060.3,5266.4,5547.5,6379.5,5706.4,5476.4,5476.4,8599.1
5603.8,5752.1,5495.3,5886.6,4868,0,5358.9,5514.1,5067.5,5728.3,0,0,0,0,5214.4,0,5479.5,5552.4,6175.9,5603.5,5201.2,0,6379.2,0,6003.3,0,5672.7,5497.5,5723.2,0,6409,5247.6,5239.6,4997.3,0,4943.5,0,5137,5353.2,5196.7,4941.4,5087.9,5207.4,5221.3,6342.3,5609.7,5439.2,5439.2,8083.1
5644.7,5667.4,5340.6,5882.6,4841.9,0,5348,5455.1,5042.5,5865.5,0,0,0,0,5221.7,0,5504.3,5314,6125.3,5310.5,5022.1,0,6323.2,0,6000.6,0,5963,5510.7,5567.1,0,6178.3,5156,5273.4,5006.9,0,4950.7,0,5094.4,5326.6,5375.6,4889.9,4957.5,5053.2,5281.6,6531.5,5450.1,5455.1,5455.1,7936.7
5505.5,5719.5,5353.6,5880.5,4825.7,0,5445.2,5270.8,4880.5,5706.9,0,0,0,0,5132.4,0,5338.6,5306.8,6185.3,5386.7,5094,0,6557.7,0,5963,0,5632.1,5501.1,5522.1,0,6421.6,5174.4,5221.7,5005.2,0,5027.3,0,5001.7,5180.2,5163.7,4786.4,4973.5,5208.6,5155.5,6206.4,5562.4,5293.4,5293.4,7794.4
5339.5,5595.6,5409.4,5884.5,4882.4,0,5437.9,5204.7,4824.7,5635.8,0,0,0,0,4993.1,0,5369.3,5384.1,6226.7,5320.5,5083.1,0,6195.8,0,5900.8,0,5635.4,5392.4,5607.7,0,6112.8,5079.2,5183.7,4922.4,0,4924.3,0,4876.2,5067,4980.1,4881.1,4846.5,5086.5,5042.9,6229.2,5374,5362.8,5362.8,7496.9
5487.1,5626.8,5272.1,5784.9,4841.8,0,5207.9,5199,4872.9,5809.9,0,0,0,0,4961.9,0,5399.6,5282.4,6025.8,5351.2,4844.4,0,6410,0,5934.9,0,5540.3,5375.4,5549.6,0,6189.1,5039,5132.8,5040.7,0,4989.3,0,4977.5,5220.3,5107.7,4806.8,5008.6,5036.7,5074.9,6242.6,5431.2,5241.9,5241.9,7524.9
5397.2,5534.8,5251.2,5630.9,4971.3,0,5265.4,5038.3,5066,5715.6,0,0,0,0,4801.3,0,5436.3,5254.2,5943.3,5234.4,5029.3,0,6273.3,0,5731.9,0,5498.8,5306.5,5581.6,0,6225.4,5087.2,5090.7,4883.7,0,4782.8,0,4866.8,5198.3,5101.7,4752.7,4732.2,5044.5,5056.7,6000.1,5209.8,5103.6,5103.6,7327.1
5486.5,5794.9,5051,5559.9,4882.5,0,5211.8,5314.7,4806.3,5611.7,0,0,0,0,5092.6,0,5302.6,5340.4,6061.2,5353.1,5038.4,0,6136.8,0,5763,0,5851.4,5432.1,5492.6,0,6087.7,5081.2,5040.9,4885.7,0,4854.2,0,5094.9,5181.5,5109.9,4778.4,4752.9,4952.5,5004.5,6092.3,5235.8,5126,5126,7152.7
5354.6,5626.8,5169.7,5460.5,4638.4,0,5318.8,5222.8,5064,5744.8,0,0,0,0,4949.5,0,5156.3,5116.9,5930.6,5292.6,4960,0,6206.5,0,5711.1,0,5416,5228.1,5425.3,0,6071.8,5043.9,5103.9,4785.2,0,4773.9,0,5052.4,5101.1,5159.3,4701.7,4733.8,4793.6,5103.4,6186.9,5183.6,5159.5,5159.5,7086.2
5193.2,5540.1,5200.4,5462.1,4677.3,0,5048.5,5131.6,4813,5484.7,0,0,0,0,5147.9,0,5118.7,5092.1,5817.8,5199.7,4785.4,0,6066.3,0,5570.4,0,5541.6,5132,5453.5,0,6018.8,4896.4,5111.4,4922.1,0,4789.1,0,4800,5039.4,5000.2,4709.9,4767.3,4775.3,4920.5,5794.5,5238.5,5153.8,5153.8,6951.5
5285.2,5565.3,5101.6,5624.2,4595.4,0,5074.9,5136.5,4963.8,5395.6,0,0,0,0,5050.4,0,4947.5,5136.3,5833.5,5157.7,4778.9,0,6259.7,0,5601.8,0,5664.3,5211.4,5347.2,0,5980.9,4842,4985.1,4830.3,0,4753.9,0,4788.6,5028.9,5116.5,4625.5,4708.1,4762.8,4909.2,5985.4,5168.8,4932.2,4932.2,6938.1
5219.2,5416.2,4952,5414.6,4558.6,0,5052.5,5143.5,4933.3,5420.4,0,0,0,0,4857.3,0,5102.7,5177.3,5780.1,5102.2,4688.9,0,5995.5,0,5472.3,0,5431.6,5140.9,5585.9,0,5872.4,4897,4986.6,4687.1,0,4762.1,0,4827.9,4877.3,4871.8,4608.5,4596,4834.2,4911.6,6025.7,5116.7,5035.7,5035.7,6769.8
5252.2,5440,4869.1,5279.9,4660.9,0,4925.5,5077,4864.9,5468.6,0,0,0,0,4994.2,0,5011.7,5073.3,5720,5078.5,4753,0,6071.9,0,5501.1,0,5527.9,5186.7,5410.9,0,5904.8,4855.9,4881.2,4818.5,0,4605,0,4621.1,4820.4,4925.2,4708.5,4722.9,4723.1,4873.2,5960.9,4987.2,5063.3,5063.3,6783.6
5023.2,5293.3,4889.4,5298.9,4640.4,0,4829.4,5029.5,4812.7,5374.5,0,0,0,0,4862.7,0,4966.2,4996.4,5673.6,4973.8,4873.2,0,6120.7,0,5314.6,0,5532.7,5087.6,5414,0,5518.3,4864.6,4929.3,4640,0,4708.7,0,4755.9,4943.1,4896.8,4659.1,4571.4,4694.3,4767.8,5896.6,5153.9,4936.7,4936.7,6710.3
5228.9,5265.6,4849,5293,4483.1,0,4926.6,5093.9,4769.6,5314,0,0,0,0,4789.8,0,4912.1,4901.7,5635.9,4973.2,4727.4,0,6039.8,0,5465.1,0,5401.1,5032.1,5180.5,0,5688.4,4780.3,4839,4519.4,0,4492.2,0,4567.9,4980,4899.6,4604.5,4541.2,4658.3,4634.2,5868.6,4969.8,5087.5,5087.5,6712.5
5337,5100.7,4809.9,5196.7,4454.4,0,4919.7,5017.1,4769.4,5103.7,0,0,0,0,4679.7,0,4967.5,4857.4,5619.5,4849.1,4692.5,0,6067.3,0,5453.4,0,5289,4916,5230.2,0,5686.9,4667.3,4785.6,4602.9,0,4587.8,0,4846.5,4750.9,4722.2,4519.1,4649.4,4669.4,4560.1,5698.8,4962.9,4872.8,4872.8,6458.6
5499.5,5137.2,4715.8,5130.3,4388.1,0,4742.9,4853.7,4666.5,5156.9,0,0,0,0,4804.6,0,4878.3,4768.8,5580.1,4885.2,4769.5,0,5938.4,0,5224,0,5302.4,4938.5,5280.5,0,5565.1,4495.9,4842.7,4477.9,0,4549.7,0,4571.6,4756.3,4671.8,4544.8,4450.8,4682.2,4783.8,5641.2,4983.7,4749.2,4749.2,6490.3
5494.7,5092,4778,4990.6,4327.5,0,4615.3,4746,4530.8,4899.5,0,0,0,0,4610.8,0,4927,4772.2,5430.3,4767,4561.2,0,5903.2,0,5283,0,5230.4,4813.4,4976.1,0,5470.4,4591.3,4617.2,4345.8,0,4480.7,0,4451,4530.1,4576.1,4455.8,4368.6,4432.4,4474.4,5580,4775.5,4678.4,4678.4,6211.4
5595.1,5037.2,4589.8,5119.7,4304.9,0,4695.1,4965.5,4716.2,5004.8,0,0,0,0,4668.7,0,4798.4,4792.5,5426,4798.2,4665.3,0,5887.8,0,5320.4,0,5234,4757,5113.7,0,5401,4537.6,4815,4347.3,0,4456,0,4466.2,4551.8,4570,4401.5,4386.1,4628.7,4723.3,5519.9,4797.6,4747.4,4747.4,6420
5719.8,5164.7,4702.8,5064.1,4230.8,0,4646.1,4922.8,4633.7,5036.6,0,0,0,0,4700.3,0,4709.8,4833.3,5465.4,4871.5,4798.3,0,5826.3,0,5343,0,5157.6,4888.8,5168.4,0,5491,4449.4,4733.3,4428.3,0,4584.1,0,4463.7,4652.8,4570.4,4480.6,4472.1,4705.9,4621.3,5602.8,4760.1,4756.8,4756.8,6227.1
5487.4,5036,4515.8,4823.8,4351.4,0,4533.3,4760.5,4459.3,5023.3,0,0,0,0,4475.4,0,4884,4692.7,5365.8,4787.4,4503,0,5877.2,0,5080,0,5093.8,4843.9,5038,0,5526.7,4540.9,4661.5,4350.1,0,4456.1,0,4364.8,4558.4,4616.8,4461.6,4382.9,4539.5,4511.6,5427.8,4809.3,4640.6,4640.6,5706.8
5407.8,5007.1,4509.8,4937.4,4301.9,0,4406.2,4889,4778.1,5013,0,0,0,0,4465.6,0,4768.7,4755.4,5286.3,4719,4535.7,0,5895.4,0,5003.6,0,5053.2,4693.7,5007,0,5418.7,4573.1,4699.6,4284,0,4496.7,0,4331.5,4616.8,4499.6,4334,4441,4603,4526.9,5517.8,4685.7,4613.4,4613.4,4769.5
5513.6,5066.8,4699.3,5141.4,4304.5,0,4602.9,4793.2,4501.2,4847.9,0,0,0,0,4654.1,0,4992.7,4668.3,5375.5,4812,4730.1,0,5943.9,0,4985.9,0,5129.6,4804.4,5179.1,0,5469.8,4501.8,4668.8,4473.1,0,4489.8,0,4277.7,4563.6,4566.9,4368.9,4506.6,4612,4523.7,5145.2,4823.1,4637.9,4637.9,4774.7
5614.4,5062.1,4499.8,4998,4326.8,0,4481.6,4914.3,4581.1,4916.3,0,0,0,0,4631.1,0,4718,4649.4,5372.8,4889,4641.6,0,5994.3,0,4935,0,5108.1,4830.1,4971.9,0,5568.2,4581.7,4585.6,4287.7,0,4473,0,4521.7,4575,4551.1,4348.2,4394.3,4487.1,4602.7,5143.9,4755.6,4615.6,4615.6,4550.5
5439.2,5001.1,4537.6,4833.6,4140.7,0,4457.8,4968.8,4433,4965.6,0,0,0,0,4541,0,4803.9,4512,5259,4779.9,4604,0,6004.1,0,5127.5,0,4858.1,4789,5046.2,0,5351.3,4339.8,4577.3,4314.1,0,4349.9,0,4359.4,4510.1,4632.5,4291.8,4292.5,4482.3,4660.9,5317.4,4872.6,4654.9,4654.9,4694
5587.3,5006,4473.4,5012.1,4195.6,0,4450.9,5053.5,4552.1,5022.6,0,0,0,0,4555.6,0,4718.1,4575.7,5227.8,4764.8,4459.5,0,6020.8,0,5001.2,0,4902.3,4769.1,4951.2,0,5414.8,4265.2,4669,4470,0,4451.7,0,4355.2,4518.4,4486.2,4233,4304.5,4530.5,4535.5,5256.8,4747.1,4611.8,4611.8,4514.2
5460.9,4934.6,4403.5,4838.8,4215.6,0,4372.7,4775,4506.3,4992,0,0,0,0,4488.1,0,4737,4572.7,5250.8,4811,4563.4,0,5993.8,0,4998.6,0,4914.9,4772.4,4907.3,0,5372.9,4525,4671.3,4206.5,0,4525.3,0,4371.6,4410.4,4575.4,4285,4286.3,4563.6,4519.6,5326.6,4728.9,4500.8,4500.8,4516.1
5531.4,4944.1,4664.5,4822.9,4315.1,0,4571.2,4962.7,4573.4,5089.6,0,0,0,0,4479.2,0,4813.1,4556.2,5296.7,4877.6,4608.6,0,6144.6,0,4980.1,0,5000.4,4861.6,5025.6,0,5592.1,4623.8,4722.4,4293.9,0,4433.5,0,4390.1,4571,4760.2,4403.9,4516.5,4613.7,4645.3,5414.2,4827.2,4693.7,4693.7,4540.8
5553.1,5056.5,4703.7,4944.9,4277.1,0,4354.6,5002.8,4577.5,4988.4,0,0,0,0,4717.3,0,4747.3,4626.2,5365.8,4871.8,4575.5,4794.8,5947.4,4596,5069.3,0,5079.2,4880.1,5067.3,0,5536.4,4590.5,4665.3,4371.2,0,4476.9,0,4487.8,4588.8,4783.8,4393,4437.8,4743.5,4478.7,5517.5,4892.4,4599.5,4599.5,4512.9
5753.1,5093.3,4717.2,4943.1,4200,0,4374.5,4971.7,4580.3,5020.5,0,0,0,0,4625.7,0,4752.4,4614,5307.3,4847,4739,4759.9,6198.1,4547.4,5204.6,0,5137.1,4927.8,4966.8,0,5524.3,4447.7,4660.2,4509.2,0,4540.5,0,4498,4575.2,4684,4533.7,4390.1,4622.8,4630.1,5277.7,4802.5,4650.7,4650.7,4485
5725.2,5183.6,4641.4,4930.3,4307.6,0,4524.1,5027.5,4645.5,5092.6,0,0,0,0,4583,0,4834.6,4637.2,5380.6,4840.9,4642,4713,6054.1,4652.8,5099.2,0,5017.1,4987.4,5107.1,0,5561.1,4410.2,4664.1,4496.6,0,4599.6,0,4430.7,4540.5,4755.4,4441.7,4386.9,4718.4,4646,5470.5,4867.3,4836.8,4836.8,4330.1
5572.3,4984.8,4666.1,4841.6,4430,0,4419.1,4949,4669.8,4978.8,0,0,0,0,4673,0,4743.4,4571.4,5300.4,4889.4,4619,4690.6,6006.5,4643.3,4981,0,5003.3,4791.2,5068.1,0,5501.7,4475.7,4490.5,4427.1,0,4618.2,0,4439.4,4555.3,4656.3,4423,4266.8,4697.3,4702.1,5335.7,4780.9,4613.5,4613.5,4597.1
5476.6,5090.5,4624.3,4910.1,4265.7,0,4404.3,4875,4501.6,5103.4,0,0,0,0,4561.4,0,4911.1,4695,5373.1,4902.2,4689.8,4898.7,6248.7,4728.4,5068.6,0,5073,4901.6,4989,0,5503.5,4423.5,4602,4435.3,0,4594.4,0,4412.2,4659.1,4772.3,4477.1,4391.7,4703.7,4676.7,5421.3,4865.9,4695.5,4695.5,4349.1
5601.8,5065.7,4513.4,4780.2,4053.3,0,4373.9,4839.8,4394.2,4890.7,0,0,0,0,4460.8,0,4675.5,4515.8,5249.2,4906.1,4636.6,4737.1,6168.8,4510.3,5078.8,0,4973.6,4857.1,5013.8,0,5493.1,4374.9,4547.4,4394.3,0,4480.3,0,4548.5,4434.5,4631.9,4320,4419.2,4586.2,4530.1,5258.8,4769.7,4548.2,4548.2,4422.9
5389.6,4955.1,4495.7,4627.8,4309.2,0,4315.6,4902.5,4465.5,4719.1,0,0,0,0,4467.2,0,4570.9,4521,5107.9,4733.8,4555,4608.7,5969.6,4543,4899.7,0,4827.1,4754.4,4922,0,5260.1,4371,4594.8,4278.5,0,4400.1,0,4250.6,4411.8,4613.9,4486.1,4365.9,4533.5,4442,5234.3,4672.3,4575.9,4575.9,4515
5344.4,4957.5,4532.7,4812.6,4066.4,0,4331.3,4950.1,4326.4,4865.3,0,0,0,0,4354.8,0,4686.3,4508.2,4962.6,4659.4,4511.1,4620.5,6227.7,4527.1,4994.3,0,4932.3,4911.7,4933.4,0,5320,4375.7,4559.3,4179.1,0,4420.9,0,4468.9,4488,4592.3,4283.7,4163.1,4523.3,4598.6,5131.2,4591.8,4526.2,4526.2,4341.2
5419.1,4824,4544.5,4560.2,4168.8,0,4311.7,4723.4,4329.3,4907.6,0,0,0,0,4394.4,0,4730.3,4393.7,5012.3,4710.5,4442.5,4642,6117.6,4515.9,4958.7,0,4908.7,4867.6,4879.8,0,5237.9,4288.2,4467.1,4229.9,0,4300.8,0,4514.5,4312.3,4485.4,4292.1,4324.8,4533.2,4397.7,5163.8,4577.6,4463.9,4463.9,4226.5
5393.1,4979.4,4431.8,4681.9,4298.3,0,4320,4998.6,4336.2,4801.3,0,0,0,0,4450.9,0,4872.8,4638.7,5270.8,4829.4,4469.6,4559.2,5783.4,4693.6,5155.2,0,4981.2,4841.6,4997.9,0,5513.1,4464.6,4617.2,4210.5,0,4434.3,0,4442.5,4341.7,4540.3,4390.6,4236.5,4454.5,4666.4,5192.4,4670.6,4583.9,4583.9,4306.6
5547.7,4968.2,4517.7,4720.4,4133.6,0,4307.1,4825.8,4378.2,4954.1,0,0,0,0,4420.4,0,4603.5,4464.7,5145.4,4724.3,4495,4544.9,6045.8,4513.8,4933.8,0,4976.9,4777.8,4990.3,0,5313.6,4211.7,4521.7,4358,0,4530.7,0,4470.4,4429.3,4562.3,4338.7,4243.6,4551.8,4568.7,5174.4,4632,4479.5,4479.5,4414.4
5317.3,4978.9,4582.6,4791.2,4276.6,0,4337.2,4918.8,4486.5,5031.7,0,0,0,0,4389.3,0,4624.7,4605.5,5238.3,4824.3,4656.3,4768.3,5747.9,4654.8,5108,0,5046.7,4821.3,4969.7,0,5261.7,4332.4,4636.8,4430,0,4496.2,0,4430,4421.5,4405.9,4298.3,4281.4,4595.8,4621,5153.4,4689.5,4489.2,4489.2,4311.6
5503.9,4993.6,4519.3,4742.2,4043.6,0,4355.7,4947.6,4483.6,4955.8,0,0,0,0,4411.2,0,4487.8,4575.2,5208.5,4830.3,4542.7,4718,5650.4,4695.5,5144.1,0,5168.3,4845,4965.7,0,5440.3,4283.8,4554.6,4439.9,0,4440.9,0,4561,4405.8,4592.5,4384,4331,4546.8,4547.1,5242.9,4816.7,4621.4,4621.4,4404.7
5448,5158.9,4478.6,4800.1,4160.5,0,4316.6,4866.5,4506.6,5193.6,0,0,0,0,4444.8,0,4590.4,4640.6,5116.5,4810.4,4599.7,4654.3,5592.4,4614.7,4905.1,0,5231.2,4889.9,4920.4,0,5543.1,4396.2,4622.5,4478.9,0,4397.3,0,4577.7,4368.9,4631.4,4321.4,4277,4612.6,4699.8,5206.9,4754.9,4540.1,4540.1,4506.4
5272.7,5001.9,4506,4724.8,4102.4,0,4351.3,4885.5,4546.4,5168.9,0,0,0,0,4383.5,0,4590.6,4625.7,5288.6,4828.9,4683.7,4616.7,5382.7,4592.5,4968.3,0,5097.9,4799.4,4881.5,0,5332.6,4302.6,4545.8,4399.9,0,4427.3,0,4465.3,4396.2,4346.5,4319.7,4244.1,4552.7,4580.5,5178.4,4657.3,4618,4618,4212.7
5178.6,4977,4509.2,4710.9,4048.7,0,4310.5,4897.7,4503.3,5138.5,0,0,0,0,4502.8,0,4718.2,4604.2,5293.7,4783.9,4668,4603.7,5669.7,4505.4,4961,0,5067.4,4884.7,4958,0,5592.1,4294,4602.3,4444.2,0,4502,0,4484.2,4345.1,4458.6,4265.1,4343.1,4550.5,4495,5232.2,4680.6,4608.8,4608.8,4232.5
4987.6,4899.2,4403.6,4797.5,4040.1,0,4347.3,4939.1,4544.9,5131.8,0,0,0,0,4491.7,0,4583,4476.9,5182.4,4708.1,4667.7,4514.3,5305.8,4579.5,4923.4,0,5143.8,4839.7,4959.3,0,5425,4326.3,4559.2,4405.3,0,4393.1,0,4415.6,4455.4,4532.2,4335.1,4244.1,4553.8,4585.3,5253.5,4679.1,4547.7,4547.7,4267.7
4928.3,4933.1,4347,4544,3987.1,0,4258.3,4757.1,4437.3,5218.3,0,0,0,0,4384.6,0,4579.5,4564.8,5057.3,4595.6,4566.3,4466,5484.2,4547.2,5112.2,0,5039.5,4795.6,4738.6,0,5336.8,4314.4,4504.8,4398.3,0,4492.7,0,4398,4412.4,4484,4238.4,4221.4,4542.8,4521.8,5151.5,4674.4,4495.9,4495.9,4316.7
4909.5,5014.4,4393.5,4637.7,3995.7,0,4254,4823.3,4485.4,5164.8,0,0,0,0,4482.8,4513.4,4602.9,4480.5,5089.9,4603.2,4544.1,4522,5091,4478.4,5018,0,5031.5,4810.1,4926.6,0,5480.5,4271,4645.7,4363.2,0,4412.7,0,4330.9,4382.1,4388.8,4325.9,4225.7,4479.1,4602.4,5176.9,4633.1,4523.2,4523.2,4299.1
4799.3,4890.9,4418.3,4697.2,4003.4,0,4279.6,4959.4,4538.4,5068.3,0,0,0,0,4449.7,4580.7,4614.3,4525.4,5225.6,4676.1,4719.6,4634,5177.6,4486.2,5117.8,0,4941.4,4759.6,4856.8,0,5557.4,4196.6,4617.4,4335.7,0,4493.6,0,4345.9,4413.6,4526.5,4278.7,4225.9,4452.6,4647.5,5235.2,4659.2,4479.1,4479.1,4295.3
4910.6,5242.2,4534.3,4667.1,4069.3,0,4304.1,4883.1,4570.3,5292.9,0,0,0,0,4472.1,4754.3,4804.3,4617.3,5066,4692.5,4787.4,4703.7,5120.1,4647.2,5164.5,0,5044.5,4884,5137.4,0,5519.2,4342.2,4599.2,4436.1,0,4433.8,0,4451.2,4488.2,4516,4392.1,4362.7,4647.3,4471,5399.4,4574.5,4600.8,4600.8,4337.8
4805.1,5107.3,4470,4640.8,4145.2,0,4326.4,5028.6,4491.6,5091,0,0,0,0,4559.1,4691.4,4617.6,4575.9,5187.2,4688.1,4585.6,4542.6,5096.8,4604.4,4979.9,0,5106.8,4774.9,4853.3,0,5467.7,4374,4625.1,4408.1,0,4456.6,0,4328.9,4528.6,4707.1,4453,4306.9,4528.2,4482.1,5303.3,4671.8,4552.8,4552.8,4394.3
4906,5282.3,4532.1,4815.6,4057.5,0,4328.6,5023,4640.5,5344.5,0,0,0,0,4541,4870.8,4612.4,4768.6,5313.1,4681.9,4681.4,4813.4,5229,4826.8,5116.5,0,5326,4825,5025.2,0,5613.4,4387.1,4704.7,4423.8,0,4678.2,0,4508.6,4517.2,4655.6,4439.3,4423.5,4588.8,4564.2,5393.3,4761.3,4660.7,4660.7,4310.3
4898.5,5272.1,4426.8,4585.4,4079.1,0,4285.9,4961.2,4587,5267,0,0,0,0,4508,4841.7,4744.5,4654.1,5114,4656.1,4616.3,4645.2,5037.1,4799,5215.5,0,5061.8,4782.3,4854.7,0,5571.4,4380.8,4759.6,4431.3,0,4613.3,0,4363.8,4475.6,4537.3,4393.3,4285.7,4642.5,4619.6,5351.1,4668.9,4680.1,4680.1,4302.3
4933.4,5336.8,4578.2,4695.9,4034.2,0,4323.5,4964.6,4564.7,5263.1,0,0,0,0,4474,4826.4,4698.1,4620.3,5257.9,4670.1,4734,4588,5115.7,4723.3,5096.1,0,5130.1,4901.1,4885.9,0,5678.7,4354,4702.3,4534.6,0,4697.2,0,4253,4551.9,4633.2,4305.8,4320.3,4576.9,4804.5,5394.9,4774.8,4787.4,4787.4,4358.7
