4318.5,4498.4,4424.7,0,4943,4273.1,0,4651.4,4843.5,0,4498.4,4316.9,0,4145.2,0,4551.5,4905.4,0,4328.4,4300,4523.9
3558.7,3377.7,3511.1,0,3756.4,3450.3,0,3578.9,3917.3,0,3495.5,3528.4,0,3212,0,3408.3,3424.2,0,3524.9,3540.4,3673
3624.4,3501.2,3497,0,3879.6,3613.5,0,3633.1,3896.7,0,3582.6,3693,0,3513.9,0,3802.2,3601.6,0,3547.6,3656.7,3734.5
3338.2,3408.4,3392,0,3755.5,3592.1,0,3623.2,3854.4,0,3453.4,3460.1,0,3495.7,0,3832.8,3660.8,0,3534.9,3644.6,3595
3313,3335.1,3486.1,0,3784.1,3578.8,0,3639.7,3813.1,0,3526,3458.1,0,3521.7,0,3766.4,3530.6,0,3505,3493.1,3559.2
3352.1,3362.9,3498.7,0,3515.4,3437.4,0,3482.2,3770.2,0,3446.4,3448.4,0,3539.5,0,3649.1,3577.3,0,3378,3420,3431.3
3243.9,3242.6,3288.7,0,3521.1,3390.4,0,3416.9,3784,0,3410.2,3470.4,0,3416.3,0,3595.6,3357.7,0,3356.1,3394.8,3378.6
3296.3,3244.9,3333.9,0,3460.2,3369.2,0,3550.6,3668,0,3502.4,3435.8,0,3274.5,0,3784.9,3451.2,0,3421,3407.6,3338.8
3281.1,3263.1,3260.1,0,3500.1,3350.1,0,3449.4,3718.9,3547.3,3363.4,3476.8,0,3453.9,0,3609.6,3368.9,3388,3390.3,3463.8,3336.3
4208.8,4435.6,4195,0,4341.8,4132.8,0,4374.3,4830.4,4465.5,4351.5,4327.6,0,4244.1,0,4650.7,4720.2,4815.7,4410.5,4268.2,4366.5
4224.8,4575.4,4315.1,0,4330.7,4286,0,4700.7,4770,4462.5,4549.2,4706.5,0,4516.3,0,4714,4732.6,4722.9,4516.9,4408.4,4714.8
3226.9,3359.3,3194.3,0,3346,3254.7,0,3481,3714.1,3398.9,3519.3,3633.7,0,3339.5,0,3605.8,3593.7,3440.7,3490.4,3364.5,3598.2
3272.8,3402.1,3302.7,0,3541,3395.5,0,3540.4,3729,3382.1,3357.8,3535.4,0,3464.1,0,3587.8,3442.5,3548.4,3396.6,3353,3561.7
3165.4,3312,3183,0,3458.6,3377.3,0,3588.4,3591.8,3261.9,3329.4,3394.2,0,3347.6,0,3516.7,3369.2,3367.4,3350.3,3351.8,3384
3165.3,3232.1,3202.5,0,3417.5,3324.4,0,3454.7,3607,3380,3295.6,3375.8,0,3286.9,0,3592.1,3491,3408.8,3222.1,3341.6,3289.6
3204.4,3210,3294.3,3345.4,3316,3261.2,0,3340.7,3581.7,3354.1,3302.3,3249.3,0,3273.4,0,3379.3,3415.6,3414.8,3276.2,3287.4,3279.4
3152.6,3182.5,3189.1,3426,3311.3,3255,0,3312.5,3619.4,3411.1,3313.5,3274.9,3512.1,3272.4,3403.8,3452.1,3347.2,3324.2,3350.5,3299.7,3226.7
3175.7,3131.8,3150.4,3333.6,3290.9,3163.1,0,3256.5,3594.3,3301.1,3230.7,3410.1,3557.5,3204.7,3377.9,3395.7,3188.5,3280.2,3204.1,3168.2,3175.3
3027.4,3037.4,3068.6,3289.3,3194.2,3183.6,3209.4,3147,3478.7,3175.2,3193.6,3177.6,3508.1,3225.5,3361.8,3385.1,3213,3258.2,3184.7,3258.3,3140.9
4080.9,4214.6,4123.9,4399.2,4402.4,4230,4237.6,4368.4,4441.1,4317.4,4281.3,4144.6,4457.3,4142.2,4597.8,4394.9,4371.6,4283.5,4131.4,4147.8,4255.4
3979.4,4209.3,4075.9,4387.7,4178.2,4102.3,0,4416.4,4395.5,4179.4,4385.4,4145.4,4450.2,4006.4,4617.9,4326.2,4355.7,4354,4271.6,4028.5,4256.7
