7299.4,0,4611.7,4892,6328.7,0,4384.5,0,4574.4,0,0,5154.7,5362,0,5852.5,0,5324.9,0,4705.7,4212.9,4898.7,4448.7,4657.3,0,5708.7,5180
7173.2,0,4527.5,4918.9,6046.9,0,4466,0,4533.1,0,0,5154.6,5245.6,0,5849.8,0,5183,0,4730.7,4183.6,4715.9,4401.5,4613.9,0,5470.5,5036.5
0,0,6684.9,7578.3,8441.2,0,6753.2,0,6296.3,0,0,6729.4,8244.5,0,7831.9,0,7506.1,0,6814.7,6552.5,6547.6,6254.6,7405.6,0,7896,7284.1
10420,0,6656.4,7762.5,7887.8,0,6676.1,0,6694,0,0,6566.7,8332.7,0,7983,0,7299.7,0,7194.1,6315.5,6528.7,6289.3,7360.5,0,7818,7086.7
0,0,6732.4,7401,8100.6,0,6967.5,0,6690.2,0,0,6683.8,8040.2,0,7857.8,0,6946.9,0,6780.8,6292.2,6348.9,5924.2,7563.5,0,9081.7,7170.2
0,0,6827.3,7162.7,7948.8,0,6739.9,0,6645.8,0,0,6488.1,7968.1,0,7887.5,0,6974.5,0,7043.9,6881.1,6520.4,6232.1,7676.7,0,8630.7,6682
0,0,6644.8,7560.3,7695.4,0,6394.8,0,6472.1,0,0,6561.8,8102.7,0,8266.4,0,7048.3,0,6883.9,6269,6253.8,6189.7,7118.6,0,8596.7,6753.5
0,0,6482.4,7032.8,7774.5,0,6320.9,0,6475.4,0,0,6222.4,7306.4,0,7351.5,0,7144.1,0,6809.5,6212.2,6265.1,5990.8,7517.8,0,8295.3,6474.9
0,0,6532.7,7417.5,7565.1,0,6531.9,0,6531.4,0,0,6520.3,7242.8,0,7698.8,0,7161.4,0,6751.1,6219.4,6367.6,6045.2,7391.9,0,8778.2,6531.3
0,0,6393.9,7462.6,7627.1,0,6149.6,0,6155.4,0,0,6602,7652.6,0,7541.4,0,6769.5,0,6736.5,5862,6243.3,5766.4,7117,0,8042.7,6516.6
9255.7,0,6177.3,6886.8,7398.6,0,6476.1,0,6202.2,0,0,6432.1,7261.9,0,7676.3,0,6645.3,0,6649.7,5929,5911,5634.9,6952.3,0,8065.1,6128.6
0,0,6211.3,6736.6,7438,0,5990.5,0,5858.5,0,0,6102.4,7173.5,0,7296.4,0,6446,0,6712.6,5770.5,5825.9,5757,6617.4,0,8280.2,6381.5
