4965.6,0,0,4531.6,4755.2,4333.3,4654.3,4770.5,0,0,0,0,4990.5,4641.1,4815,4294.9,4376.2,0,4586,5006.9,0,4539.8,5530.8,5593.7,0,5385.3,0,4640.5,0,4574.5,4170.2,4720.2,0,0,0,0,4205.9,0,0,0,0,4504.9
4893.4,0,0,4662.4,4760.1,4175.7,4685.2,4748.5,0,0,0,0,4931.2,4488.9,4854.6,4373.9,4480.8,0,4481.8,5047,0,4651.4,5560.3,5570.6,0,5253.7,0,4366.3,0,4463.7,4265.5,4764.8,0,0,0,0,4205.1,0,0,0,0,4286
6498.1,0,0,5869.8,6104.1,5867,6130.6,6446.1,0,0,0,0,6916.3,6002.5,6096.2,5745.2,6262.6,0,6418.2,6655.6,0,5661.1,6717.5,6932.6,0,6796.9,0,5915.9,0,6164,5377.4,6122.3,0,0,0,0,5655.2,0,0,0,0,5695.9
6336.7,0,0,5682.2,6014.6,5721,5922.7,6395.3,0,0,0,0,6586.8,6076.6,6451.4,5612.3,6063.7,0,6193.4,6912.2,0,5667,6687.8,6806.7,0,6506.8,0,5873.1,0,5939,5565,5884.5,0,0,0,0,5632.2,0,0,0,0,5438.8
6407.3,0,0,5545.8,6127.5,5575.7,5989.6,6223.8,0,0,0,0,6131.3,6001.2,6304.9,5605.5,6231.8,0,6450.6,6078.7,0,5580.7,6334.1,6768.1,0,6535,0,6035.1,0,6098.1,5454.2,5819.4,0,0,0,0,5687.1,0,0,0,0,5574.7
6310.7,0,0,5372,5999.6,5537.4,5844.5,6031.1,0,0,0,0,6774.1,5903,6436.7,5553.8,5947.5,0,6279.7,6249.1,0,5551.8,6308.8,6829,0,6279.8,0,5832.6,0,6320.3,5657.2,5831.1,0,0,0,0,5489.5,0,0,0,0,5451
6353.5,0,0,5791.3,5891,5647.4,5853.7,6052.9,0,0,0,0,6371.8,5729.2,5984.2,5559.9,6023,0,6177.8,6412.1,0,5753.4,6400.9,6729.1,0,6317.7,0,5912.5,0,5800.5,5297.1,6178.2,0,0,0,0,5567.7,0,0,5593.3,0,5532.7
6182.1,0,0,5180.3,5932.9,5686,5897.1,6050.3,0,0,0,0,6701.1,5874.3,5999.6,5540.9,5902.5,0,6286.2,6422.1,0,5429.4,6185.3,6592.3,0,6003.9,0,5861.3,0,5749.6,5209.4,5739.1,0,0,0,0,5451.6,0,0,5561.4,0,5459.6
6107,0,0,5277.3,5699.9,5454.7,5731.2,5964.8,0,0,0,0,6239.4,5736,5914.4,5490,5843.7,0,5972.1,6307.7,0,5350.4,5926.7,6613.3,0,6066.1,0,5620,0,5495.8,5087.8,5835.9,0,0,0,0,5508.2,0,0,5418.1,0,5369.9
6227.1,0,0,5431.9,5617.4,5183,5632.4,5961.2,0,0,0,0,6088.3,5668.7,5954.7,5171.6,6018.7,0,5916.7,6206.6,0,5482.2,5873.9,6549.2,0,5956,0,5909.2,0,5529.2,5249.5,5764.5,0,0,0,0,5441.8,0,0,5355.1,0,5492.5
5821.9,0,0,5357.5,5599.7,5265.3,5417.2,5776.6,0,0,0,0,5872,5890.2,6243.4,5234.4,5641.8,0,5866.6,6251.3,0,5298.4,6096.7,6336.8,0,5631.6,0,5445.3,0,5555,5037,5379.8,0,0,0,0,5359.3,0,0,5245.1,0,5264.3
5981.2,0,0,5089.8,5833,5253.4,5439.9,5726.2,0,0,0,0,5971.9,5676.4,6004,5372.1,5337.6,0,5777.7,5791.7,0,5231.1,6005.3,6147,0,5550.8,0,5588.5,0,5487.2,4878.5,5307.5,0,0,0,0,5031.4,0,0,5065.1,0,5157.7
5727.7,0,0,5142.5,5617.4,5416.9,5439.2,5732.1,0,0,0,0,5775.4,5289.1,5598.6,5263.5,5643.5,0,5658.9,5606.2,0,5160.3,6121.6,6165.6,0,5662.5,0,5279.4,0,5477.6,4833.3,5288,0,0,0,0,5121.6,0,0,5052,0,4929.9
5741.8,0,0,5367.2,5545.9,5194.9,5344.1,5753.4,0,0,0,0,6283.3,5480.7,5568.8,5046.3,5190.4,0,5735.5,5782.3,0,5162.8,5866.2,6081.5,0,5666,0,5573.6,0,5131.5,5052.1,5322.8,0,0,0,0,5252.3,0,0,5097.6,0,5238.8
5897.3,0,0,5091.3,5370.8,5215.7,5287.2,5544.5,0,0,0,0,5538.1,5284.3,5581.2,5151.4,5687.7,0,5595.4,5559,0,4996.3,5628.5,6114.8,0,5424.1,0,5494.2,0,5315.9,4943.3,5171.3,0,0,0,0,5053,0,0,5181.4,0,5181.5
5809.9,0,0,5135.2,5369.2,5299.4,5328.3,5702.8,0,0,0,0,5977.8,5421.1,5771.3,4994.7,5817.6,0,5268.6,5627.5,0,5117.2,5629.9,5948.2,0,5676.4,0,5402.1,0,5219.2,4849.3,5222.1,0,0,0,0,5065.6,0,0,5186.7,0,5240
5623.2,0,0,5010.2,5315,5022.8,5124.8,5810.6,0,0,0,0,5596,5325.9,5532.6,5047.6,5570.6,0,5444.3,5510.5,0,4895.8,5506.9,5954.8,0,5562.7,0,5477.7,0,5119.1,4676.4,5117.7,0,0,5480.4,0,5009,5750.3,0,4769.2,0,5237.5
