0,0,3669.5,0,3129.5,3254,3141.8,0,2950,2898.5,0,0,4853.9,0,4769.6,0,4066.7,3989.5,3216.4,3019.5,3560.7,0,3638.8,0,4129.1,3848.7,3532.7,4623.5,2795.5,4949.2,3404.1,3851.1,0,0,0,4291.1,0,2927.6,0,6559.3,8150.3,4547.6,3209.5,3393.2,0,3155.1,3394.1,2828.1,0,2715,2920.5,0,0,2699.5,0,2697.6,0
0,0,3601.5,0,3294.8,3272.7,3047.2,0,2870.4,2839,0,0,4947.8,0,4868.3,0,4055.6,3958,3050.6,2946,3535.7,0,3634.3,0,4049.7,3805.9,3414.4,4515.3,2784.7,4936.1,3289.9,3736.2,0,0,0,4053.2,0,2868.1,0,6398.2,7713.9,4280.2,3134.8,3253.5,0,3115.4,3340.7,2760.1,0,2705.4,2907.6,0,0,2513.9,0,2677.9,0
0,0,3586.1,0,3151.2,3262.5,3065.1,0,2895.9,2800.5,0,0,4745.9,0,4751.9,0,3891.9,3873.7,3115,2951.5,3487,0,3542.1,0,3998.4,3721.4,3411,4439.2,2790.2,4969.1,3199,3663.2,0,0,0,4050.4,0,2959.9,0,6344.6,7773.5,4177.8,3036.3,3187.7,0,3048.8,3334.1,2752.4,0,2616.7,2876.4,0,0,2469.6,0,2693.4,0
0,0,4822.1,0,4304.1,4646.9,4537.5,0,4267.6,4268.8,0,0,6375.4,0,6128.6,0,5401.4,5522.8,4667.3,4434.6,4853.8,0,4875.7,5034.7,5360.8,5079.1,4906.6,6229.7,4402.1,6855.4,4483,5474,0,0,0,5776.7,0,4460.8,0,7508.4,8335.1,5416.7,4564.6,4665.4,0,4832.2,4674.6,4527.8,0,4114,4558.4,4314.6,4301.5,4259.7,0,4329.7,0
0,0,4793.4,0,4507.8,4922.8,4914.2,0,4753.2,4358.6,0,0,6587.7,0,5995.5,0,5548.8,5492.6,4804,4669,5265.3,0,5339.1,5573.6,5347,5196.8,5342.9,6244.7,4675.2,6888.9,4664.7,5782.7,0,0,0,5831.2,0,4802.4,0,7523.9,8583.1,5410.5,4907.6,4670,0,4940.5,5079.2,5053.9,0,4390.1,4687.1,4887.8,4577.2,4701,0,4471.4,0
0,0,3607.3,0,3396.3,3719.9,3591.9,0,3157.8,3288.5,0,0,4906.3,0,4885.4,0,4214.8,4176.2,3408.1,3447.4,3697,0,3887,3993.9,4138.3,3757,3805.8,4524.1,3320.9,5252.6,3465.7,4209.8,0,0,0,4329.4,0,3615,0,6201.9,7918.3,4295.1,3534.8,3329.9,0,3402.3,3441.3,3521.4,0,3109.2,3354.2,3302.9,3286.6,3335.4,0,3216.8,0
0,0,3437.3,0,2978.2,3322.3,3183.2,0,2795.1,2897.8,0,0,4432.3,0,4446,0,3739.6,3830.8,3068.2,2985.2,3312.2,0,3432.9,3097.2,3953.1,3427.5,3489.4,4328.4,2942.2,4742.2,2966.3,3741,0,0,0,4006.1,0,2959.6,0,5942.8,7302.1,4129.1,3176.9,3131.3,0,3060.3,3089.2,3041,0,2632.9,2960.9,2854.1,2687.1,2755.2,0,2739.2,0
0,0,3313.6,0,2953.1,3031.1,2919.7,0,2768.6,2740.8,0,0,4352.1,0,4289.1,0,3677.4,3563.2,2929.1,2956.6,3258.2,0,3306.8,2920.1,3762.2,3448.5,3252.9,4166,2682.3,4497.8,2924.3,3487.7,0,0,0,3933.5,0,2942,0,5895,7172.1,3897.1,2947.3,3038.9,0,2960.4,3079.2,2768.1,0,2581.6,2783.7,2659.4,2413.3,2536.8,0,2587.8,0
0,0,3229.8,0,2899.6,3076,2941.8,0,2808,2703.2,0,0,4306.2,0,4269.7,0,3603.2,3566.6,2901.3,2832.4,3259.4,0,3194.9,2844.6,3698.2,3345.5,3106,3926.5,2675.7,4695.8,2960.5,3472.9,0,0,0,3841.1,0,2764.5,0,5526.9,7057.6,3782.3,2891.2,2951.4,0,2916.3,3047,2606.6,0,2536.4,2615,2775,2399.3,2400.1,0,2503.8,0
0,0,3194.4,0,2848.1,2849.8,2873.5,0,2722.7,2551.9,0,0,4165.3,0,4288.9,0,3547.2,3454.9,2839.3,2725.8,3052.5,0,3186.4,2845.2,3657.3,3249.4,3122.8,4046.5,2619.7,4399.9,2912.6,3402.9,0,0,0,3573,0,2684.2,0,5445.2,6513.7,3770.9,2914.5,2836.2,0,2856.6,3104.8,2617.9,0,2474.9,2620.5,2598.2,2393.2,2367.1,0,2453.4,0
0,0,3091.7,0,2873.3,2844,2702.8,0,2733.6,2496.9,0,0,4152.2,0,4287.2,0,3441.3,3411.2,2776.6,2633.5,3144.6,0,3132,2797.4,3452.7,3321.8,2964.9,3921.2,2570.3,4431.4,2804.1,3298.2,0,0,0,3585.4,0,2592.5,0,5310.6,6789.1,3676.6,2787.7,2955.5,0,2807.2,2952.9,2526.9,0,2446.7,2639.5,2600.6,2369.4,2353.1,0,2450.7,0
0,0,3038.7,0,2848.5,2748.1,2733.7,0,2656.1,2467.9,0,0,4003.7,0,4193.3,0,3356.3,3332.5,2726.7,2616.1,3098.6,0,3045,2752.6,3519.6,3121.8,3015.1,3800.8,2457.9,4336.6,2715.4,3251.5,0,0,0,3549.3,0,2604.1,0,5307.3,7019,3527.9,2711.7,2813.2,0,2717.8,2944.8,2525.1,0,2404.5,2599.5,2506.1,2252.4,2336.1,0,2369.2,0
0,0,3017,0,2763.5,2748.5,2605.2,0,2691.9,2461,0,0,4028.4,0,4129.2,0,3328.4,3397.7,2653.9,2573.2,2981.3,0,2968.7,2615.8,3262.2,3173.6,2882.6,3857,2495.7,4028.1,2730.1,3170.9,0,0,0,3486.2,0,2547.4,0,5291.5,6463.2,3486.5,2729.5,2789.7,0,2730.9,2923,2390.8,0,2398.4,2543.7,2486.3,2204.1,2290.4,0,2295.8,0
0,0,4321,0,4099.3,4175.2,4345.1,0,3890.5,3893.7,0,0,5410.7,0,5317.8,0,4828.6,5027.7,4096.9,4079,4451.5,0,4343.2,4239.2,4632.2,4501.5,4327.2,5439.7,4060.1,5879.9,4044.4,4932.4,0,3954.2,0,4967,0,4251.9,0,6676.1,7422,4856.1,4021.2,4301.5,0,4120.1,4269.2,4050.7,3901.7,3782.1,4068.2,4117.2,3652.1,3877.8,0,3860,0
0,0,4268.8,0,4275.9,4359.9,4899.8,0,4298.9,4012.9,0,0,5915.4,0,5605.4,0,4970.2,4951.8,4186.2,4299.6,4535.8,0,4693.5,4947.5,5003,4501.6,4624.8,5410.2,4290.2,6180.7,4490.9,5036.9,0,4124.4,0,5346.7,0,4261.7,0,6523.3,7867.4,4836.2,4328.3,4301.1,0,4387.4,4419.6,4445.5,4187.8,4020.3,4246,4367.6,4039.8,4583.9,0,4168.3,0
