0,6872.8,6808.5,6570.7,6761.4,6851.2,0,6955.6,0,0,7386.6,0,7016.6,0,6729.5,7076.5,0,7745.7,0,7273.9,0,0,7039.2,6891.1,0,0,6760,0,6576.4
0,6852.3,6853.5,6618.3,6724.9,6924.5,0,7193.4,0,0,7383.6,0,7073.6,0,6547.3,7101.8,0,7857.1,0,7194.8,0,0,7145.4,7051.9,0,0,6917.7,0,6586
0,6889.4,6722.8,6636.4,6712.4,6734.2,0,6887.3,0,0,7110.5,0,6822.1,0,6643.6,7133.4,0,7644.7,0,7113.4,0,0,7116.2,7138.5,0,0,6620.4,0,6655.7
0,6972.6,6714.3,6587.7,6701.8,6654.7,0,7032.3,0,0,7040.1,0,6810.9,0,6431.1,7046.6,0,7598.2,0,7138.9,0,0,7135.4,6825.4,0,0,6728.9,0,6618.9
0,6846.5,6786.8,6704.9,6632.7,6790.5,0,7074,0,0,7082,0,6782.6,0,6564.8,7020.4,0,7751.6,0,6987.8,0,0,6941.4,6949.7,0,0,6689.8,0,6427.2
0,6769.3,6804.1,6645.6,6700.5,6545.7,0,6789.1,0,0,7404.3,0,6559.9,0,6588.9,7033.5,0,7641.4,0,7036.5,0,0,6978.3,6767.6,0,0,6681.1,0,6545.1
0,6850.1,6785.6,6602.9,6597.5,6818.4,0,6872.6,0,0,7452.9,0,6646.3,0,6687.8,7198.2,0,7628.4,0,7008.9,0,0,6996.2,6818,0,0,6812.1,0,6572.2
6812.4,6667.2,6784.5,6785.1,6598.9,6836.1,0,6873,0,0,7208.6,0,6564,0,6425.4,6934.6,0,7586.9,0,7089.3,0,0,7025.1,6802.1,0,0,6703.8,0,6350
6832,6710.1,6771.6,6823.4,6640.6,6811.2,0,7049.9,0,0,7085.7,0,6599.7,0,6552.5,7137.8,0,7385.1,0,7041,0,0,7083.2,7198.8,0,6690.6,6689.5,0,6519.5
6787.1,6764.1,6898.7,6667.7,6596.9,6729.8,0,6788,0,0,7104.2,0,6687,0,6589.9,7049.6,0,7306,0,7067.3,0,0,7148.6,6746.8,0,6701.3,6714,0,6493.5
6920.3,6980.1,6746.4,6685.8,6688.5,6887.4,0,6749.4,0,0,7273.7,0,6688.9,0,6413.6,7122.3,0,7497,0,6950.2,0,0,6917,6727.1,7797,6600.9,6750.8,0,6531.3
6624.5,6794.5,6764.6,6625.9,6534.7,6624.6,0,6812.2,0,0,7510,0,6429.4,0,6562.6,6837.1,0,7294,0,6943.3,0,0,6843.3,6965.8,7609.7,6679.6,6575.7,0,6613.4
6951.5,6675.2,6856.9,6585.6,6616.9,6695.7,0,6726,0,0,7343.7,0,6627.4,0,6723.7,6940.8,0,7336.4,0,6892.3,0,0,7041.1,7055.7,7460,6638.5,6721.5,6595.6,6654.9
6952.5,6687.1,6725.4,6657.1,6731.7,6721.1,0,6635,0,0,7466.3,0,6581,0,6472.8,7008.4,0,7419.2,0,7058.7,0,0,6981.8,6724.4,7440.9,6497.4,6577,6563.5,6502.2
6774,6751.2,6822.3,6569.3,6526.1,6710,0,6655.1,0,0,7314.3,0,6466.9,0,6479.9,6965.8,0,7312.6,0,6982.7,0,0,6862.7,6934,7560.7,6579.7,6494.3,6325.3,6469.4
6781.1,6744.8,6726.4,6622.2,6527.6,6719.2,0,6575,0,0,7273.1,0,6471.9,0,6408.2,6989.5,0,7499.3,7113.3,7102.9,0,0,6937.3,6713.2,7470.6,6663.1,6531.6,6499.9,6430.2
6625.6,6656.4,6799.4,6668.6,6574.2,6781.9,0,6520.3,0,7044.3,7379.5,0,6578.7,0,6636.5,6899.7,0,7412.4,6748.5,6894,0,0,6732.4,6855,7323.7,6495.8,6588.4,6373.2,6457.1
6760.3,6819.9,6528.7,6635.2,6522.5,6818.6,0,6775.1,0,6941.2,7296.5,0,6563.3,0,6464.3,6889.8,0,7592.5,6653.1,6822.6,0,0,6915.4,6642.4,7395.6,6695.1,6442.9,6216,6468.4
6793.7,6634.2,6555.9,6694.6,6488.3,6672,0,6535.5,0,6908.6,7340.7,0,6418,0,6328.6,6868.3,0,7323.5,6595.1,6836.6,0,0,6925.6,6741.8,7291.2,6465.5,6632.7,6388.3,6434.6
6574.2,6533.5,6521.4,6621.2,6417.6,6694.5,0,6499.2,0,6869.8,7056.3,7904.1,6584,0,6497.8,6798.3,0,7404,6536.3,6869.6,0,0,7009.5,6773.1,7267.8,6380.4,6505.4,6392.5,6558.3
6735.6,6511.2,6599.1,6568.9,6554.5,6678.9,0,6446.8,0,6721.6,6891,7503.9,6501.7,0,6576.9,6785.6,0,7489.7,6602.2,6783.6,0,0,6954,6920.4,7261.5,6646.7,6489.7,6368.7,6456.3
6683.1,6641.3,6718,6702.5,6566.1,6617.1,0,6517.3,0,6811,7201.3,6808.9,6444.1,0,6530.1,6853.6,0,7648.8,6513.9,6839.8,0,0,6853,6838.2,7215.5,6400.5,6506.1,6381.3,6489.6
6916.6,6605.7,6628.5,6589.9,6498.1,6623,0,6655.7,0,6930.9,6700.6,6925.4,6475.9,0,6628,6891,0,7471.7,6555.9,6768.2,6945,0,6929.1,6649.1,7080.3,6568.1,6641.8,6393.3,6472
6684.6,6510.8,6679.7,6580.8,6474,6595.3,0,6583,0,7055.8,6879.8,6965.6,6553.2,0,6457,6981.1,0,7429.2,6552.4,6690.6,6658.3,0,6691.9,6663.3,7140.8,6511.2,6435.8,6164.4,6475.8
6649.3,6545.5,6665.9,6646,6543.3,6630.1,0,6665.3,0,6903.9,6862.8,6983.6,6499.5,0,6360.6,6750.3,0,7385.6,6612.3,6781.2,6653.5,0,7155.5,6720.1,7149.5,6549.2,6491.8,6329.9,6351.5
6609.6,6596.3,6785.4,6559.7,6569.8,6668.3,0,6791.3,0,6839.3,6945.9,7001.6,6591.6,0,6570.9,6887.9,0,7450.9,6644.4,6799.6,6773.5,0,6939.3,6717.6,7096.5,6471,6504,6234.6,6864.9
6620.3,6563.1,6615.3,6500,6576.6,6507.5,0,6526,0,6830.9,6933.5,6830.3,6393.1,0,6609.4,6988.5,0,7463.2,6468.4,6778.3,6642.1,0,6819.8,6694.3,6971.6,6667.3,6489.5,6274.3,6449.4
3138.1,2991.4,2985.3,2782.3,2997.8,3144.7,0,3295,0,3311.3,3299.7,3364.7,2771.4,0,3016.9,3276.6,0,3631.3,2916.2,3206.6,2917.3,2826.8,3243.8,3020.3,3393,2960.6,2900.1,2788.5,2824
3208.6,3030,2979,2861.7,3018.8,3074.8,3195.2,3334.7,0,3321.9,3378.4,3342,2868.6,0,2928.7,3336.4,0,3711.5,2951.9,3206.2,2860.1,2800,3381,3139.5,3324.5,2952.9,2937.1,2830.1,2891.6
3124,3098.9,2969.4,2821.5,3057.1,3076.9,3070.9,3224.4,0,3239.3,3379.7,3315.1,2836.6,0,3027.7,3335.1,0,3599.9,2924.9,3227.3,2997.6,2834.8,3473.6,3096.8,3309.5,3042.2,2898.3,2792.9,2877.6
3089.1,3129.2,2988.6,2787.4,3007.5,3108,3212.5,3316.9,0,3330,3340.7,3346.6,2891.8,0,2931.5,3273.8,3096.7,3665.3,2910.9,3204.2,2970.9,2842.3,3377.9,3007,3330.4,2977.8,2977.2,2820,2884.6
3134.4,3136,2941.9,2812.3,3019.5,3060.7,3144.2,3069.5,0,3260.8,3327.9,3262.9,2893.5,0,2922.7,3241.3,3065.7,3696.8,2915.3,3192.3,2965.9,2951.9,3354.5,3133.5,3270.2,2974.1,2905.5,2781.9,2873.2
3156.6,3142.2,2904.8,2757.3,2935.2,3089.3,3093.3,3202.3,0,3226,3334.2,3302.4,2847.2,3286.9,2905.7,3237.6,3066.7,3591.4,2925.1,3199,3042.4,2817.8,3385.6,3143.1,3325.6,2863,2903.6,2806.9,2825.5
3154.2,3147.7,3008.2,2808.3,2903.8,3079.5,3124.9,3198.4,0,3214.6,3316.3,3332,2795.1,3221.5,2954.2,3270.6,3114.6,3583.1,2958.3,3151.8,2951.2,2878.9,3360.3,3160.7,3268.6,2940,2865.8,2802.6,2866.1
3232.3,3183.2,2963.1,2873.7,2914.1,3045,3202.7,3233.3,0,3239.1,3334.9,3452.2,2912.1,3283.9,2981.4,3235.3,3143.6,3583.2,2909.6,3107.5,2926.1,2934.1,3435.6,3126.5,3273.3,2906.4,2896.6,2777.2,2876.8
3124.3,3166.4,2923.7,2757.2,2905,3053,3083.9,3274.4,0,3166.1,3326.9,3350,2841.7,3315,2929.5,3312.8,3122.3,3589.4,2883,3154.4,2956,2913.5,3471.6,3096.4,3230.4,2908.3,2902.8,2809.7,2848.2
3216.9,3173.6,2913.6,2879.6,2931.4,3099.8,3082.6,3158,0,3183.7,3292.5,3335.7,2861.8,3379,2973.4,3282.6,3122.1,3619.8,2931.5,3213.3,2971.1,2908.7,3386.1,3142.3,3203.2,2973.2,2964.1,2812.6,2835.7
3069.4,3105.1,2824.8,2796.4,2907.1,3024.1,3129.7,3172.2,0,3110,3291.8,3295,2835.5,3320.1,2951.5,3183.6,3067.7,3507.9,2897.8,3150.4,2942,2696.9,3247.9,3113.2,3222.1,2897.9,2844.1,2790.6,2834.7
3076.9,3041.5,2852,2748.2,2913.5,3074.3,3026.4,3164.8,3034.1,3069.9,3199.3,3227.2,2831.8,3253.5,2909.7,3222.7,3004.3,3456.2,2897.2,3072.6,2889.4,2827.3,3329.7,3104.8,3170.6,2896.6,2811.2,2741,2803.4
3052.4,3051.9,2958.8,2828,2863.3,3000.9,3109.7,3184.1,3183.5,3082.5,3303.2,3286.8,2890.3,3226.8,2897.5,3206.7,3051.8,3504.3,2924.1,3192.6,2935.4,2835,3341.5,3083.4,3199.4,2877.9,2915.2,2757.5,2842.2
