0,0,0,0,0,5258,4753.5,4596,0,4496.1,5594.1,0,0,0,5847.2,5855.3,0,5294.2,5542,6467.2,5842.5,0,0,6100.6,0,5021.3,0,0,4566.4,4522.3,4878.9,0,0,5141.2,0,0,0,4706.3,4618.3,0,6059.2,6722.9,0
0,0,0,0,0,5170.9,4609.3,4367.1,0,4611.1,5495.1,0,0,0,5799.1,5721.8,0,5133.8,5358.7,6448.4,5717.8,0,0,6093.7,0,4850,0,0,4623.4,4492.9,4832,0,0,5062.4,0,0,0,4749.9,4415.8,0,6046,6802.7,0
0,0,0,0,0,5160,4423.6,4391.5,0,4310.8,5456.4,0,0,0,5887.9,5608.7,0,4956.3,5105,6224.5,5377.5,0,0,5749,0,4488,0,0,4437.6,4331.4,4832.9,0,0,4981.5,0,0,0,4462.6,4402.2,0,6090.5,6450.4,0
0,0,0,0,0,4983.8,4541.7,4235.9,0,4391,5513.6,0,0,0,5632.9,5462.5,0,4864.7,5136.7,6268.1,5308.9,0,0,5655,0,4528.1,0,0,4229.1,4350.6,4662.8,0,0,5052.8,0,0,0,4461,4371.5,0,5803.7,6337.5,0
0,0,0,0,0,4847.3,4395.2,4153.8,0,4364.2,5289.8,0,0,0,5357.8,5222.5,0,4751.6,4993,5960.2,5221.8,0,0,5683.2,0,4457.8,0,0,4380.7,4265.3,4711.9,0,0,4890,0,0,0,4425,4299.9,0,5708.6,6014,0
0,0,0,0,0,4778.8,4324.3,4132.4,0,4290.6,5364.9,0,0,0,5340.7,5407.6,0,4659.2,4936.1,5880.6,5091.8,0,0,5598,0,4386.6,0,0,4122.8,4195.9,4555,0,0,4801.6,0,0,0,4285.3,4112.8,0,5604.5,6044.7,0
0,0,0,0,0,4647.7,4331.1,4148.6,0,4090,5126.1,0,0,0,5543.5,5409.5,0,4585.3,4899.1,5825.8,5003.3,0,0,5374.3,0,4345.1,0,0,4191.3,4216.4,4643.7,0,0,4800.4,0,0,0,4182.1,4042.4,0,5574.3,6109.2,0
0,0,0,0,0,4567.2,4205.4,3917.5,0,4131.1,5262.5,0,0,0,5629.1,4882.5,0,4725.9,4811.1,5888.7,5109.2,0,0,5351.9,0,4298.4,0,0,4030.4,4138,4411.7,0,0,4847.1,0,0,0,4179.8,4227.9,0,5435.6,5871.7,0
0,0,0,0,0,6368.4,6169.2,5659.7,0,6079.5,6917.7,0,0,0,7129.6,6981.5,0,6512.5,7118.1,7425,6647.5,0,0,7202.2,0,6523,0,0,5927.6,5786.4,6067.2,0,0,6526.8,0,0,0,5876.3,5634.9,0,7384.2,8352.5,6129
0,0,0,0,0,6884.8,6968,5933.5,0,6835.6,6878.7,0,0,0,7568,7146.6,0,7588.2,7646.9,7640,7157.7,0,0,7538.4,0,7085.1,5856.5,0,6415,6489.1,6221.1,0,0,6613.8,0,6141.8,0,6120.1,5921.2,0,7085.2,9922.6,6687.7
0,0,0,0,0,5649.4,5612.1,4238.5,0,4982.3,5637.4,0,0,0,6473.7,6303.2,0,5292.6,5837.5,6034.2,5668,0,0,5818.4,0,5085,3973.2,0,4812.3,5203.9,4655.1,0,0,5104.8,0,4466.6,0,4545.2,4412.5,0,5978.9,7273.2,5267.5
