3665.2,0,3229.6,3376.9,0,0,0,0,3724.2,0,3394.6,0,3465.4,0,0,3823.8,3701.9,3335.9,0,0,0,0,3567,3917.5,3393.9,3778.3,3729.9,3697.6,3427.5,0,0,3489.2,3610.8,3255.8,3274.1,0,0,3496,0
3494.8,0,3139.8,3198.5,0,0,0,0,3619.9,0,3393.8,0,3405.3,0,0,3680.5,3612,3389.3,0,0,0,0,3477.1,3770.8,3348.1,3731.7,3818.6,3473.7,3482.3,0,0,3425.6,3467,3306,3167.8,0,0,3397.2,0
5484.5,0,5398,5494.2,0,0,0,0,5490,0,5384.4,0,5208.8,0,0,5704.7,5239,5255.6,0,0,0,0,5500.1,5609.1,5246.6,5510.6,5486,5362.1,4996.3,0,0,5480.9,5449.6,5152,5152.9,0,0,5379.5,0
5412.5,0,5221.1,5272.5,0,0,0,0,5444.6,5719.7,5229.9,6077.1,5177.2,0,0,5820.1,5285,5389.8,0,0,0,0,5272.9,6026.7,5175.4,5729.2,5527.5,5397.8,4960.4,0,0,5419.6,5476.4,5297.4,5246.2,0,0,5196.4,0
5593.2,0,5340.2,5216.8,0,0,0,0,5546.4,5329.7,5294.8,5288.9,5160.4,0,0,6046.8,5337.3,5370.2,0,0,0,0,5338.8,5846.3,5301.2,5635.4,5583.1,5200.2,5292,0,0,5403.5,5401.6,5479.5,5208.5,0,0,5175.2,0
5430.8,0,5382.5,5184.8,0,0,0,0,5570.8,5512.3,5531.9,5294.1,5009,0,0,5734.8,5378.8,5386.7,0,0,0,0,5559.5,6104.2,5699.2,5467.9,5486.8,5297.7,5165.8,5164.1,0,5416.5,5505.8,5090.6,5087.9,0,0,5115.6,0
5527.8,0,5370.9,5070.7,0,0,0,0,5575,5581,5249.7,5398.8,5138.5,0,0,5612.6,5263.1,5367.9,0,0,0,0,5249.1,5815.7,5248.4,5551.9,5563.6,5204.2,5121.3,5566.1,0,5481.9,5527.1,5069.5,5131,0,0,5416.3,0
5882.1,0,5173.4,5170.2,0,0,0,0,5467.6,5393.7,5563.9,5596.6,5270.4,0,0,5947.4,5572,5652.6,0,0,0,0,5682.2,5735.2,5752.5,5558.4,5719.4,5304.9,5103.3,5179.2,0,5521.7,5691.1,5192.1,5124.2,0,0,5284.7,0
5494.7,0,5368.1,5584.3,0,0,0,0,5598.3,5516.2,5572.1,5517.3,5224.5,0,0,5937.8,5304.3,5807.1,0,0,0,0,5327.9,5563.8,5615.4,5546.3,5557.6,5441.4,5059.4,5367.3,0,5209.2,5693.6,5396.1,5247.6,0,0,5056.7,0
5214.9,0,4963.1,5111.5,0,0,0,0,5341.6,5269.8,5080.3,5249.4,4918.5,0,0,5383.6,5069.7,5229.5,0,0,0,0,5418.6,5224.7,5221.4,5401.4,5358.4,4977.2,5031.4,5080.5,0,4918.4,5273.8,5302.1,5155.1,0,0,5400.9,0
5302.3,0,5518.2,5540.4,0,0,0,0,5385.6,5253.6,5221,5156.4,5102.2,0,0,5482.7,5210,5185.1,0,0,0,0,5157.3,5451.1,5258.1,5495.3,5463,5248,4946.1,5037.6,0,5085.9,5567.2,5058.5,5171.4,0,0,5348.6,0
5192.5,0,5123.6,5356.3,0,0,0,0,5498.2,5196.7,5283.9,5549.7,4988.7,0,0,5529.7,5310.4,5210.1,0,0,0,0,5411.6,5308.9,5327.4,5453,5265.1,5040.1,4979.6,5403.6,0,5056.9,5022.9,5243.1,5329.2,0,0,5012.4,0
5361.5,0,5360.7,5300.3,0,0,0,0,5538.5,5616.4,5111.8,5270.2,5146.6,0,0,5331.5,5113.5,5202.6,0,0,0,0,5255.7,5628.3,5143.6,5398.6,5386,4942.7,5133.7,5181.1,0,5247.6,5442,5073.2,5056.1,0,0,5161.3,0
5252.7,0,5323.2,5567.9,0,0,0,0,5496.5,5120,5083.4,5452.8,5213.2,0,0,5406.5,5119,5305.8,0,0,0,0,5405.8,5427.2,5162.9,5497.7,5441.4,5135,5004.7,4748.8,0,4994.3,5255.2,4964.1,5284.8,0,0,5053.8,0
5456.6,0,5283.4,5137,0,0,0,0,5424.9,5471.5,5336.3,5845.4,5293.8,0,0,5504,5116.9,5385.5,0,0,0,0,5527.3,5371.1,5142.8,5475.7,5432.7,5217.3,5055.2,5151.1,0,5197.1,5332.9,5178.8,5188.7,0,0,5082.3,0
5369.5,0,5242.6,5091.3,0,0,0,0,5404.8,5711.7,5311.6,5220.3,5129.7,0,0,5374.5,5201.2,5458.1,0,0,0,5338.2,5143.7,5718.5,5199.4,5479.6,5366.2,5122.6,4967,5126.8,0,4926.1,5325.5,5045.7,5018,0,0,5248,0
5443.2,0,5066.9,5286.5,0,0,0,0,5500.9,5351.4,5073.7,5315.4,5229.5,0,0,5384.8,5528.8,5325.4,0,0,0,5010,5406.4,5564.6,5093.3,5371.3,5308.2,5119.2,5022.8,5139.6,0,5141.4,5257.5,5010.1,5227.6,0,5459.7,5346.4,0
5094.7,0,5081.5,5060,0,0,0,0,5423.7,5577.3,5165.2,5469.3,4998.9,0,0,5439.8,5274.2,5109.2,0,5685.9,0,4969.4,5186.6,5536.1,4884.6,5398.8,5362.5,5124.4,4943.4,5077.4,0,5437.1,5263.5,5017.6,5263.5,0,5308.9,5111.1,0
