0,0,4892.7,4982,5509.3,0,4805.1,0,4856.7,0,0,5538.9,5245.5,0,5587.8,0,5167.5,0,4873.6,4750,5149,4843.1,4805.1,0,5771.6,4915.9
0,0,4851.7,5000.1,5487.1,0,4964.8,0,4918.8,0,0,5429,5126.1,0,5577.1,0,5030.7,0,5001.4,4793.5,5170.2,4738.9,5107.1,0,5625,4896.2
5528.9,0,5047.8,5036.8,5405.9,0,4941.8,0,4780.9,0,0,5527,5199.2,0,5447.9,0,5001.6,0,4833.8,4871.7,5269,4665.2,5027.4,0,5487.9,4861.5
0,0,4733.1,4956,5343.3,0,4710.5,0,4743.5,4709.1,0,5405.8,5070.3,0,5314.3,0,5049,0,4982,4699.8,5100.9,4626.8,4980.4,0,5454.7,4899.5
0,0,4776.7,4838.2,5219.2,0,4680.3,0,4811.5,4983.3,0,5256,5123.7,0,5587.1,0,5068.9,0,4910.9,4853.2,5124.4,4618.5,4835.1,0,5542.2,4869
0,0,4805.3,4828,5475.3,0,4629.3,0,4638.5,4983.7,0,5342.2,4945.9,0,5420.1,0,4948.8,0,4761.5,4539.1,5002.9,4575.5,4782.5,0,5229,4738.2
5572.9,0,4867.1,4944.8,5229.7,0,4574.8,0,4871.4,4912.1,0,5288.2,5107.6,0,5461.7,0,4866.9,0,4724.5,4615.3,4991.8,4702,4730.2,0,5460.7,4708.1
0,0,4519.5,4682.7,5112.4,0,4603.6,0,4604.6,4538.5,0,5108.8,4821.2,0,5106.7,0,5008.9,0,4655.7,4549.8,4933.6,4476.2,4668.8,0,5262.1,4745.9
0,0,4678.7,4601.9,5030.4,0,4660.6,0,4776.8,4594.1,0,5188.2,4986.3,0,5192.7,0,4977.5,0,4714.5,4619.1,4807.2,4578.1,4681.6,0,5531.7,4626.6
5376.1,0,4560.6,4739.6,5174.2,0,4646.8,0,4681.5,4652.6,0,5136.8,4964.7,0,5149.5,0,4925.7,0,4764.3,4624.8,4920.6,4567.4,4651,0,5392.5,4751.5
5202.5,0,4672.3,4739.6,5162,0,4515.2,0,4662,4735.8,0,5192.6,4932.8,0,5205.4,0,4908.6,0,4664,4521.2,4975.9,4461.6,4728.7,0,5386.7,4683.5
0,0,4616.3,4594.6,4842.3,0,4689.1,0,4607.2,4728.5,0,5257.8,4913.5,0,5131.2,0,4905.3,0,4642.7,4566,4929,4471.3,4704.3,0,5335.4,4691.6
5077.6,0,4464.5,4643.6,5075.9,0,4511.9,0,4600.5,4767.1,0,5140.7,4896.1,0,4981.7,0,4651.9,0,4574.5,4497.6,4872.5,4490.8,4646.6,0,5122.5,4627.4
0,0,4416.1,4612.6,5005.8,4525.7,4559,0,4599,4753.9,0,5031.8,4881,0,5096.4,0,4786,0,4586.3,4499.7,4751.4,4442.3,4715.9,0,5063.5,4586.1
0,0,4531.4,4582.9,4747,4509.8,4420.9,0,4514.9,4794.8,0,5141.6,4923,0,4994.7,0,4752.8,0,4602,4418.5,4799.6,4352.2,4762.3,0,5122.9,4691.5
0,0,4739.6,4690.4,5006.6,4397.2,4469.9,0,4652.2,4744.2,0,5017.9,4772.2,0,5158.4,0,4864.1,0,4684.7,4594.7,4856.3,4476.4,4694.4,0,5119,4820.8
5047.5,0,4497.6,4496.2,4896.9,4455.4,4547,0,4478.2,4761.4,0,5090.2,4840,0,4932.9,0,4706,0,4593.7,4501.3,4768.4,4350.8,4708.1,0,5034.4,4532.2
0,0,4406.5,4547.8,4710.1,4321.8,4341.7,4599.7,4547.6,4398.1,0,4976,4637.6,0,4823.2,0,4647.3,0,4463.8,4398.7,4779,4401.4,4571.1,0,4961.8,4655.3
0,0,4333.8,4517.1,4667.6,4449.7,4378.9,4503.2,4457.1,4477,0,5035.7,4741.6,0,4988.2,0,4767.7,0,4605.2,4632,4634,4350.3,4583.7,0,4975.6,4500.3
0,0,4451.2,4567.8,4675.7,4427.8,4327.6,4453.9,4590.9,4315.4,0,4965.2,4621.2,0,4699.2,4295.5,4584.6,0,4420.2,4486.2,4550.8,4196.5,4550.9,0,4728.7,4528.9
4868.6,0,4335.9,4462.8,4677,4450.4,4361.3,4491.5,4427,4341.3,0,4974.4,4681,0,4850.5,4412.2,4635.6,0,4559.2,4303.1,4684.3,4256.1,4569.5,0,4949.7,4463.4
0,0,4371,4542.3,4685.7,4381.7,4352.8,4421.9,4399.4,4510.6,0,4929.6,4735.8,0,4751.2,4284.5,4737.4,0,4504.4,4450.6,4638.1,4312.6,4494.1,0,4998.3,4494.8
4882.9,0,4383.9,4603.4,4654.4,4327.5,4308.1,4452,4517.8,4245.8,0,4980.9,4586.3,0,4775.2,4259.3,4670.4,0,4732.9,4330.1,4580.4,4322,4532.3,0,4813.8,4523.8
0,0,4359,4530.9,4588.5,4452.5,4258.9,4421.8,4572.5,4268.3,0,5002.8,4487.8,0,4701.5,4252.5,4578.5,0,4619.6,4424.3,4535.2,4265.7,4580,0,4919.1,4576.1
0,0,4363.1,4460.4,4540.7,4201.3,4390.4,4383.6,4592.4,4409.4,0,4960.2,4701.7,0,4681.3,4276.4,4596.8,0,4503.9,4463.2,4662.9,4181.3,4539.1,0,4930.2,4523.5
0,0,4308.2,4424.5,4537.1,4282.1,4360.7,4265.3,4446.8,4445.8,0,4862.2,4600.3,0,4646,4196.3,4501.8,0,4529.2,4481.8,4584.1,4192.1,4493.7,0,4848.7,4424.4
0,0,4251.4,4417.1,4569.1,4389.4,4228.2,4506.7,4399.7,4528.5,0,4756.2,4531.4,0,4587.4,4268.1,4435,0,4444.6,4504.2,4502.2,4068.5,4446.5,0,4807.6,4393.8
0,0,4272.8,4378.8,4574.4,4446.1,4256,4363.2,4371.2,4463.7,0,4898.2,4486.4,0,4670.5,4271.7,4426.8,0,4248.6,4397.2,4509.5,4086.9,4444.9,0,4710.3,4414.4
3344.5,0,3170.4,3282.4,3524.8,3190.7,3162.1,3295.3,3272.2,3168,0,3577.7,3455.7,0,3508.1,3215.4,3415.9,0,3222.4,3294.9,3370.2,3275,3262.3,0,3458.4,3244.2
0,0,3100.5,3294.8,3328.2,3086,3091.4,3288.7,3288.1,3111.8,0,3580.6,3389.7,0,3366.4,3066.9,3363.7,0,3181.9,3182.2,3257.7,3139.5,3218.9,0,3461.6,3165.7
3391.2,0,3293.7,3274.1,3380,3281.1,3124.6,3347.6,3365,3189.8,3319.9,3561,3399.2,0,3428.8,3082.6,3433.6,0,3265.3,3153.1,3218.6,3191.5,3239.3,0,3512.1,3239.3
3331.7,0,3236.2,3370.6,3362.9,3149.2,3201.1,3286.6,3209.6,3228.9,3395.6,3569.3,3433.2,0,3452.4,3093.7,3464.4,0,3217.1,3333.7,3296,3171.9,3300.5,0,3550.3,3317.3
3424.1,0,3294.8,3327.1,3281.5,3190.6,3224.6,3242,3474.5,3177,3386.1,3522.7,3392.8,0,3492.9,3114.1,3442.2,3130.9,3274.7,3283.7,3246.6,3260.1,3355.7,0,3645.2,3218.3
3376.8,0,3197.8,3251.1,3232.2,3201.1,3213.1,3375.6,3352.1,3121.4,3348.8,3590,3347.9,0,3496.7,3153.6,3497.7,3200.8,3169,3275.7,3258.4,3172.4,3327.8,0,3610,3218.9
3430.4,0,3270.4,3325,3326.2,3212.8,3153.3,3371.3,3379.5,3187.2,3314.7,3592.3,3437.3,0,3473.6,3054.7,3411.8,3075.9,3221.8,3272.7,3246.8,3229.5,3306.3,0,3514.3,3290.2
3355.7,0,3199.5,3291.1,3263.1,3096.4,3187,3473.6,3395,3233.2,3316.4,3705,3428.7,2961.9,3474.1,3140.7,3485.8,3113.4,3225.7,3264.1,3324.1,3054,3323.5,3037.4,3532.9,3245.6
3410.8,0,3276.7,3299.3,3338.9,3107.5,3172.1,3382.4,3355,3140.2,3416.7,3655.6,3337.8,2997.1,3499.5,3054.2,3509.3,3161.9,3167.7,3292.6,3274.6,3170.7,3463,3113.1,3598.3,3227.9
3374.7,3451.3,3278.2,3328,3293.7,3194,3189,3383.2,3447.8,3243.4,3366.2,3814.6,3439,3056.6,3732.9,3182.3,3551.5,3197.9,3229.7,3271.5,3308.8,3128.8,3355.2,3123.9,3588,3213.9
3363,3417.7,3245.3,3363.8,3423.1,3232.5,3252.9,3395,3387.5,3291.8,3395,3749.4,3449.6,3049.6,3511.3,3152.8,3509.5,3157.6,3227.4,3331.9,3265.8,3193.8,3393.1,3187.2,3643.2,3350.1
3340.9,3431,3222.3,3301.5,3355.1,3168.3,3169,3413.4,3399.8,3245.7,3475.8,3709.8,3440.4,2958.5,3528.2,3184,3447,3155.1,3301.2,3282.6,3291.1,3190.4,3476.6,3160.8,3653.9,3349.3
3313.3,3391.9,3171.9,3292.5,3331.3,3160.5,3220.3,3354.2,3392.5,3328.6,3417.9,3709.8,3441.6,3066.9,3497.3,3040.1,3494.7,3154.3,3333.3,3274.6,3251.6,3134.3,3407.8,3251.5,3564.8,3275.4
